,x_input,x_output
10,"[np.float32(38.17485), np.float32(4.8834467), np.float32(44.89915), np.float32(-111.630714), np.float32(28.74251), np.float32(-0.33992672)]","[np.float32(20.259527), np.float32(20.041084), np.float32(20.047304), np.float32(19.38352), np.float32(19.99066), np.float32(20.454472), np.float32(20.950289), np.float32(20.962029), np.float32(20.532372), np.float32(19.54959), np.float32(19.034355), np.float32(19.584919), np.float32(18.83384), np.float32(18.83384), np.float32(20.356905), np.float32(20.356905)]"
11,"[np.float32(34.451523), np.float32(92.36457), np.float32(31.314589), np.float32(99.3256), np.float32(-51.633945), np.float32(-172.84677)]","[np.float32(15.348671), np.float32(16.578926), np.float32(17.357935), np.float32(18.512653), np.float32(18.197603), np.float32(17.053837), np.float32(19.278954), np.float32(20.852814), np.float32(17.201298), np.float32(16.54841), np.float32(15.222612), np.float32(17.4891), np.float32(19.158075), np.float32(19.158075), np.float32(16.094069), np.float32(16.094069)]"
12,"[np.float32(17.699177), np.float32(-4.4179387), np.float32(-54.6607), np.float32(116.34819), np.float32(122.69955), np.float32(-36.820007)]","[np.float32(24.757278), np.float32(24.905512), np.float32(26.0513), np.float32(24.576773), np.float32(25.776333), np.float32(27.009884), np.float32(26.833162), np.float32(26.476553), np.float32(25.733496), np.float32(25.10285), np.float32(23.465693), np.float32(25.378145), np.float32(26.546501), np.float32(26.546501), np.float32(26.094704), np.float32(26.094704)]"
13,"[np.float32(117.15115), np.float32(160.9598), np.float32(63.092472), np.float32(-1.6219363), np.float32(30.921383), np.float32(53.36891)]","[np.float32(14.578616), np.float32(15.69705), np.float32(15.922087), np.float32(16.707043), np.float32(16.666014), np.float32(17.050667), np.float32(16.317394), np.float32(16.42367), np.float32(16.08523), np.float32(14.200084), np.float32(13.753793), np.float32(15.56555), np.float32(15.799683), np.float32(15.799683), np.float32(17.31928), np.float32(17.31928)]"
14,"[np.float32(106.39641), np.float32(-24.296926), np.float32(74.43155), np.float32(85.36729), np.float32(-51.77439), np.float32(58.576042)]","[np.float32(13.532859), np.float32(14.199017), np.float32(14.27853), np.float32(14.61988), np.float32(14.885254), np.float32(12.936988), np.float32(14.7300625), np.float32(16.017824), np.float32(15.8234005), np.float32(14.588011), np.float32(14.539993), np.float32(16.057095), np.float32(16.253), np.float32(16.253), np.float32(14.622431), np.float32(14.62243)]"
15,"[np.float32(-14.963366), np.float32(66.49893), np.float32(-26.41377), np.float32(50.42178), np.float32(229.8362), np.float32(11.710625)]","[np.float32(26.950289), np.float32(27.067217), np.float32(28.311882), np.float32(25.90991), np.float32(27.538319), np.float32(29.395649), np.float32(28.448332), np.float32(26.609552), np.float32(27.493519), np.float32(26.30777), np.float32(24.301325), np.float32(26.851099), np.float32(27.3309), np.float32(27.3309), np.float32(28.661943), np.float32(28.661943)]"
16,"[np.float32(-113.308525), np.float32(40.30288), np.float32(-153.23943), np.float32(-46.53276), np.float32(47.741318), np.float32(83.57548)]","[np.float32(26.434258), np.float32(25.931498), np.float32(25.640564), np.float32(26.99045), np.float32(28.105267), np.float32(31.466118), np.float32(26.355083), np.float32(27.059835), np.float32(25.70845), np.float32(26.220367), np.float32(26.977379), np.float32(25.755476), np.float32(25.79801), np.float32(25.798008), np.float32(28.012913), np.float32(28.012913)]"
17,"[np.float32(-143.84988), np.float32(8.984245), np.float32(-1.9494128), np.float32(121.86669), np.float32(-152.77885), np.float32(50.701828)]","[np.float32(16.290197), np.float32(17.000868), np.float32(16.483292), np.float32(20.136648), np.float32(20.553637), np.float32(18.231236), np.float32(17.203136), np.float32(19.767365), np.float32(17.822693), np.float32(18.393127), np.float32(19.001366), np.float32(19.70639), np.float32(19.84863), np.float32(19.84863), np.float32(16.604446), np.float32(16.604446)]"
18,"[np.float32(57.45171), np.float32(-29.746962), np.float32(263.84985), np.float32(-99.319534), np.float32(97.73943), np.float32(-48.281857)]","[np.float32(18.100193), np.float32(18.696543), np.float32(18.83398), np.float32(16.735077), np.float32(17.479685), np.float32(14.190275), np.float32(19.367994), np.float32(17.561668), np.float32(19.70248), np.float32(17.463043), np.float32(14.744057), np.float32(18.148476), np.float32(16.511648), np.float32(16.511648), np.float32(17.090172), np.float32(17.090172)]"
19,"[np.float32(77.63523), np.float32(50.219772), np.float32(59.3194), np.float32(132.07565), np.float32(-125.15561), np.float32(-0.73747826)]","[np.float32(11.690194), np.float32(12.875071), np.float32(13.01902), np.float32(15.33844), np.float32(14.999959), np.float32(12.9899025), np.float32(14.172991), np.float32(16.330454), np.float32(14.198742), np.float32(13.365017), np.float32(13.197683), np.float32(14.707404), np.float32(15.733265), np.float32(15.733265), np.float32(13.052057), np.float32(13.052057)]"
20,"[np.float32(60.315556), np.float32(5.6346107), np.float32(79.896545), np.float32(-47.268307), np.float32(-318.2882), np.float32(-43.339348)]","[np.float32(11.71118), np.float32(12.331048), np.float32(11.219908), np.float32(15.681046), np.float32(14.679834), np.float32(13.224237), np.float32(13.253557), np.float32(16.071226), np.float32(12.712236), np.float32(12.471636), np.float32(13.01919), np.float32(11.645416), np.float32(11.549402), np.float32(11.549402), np.float32(11.31369), np.float32(11.31369)]"
21,"[np.float32(-131.3197), np.float32(-94.876656), np.float32(-26.542871), np.float32(-84.24632), np.float32(-87.41278), np.float32(-81.8143)]","[np.float32(24.18077), np.float32(23.353525), np.float32(23.093245), np.float32(24.155643), np.float32(24.917896), np.float32(25.012585), np.float32(24.926046), np.float32(26.334509), np.float32(23.714197), np.float32(24.606335), np.float32(24.255287), np.float32(23.436735), np.float32(22.959824), np.float32(22.959824), np.float32(22.351389), np.float32(22.351389)]"
22,"[np.float32(-23.333885), np.float32(73.28638), np.float32(43.889107), np.float32(-169.09627), np.float32(-123.16548), np.float32(-7.505429)]","[np.float32(15.627409), np.float32(15.732985), np.float32(14.984161), np.float32(17.510782), np.float32(17.202354), np.float32(17.114939), np.float32(16.462904), np.float32(18.09839), np.float32(15.646179), np.float32(15.301821), np.float32(15.56443), np.float32(14.768035), np.float32(13.925298), np.float32(13.925298), np.float32(15.358776), np.float32(15.358776)]"
23,"[np.float32(171.8986), np.float32(144.6018), np.float32(-3.3030934), np.float32(-57.23527), np.float32(-51.47299), np.float32(-32.46313)]","[np.float32(13.303647), np.float32(14.035402), np.float32(14.309557), np.float32(15.701342), np.float32(14.991065), np.float32(16.563192), np.float32(15.882017), np.float32(17.459293), np.float32(14.356483), np.float32(13.067754), np.float32(13.094297), np.float32(13.303888), np.float32(14.297279), np.float32(14.297279), np.float32(15.5570755), np.float32(15.5570755)]"
24,"[np.float32(73.78114), np.float32(19.42005), np.float32(-8.394035), np.float32(-163.15538), np.float32(33.882294), np.float32(-21.726202)]","[np.float32(21.046139), np.float32(20.528784), np.float32(20.647034), np.float32(19.904179), np.float32(20.343199), np.float32(22.280334), np.float32(21.902452), np.float32(22.19294), np.float32(20.792818), np.float32(19.963322), np.float32(19.788183), np.float32(19.50993), np.float32(19.090527), np.float32(19.090527), np.float32(21.359985), np.float32(21.359985)]"
25,"[np.float32(-45.05471), np.float32(60.95139), np.float32(71.15043), np.float32(-55.68657), np.float32(-51.541985), np.float32(-20.2312)]","[np.float32(17.547348), np.float32(18.021248), np.float32(17.776022), np.float32(19.36079), np.float32(19.589096), np.float32(18.54255), np.float32(18.835331), np.float32(19.596582), np.float32(18.26271), np.float32(17.712822), np.float32(17.09707), np.float32(18.129774), np.float32(17.56312), np.float32(17.56312), np.float32(17.566757), np.float32(17.566757)]"
26,"[np.float32(-8.390215), np.float32(-82.24361), np.float32(-84.90553), np.float32(56.98487), np.float32(166.08737), np.float32(-41.136967)]","[np.float32(27.015446), np.float32(26.427845), np.float32(27.600002), np.float32(24.77302), np.float32(26.33128), np.float32(27.828985), np.float32(28.485498), np.float32(27.898287), np.float32(27.45587), np.float32(26.999979), np.float32(25.334095), np.float32(26.665783), np.float32(27.36061), np.float32(27.36061), np.float32(27.256891), np.float32(27.256891)]"
27,"[np.float32(23.360899), np.float32(29.09735), np.float32(118.11246), np.float32(-70.761055), np.float32(18.778378), np.float32(36.75297)]","[np.float32(17.517681), np.float32(17.899826), np.float32(17.724009), np.float32(17.581709), np.float32(18.142445), np.float32(16.835756), np.float32(18.134968), np.float32(17.849323), np.float32(18.562536), np.float32(17.15081), np.float32(16.286371), np.float32(17.890003), np.float32(16.788267), np.float32(16.788267), np.float32(17.79653), np.float32(17.79653)]"
28,"[np.float32(130.6486), np.float32(-272.45206), np.float32(127.178955), np.float32(65.8605), np.float32(113.20667), np.float32(-201.42273)]","[np.float32(22.294657), np.float32(22.071638), np.float32(23.379269), np.float32(19.01438), np.float32(20.275278), np.float32(17.728884), np.float32(24.75473), np.float32(24.235067), np.float32(24.237345), np.float32(23.059721), np.float32(20.361223), np.float32(23.430042), np.float32(23.750044), np.float32(23.750044), np.float32(20.323774), np.float32(20.323774)]"
29,"[np.float32(148.17285), np.float32(-20.518633), np.float32(75.42159), np.float32(73.2029), np.float32(-42.550957), np.float32(-119.95218)]","[np.float32(13.546863), np.float32(14.280587), np.float32(15.092081), np.float32(14.419283), np.float32(14.187957), np.float32(12.351601), np.float32(16.916819), np.float32(18.365683), np.float32(15.929134), np.float32(14.685383), np.float32(13.359553), np.float32(15.481119), np.float32(16.608725), np.float32(16.608725), np.float32(13.717724), np.float32(13.717724)]"
30,"[np.float32(91.228935), np.float32(45.15465), np.float32(-5.302727), np.float32(-174.6299), np.float32(133.46175), np.float32(40.5067)]","[np.float32(24.28841), np.float32(23.780436), np.float32(23.950434), np.float32(22.265753), np.float32(23.22827), np.float32(26.187216), np.float32(24.477655), np.float32(23.322777), np.float32(23.794296), np.float32(22.416706), np.float32(22.089607), np.float32(22.246048), np.float32(21.50376), np.float32(21.50376), np.float32(25.513914), np.float32(25.513914)]"
31,"[np.float32(-68.02492), np.float32(10.308092), np.float32(83.57243), np.float32(40.967323), np.float32(20.380503), np.float32(-28.982641)]","[np.float32(21.332516), np.float32(21.884481), np.float32(22.099937), np.float32(22.396004), np.float32(23.333994), np.float32(21.67068), np.float32(22.797802), np.float32(22.55665), np.float32(22.49387), np.float32(21.872921), np.float32(20.374666), np.float32(22.740395), np.float32(22.417744), np.float32(22.417744), np.float32(21.27106), np.float32(21.27106)]"
32,"[np.float32(-47.553513), np.float32(-103.70086), np.float32(59.104225), np.float32(-6.934283), np.float32(-20.000921), np.float32(147.38469)]","[np.float32(19.53908), np.float32(19.255499), np.float32(18.66176), np.float32(18.704185), np.float32(19.944042), np.float32(18.120605), np.float32(18.396122), np.float32(18.91692), np.float32(20.529636), np.float32(19.999079), np.float32(20.442389), np.float32(21.01481), np.float32(19.548065), np.float32(19.548065), np.float32(19.276104), np.float32(19.276104)]"
33,"[np.float32(9.847695), np.float32(-136.27087), np.float32(1.7234778), np.float32(96.542206), np.float32(-66.35403), np.float32(95.9075)]","[np.float32(16.710682), np.float32(16.596306), np.float32(16.46234), np.float32(16.559048), np.float32(17.426317), np.float32(15.328346), np.float32(16.77256), np.float32(18.755945), np.float32(18.50174), np.float32(18.290108), np.float32(19.000599), np.float32(19.603409), np.float32(19.456638), np.float32(19.456638), np.float32(16.66754), np.float32(16.66754)]"
34,"[np.float32(-36.796516), np.float32(14.860781), np.float32(-55.01114), np.float32(-101.24237), np.float32(-135.9228), np.float32(-13.675585)]","[np.float32(17.631882), np.float32(17.288488), np.float32(16.804802), np.float32(19.045721), np.float32(19.01679), np.float32(19.813692), np.float32(18.425438), np.float32(20.893705), np.float32(17.538391), np.float32(17.87128), np.float32(18.8471), np.float32(17.41047), np.float32(17.258383), np.float32(17.258383), np.float32(17.387344), np.float32(17.387344)]"
35,"[np.float32(29.13832), np.float32(37.621555), np.float32(35.37263), np.float32(56.081993), np.float32(83.29276), np.float32(127.29649)]","[np.float32(19.85499), np.float32(20.44421), np.float32(20.502985), np.float32(20.292912), np.float32(21.387537), np.float32(21.294027), np.float32(20.105885), np.float32(19.716568), np.float32(21.248024), np.float32(19.916662), np.float32(19.833227), np.float32(21.706156), np.float32(21.416954), np.float32(21.416954), np.float32(22.013725), np.float32(22.013725)]"
36,"[np.float32(46.156574), np.float32(60.14992), np.float32(10.541807), np.float32(-35.948235), np.float32(-120.163864), np.float32(69.38917)]","[np.float32(13.6606865), np.float32(14.092936), np.float32(13.49657), np.float32(16.101343), np.float32(15.861254), np.float32(15.828341), np.float32(14.368698), np.float32(16.499878), np.float32(14.594143), np.float32(14.044975), np.float32(15.046892), np.float32(14.501238), np.float32(14.409722), np.float32(14.409722), np.float32(14.937389), np.float32(14.937389)]"
37,"[np.float32(17.038101), np.float32(115.34714), np.float32(-57.68446), np.float32(47.124107), np.float32(120.94829), np.float32(141.0859)]","[np.float32(23.349531), np.float32(23.832653), np.float32(24.005209), np.float32(24.294855), np.float32(25.463991), np.float32(28.046125), np.float32(23.723682), np.float32(23.121904), np.float32(23.927994), np.float32(22.879313), np.float32(23.128754), np.float32(24.164846), np.float32(24.459974), np.float32(24.459974), np.float32(26.738928), np.float32(26.738928)]"
38,"[np.float32(64.0481), np.float32(-45.497665), np.float32(46.016567), np.float32(186.76132), np.float32(-79.46374), np.float32(75.41896)]","[np.float32(12.942114), np.float32(13.846951), np.float32(13.953064), np.float32(14.928448), np.float32(15.297966), np.float32(12.581699), np.float32(14.272059), np.float32(16.263344), np.float32(15.769976), np.float32(14.964513), np.float32(15.250357), np.float32(17.049824), np.float32(17.738367), np.float32(17.738367), np.float32(14.229879), np.float32(14.229879)]"
39,"[np.float32(46.286507), np.float32(-52.785645), np.float32(181.16817), np.float32(-38.10583), np.float32(190.16148), np.float32(3.9618752)]","[np.float32(23.759829), np.float32(23.813753), np.float32(24.418379), np.float32(21.326538), np.float32(22.817337), np.float32(21.427488), np.float32(24.56625), np.float32(22.214104), np.float32(24.936512), np.float32(23.03402), np.float32(20.674252), np.float32(23.901981), np.float32(22.731327), np.float32(22.731327), np.float32(23.45112), np.float32(23.451118)]"
40,"[np.float32(-2.0655828), np.float32(-61.697384), np.float32(-214.99336), np.float32(-77.14655), np.float32(3.1848924), np.float32(-120.11988)]","[np.float32(25.890215), np.float32(24.780134), np.float32(25.291725), np.float32(25.038687), np.float32(25.459602), np.float32(29.51097), np.float32(27.647854), np.float32(29.407145), np.float32(25.004492), np.float32(25.787228), np.float32(25.611685), np.float32(23.662605), np.float32(24.974249), np.float32(24.974249), np.float32(26.192974), np.float32(26.192974)]"
41,"[np.float32(77.54053), np.float32(30.85115), np.float32(153.03342), np.float32(18.974207), np.float32(11.304649), np.float32(-163.82805)]","[np.float32(15.551157), np.float32(16.622757), np.float32(17.317438), np.float32(16.519735), np.float32(16.486004), np.float32(13.973839), np.float32(18.931147), np.float32(19.01799), np.float32(17.587296), np.float32(16.045277), np.float32(13.720224), np.float32(16.901997), np.float32(17.311686), np.float32(17.311686), np.float32(15.279379), np.float32(15.279379)]"
42,"[np.float32(-18.73479), np.float32(-82.55687), np.float32(76.92331), np.float32(60.64549), np.float32(-9.369007), np.float32(-23.26924)]","[np.float32(19.218245), np.float32(19.470829), np.float32(19.703508), np.float32(19.185612), np.float32(20.069721), np.float32(17.61144), np.float32(20.529085), np.float32(21.108292), np.float32(20.878916), np.float32(20.29674), np.float32(19.187222), np.float32(21.224133), np.float32(20.979599), np.float32(20.979599), np.float32(18.578426), np.float32(18.578426)]"
43,"[np.float32(11.708477), np.float32(4.147105), np.float32(-140.26663), np.float32(47.108253), np.float32(200.35603), np.float32(-54.250134)]","[np.float32(26.892635), np.float32(26.566675), np.float32(27.921211), np.float32(25.451778), np.float32(26.65738), np.float32(29.720465), np.float32(28.86125), np.float32(28.308504), np.float32(27.006102), np.float32(26.449823), np.float32(24.721615), np.float32(25.907213), np.float32(27.178257), np.float32(27.178257), np.float32(28.41493), np.float32(28.41493)]"
44,"[np.float32(53.55571), np.float32(-23.74364), np.float32(-138.47745), np.float32(18.99335), np.float32(174.67682), np.float32(85.455185)]","[np.float32(26.878948), np.float32(26.34806), np.float32(26.951675), np.float32(24.963793), np.float32(26.425097), np.float32(30.121586), np.float32(27.310972), np.float32(26.817022), np.float32(26.943588), np.float32(26.23707), np.float32(26.184675), np.float32(26.234491), np.float32(26.85866), np.float32(26.85866), np.float32(29.101223), np.float32(29.101223)]"
45,"[np.float32(211.86378), np.float32(-24.919317), np.float32(-9.422173), np.float32(-7.280601), np.float32(43.33591), np.float32(-39.194023)]","[np.float32(16.255083), np.float32(16.235256), np.float32(17.11902), np.float32(14.886331), np.float32(15.042543), np.float32(15.994818), np.float32(18.43595), np.float32(19.456306), np.float32(17.747585), np.float32(16.24453), np.float32(15.884716), np.float32(16.81764), np.float32(17.761997), np.float32(17.761997), np.float32(17.458971), np.float32(17.458971)]"
46,"[np.float32(-123.65039), np.float32(100.846375), np.float32(87.59924), np.float32(-202.39754), np.float32(33.265), np.float32(14.998507)]","[np.float32(24.574331), np.float32(24.534035), np.float32(23.881731), np.float32(25.082726), np.float32(25.974417), np.float32(26.79115), np.float32(24.52968), np.float32(23.353296), np.float32(23.669596), np.float32(23.072605), np.float32(22.222069), np.float32(22.655518), np.float32(20.84552), np.float32(20.84552), np.float32(24.448082), np.float32(24.448082)]"
47,"[np.float32(-134.13058), np.float32(116.92642), np.float32(195.33269), np.float32(103.815155), np.float32(27.06675), np.float32(-69.52447)]","[np.float32(19.56844), np.float32(21.214397), np.float32(21.381151), np.float32(22.690996), np.float32(23.465872), np.float32(20.12125), np.float32(21.821112), np.float32(20.744589), np.float32(21.401127), np.float32(20.272617), np.float32(17.82974), np.float32(21.98967), np.float32(21.582811), np.float32(21.582811), np.float32(19.874016), np.float32(19.874016)]"
48,"[np.float32(-52.847828), np.float32(-80.894455), np.float32(42.076683), np.float32(-39.399075), np.float32(123.508705), np.float32(-79.71415)]","[np.float32(27.105341), np.float32(26.481424), np.float32(27.276384), np.float32(24.768919), np.float32(26.343592), np.float32(26.314323), np.float32(28.212908), np.float32(26.966679), np.float32(27.237732), np.float32(26.67215), np.float32(24.553541), np.float32(26.337244), np.float32(25.838156), np.float32(25.838156), np.float32(25.865343), np.float32(25.865343)]"
49,"[np.float32(84.69257), np.float32(51.65966), np.float32(142.03694), np.float32(-25.887094), np.float32(70.58855), np.float32(170.88124)]","[np.float32(15.981419), np.float32(16.630093), np.float32(16.320007), np.float32(16.05855), np.float32(16.810642), np.float32(15.617733), np.float32(15.654892), np.float32(14.905096), np.float32(17.576086), np.float32(15.464884), np.float32(15.272612), np.float32(17.110016), np.float32(15.902685), np.float32(15.902685), np.float32(17.762785), np.float32(17.762785)]"
50,"[np.float32(100.931915), np.float32(5.1917815), np.float32(103.14368), np.float32(25.922056), np.float32(-88.262115), np.float32(163.94763)]","[np.float32(13.3120365), np.float32(13.960001), np.float32(13.234592), np.float32(15.017294), np.float32(15.278135), np.float32(13.780106), np.float32(13.079187), np.float32(14.033963), np.float32(15.061081), np.float32(13.699335), np.float32(14.505182), np.float32(14.9570465), np.float32(14.252718), np.float32(14.252718), np.float32(14.890682), np.float32(14.890682)]"
51,"[np.float32(22.859661), np.float32(-68.613495), np.float32(42.18495), np.float32(85.35746), np.float32(17.73849), np.float32(111.96631)]","[np.float32(18.13313), np.float32(18.41148), np.float32(18.393211), np.float32(17.901848), np.float32(18.990192), np.float32(17.279335), np.float32(18.209436), np.float32(18.766258), np.float32(19.93766), np.float32(19.002136), np.float32(19.083153), np.float32(20.713877), np.float32(20.321814), np.float32(20.321814), np.float32(18.962906), np.float32(18.962906)]"
52,"[np.float32(-13.456022), np.float32(-6.574591), np.float32(-41.045124), np.float32(45.627827), np.float32(110.855545), np.float32(194.12825)]","[np.float32(24.47276), np.float32(24.404167), np.float32(24.247948), np.float32(24.034676), np.float32(25.68072), np.float32(27.152658), np.float32(23.602467), np.float32(23.060198), np.float32(24.999418), np.float32(24.261652), np.float32(24.91776), np.float32(25.562004), np.float32(25.063128), np.float32(25.063128), np.float32(26.669498), np.float32(26.669498)]"
53,"[np.float32(-27.817442), np.float32(-7.668464), np.float32(339.78207), np.float32(106.59586), np.float32(90.09356), np.float32(-7.58921)]","[np.float32(16.375181), np.float32(18.070997), np.float32(18.127676), np.float32(17.257483), np.float32(18.113037), np.float32(12.276656), np.float32(18.103268), np.float32(16.227922), np.float32(19.33839), np.float32(17.060905), np.float32(13.887586), np.float32(19.112886), np.float32(17.783361), np.float32(17.783361), np.float32(15.798538), np.float32(15.798538)]"
54,"[np.float32(55.373745), np.float32(-94.07703), np.float32(15.020466), np.float32(84.091774), np.float32(-20.9014), np.float32(155.13966)]","[np.float32(16.242802), np.float32(16.333237), np.float32(16.160368), np.float32(15.931927), np.float32(16.851341), np.float32(15.268774), np.float32(15.89851), np.float32(17.165247), np.float32(18.065804), np.float32(17.22975), np.float32(18.047176), np.float32(18.927658), np.float32(18.561184), np.float32(18.561184), np.float32(17.163893), np.float32(17.163893)]"
55,"[np.float32(-28.120218), np.float32(74.45247), np.float32(-34.76337), np.float32(43.813683), np.float32(89.36234), np.float32(50.674305)]","[np.float32(24.047413), np.float32(24.412325), np.float32(24.756), np.float32(24.96871), np.float32(26.090332), np.float32(27.723171), np.float32(25.081314), np.float32(24.657711), np.float32(24.586733), np.float32(23.941046), np.float32(23.351212), np.float32(24.644777), np.float32(24.992002), np.float32(24.992002), np.float32(26.125778), np.float32(26.125778)]"
56,"[np.float32(-32.66299), np.float32(46.795574), np.float32(-74.90132), np.float32(51.17659), np.float32(12.038193), np.float32(-116.36202)]","[np.float32(23.190914), np.float32(23.406252), np.float32(24.163418), np.float32(24.808226), np.float32(25.260025), np.float32(26.861208), np.float32(25.814253), np.float32(26.754532), np.float32(23.500687), np.float32(23.65632), np.float32(22.39908), np.float32(23.169168), np.float32(24.590788), np.float32(24.590788), np.float32(24.173117), np.float32(24.173117)]"
57,"[np.float32(73.232315), np.float32(127.571976), np.float32(4.919128), np.float32(27.637384), np.float32(-76.07401), np.float32(74.60774)]","[np.float32(13.209071), np.float32(14.121531), np.float32(13.94982), np.float32(16.429247), np.float32(16.156868), np.float32(16.44258), np.float32(14.621162), np.float32(16.356827), np.float32(14.620953), np.float32(13.66372), np.float32(14.321739), np.float32(14.769047), np.float32(15.27803), np.float32(15.27803), np.float32(15.64727), np.float32(15.64727)]"
58,"[np.float32(142.35823), np.float32(145.54182), np.float32(18.57634), np.float32(-58.31059), np.float32(100.88711), np.float32(33.23838)]","[np.float32(17.833002), np.float32(18.502317), np.float32(18.958858), np.float32(18.33812), np.float32(18.58105), np.float32(20.548119), np.float32(19.45407), np.float32(19.012358), np.float32(18.680637), np.float32(16.741808), np.float32(16.292532), np.float32(17.759335), np.float32(18.029997), np.float32(18.029997), np.float32(20.614151), np.float32(20.614151)]"
59,"[np.float32(310.46884), np.float32(-55.402428), np.float32(17.917755), np.float32(-100.04), np.float32(63.456795), np.float32(-128.1097)]","[np.float32(15.890108), np.float32(15.562553), np.float32(16.76084), np.float32(13.134303), np.float32(13.0145035), np.float32(14.2265415), np.float32(18.735052), np.float32(19.465687), np.float32(17.20455), np.float32(15.301613), np.float32(14.265396), np.float32(15.133636), np.float32(16.081182), np.float32(16.081182), np.float32(16.295551), np.float32(16.295551)]"
