,x_input,x_output
10,"[np.float32(38.17485), np.float32(4.8834467), np.float32(44.89915), np.float32(-111.630714), np.float32(28.74251), np.float32(-0.33992672)]","[np.float32(20.363914), np.float32(19.557724), np.float32(19.877491), np.float32(18.933424), np.float32(19.326908), np.float32(20.548536), np.float32(21.110695), np.float32(20.937876), np.float32(20.688059), np.float32(19.364452), np.float32(18.962158), np.float32(19.255838), np.float32(18.538437), np.float32(18.538437), np.float32(20.192192), np.float32(20.192192)]"
11,"[np.float32(34.451523), np.float32(92.36457), np.float32(31.314589), np.float32(99.3256), np.float32(-51.633945), np.float32(-172.84677)]","[np.float32(15.990553), np.float32(16.742744), np.float32(17.703753), np.float32(18.904099), np.float32(18.761528), np.float32(18.074347), np.float32(20.17121), np.float32(21.949244), np.float32(17.867144), np.float32(17.11723), np.float32(15.88139), np.float32(18.057163), np.float32(19.97686), np.float32(19.97686), np.float32(16.488142), np.float32(16.488142)]"
12,"[np.float32(17.699177), np.float32(-4.4179387), np.float32(-54.6607), np.float32(116.34819), np.float32(122.69955), np.float32(-36.820007)]","[np.float32(25.496853), np.float32(25.247269), np.float32(26.760313), np.float32(24.756605), np.float32(26.033508), np.float32(27.757633), np.float32(27.641998), np.float32(27.083609), np.float32(26.502357), np.float32(25.739508), np.float32(23.98327), np.float32(26.372639), np.float32(27.654469), np.float32(27.654469), np.float32(26.940262), np.float32(26.940262)]"
13,"[np.float32(117.15115), np.float32(160.9598), np.float32(63.092472), np.float32(-1.6219363), np.float32(30.921383), np.float32(53.36891)]","[np.float32(14.195869), np.float32(14.848614), np.float32(15.646814), np.float32(15.705429), np.float32(15.5215645), np.float32(15.98847), np.float32(16.449833), np.float32(15.896908), np.float32(16.183779), np.float32(13.489822), np.float32(12.576916), np.float32(14.719416), np.float32(15.131306), np.float32(15.131306), np.float32(16.33424), np.float32(16.33424)]"
14,"[np.float32(106.39641), np.float32(-24.296926), np.float32(74.43155), np.float32(85.36729), np.float32(-51.77439), np.float32(58.576042)]","[np.float32(13.393618), np.float32(13.545176), np.float32(13.822068), np.float32(14.055523), np.float32(14.145136), np.float32(12.409903), np.float32(14.41564), np.float32(15.451918), np.float32(15.787928), np.float32(14.154117), np.float32(14.171272), np.float32(15.407986), np.float32(15.525284), np.float32(15.525284), np.float32(13.884498), np.float32(13.884497)]"
15,"[np.float32(-14.963366), np.float32(66.49893), np.float32(-26.41377), np.float32(50.42178), np.float32(229.8362), np.float32(11.710625)]","[np.float32(27.68186), np.float32(27.396893), np.float32(29.24343), np.float32(25.679935), np.float32(27.460518), np.float32(29.610077), np.float32(29.391237), np.float32(27.016693), np.float32(28.29992), np.float32(26.785297), np.float32(24.442974), np.float32(27.855831), np.float32(28.486843), np.float32(28.486843), np.float32(29.258175), np.float32(29.258175)]"
16,"[np.float32(-113.308525), np.float32(40.30288), np.float32(-153.23943), np.float32(-46.53276), np.float32(47.741318), np.float32(83.57548)]","[np.float32(26.969927), np.float32(26.487844), np.float32(26.465263), np.float32(27.8613), np.float32(28.648445), np.float32(32.938904), np.float32(26.929644), np.float32(27.108818), np.float32(25.934887), np.float32(26.299765), np.float32(27.116674), np.float32(26.477732), np.float32(26.5289), np.float32(26.5289), np.float32(29.172281), np.float32(29.172281)]"
17,"[np.float32(-143.84988), np.float32(8.984245), np.float32(-1.9494128), np.float32(121.86669), np.float32(-152.77885), np.float32(50.701828)]","[np.float32(16.904827), np.float32(17.555094), np.float32(17.022337), np.float32(21.08446), np.float32(21.422361), np.float32(19.187212), np.float32(17.491535), np.float32(19.732014), np.float32(17.83274), np.float32(18.328178), np.float32(19.128996), np.float32(20.079145), np.float32(19.937012), np.float32(19.937012), np.float32(16.688578), np.float32(16.688578)]"
18,"[np.float32(57.45171), np.float32(-29.746962), np.float32(263.84985), np.float32(-99.319534), np.float32(97.73943), np.float32(-48.281857)]","[np.float32(19.053673), np.float32(18.670399), np.float32(19.171713), np.float32(15.987513), np.float32(16.945526), np.float32(14.026614), np.float32(20.156002), np.float32(18.046484), np.float32(20.605354), np.float32(17.906136), np.float32(15.152916), np.float32(18.01068), np.float32(16.297018), np.float32(16.297018), np.float32(16.725965), np.float32(16.725965)]"
19,"[np.float32(77.63523), np.float32(50.219772), np.float32(59.3194), np.float32(132.07565), np.float32(-125.15561), np.float32(-0.73747826)]","[np.float32(11.726398), np.float32(12.487183), np.float32(12.807416), np.float32(15.311075), np.float32(14.908565), np.float32(13.006746), np.float32(14.360733), np.float32(16.40283), np.float32(14.385743), np.float32(13.241184), np.float32(12.973516), np.float32(14.315214), np.float32(15.383226), np.float32(15.383226), np.float32(12.501968), np.float32(12.501968)]"
20,"[np.float32(60.315556), np.float32(5.6346107), np.float32(79.896545), np.float32(-47.268307), np.float32(-318.2882), np.float32(-43.339348)]","[np.float32(12.220057), np.float32(12.463677), np.float32(11.026274), np.float32(16.841637), np.float32(15.487366), np.float32(14.901976), np.float32(13.93943), np.float32(16.885967), np.float32(13.241531), np.float32(12.904161), np.float32(13.426377), np.float32(10.698994), np.float32(10.640488), np.float32(10.640488), np.float32(11.62145), np.float32(11.62145)]"
21,"[np.float32(-131.3197), np.float32(-94.876656), np.float32(-26.542871), np.float32(-84.24632), np.float32(-87.41278), np.float32(-81.8143)]","[np.float32(25.823563), np.float32(24.588093), np.float32(24.217323), np.float32(26.006735), np.float32(26.599016), np.float32(28.066992), np.float32(26.288876), np.float32(27.859373), np.float32(24.726479), np.float32(25.942078), np.float32(25.993528), np.float32(24.516584), np.float32(23.954008), np.float32(23.954008), np.float32(24.235235), np.float32(24.235235)]"
22,"[np.float32(-23.333885), np.float32(73.28638), np.float32(43.889107), np.float32(-169.09627), np.float32(-123.16548), np.float32(-7.505429)]","[np.float32(15.746202), np.float32(15.491171), np.float32(14.829016), np.float32(17.874058), np.float32(17.238459), np.float32(17.903097), np.float32(16.833355), np.float32(18.317152), np.float32(15.723473), np.float32(15.08358), np.float32(15.25275), np.float32(13.90112), np.float32(13.132662), np.float32(13.132662), np.float32(15.226698), np.float32(15.226698)]"
23,"[np.float32(171.8986), np.float32(144.6018), np.float32(-3.3030934), np.float32(-57.23527), np.float32(-51.47299), np.float32(-32.46313)]","[np.float32(12.641159), np.float32(12.92343), np.float32(13.548021), np.float32(15.2963295), np.float32(14.237294), np.float32(16.46519), np.float32(15.986532), np.float32(17.545927), np.float32(14.390865), np.float32(12.601961), np.float32(12.299898), np.float32(12.226087), np.float32(13.650179), np.float32(13.650179), np.float32(15.076609), np.float32(15.076609)]"
24,"[np.float32(73.78114), np.float32(19.42005), np.float32(-8.394035), np.float32(-163.15538), np.float32(33.882294), np.float32(-21.726202)]","[np.float32(20.808632), np.float32(19.731188), np.float32(20.181131), np.float32(19.472647), np.float32(19.563892), np.float32(22.529058), np.float32(21.939743), np.float32(22.23557), np.float32(20.807646), np.float32(19.686588), np.float32(19.67597), np.float32(19.053774), np.float32(18.850525), np.float32(18.850525), np.float32(21.288969), np.float32(21.288969)]"
25,"[np.float32(-45.05471), np.float32(60.95139), np.float32(71.15043), np.float32(-55.68657), np.float32(-51.541985), np.float32(-20.2312)]","[np.float32(18.251902), np.float32(18.236162), np.float32(18.235388), np.float32(19.564964), np.float32(19.771109), np.float32(19.183317), np.float32(19.599916), np.float32(20.021418), np.float32(18.754265), np.float32(17.881712), np.float32(17.21737), np.float32(18.144726), np.float32(17.526344), np.float32(17.526344), np.float32(17.604692), np.float32(17.604692)]"
26,"[np.float32(-8.390215), np.float32(-82.24361), np.float32(-84.90553), np.float32(56.98487), np.float32(166.08737), np.float32(-41.136967)]","[np.float32(27.608093), np.float32(26.59077), np.float32(28.072079), np.float32(24.89588), np.float32(26.444807), np.float32(28.664278), np.float32(28.993011), np.float32(28.422777), np.float32(28.025272), np.float32(27.58085), np.float32(25.988216), np.float32(27.618206), np.float32(28.404211), np.float32(28.404211), np.float32(28.200968), np.float32(28.200968)]"
27,"[np.float32(23.360899), np.float32(29.09735), np.float32(118.11246), np.float32(-70.761055), np.float32(18.778378), np.float32(36.75297)]","[np.float32(17.737057), np.float32(17.500704), np.float32(17.687685), np.float32(16.834768), np.float32(17.321508), np.float32(16.304817), np.float32(18.325035), np.float32(17.555538), np.float32(18.77466), np.float32(16.826923), np.float32(15.845097), np.float32(17.318975), np.float32(16.125563), np.float32(16.125563), np.float32(17.128763), np.float32(17.128763)]"
28,"[np.float32(130.6486), np.float32(-272.45206), np.float32(127.178955), np.float32(65.8605), np.float32(113.20667), np.float32(-201.42273)]","[np.float32(23.723837), np.float32(22.550243), np.float32(23.814018), np.float32(19.760195), np.float32(21.175894), np.float32(19.930191), np.float32(25.610277), np.float32(25.956745), np.float32(25.466217), np.float32(24.750437), np.float32(22.880938), np.float32(24.811342), np.float32(25.268517), np.float32(25.268515), np.float32(21.840265), np.float32(21.840265)]"
29,"[np.float32(148.17285), np.float32(-20.518633), np.float32(75.42159), np.float32(73.2029), np.float32(-42.550957), np.float32(-119.95218)]","[np.float32(13.406643), np.float32(13.388927), np.float32(14.412533), np.float32(13.774006), np.float32(13.540625), np.float32(12.156624), np.float32(16.960344), np.float32(18.852694), np.float32(16.113773), np.float32(14.709898), np.float32(13.524363), np.float32(15.092026), np.float32(16.414259), np.float32(16.414259), np.float32(13.129175), np.float32(13.129175)]"
30,"[np.float32(91.228935), np.float32(45.15465), np.float32(-5.302727), np.float32(-174.6299), np.float32(133.46175), np.float32(40.5067)]","[np.float32(23.94203), np.float32(22.88622), np.float32(23.587528), np.float32(21.316416), np.float32(21.948038), np.float32(25.812338), np.float32(24.44071), np.float32(22.940353), np.float32(23.821766), np.float32(21.952618), np.float32(21.670616), np.float32(21.91947), np.float32(21.37672), np.float32(21.37672), np.float32(25.353128), np.float32(25.353128)]"
31,"[np.float32(-68.02492), np.float32(10.308092), np.float32(83.57243), np.float32(40.967323), np.float32(20.380503), np.float32(-28.982641)]","[np.float32(22.913078), np.float32(22.933628), np.float32(23.407755), np.float32(23.021566), np.float32(24.191942), np.float32(22.840155), np.float32(24.199242), np.float32(23.51232), np.float32(23.701378), np.float32(22.87051), np.float32(21.348646), np.float32(23.89066), np.float32(23.424501), np.float32(23.424501), np.float32(22.078112), np.float32(22.078112)]"
32,"[np.float32(-47.553513), np.float32(-103.70086), np.float32(59.104225), np.float32(-6.934283), np.float32(-20.000921), np.float32(147.38469)]","[np.float32(19.470364), np.float32(18.845007), np.float32(18.38214), np.float32(18.193483), np.float32(19.154003), np.float32(17.565279), np.float32(17.680258), np.float32(17.744228), np.float32(20.070805), np.float32(19.244438), np.float32(20.011019), np.float32(20.477325), np.float32(18.645813), np.float32(18.645813), np.float32(18.568954), np.float32(18.568954)]"
33,"[np.float32(9.847695), np.float32(-136.27087), np.float32(1.7234778), np.float32(96.542206), np.float32(-66.35403), np.float32(95.9075)]","[np.float32(16.30552), np.float32(15.889093), np.float32(15.752087), np.float32(16.188948), np.float32(16.725155), np.float32(14.922081), np.float32(15.717213), np.float32(17.657652), np.float32(17.768217), np.float32(17.46137), np.float32(18.707912), np.float32(19.070723), np.float32(18.637173), np.float32(18.637173), np.float32(15.938505), np.float32(15.938505)]"
34,"[np.float32(-36.796516), np.float32(14.860781), np.float32(-55.01114), np.float32(-101.24237), np.float32(-135.9228), np.float32(-13.675585)]","[np.float32(17.575539), np.float32(16.992275), np.float32(16.517017), np.float32(19.701712), np.float32(19.249453), np.float32(21.031246), np.float32(18.438503), np.float32(21.008026), np.float32(17.304115), np.float32(17.591276), np.float32(18.856083), np.float32(16.958672), np.float32(16.850266), np.float32(16.850266), np.float32(17.571505), np.float32(17.571505)]"
35,"[np.float32(29.13832), np.float32(37.621555), np.float32(35.37263), np.float32(56.081993), np.float32(83.29276), np.float32(127.29649)]","[np.float32(19.191845), np.float32(19.508474), np.float32(19.989399), np.float32(19.034746), np.float32(19.951674), np.float32(19.757492), np.float32(19.369728), np.float32(18.390623), np.float32(20.691172), np.float32(18.796001), np.float32(18.749346), np.float32(21.259434), np.float32(20.875162), np.float32(20.875162), np.float32(20.88927), np.float32(20.88927)]"
36,"[np.float32(46.156574), np.float32(60.14992), np.float32(10.541807), np.float32(-35.948235), np.float32(-120.163864), np.float32(69.38917)]","[np.float32(13.338224), np.float32(13.539555), np.float32(13.034144), np.float32(16.239138), np.float32(15.562038), np.float32(16.101803), np.float32(14.200089), np.float32(16.044947), np.float32(14.367197), np.float32(13.427913), np.float32(14.360785), np.float32(13.471657), np.float32(13.417284), np.float32(13.417284), np.float32(14.554028), np.float32(14.554028)]"
37,"[np.float32(17.038101), np.float32(115.34714), np.float32(-57.68446), np.float32(47.124107), np.float32(120.94829), np.float32(141.0859)]","[np.float32(22.745457), np.float32(23.193161), np.float32(23.888739), np.float32(23.492582), np.float32(24.443476), np.float32(27.160408), np.float32(23.372684), np.float32(22.020117), np.float32(23.55694), np.float32(21.926073), np.float32(22.100239), np.float32(24.247375), np.float32(24.619684), np.float32(24.619684), np.float32(26.333143), np.float32(26.333143)]"
38,"[np.float32(64.0481), np.float32(-45.497665), np.float32(46.016567), np.float32(186.76132), np.float32(-79.46374), np.float32(75.41896)]","[np.float32(12.756356), np.float32(13.322687), np.float32(13.538172), np.float32(14.54674), np.float32(14.789148), np.float32(12.027021), np.float32(13.7143955), np.float32(15.472435), np.float32(15.496384), np.float32(14.402771), np.float32(14.9003315), np.float32(16.689512), np.float32(17.188517), np.float32(17.188517), np.float32(13.441364), np.float32(13.441364)]"
39,"[np.float32(46.286507), np.float32(-52.785645), np.float32(181.16817), np.float32(-38.10583), np.float32(190.16148), np.float32(3.9618752)]","[np.float32(24.743298), np.float32(24.023062), np.float32(24.984665), np.float32(20.883072), np.float32(22.540117), np.float32(21.62619), np.float32(25.33279), np.float32(22.715601), np.float32(25.900856), np.float32(23.726204), np.float32(21.529224), np.float32(24.66666), np.float32(23.453197), np.float32(23.453197), np.float32(23.807573), np.float32(23.807573)]"
40,"[np.float32(-2.0655828), np.float32(-61.697384), np.float32(-214.99336), np.float32(-77.14655), np.float32(3.1848924), np.float32(-120.11988)]","[np.float32(26.0053), np.float32(24.633596), np.float32(25.197771), np.float32(25.97805), np.float32(25.973595), np.float32(31.601128), np.float32(27.96233), np.float32(30.290096), np.float32(25.124605), np.float32(26.230747), np.float32(26.349796), np.float32(24.072006), np.float32(25.674181), np.float32(25.674181), np.float32(27.656252), np.float32(27.656252)]"
41,"[np.float32(77.54053), np.float32(30.85115), np.float32(153.03342), np.float32(18.974207), np.float32(11.304649), np.float32(-163.82805)]","[np.float32(16.344976), np.float32(16.59698), np.float32(17.579535), np.float32(16.206366), np.float32(16.435848), np.float32(14.286094), np.float32(19.892704), np.float32(20.098885), np.float32(18.457146), np.float32(16.662825), np.float32(14.360094), np.float32(17.176525), np.float32(17.730257), np.float32(17.730257), np.float32(15.17911), np.float32(15.17911)]"
42,"[np.float32(-18.73479), np.float32(-82.55687), np.float32(76.92331), np.float32(60.64549), np.float32(-9.369007), np.float32(-23.26924)]","[np.float32(20.158148), np.float32(19.852879), np.float32(20.176737), np.float32(19.463139), np.float32(20.414934), np.float32(18.346706), np.float32(21.06113), np.float32(21.581635), np.float32(21.483732), np.float32(20.832214), np.float32(20.038933), np.float32(21.861717), np.float32(21.425402), np.float32(21.425402), np.float32(18.890785), np.float32(18.890785)]"
43,"[np.float32(11.708477), np.float32(4.147105), np.float32(-140.26663), np.float32(47.108253), np.float32(200.35603), np.float32(-54.250134)]","[np.float32(27.164124), np.float32(26.517538), np.float32(28.31207), np.float32(25.420246), np.float32(26.570858), np.float32(30.324017), np.float32(29.327375), np.float32(28.673056), np.float32(27.386095), np.float32(26.717554), np.float32(24.801043), np.float32(26.606174), np.float32(28.092686), np.float32(28.092686), np.float32(29.244226), np.float32(29.244226)]"
44,"[np.float32(53.55571), np.float32(-23.74364), np.float32(-138.47745), np.float32(18.99335), np.float32(174.67682), np.float32(85.455185)]","[np.float32(26.78324), np.float32(26.042166), np.float32(27.053005), np.float32(24.820562), np.float32(25.99037), np.float32(30.53059), np.float32(27.23695), np.float32(26.452684), np.float32(27.03028), np.float32(26.12266), np.float32(26.26414), np.float32(26.931198), np.float32(27.67343), np.float32(27.67343), np.float32(29.837677), np.float32(29.837677)]"
45,"[np.float32(211.86378), np.float32(-24.919317), np.float32(-9.422173), np.float32(-7.280601), np.float32(43.33591), np.float32(-39.194023)]","[np.float32(15.118521), np.float32(14.460533), np.float32(15.648685), np.float32(13.568302), np.float32(13.365357), np.float32(15.076986), np.float32(17.544647), np.float32(18.936241), np.float32(17.220951), np.float32(15.41543), np.float32(15.323627), np.float32(15.820366), np.float32(17.054777), np.float32(17.054777), np.float32(16.571905), np.float32(16.571905)]"
46,"[np.float32(-123.65039), np.float32(100.846375), np.float32(87.59924), np.float32(-202.39754), np.float32(33.265), np.float32(14.998507)]","[np.float32(26.233694), np.float32(25.696712), np.float32(25.428843), np.float32(25.78686), np.float32(26.734718), np.float32(28.324717), np.float32(26.264309), np.float32(24.28549), np.float32(24.960129), np.float32(23.952953), np.float32(22.933163), np.float32(23.48993), np.float32(21.596008), np.float32(21.596008), np.float32(25.529928), np.float32(25.52993)]"
47,"[np.float32(-134.13058), np.float32(116.92642), np.float32(195.33269), np.float32(103.815155), np.float32(27.06675), np.float32(-69.52447)]","[np.float32(22.060028), np.float32(23.053568), np.float32(23.617077), np.float32(23.419586), np.float32(24.839071), np.float32(21.385456), np.float32(24.087255), np.float32(22.200556), np.float32(23.341858), np.float32(21.838427), np.float32(19.174192), np.float32(23.759752), np.float32(23.138676), np.float32(23.138676), np.float32(20.78689), np.float32(20.786888)]"
48,"[np.float32(-52.847828), np.float32(-80.894455), np.float32(42.076683), np.float32(-39.399075), np.float32(123.508705), np.float32(-79.71415)]","[np.float32(28.517637), np.float32(27.265572), np.float32(28.301287), np.float32(25.270678), np.float32(26.978466), np.float32(27.799515), np.float32(29.414879), np.float32(28.112144), np.float32(28.356396), np.float32(27.819511), np.float32(25.842047), np.float32(27.521307), np.float32(27.018324), np.float32(27.018324), np.float32(27.120966), np.float32(27.120966)]"
49,"[np.float32(84.69257), np.float32(51.65966), np.float32(142.03694), np.float32(-25.887094), np.float32(70.58855), np.float32(170.88124)]","[np.float32(15.707754), np.float32(15.775518), np.float32(15.963053), np.float32(14.808078), np.float32(15.348787), np.float32(14.182894), np.float32(15.351192), np.float32(13.810112), np.float32(17.504864), np.float32(14.645939), np.float32(14.2066965), np.float32(16.08089), np.float32(14.794143), np.float32(14.794143), np.float32(16.508396), np.float32(16.508396)]"
50,"[np.float32(100.931915), np.float32(5.1917815), np.float32(103.14368), np.float32(25.922056), np.float32(-88.262115), np.float32(163.94763)]","[np.float32(13.516763), np.float32(13.76293), np.float32(13.183748), np.float32(14.92774), np.float32(14.8780575), np.float32(13.687461), np.float32(13.1164), np.float32(13.323513), np.float32(15.369301), np.float32(13.411508), np.float32(14.130831), np.float32(14.177475), np.float32(13.317564), np.float32(13.317564), np.float32(14.460356), np.float32(14.460356)]"
51,"[np.float32(22.859661), np.float32(-68.613495), np.float32(42.18495), np.float32(85.35746), np.float32(17.73849), np.float32(111.96631)]","[np.float32(17.730083), np.float32(17.664057), np.float32(17.852566), np.float32(16.997194), np.float32(17.893608), np.float32(16.194017), np.float32(17.321787), np.float32(17.517498), np.float32(19.384186), np.float32(18.09839), np.float32(18.470592), np.float32(20.280857), np.float32(19.629839), np.float32(19.629839), np.float32(18.0072), np.float32(18.0072)]"
52,"[np.float32(-13.456022), np.float32(-6.574591), np.float32(-41.045124), np.float32(45.627827), np.float32(110.855545), np.float32(194.12825)]","[np.float32(24.074327), np.float32(23.894798), np.float32(24.1126), np.float32(23.441343), np.float32(24.79128), np.float32(26.474865), np.float32(22.949549), np.float32(21.762186), np.float32(24.556456), np.float32(23.440695), np.float32(24.32697), np.float32(25.74626), np.float32(25.098047), np.float32(25.098047), np.float32(26.386312), np.float32(26.386312)]"
53,"[np.float32(-27.817442), np.float32(-7.668464), np.float32(339.78207), np.float32(106.59586), np.float32(90.09356), np.float32(-7.58921)]","[np.float32(17.772562), np.float32(18.66133), np.float32(19.01186), np.float32(16.734442), np.float32(18.08988), np.float32(11.751177), np.float32(19.193182), np.float32(16.825174), np.float32(20.45621), np.float32(17.740646), np.float32(14.418695), np.float32(19.608105), np.float32(18.023926), np.float32(18.023926), np.float32(15.155096), np.float32(15.155096)]"
54,"[np.float32(55.373745), np.float32(-94.07703), np.float32(15.020466), np.float32(84.091774), np.float32(-20.9014), np.float32(155.13966)]","[np.float32(15.529701), np.float32(15.330147), np.float32(15.311422), np.float32(15.054934), np.float32(15.597954), np.float32(14.132257), np.float32(14.664027), np.float32(15.564514), np.float32(17.233572), np.float32(16.04003), np.float32(17.157509), np.float32(18.01945), np.float32(17.39631), np.float32(17.39631), np.float32(16.028059), np.float32(16.028059)]"
55,"[np.float32(-28.120218), np.float32(74.45247), np.float32(-34.76337), np.float32(43.813683), np.float32(89.36234), np.float32(50.674305)]","[np.float32(24.609003), np.float32(24.760942), np.float32(25.538916), np.float32(25.060682), np.float32(26.166204), np.float32(28.168777), np.float32(25.79133), np.float32(24.731236), np.float32(25.120216), np.float32(24.096289), np.float32(23.355293), np.float32(25.43258), np.float32(25.82122), np.float32(25.82122), np.float32(26.692163), np.float32(26.692163)]"
56,"[np.float32(-32.66299), np.float32(46.795574), np.float32(-74.90132), np.float32(51.17659), np.float32(12.038193), np.float32(-116.36202)]","[np.float32(24.128553), np.float32(23.96042), np.float32(24.950724), np.float32(25.67573), np.float32(26.11629), np.float32(28.619787), np.float32(26.96889), np.float32(27.988388), np.float32(24.312029), np.float32(24.539234), np.float32(23.146755), np.float32(23.999125), np.float32(25.675234), np.float32(25.675234), np.float32(25.528862), np.float32(25.528862)]"
57,"[np.float32(73.232315), np.float32(127.571976), np.float32(4.919128), np.float32(27.637384), np.float32(-76.07401), np.float32(74.60774)]","[np.float32(12.792397), np.float32(13.447355), np.float32(13.615326), np.float32(16.177206), np.float32(15.602055), np.float32(16.162031), np.float32(14.576603), np.float32(15.811941), np.float32(14.489708), np.float32(12.946504), np.float32(13.30212), np.float32(13.903129), np.float32(14.525396), np.float32(14.525396), np.float32(15.018332), np.float32(15.018332)]"
58,"[np.float32(142.35823), np.float32(145.54182), np.float32(18.57634), np.float32(-58.31059), np.float32(100.88711), np.float32(33.23838)]","[np.float32(16.840303), np.float32(17.038784), np.float32(18.111605), np.float32(16.73905), np.float32(16.735247), np.float32(18.97136), np.float32(19.057703), np.float32(18.177649), np.float32(18.327053), np.float32(15.624645), np.float32(14.89173), np.float32(16.747103), np.float32(17.292444), np.float32(17.292444), np.float32(19.403723), np.float32(19.403723)]"
59,"[np.float32(310.46884), np.float32(-55.402428), np.float32(17.917755), np.float32(-100.04), np.float32(63.456795), np.float32(-128.1097)]","[np.float32(14.657605), np.float32(13.46479), np.float32(14.90739), np.float32(11.787853), np.float32(11.286372), np.float32(13.593344), np.float32(17.932962), np.float32(19.486855), np.float32(16.931864), np.float32(14.826697), np.float32(14.096786), np.float32(13.92573), np.float32(15.390713), np.float32(15.390713), np.float32(15.567047), np.float32(15.567047)]"
