,x_input
25,"[0.04399991, 0.03299999, 0.01999998, 0.03199995, 0.03799999, 0.03799999, 0.04399991, 0.04199994, 0.046, 0.03499997, 0.05400002, 0.028, 0.03999996, 0.04199994, 0.04899991, 0.04199994]"
26,"[0.04399991, 0.04999995, 0.03799999, 0.03799999, 0.04899991, 0.04299998, 0.046, 0.04699993, 0.051, 0.04199994, 0.05900002, 0.03600001, 0.04100001, 0.04799998, 0.04299998, 0.04899991]"
27,"[0.04199994, 0.05199993, 0.04999995, 0.04399991, 0.04399991, 0.04199994, 0.04899991, 0.05199993, 0.05400002, 0.04399991, 0.06299996, 0.04299998, 0.04199994, 0.04999995, 0.06599998, 0.05900002]"
28,"[0.03399992, 0.04299998, 0.03299999, 0.04399991, 0.03499997, 0.03999996, 0.05199993, 0.05299997, 0.05499995, 0.04100001, 0.06699991, 0.04399991, 0.04199994, 0.05400002, 0.05499995, 0.05999994]"
29,"[0.05699992, 0.02399993, 0.03299999, 0.02899992, 0.01999998, 0.02600002, 0.04799998, 0.04899991, 0.04499996, 0.03799999, 0.06499994, 0.04799998, 0.04100001, 0.05699992, 0.04100001, 0.04299998]"
30,"[0.02999997, 0.02100003, 0.02999997, 0.01399994, 0.01699996, 0.01899993, 0.046, 0.04399991, 0.03699994, 0.03199995, 0.05199993, 0.04199994, 0.03999996, 0.05599999, 0.03699994, 0.03999996]"
31,"[0.02899992, 0.02999997, 0.03999996, 0.01899993, 0.02199996, 0.01999998, 0.03499997, 0.03100002, 0.02100003, 0.02999997, 0.03100002, 0.03100002, 0.02600002, 0.028, 0.02399993, 0.01899993]"
32,"[0.02899992, 0.02899992, 0.03299999, 0.01699996, 0.02100003, 0.01199996, 0.03600001, 0.03499997, 0.023, 0.02499998, 0.03299999, 0.02199996, 0.01399994, 0.028, 0.02100003, 0.01600003]"
33,"[0.02399993, 0.023, 0.02999997, 0.01600003, 0.01800001, 0.01600003, 0.02899992, 0.028, 0.01999998, 0.02100003, 0.02600002, 0.01600003, 0.01099992, 0.01699996, 0.02899992, 0.01999998]"
34,"[0.03100002, 0.028, 0.0, 0.02100003, 0.02600002, 0.02199996, 0.03199995, 0.02499998, 0.02100003, 0.02399993, 0.02899992, 0.01600003, 0.01199996, 0.01999998, 0.028, 0.023]"
35,"[0.03999996, 0.03699994, 0.04399991, 0.02999997, 0.03199995, 0.028, 0.04199994, 0.03699994, 0.02999997, 0.02899992, 0.03899992, 0.02600002, 0.01600003, 0.02699995, 0.03499997, 0.03600001]"
36,"[0.04499996, 0.04299998, 0.03799999, 0.03899992, 0.03899992, 0.03199995, 0.04299998, 0.04199994, 0.03600001, 0.03799999, 0.04899991, 0.03100002, 0.02100003, 0.02699995, 0.051, 0.04999995]"
37,"[0.051, 0.04699993, 0.05499995, 0.04499996, 0.04399991, 0.03899992, 0.04799998, 0.046, 0.04299998, 0.04100001, 0.05599999, 0.03299999, 0.03100002, 0.04399991, 0.05499995, 0.05699992]"
38,"[0.05499995, 0.05499995, 0.05400002, 0.04699993, 0.051, 0.04299998, 0.051, 0.04999995, 0.051, 0.04799998, 0.05699992, 0.02699995, 0.02999997, 0.05999994, 0.06299996, 0.05799997]"
39,"[0.05599999, 0.05599999, 0.05299997, 0.04799998, 0.05499995, 0.04399991, 0.04999995, 0.051, 0.05499995, 0.04899991, 0.05499995, 0.028, 0.02999997, 0.05999994, 0.06499994, 0.05799997]"
40,"[0.05400002, 0.05699992, 0.04399991, 0.03899992, 0.046, 0.03799999, 0.04399991, 0.04799998, 0.04899991, 0.04799998, 0.051, 0.02899992, 0.03299999, 0.04399991, 0.04399991, 0.04299998]"
41,"[0.03100002, 0.04100001, 0.03799999, 0.02600002, 0.02100003, 0.03299999, 0.02600002, 0.03499997, 0.03600001, 0.046, 0.04199994, 0.023, 0.02399993, 0.05299997, 0.04100001, 0.03199995]"
42,"[0.02600002, 0.03299999, 0.03299999, 0.03199995, 0.02899992, 0.03299999, 0.03799999, 0.04499996, 0.03600001, 0.03600001, 0.05199993, 0.023, 0.04199994, 0.03799999, 0.03899992, 0.03499997]"
43,"[0.03699994, 0.03799999, 0.03399992, 0.02600002, 0.03600001, 0.02699995, 0.03600001, 0.04699993, 0.03600001, 0.03699994, 0.046, 0.01499999, 0.03499997, 0.01899993, 0.03999996, 0.03600001]"
44,"[0.03899992, 0.04100001, 0.03699994, 0.02199996, 0.03100002, 0.02699995, 0.03399992, 0.046, 0.04299998, 0.02999997, 0.03600001, 0.01899993, 0.03100002, 0.03799999, 0.04100001, 0.04100001]"
45,"[0.04299998, 0.046, 0.04100001, 0.02600002, 0.03699994, 0.028, 0.03899992, 0.04199994, 0.04100001, 0.02499998, 0.04299998, 0.02100003, 0.02699995, 0.04399991, 0.03299999, 0.03999996]"
46,"[0.03799999, 0.04399991, 0.04100001, 0.03100002, 0.03299999, 0.02600002, 0.03999996, 0.04399991, 0.046, 0.03699994, 0.04799998, 0.02100003, 0.03100002, 0.046, 0.04499996, 0.04299998]"
47,"[0.04399991, 0.046, 0.04199994, 0.03600001, 0.03999996, 0.02899992, 0.04699993, 0.04999995, 0.05199993, 0.03999996, 0.05599999, 0.02699995, 0.03799999, 0.04899991, 0.04999995, 0.046]"
48,"[0.051, 0.04699993, 0.04899991, 0.04299998, 0.03999996, 0.03899992, 0.04799998, 0.05799997, 0.05900002, 0.04399991, 0.05999994, 0.02999997, 0.04399991, 0.05400002, 0.05299997, 0.04999995]"
49,"[0.06400001, 0.05900002, 0.051, 0.04399991, 0.04299998, 0.03699994, 0.04699993, 0.05900002, 0.05799997, 0.04299998, 0.06400001, 0.03799999, 0.046, 0.05699992, 0.051, 0.04899991]"
50,"[0.06099999, 0.046, 0.05400002, 0.04100001, 0.02100003, 0.02999997, 0.051, 0.05799997, 0.046, 0.03100002, 0.05699992, 0.04799998, 0.04399991, 0.04799998, 0.05299997, 0.04899991]"
51,"[0.06699991, 0.04299998, 0.05400002, 0.02899992, 0.03299999, 0.02199996, 0.04999995, 0.05299997, 0.05799997, 0.03799999, 0.05599999, 0.04999995, 0.04100001, 0.046, 0.04499996, 0.05199993]"
52,"[0.05299997, 0.04100001, 0.04399991, 0.01999998, 0.01999998, 0.02699995, 0.04699993, 0.05599999, 0.05499995, 0.04399991, 0.06400001, 0.04899991, 0.03699994, 0.03999996, 0.03999996, 0.04199994]"
53,"[0.04299998, 0.04699993, 0.04100001, 0.02899992, 0.02600002, 0.01800001, 0.03600001, 0.03799999, 0.03600001, 0.04100001, 0.046, 0.05900002, 0.04399991, 0.0, 0.02399993, 0.01899993]"
54,"[0.04499996, 0.04100001, 0.04100001, 0.028, 0.02600002, 0.01899993, 0.04199994, 0.03999996, 0.04199994, 0.03699994, 0.04899991, 0.04699993, 0.04399991, 0.05599999, 0.02699995, 0.023]"
55,"[0.046, 0.04399991, 0.04499996, 0.03399992, 0.02899992, 0.01999998, 0.04399991, 0.04499996, 0.04499996, 0.03999996, 0.05599999, 0.0, 0.04299998, 0.05199993, 0.023, 0.01899993]"
56,"[0.04899991, 0.04699993, 0.04899991, 0.03100002, 0.03299999, 0.02399993, 0.04899991, 0.051, 0.04699993, 0.046, 0.05599999, 0.0, 0.04799998, 0.05499995, 0.0, 0.03499997]"
57,"[0.05499995, 0.04999995, 0.05799997, 0.04399991, 0.04100001, 0.03499997, 0.05299997, 0.05199993, 0.05299997, 0.04799998, 0.05599999, 0.04699993, 0.051, 0.06199992, 0.0, 0.05299997]"
58,"[0.05900002, 0.05599999, 0.05900002, 0.04899991, 0.046, 0.03999996, 0.05499995, 0.05599999, 0.05499995, 0.05299997, 0.06199992, 0.05199993, 0.03999996, 0.07499993, 0.0, 0.05699992]"
59,"[0.05499995, 0.05799997, 0.06199992, 0.05400002, 0.046, 0.03999996, 0.05299997, 0.05599999, 0.05599999, 0.05499995, 0.05900002, 0.05199993, 0.03799999, 0.07299995, 0.06099999, 0.05299997]"
60,"[0.05400002, 0.051, 0.05699992, 0.051, 0.04499996, 0.03899992, 0.05400002, 0.05400002, 0.051, 0.04899991, 0.06099999, 0.04499996, 0.04399991, 0.06099999, 0.06099999, 0.05499995]"
61,"[0.06599998, 0.06599998, 0.05400002, 0.03899992, 0.04100001, 0.04699993, 0.05799997, 0.06199992, 0.074, 0.05199993, 0.07099998, 0.03499997, 0.03699994, 0.06099999, 0.06699991, 0.05799997]"
62,"[0.07599998, 0.06199992, 0.05699992, 0.04999995, 0.04799998, 0.05799997, 0.06599998, 0.06299996, 0.0769999, 0.05299997, 0.07499993, 0.04299998, 0.05400002, 0.05799997, 0.074, 0.07099998]"
63,"[0.07999992, 0.06400001, 0.06999993, 0.04899991, 0.04499996, 0.05199993, 0.06299996, 0.05999994, 0.07299995, 0.04999995, 0.07099998, 0.04899991, 0.05299997, 0.05900002, 0.08099997, 0.07799995]"
64,"[0.06400001, 0.06999993, 0.05999994, 0.04699993, 0.051, 0.051, 0.051, 0.05400002, 0.05900002, 0.046, 0.06999993, 0.04799998, 0.046, 0.05699992, 0.0819999, 0.074]"
65,"[0.06699991, 0.06599998, 0.05999994, 0.051, 0.04799998, 0.051, 0.05299997, 0.051, 0.05900002, 0.04899991, 0.074, 0.04899991, 0.04899991, 0.05599999, 0.079, 0.074]"
66,"[0.06999993, 0.07099998, 0.06599998, 0.05599999, 0.051, 0.05199993, 0.05299997, 0.05499995, 0.06099999, 0.051, 0.07199991, 0.04999995, 0.04899991, 0.05699992, 0.079, 0.06699991]"
67,"[0.06599998, 0.07599998, 0.06999993, 0.05499995, 0.05499995, 0.05199993, 0.05499995, 0.06400001, 0.05299997, 0.05400002, 0.074, 0.04999995, 0.04999995, 0.06199992, 0.07799995, 0.07499993]"
68,"[0.07199991, 0.06999993, 0.06599998, 0.05900002, 0.05499995, 0.05199993, 0.05999994, 0.05400002, 0.06099999, 0.05499995, 0.07799995, 0.05299997, 0.051, 0.05999994, 0.0819999, 0.08399999]"
69,"[0.07199991, 0.07599998, 0.06900001, 0.05799997, 0.05400002, 0.05699992, 0.05400002, 0.05199993, 0.06299996, 0.05299997, 0.074, 0.06099999, 0.04999995, 0.06599998, 0.1099999, 0.08399999]"
70,"[0.07199991, 0.07999992, 0.06900001, 0.06499994, 0.05199993, 0.05199993, 0.05400002, 0.05699992, 0.06099999, 0.05400002, 0.06499994, 0.06799996, 0.05999994, 0.074, 0.07999992, 0.09499991]"
71,"[0.07199991, 0.08099997, 0.06699991, 0.05799997, 0.05400002, 0.04899991, 0.05900002, 0.05900002, 0.06799996, 0.05599999, 0.06400001, 0.06099999, 0.05299997, 0.05900002, 0.07299995, 0.07499993]"
72,"[0.07199991, 0.07799995, 0.06900001, 0.06099999, 0.05299997, 0.04799998, 0.06499994, 0.06699991, 0.06499994, 0.05499995, 0.074, 0.06499994, 0.05299997, 0.05999994, 0.07999992, 0.0769999]"
73,"[0.074, 0.07999992, 0.07099998, 0.06799996, 0.05799997, 0.04100001, 0.06400001, 0.06299996, 0.06299996, 0.06599998, 0.0769999, 0.06400001, 0.05499995, 0.07099998, 0.06099999, 0.06299996]"
74,"[0.06499994, 0.06299996, 0.05599999, 0.05199993, 0.04899991, 0.03299999, 0.05699992, 0.03999996, 0.05999994, 0.0, 0.06799996, 0.05599999, 0.04799998, 0.06099999, 0.04399991, 0.046]"
75,"[0.05699992, 0.05599999, 0.05599999, 0.03499997, 0.04299998, 0.03600001, 0.05199993, 0.04999995, 0.051, 0.05299997, 0.06199992, 0.05299997, 0.04499996, 0.06299996, 0.04999995, 0.05400002]"
76,"[0.05699992, 0.05599999, 0.05599999, 0.051, 0.04799998, 0.03999996, 0.051, 0.05299997, 0.05400002, 0.051, 0.06099999, 0.04799998, 0.04199994, 0.05799997, 0.06400001, 0.06299996]"
77,"[0.05499995, 0.05799997, 0.05599999, 0.05299997, 0.04999995, 0.04100001, 0.05499995, 0.05400002, 0.04999995, 0.051, 0.06299996, 0.05499995, 0.04999995, 0.06999993, 0.06699991, 0.06299996]"
78,"[0.05999994, 0.06099999, 0.05699992, 0.05400002, 0.04999995, 0.04699993, 0.05299997, 0.05199993, 0.05999994, 0.05599999, 0.06299996, 0.05799997, 0.05400002, 0.07999992, 0.07099998, 0.074]"
79,"[0.06499994, 0.06699991, 0.05599999, 0.05699992, 0.05400002, 0.05499995, 0.05299997, 0.05400002, 0.06199992, 0.05400002, 0.06499994, 0.051, 0.04699993, 0.05799997, 0.07499993, 0.08099997]"
80,"[0.06400001, 0.07099998, 0.06400001, 0.05199993, 0.05299997, 0.04899991, 0.05699992, 0.05900002, 0.05999994, 0.05499995, 0.04699993, 0.01600003, 0.01699996, 0.02999997, 0.08299994, 0.07999992]"
81,"[0.05599999, 0.05900002, 0.05499995, 0.046, 0.04699993, 0.04999995, 0.05400002, 0.05299997, 0.046, 0.05199993, 0.02199996, 0.01699996, 0.01499999, 0.03299999, 0.06999993, 0.06599998]"
82,"[0.02999997, 0.03499997, 0.028, 0.03399992, 0.03199995, 0.02399993, 0.02699995, 0.03399992, 0.023, 0.03399992, 0.02100003, 0.01499999, 0.01199996, 0.028, 0.03799999, 0.03699994]"
83,"[0.01999998, 0.03199995, 0.02899992, 0.02100003, 0.02199996, 0.01800001, 0.01999998, 0.02499998, 0.01499999, 0.02399993, 0.02100003, 0.01699996, 0.01099992, 0.02600002, 0.028, 0.023]"
84,"[0.01699996, 0.01999998, 0.02499998, 0.01999998, 0.01999998, 0.023, 0.01999998, 0.02499998, 0.01499999, 0.02399993, 0.023, 0.01699996, 0.00999999, 0.02699995, 0.03299999, 0.02199996]"
85,"[0.02100003, 0.02499998, 0.03199995, 0.01899993, 0.01899993, 0.02100003, 0.01899993, 0.02600002, 0.01999998, 0.02199996, 0.03600001, 0.01899993, 0.00999999, 0.02399993, 0.04199994, 0.028]"
86,"[0.023, 0.023, 0.03699994, 0.01999998, 0.01800001, 0.023, 0.02999997, 0.03600001, 0.02399993, 0.02699995, 0.03699994, 0.02199996, 0.01199996, 0.02600002, 0.04299998, 0.03199995]"
87,"[0.02399993, 0.02399993, 0.02999997, 0.02399993, 0.02199996, 0.02899992, 0.02899992, 0.04100001, 0.03199995, 0.03499997, 0.03899992, 0.02199996, 0.01699996, 0.03899992, 0.03899992, 0.02999997]"
88,"[0.02899992, 0.02999997, 0.03999996, 0.02699995, 0.028, 0.02899992, 0.03799999, 0.04100001, 0.02699995, 0.03499997, 0.04100001, 0.028, 0.01800001, 0.04399991, 0.03299999, 0.02499998]"
89,"[0.02699995, 0.02999997, 0.02999997, 0.02199996, 0.02100003, 0.01899993, 0.03299999, 0.03100002, 0.02100003, 0.02399993, 0.02600002, 0.01199996, 0.01699996, 0.01600003, 0.02499998, 0.02100003]"
90,"[0.02600002, 0.02399993, 0.02999997, 0.01600003, 0.01699996, 0.01600003, 0.03199995, 0.03499997, 0.01899993, 0.02199996, 0.02699995, 0.01499999, 0.01499999, 0.01499999, 0.02399993, 0.01699996]"
91,"[0.02399993, 0.02399993, 0.02600002, 0.01600003, 0.01699996, 0.01499999, 0.02699995, 0.02999997, 0.01800001, 0.02199996, 0.02399993, 0.01399994, 0.01199996, 0.01999998, 0.01999998, 0.01499999]"
92,"[0.01999998, 0.01800001, 0.023, 0.01199996, 0.01199996, 0.01199996, 0.023, 0.02600002, 0.01499999, 0.01999998, 0.023, 0.01399994, 0.00999999, 0.01699996, 0.01800001, 0.01199996]"
93,"[0.01699996, 0.01300001, 0.023, 0.00999999, 0.00999999, 0.01300001, 0.02100003, 0.02399993, 0.01199996, 0.01600003, 0.01800001, 0.00899994, 0.00800002, 0.01600003, 0.01600003, 0.01199996]"
94,"[0.01600003, 0.01499999, 0.02399993, 0.01199996, 0.01199996, 0.01300001, 0.01800001, 0.01999998, 0.01300001, 0.01499999, 0.01899993, 0.01199996, 0.00899994, 0.01499999, 0.01699996, 0.01199996]"
95,"[0.01999998, 0.01899993, 0.02999997, 0.01499999, 0.01600003, 0.01499999, 0.02199996, 0.02199996, 0.01699996, 0.01499999, 0.02600002, 0.01300001, 0.01099992, 0.01899993, 0.02100003, 0.01600003]"
96,"[0.02600002, 0.02399993, 0.03999996, 0.02199996, 0.02600002, 0.02199996, 0.03499997, 0.03399992, 0.02100003, 0.02399993, 0.03499997, 0.01699996, 0.01699996, 0.02600002, 0.03199995, 0.02399993]"
97,"[0.03299999, 0.03399992, 0.03600001, 0.03399992, 0.03100002, 0.03199995, 0.03499997, 0.03600001, 0.03299999, 0.02899992, 0.04399991, 0.01199996, 0.02100003, 0.03299999, 0.04299998, 0.04199994]"
98,"[0.03399992, 0.03699994, 0.03899992, 0.028, 0.023, 0.03299999, 0.02999997, 0.03699994, 0.03100002, 0.03299999, 0.02600002, 0.01999998, 0.02100003, 0.03999996, 0.03699994, 0.04100001]"
99,"[0.04199994, 0.046, 0.03999996, 0.03199995, 0.03600001, 0.028, 0.02999997, 0.03399992, 0.03699994, 0.023, 0.04199994, 0.02499998, 0.03999996, 0.02199996, 0.03799999, 0.02600002]"
100,"[0.04699993, 0.04799998, 0.046, 0.02899992, 0.03199995, 0.028, 0.02499998, 0.04199994, 0.03799999, 0.03100002, 0.046, 0.02100003, 0.03899992, 0.01800001, 0.04499996, 0.03100002]"
101,"[0.04499996, 0.04699993, 0.04499996, 0.02600002, 0.02899992, 0.02600002, 0.04399991, 0.04199994, 0.03899992, 0.02399993, 0.03899992, 0.02100003, 0.03199995, 0.02699995, 0.03999996, 0.02499998]"
102,"[0.03100002, 0.03699994, 0.03399992, 0.02499998, 0.03199995, 0.02100003, 0.03100002, 0.03600001, 0.02699995, 0.02100003, 0.028, 0.02600002, 0.01699996, 0.01699996, 0.02999997, 0.02999997]"
103,"[0.028, 0.03699994, 0.03199995, 0.02899992, 0.03699994, 0.01800001, 0.02199996, 0.03600001, 0.02499998, 0.02199996, 0.02499998, 0.02600002, 0.02199996, 0.01800001, 0.03399992, 0.03100002]"
104,"[0.02999997, 0.04299998, 0.03199995, 0.03499997, 0.03799999, 0.01800001, 0.02699995, 0.03799999, 0.02699995, 0.02699995, 0.02899992, 0.02899992, 0.02399993, 0.01800001, 0.03999996, 0.03100002]"
105,"[0.04100001, 0.04699993, 0.03799999, 0.03999996, 0.03799999, 0.02999997, 0.04100001, 0.03699994, 0.03799999, 0.02199996, 0.04399991, 0.03499997, 0.03699994, 0.03199995, 0.04100001, 0.03499997]"
106,"[0.04100001, 0.046, 0.03999996, 0.03499997, 0.03699994, 0.02699995, 0.03799999, 0.03799999, 0.03799999, 0.028, 0.04499996, 0.03399992, 0.03600001, 0.03399992, 0.04399991, 0.03799999]"
107,"[0.04299998, 0.04799998, 0.04100001, 0.03399992, 0.03899992, 0.02499998, 0.03799999, 0.03699994, 0.03899992, 0.01999998, 0.04899991, 0.03499997, 0.03699994, 0.03799999, 0.03699994, 0.03299999]"
108,"[0.04399991, 0.04899991, 0.04199994, 0.03899992, 0.03600001, 0.02899992, 0.03899992, 0.03699994, 0.03799999, 0.028, 0.04799998, 0.04100001, 0.03699994, 0.03699994, 0.03999996, 0.03899992]"
109,"[0.04499996, 0.04899991, 0.04499996, 0.03799999, 0.03499997, 0.02699995, 0.03999996, 0.03699994, 0.03899992, 0.03799999, 0.04799998, 0.04299998, 0.03399992, 0.03100002, 0.03499997, 0.03100002]"
110,"[0.03699994, 0.03499997, 0.04299998, 0.01999998, 0.023, 0.02199996, 0.04100001, 0.03999996, 0.03699994, 0.03199995, 0.04499996, 0.04299998, 0.03799999, 0.04100001, 0.03699994, 0.03100002]"
111,"[0.02699995, 0.02899992, 0.04399991, 0.01600003, 0.01600003, 0.02100003, 0.03899992, 0.03600001, 0.02499998, 0.02999997, 0.02699995, 0.02600002, 0.023, 0.03299999, 0.02600002, 0.01499999]"
112,"[0.02699995, 0.02600002, 0.03399992, 0.01600003, 0.01600003, 0.01499999, 0.03499997, 0.04100001, 0.023, 0.023, 0.02999997, 0.01899993, 0.01499999, 0.028, 0.028, 0.01699996]"
113,"[0.02600002, 0.02399993, 0.03600001, 0.01399994, 0.01499999, 0.02399993, 0.02999997, 0.03399992, 0.02199996, 0.02899992, 0.02699995, 0.01899993, 0.01699996, 0.028, 0.02999997, 0.01699996]"
114,"[0.02999997, 0.03199995, 0.046, 0.01999998, 0.02100003, 0.03100002, 0.03799999, 0.03899992, 0.02699995, 0.03399992, 0.03100002, 0.02399993, 0.02100003, 0.03499997, 0.03699994, 0.02899992]"
115,"[0.03299999, 0.03199995, 0.04499996, 0.03100002, 0.03299999, 0.03699994, 0.04100001, 0.04399991, 0.02899992, 0.03799999, 0.03799999, 0.02899992, 0.01699996, 0.03100002, 0.046, 0.04299998]"
116,"[0.03600001, 0.02699995, 0.04899991, 0.03899992, 0.03699994, 0.03299999, 0.04299998, 0.04499996, 0.03699994, 0.03699994, 0.04699993, 0.02699995, 0.02100003, 0.04899991, 0.04100001, 0.04299998]"
117,"[0.04199994, 0.04399991, 0.046, 0.03899992, 0.03600001, 0.03399992, 0.04899991, 0.04799998, 0.046, 0.03899992, 0.06199992, 0.02499998, 0.03899992, 0.05599999, 0.05599999, 0.04699993]"
118,"[0.051, 0.05299997, 0.04299998, 0.03899992, 0.04199994, 0.03699994, 0.05299997, 0.05400002, 0.05799997, 0.03799999, 0.06699991, 0.02100003, 0.04100001, 0.05400002, 0.05799997, 0.06099999]"
119,"[0.06199992, 0.05900002, 0.051, 0.03399992, 0.04199994, 0.05299997, 0.05599999, 0.05400002, 0.07099998, 0.04199994, 0.06599998, 0.028, 0.03999996, 0.05499995, 0.06199992, 0.06400001]"
120,"[0.06499994, 0.05699992, 0.05499995, 0.04100001, 0.04299998, 0.05499995, 0.05400002, 0.05499995, 0.06699991, 0.04399991, 0.06599998, 0.03199995, 0.04899991, 0.05299997, 0.06400001, 0.06199992]"
121,"[0.06900001, 0.05999994, 0.05900002, 0.04799998, 0.04699993, 0.03899992, 0.04999995, 0.051, 0.05400002, 0.04399991, 0.06400001, 0.03999996, 0.04499996, 0.05400002, 0.06400001, 0.05199993]"
