,x_input,x_output
16,"[np.float32(-113.308525), np.float32(40.30288), np.float32(-153.23943), np.float32(-46.53276), np.float32(47.741318), np.float32(83.57548)]","[np.float32(19.86359), np.float32(19.936073), np.float32(19.08574), np.float32(22.624105), np.float32(23.286394), np.float32(25.120289), np.float32(20.015673), np.float32(21.011723), np.float32(19.88723), np.float32(19.906252), np.float32(21.750778), np.float32(20.55292), np.float32(20.713818), np.float32(20.713818), np.float32(21.71661), np.float32(21.71661)]"
17,"[np.float32(-143.84988), np.float32(8.984245), np.float32(-1.9494128), np.float32(121.86669), np.float32(-152.77885), np.float32(50.701828)]","[np.float32(14.644871), np.float32(15.414402), np.float32(15.470938), np.float32(18.030134), np.float32(18.458887), np.float32(15.473412), np.float32(16.37921), np.float32(18.249413), np.float32(15.835154), np.float32(16.697731), np.float32(16.312675), np.float32(18.14102), np.float32(18.335932), np.float32(18.335932), np.float32(14.151038), np.float32(14.151038)]"
18,"[np.float32(57.45171), np.float32(-29.746962), np.float32(263.84985), np.float32(-99.319534), np.float32(97.73943), np.float32(-48.281857)]","[np.float32(26.027441), np.float32(25.885277), np.float32(26.846106), np.float32(24.488012), np.float32(25.425753), np.float32(25.372036), np.float32(29.713335), np.float32(26.615246), np.float32(28.193064), np.float32(26.995293), np.float32(22.136438), np.float32(24.566484), np.float32(24.128208), np.float32(24.128208), np.float32(25.808264), np.float32(25.808264)]"
19,"[np.float32(77.63523), np.float32(50.219772), np.float32(59.3194), np.float32(132.07565), np.float32(-125.15561), np.float32(-0.73747826)]","[np.float32(13.019304), np.float32(13.986216), np.float32(14.731401), np.float32(13.519527), np.float32(14.179819), np.float32(12.004145), np.float32(15.278622), np.float32(16.243929), np.float32(14.53388), np.float32(14.385786), np.float32(13.110083), np.float32(15.781996), np.float32(16.6903), np.float32(16.6903), np.float32(13.466614), np.float32(13.466614)]"
20,"[np.float32(60.315556), np.float32(5.6346107), np.float32(79.896545), np.float32(-47.268307), np.float32(-318.2882), np.float32(-43.339348)]","[np.float32(10.625099), np.float32(10.648146), np.float32(10.644121), np.float32(11.35629), np.float32(10.345087), np.float32(8.284578), np.float32(13.302572), np.float32(16.192749), np.float32(11.2411995), np.float32(11.379098), np.float32(11.157373), np.float32(11.233881), np.float32(11.773041), np.float32(11.77304), np.float32(9.035162), np.float32(9.035162)]"
21,"[np.float32(-131.3197), np.float32(-94.876656), np.float32(-26.542871), np.float32(-84.24632), np.float32(-87.41278), np.float32(-81.8143)]","[np.float32(23.172596), np.float32(22.528389), np.float32(22.700691), np.float32(25.098898), np.float32(25.251394), np.float32(26.376392), np.float32(26.408096), np.float32(27.616781), np.float32(24.24916), np.float32(25.46748), np.float32(24.28572), np.float32(23.346855), np.float32(24.024277), np.float32(24.024277), np.float32(22.713387), np.float32(22.713387)]"
22,"[np.float32(-23.333885), np.float32(73.28638), np.float32(43.889107), np.float32(-169.09627), np.float32(-123.16548), np.float32(-7.505429)]","[np.float32(14.894087), np.float32(14.799681), np.float32(14.266409), np.float32(16.439808), np.float32(15.480442), np.float32(15.985548), np.float32(17.08804), np.float32(19.014662), np.float32(14.850521), np.float32(14.646598), np.float32(14.728741), np.float32(13.679425), np.float32(13.826256), np.float32(13.826256), np.float32(14.707277), np.float32(14.707277)]"
23,"[np.float32(171.8986), np.float32(144.6018), np.float32(-3.3030934), np.float32(-57.23527), np.float32(-51.47299), np.float32(-32.46313)]","[np.float32(12.751926), np.float32(13.273624), np.float32(13.5289955), np.float32(12.317893), np.float32(12.246609), np.float32(14.093257), np.float32(14.656273), np.float32(15.968634), np.float32(12.944134), np.float32(12.039216), np.float32(12.257687), np.float32(12.369326), np.float32(13.746382), np.float32(13.746382), np.float32(14.901943), np.float32(14.901943)]"
24,"[np.float32(73.78114), np.float32(19.42005), np.float32(-8.394035), np.float32(-163.15538), np.float32(33.882294), np.float32(-21.726202)]","[np.float32(20.876041), np.float32(20.417625), np.float32(20.239786), np.float32(20.215336), np.float32(20.442791), np.float32(23.097498), np.float32(22.800657), np.float32(22.760082), np.float32(21.37537), np.float32(20.542933), np.float32(20.266228), np.float32(19.120195), np.float32(19.564365), np.float32(19.564365), np.float32(22.047665), np.float32(22.047665)]"
25,"[np.float32(-45.05471), np.float32(60.95139), np.float32(71.15043), np.float32(-55.68657), np.float32(-51.541985), np.float32(-20.2312)]","[np.float32(17.867218), np.float32(18.237171), np.float32(18.415628), np.float32(19.658773), np.float32(19.610447), np.float32(19.617977), np.float32(20.607386), np.float32(21.28207), np.float32(18.679037), np.float32(18.714514), np.float32(17.197287), np.float32(18.01046), np.float32(18.37346), np.float32(18.37346), np.float32(18.252888), np.float32(18.252888)]"
26,"[np.float32(-8.390215), np.float32(-82.24361), np.float32(-84.90553), np.float32(56.98487), np.float32(166.08737), np.float32(-41.136967)]","[np.float32(27.774654), np.float32(27.616398), np.float32(28.513813), np.float32(27.41777), np.float32(29.460497), np.float32(32.068344), np.float32(30.193567), np.float32(28.3748), np.float32(29.630335), np.float32(29.593132), np.float32(27.597076), np.float32(28.457956), np.float32(29.461208), np.float32(29.461208), np.float32(29.759848), np.float32(29.759846)]"
27,"[np.float32(23.360899), np.float32(29.09735), np.float32(118.11246), np.float32(-70.761055), np.float32(18.778378), np.float32(36.75297)]","[np.float32(19.741035), np.float32(19.931162), np.float32(19.91397), np.float32(19.715963), np.float32(20.171871), np.float32(19.599653), np.float32(21.707584), np.float32(20.725046), np.float32(20.9341), np.float32(19.847507), np.float32(17.965992), np.float32(19.242456), np.float32(18.77635), np.float32(18.77635), np.float32(19.916616), np.float32(19.916616)]"
28,"[np.float32(130.6486), np.float32(-272.45206), np.float32(127.178955), np.float32(65.8605), np.float32(113.20667), np.float32(-201.42273)]","[np.float32(32.05028), np.float32(31.147236), np.float32(33.41239), np.float32(28.609737), np.float32(30.873705), np.float32(32.472702), np.float32(36.856144), np.float32(33.27694), np.float32(35.21372), np.float32(35.11097), np.float32(29.526701), np.float32(31.830885), np.float32(32.87946), np.float32(32.87946), np.float32(31.867949), np.float32(31.867949)]"
29,"[np.float32(148.17285), np.float32(-20.518633), np.float32(75.42159), np.float32(73.2029), np.float32(-42.550957), np.float32(-119.95218)]","[np.float32(19.576157), np.float32(19.863821), np.float32(21.410318), np.float32(17.958797), np.float32(19.069012), np.float32(19.349443), np.float32(23.429916), np.float32(23.059116), np.float32(21.716196), np.float32(21.653751), np.float32(18.63135), np.float32(20.908157), np.float32(22.490795), np.float32(22.490795), np.float32(20.355257), np.float32(20.355257)]"
30,"[np.float32(91.228935), np.float32(45.15465), np.float32(-5.302727), np.float32(-174.6299), np.float32(133.46175), np.float32(40.5067)]","[np.float32(22.347067), np.float32(22.028286), np.float32(21.551035), np.float32(21.288189), np.float32(21.945286), np.float32(24.806858), np.float32(23.291212), np.float32(21.979774), np.float32(22.786028), np.float32(21.103662), np.float32(20.976223), np.float32(20.11302), np.float32(19.9738), np.float32(19.9738), np.float32(24.178316), np.float32(24.178316)]"
31,"[np.float32(-68.02492), np.float32(10.308092), np.float32(83.57243), np.float32(40.967323), np.float32(20.380503), np.float32(-28.982641)]","[np.float32(22.124443), np.float32(22.622461), np.float32(23.431517), np.float32(23.6505), np.float32(24.635836), np.float32(24.2566), np.float32(25.208769), np.float32(24.448874), np.float32(23.84664), np.float32(24.067947), np.float32(21.143908), np.float32(23.389954), np.float32(23.803188), np.float32(23.803188), np.float32(22.716593), np.float32(22.716593)]"
32,"[np.float32(-47.553513), np.float32(-103.70086), np.float32(59.104225), np.float32(-6.934283), np.float32(-20.000921), np.float32(147.38469)]","[np.float32(20.646297), np.float32(20.369389), np.float32(19.677364), np.float32(20.556496), np.float32(21.589125), np.float32(18.603302), np.float32(20.86662), np.float32(19.84663), np.float32(22.180307), np.float32(21.108803), np.float32(20.619698), np.float32(21.68672), np.float32(20.115347), np.float32(20.115347), np.float32(19.231638), np.float32(19.231638)]"
33,"[np.float32(9.847695), np.float32(-136.27087), np.float32(1.7234778), np.float32(96.542206), np.float32(-66.35403), np.float32(95.9075)]","[np.float32(19.434288), np.float32(19.242159), np.float32(19.177048), np.float32(18.702497), np.float32(20.169916), np.float32(17.132448), np.float32(20.092695), np.float32(19.7347), np.float32(21.430279), np.float32(20.90799), np.float32(20.528025), np.float32(22.038046), np.float32(21.455818), np.float32(21.455818), np.float32(18.282831), np.float32(18.282831)]"
34,"[np.float32(-36.796516), np.float32(14.860781), np.float32(-55.01114), np.float32(-101.24237), np.float32(-135.9228), np.float32(-13.675585)]","[np.float32(15.773451), np.float32(15.513653), np.float32(15.077583), np.float32(17.321392), np.float32(16.879278), np.float32(17.615692), np.float32(17.629873), np.float32(20.000614), np.float32(15.940014), np.float32(16.253235), np.float32(17.172203), np.float32(15.796463), np.float32(16.376297), np.float32(16.376297), np.float32(15.775497), np.float32(15.775497)]"
35,"[np.float32(29.13832), np.float32(37.621555), np.float32(35.37263), np.float32(56.081993), np.float32(83.29276), np.float32(127.29649)]","[np.float32(19.002584), np.float32(19.670809), np.float32(19.501715), np.float32(19.077398), np.float32(20.532923), np.float32(19.187912), np.float32(19.256529), np.float32(17.751478), np.float32(20.333), np.float32(18.879856), np.float32(18.175806), np.float32(20.359808), np.float32(19.737509), np.float32(19.737509), np.float32(20.14828), np.float32(20.14828)]"
36,"[np.float32(46.156574), np.float32(60.14992), np.float32(10.541807), np.float32(-35.948235), np.float32(-120.163864), np.float32(69.38917)]","[np.float32(12.460731), np.float32(12.749633), np.float32(12.222811), np.float32(13.189325), np.float32(13.046942), np.float32(11.910677), np.float32(13.220366), np.float32(14.79626), np.float32(12.77051), np.float32(12.0440235), np.float32(12.952118), np.float32(13.097409), np.float32(13.083548), np.float32(13.083548), np.float32(12.59066), np.float32(12.59066)]"
37,"[np.float32(17.038101), np.float32(115.34714), np.float32(-57.68446), np.float32(47.124107), np.float32(120.94829), np.float32(141.0859)]","[np.float32(17.501034), np.float32(18.431463), np.float32(17.98217), np.float32(18.582985), np.float32(19.940434), np.float32(20.223122), np.float32(17.055376), np.float32(16.25201), np.float32(18.049587), np.float32(16.653282), np.float32(17.397085), np.float32(18.76211), np.float32(18.59755), np.float32(18.59755), np.float32(20.121012), np.float32(20.121012)]"
38,"[np.float32(64.0481), np.float32(-45.497665), np.float32(46.016567), np.float32(186.76132), np.float32(-79.46374), np.float32(75.41896)]","[np.float32(15.855358), np.float32(16.545456), np.float32(17.044199), np.float32(15.380388), np.float32(16.932112), np.float32(13.313831), np.float32(16.986687), np.float32(16.729427), np.float32(18.014359), np.float32(17.438856), np.float32(16.328352), np.float32(19.489182), np.float32(19.52242), np.float32(19.52242), np.float32(15.596249), np.float32(15.596249)]"
39,"[np.float32(46.286507), np.float32(-52.785645), np.float32(181.16817), np.float32(-38.10583), np.float32(190.16148), np.float32(3.9618752)]","[np.float32(28.166342), np.float32(27.985334), np.float32(28.90958), np.float32(26.493084), np.float32(28.207039), np.float32(28.669405), np.float32(30.968885), np.float32(27.221243), np.float32(30.47102), np.float32(29.161652), np.float32(24.91917), np.float32(27.382912), np.float32(26.907501), np.float32(26.907501), np.float32(28.666557), np.float32(28.666557)]"
40,"[np.float32(-2.0655828), np.float32(-61.697384), np.float32(-214.99336), np.float32(-77.14655), np.float32(3.1848924), np.float32(-120.11988)]","[np.float32(23.465973), np.float32(22.71051), np.float32(23.032001), np.float32(24.075647), np.float32(24.750782), np.float32(29.614862), np.float32(26.023228), np.float32(27.53635), np.float32(24.017302), np.float32(25.022026), np.float32(25.69647), np.float32(23.304485), np.float32(25.349081), np.float32(25.349081), np.float32(25.601057), np.float32(25.601057)]"
41,"[np.float32(77.54053), np.float32(30.85115), np.float32(153.03342), np.float32(18.974207), np.float32(11.304649), np.float32(-163.82805)]","[np.float32(22.256647), np.float32(22.705744), np.float32(24.483585), np.float32(21.800474), np.float32(22.644936), np.float32(23.763037), np.float32(27.013952), np.float32(25.96565), np.float32(24.211817), np.float32(24.351341), np.float32(19.936735), np.float32(22.536762), np.float32(24.067318), np.float32(24.067318), np.float32(23.35229), np.float32(23.35229)]"
42,"[np.float32(-18.73479), np.float32(-82.55687), np.float32(76.92331), np.float32(60.64549), np.float32(-9.369007), np.float32(-23.26924)]","[np.float32(22.995668), np.float32(23.023815), np.float32(23.872652), np.float32(23.026623), np.float32(24.322105), np.float32(23.183592), np.float32(25.90191), np.float32(24.892033), np.float32(25.20779), np.float32(25.270557), np.float32(22.419218), np.float32(24.548618), np.float32(24.77515), np.float32(24.77515), np.float32(22.663939), np.float32(22.663939)]"
43,"[np.float32(11.708477), np.float32(4.147105), np.float32(-140.26663), np.float32(47.108253), np.float32(200.35603), np.float32(-54.250134)]","[np.float32(26.340992), np.float32(26.521553), np.float32(27.381441), np.float32(26.560442), np.float32(28.513561), np.float32(32.641953), np.float32(28.561066), np.float32(27.251335), np.float32(27.685184), np.float32(27.688316), np.float32(26.469519), np.float32(26.95042), np.float32(28.540154), np.float32(28.540154), np.float32(29.79524), np.float32(29.79524)]"
44,"[np.float32(53.55571), np.float32(-23.74364), np.float32(-138.47745), np.float32(18.99335), np.float32(174.67682), np.float32(85.455185)]","[np.float32(23.874096), np.float32(23.810719), np.float32(23.587685), np.float32(23.213068), np.float32(25.19027), np.float32(27.507507), np.float32(23.797466), np.float32(22.287687), np.float32(24.907757), np.float32(23.74076), np.float32(24.478184), np.float32(24.449392), np.float32(24.695272), np.float32(24.695272), np.float32(26.466879), np.float32(26.466879)]"
45,"[np.float32(211.86378), np.float32(-24.919317), np.float32(-9.422173), np.float32(-7.280601), np.float32(43.33591), np.float32(-39.194023)]","[np.float32(20.4463), np.float32(20.251118), np.float32(20.942884), np.float32(17.422243), np.float32(18.760572), np.float32(20.49763), np.float32(22.44065), np.float32(21.51019), np.float32(22.01756), np.float32(20.832401), np.float32(19.834482), np.float32(20.465961), np.float32(21.529795), np.float32(21.529795), np.float32(21.995335), np.float32(21.995335)]"
46,"[np.float32(-123.65039), np.float32(100.846375), np.float32(87.59924), np.float32(-202.39754), np.float32(33.265), np.float32(14.998507)]","[np.float32(20.777231), np.float32(20.88205), np.float32(20.29013), np.float32(23.564829), np.float32(23.0258), np.float32(24.509493), np.float32(23.061937), np.float32(23.126108), np.float32(20.810997), np.float32(20.432531), np.float32(19.195461), np.float32(18.692196), np.float32(18.2323), np.float32(18.2323), np.float32(21.47295), np.float32(21.47295)]"
47,"[np.float32(-134.13058), np.float32(116.92642), np.float32(195.33269), np.float32(103.815155), np.float32(27.06675), np.float32(-69.52447)]","[np.float32(20.94988), np.float32(22.352596), np.float32(23.779343), np.float32(24.107119), np.float32(24.939558), np.float32(23.89059), np.float32(25.106962), np.float32(24.106188), np.float32(22.74325), np.float32(23.310637), np.float32(18.660263), np.float32(22.787514), np.float32(23.493134), np.float32(23.493134), np.float32(22.026196), np.float32(22.026196)]"
48,"[np.float32(-52.847828), np.float32(-80.894455), np.float32(42.076683), np.float32(-39.399075), np.float32(123.508705), np.float32(-79.71415)]","[np.float32(28.598227), np.float32(28.223171), np.float32(29.15922), np.float32(28.446781), np.float32(29.868267), np.float32(31.869738), np.float32(32.048393), np.float32(30.079151), np.float32(30.483723), np.float32(30.589083), np.float32(27.259659), np.float32(28.199194), np.float32(28.747791), np.float32(28.747791), np.float32(29.377916), np.float32(29.377916)]"
49,"[np.float32(84.69257), np.float32(51.65966), np.float32(142.03694), np.float32(-25.887094), np.float32(70.58855), np.float32(170.88124)]","[np.float32(17.452013), np.float32(17.969837), np.float32(17.384203), np.float32(16.420158), np.float32(17.359343), np.float32(14.955876), np.float32(17.392315), np.float32(15.32884), np.float32(18.650328), np.float32(16.18922), np.float32(15.155903), np.float32(17.331959), np.float32(15.8077755), np.float32(15.8077755), np.float32(17.66622), np.float32(17.66622)]"
50,"[np.float32(100.931915), np.float32(5.1917815), np.float32(103.14368), np.float32(25.922056), np.float32(-88.262115), np.float32(163.94763)]","[np.float32(13.347976), np.float32(13.730745), np.float32(13.072893), np.float32(12.593447), np.float32(13.172478), np.float32(9.431398), np.float32(13.090538), np.float32(12.77948), np.float32(14.452368), np.float32(12.582623), np.float32(12.69217), np.float32(14.460409), np.float32(13.227181), np.float32(13.227181), np.float32(12.568921), np.float32(12.568921)]"
51,"[np.float32(22.859661), np.float32(-68.613495), np.float32(42.18495), np.float32(85.35746), np.float32(17.73849), np.float32(111.96631)]","[np.float32(20.173302), np.float32(20.365158), np.float32(20.359884), np.float32(19.519138), np.float32(21.12775), np.float32(18.593872), np.float32(20.761923), np.float32(19.38777), np.float32(22.09279), np.float32(21.021206), np.float32(19.992287), np.float32(22.187891), np.float32(21.43546), np.float32(21.43546), np.float32(19.91506), np.float32(19.91506)]"
52,"[np.float32(-13.456022), np.float32(-6.574591), np.float32(-41.045124), np.float32(45.627827), np.float32(110.855545), np.float32(194.12825)]","[np.float32(20.289497), np.float32(20.62481), np.float32(19.81832), np.float32(20.621157), np.float32(22.304049), np.float32(21.044384), np.float32(19.223343), np.float32(17.70319), np.float32(21.3446), np.float32(19.777227), np.float32(20.508087), np.float32(21.737598), np.float32(20.57782), np.float32(20.57782), np.float32(21.357456), np.float32(21.357456)]"
53,"[np.float32(-27.817442), np.float32(-7.668464), np.float32(339.78207), np.float32(106.59586), np.float32(90.09356), np.float32(-7.58921)]","[np.float32(24.762735), np.float32(25.505785), np.float32(27.208836), np.float32(24.536531), np.float32(26.171099), np.float32(23.03661), np.float32(28.665527), np.float32(25.000822), np.float32(27.800762), np.float32(27.03109), np.float32(20.65697), np.float32(26.140432), np.float32(25.50779), np.float32(25.50779), np.float32(24.023401), np.float32(24.023401)]"
54,"[np.float32(55.373745), np.float32(-94.07703), np.float32(15.020466), np.float32(84.091774), np.float32(-20.9014), np.float32(155.13966)]","[np.float32(18.250303), np.float32(18.257511), np.float32(17.849724), np.float32(16.983076), np.float32(18.545942), np.float32(15.302887), np.float32(17.924706), np.float32(16.94479), np.float32(20.0118), np.float32(18.62838), np.float32(18.712599), np.float32(20.438467), np.float32(19.37929), np.float32(19.37929), np.float32(17.546925), np.float32(17.546925)]"
55,"[np.float32(-28.120218), np.float32(74.45247), np.float32(-34.76337), np.float32(43.813683), np.float32(89.36234), np.float32(50.674305)]","[np.float32(20.048391), np.float32(20.788431), np.float32(20.923313), np.float32(21.63471), np.float32(22.868587), np.float32(23.688366), np.float32(21.256685), np.float32(20.706562), np.float32(21.013662), np.float32(20.561117), np.float32(19.955309), np.float32(21.354286), np.float32(21.765331), np.float32(21.765331), np.float32(22.268328), np.float32(22.268328)]"
56,"[np.float32(-32.66299), np.float32(46.795574), np.float32(-74.90132), np.float32(51.17659), np.float32(12.038193), np.float32(-116.36202)]","[np.float32(21.064901), np.float32(21.550116), np.float32(22.643465), np.float32(23.034458), np.float32(23.911257), np.float32(26.645658), np.float32(24.493248), np.float32(25.346619), np.float32(22.156673), np.float32(23.236458), np.float32(21.738983), np.float32(22.502487), np.float32(24.570015), np.float32(24.570015), np.float32(23.519135), np.float32(23.519135)]"
57,"[np.float32(73.232315), np.float32(127.571976), np.float32(4.919128), np.float32(27.637384), np.float32(-76.07401), np.float32(74.60774)]","[np.float32(11.32979), np.float32(12.196005), np.float32(11.988912), np.float32(12.316483), np.float32(12.495815), np.float32(11.577296), np.float32(11.982504), np.float32(13.262686), np.float32(11.646027), np.float32(10.759643), np.float32(11.455719), np.float32(12.575302), np.float32(12.942604), np.float32(12.942604), np.float32(12.585213), np.float32(12.585213)]"
58,"[np.float32(142.35823), np.float32(145.54182), np.float32(18.57634), np.float32(-58.31059), np.float32(100.88711), np.float32(33.23838)]","[np.float32(17.114742), np.float32(17.766657), np.float32(17.817558), np.float32(16.437433), np.float32(17.12604), np.float32(19.096554), np.float32(18.27687), np.float32(17.491207), np.float32(17.602257), np.float32(15.911455), np.float32(15.48506), np.float32(16.321737), np.float32(16.864595), np.float32(16.864595), np.float32(19.868261), np.float32(19.868261)]"
59,"[np.float32(310.46884), np.float32(-55.402428), np.float32(17.917755), np.float32(-100.04), np.float32(63.456795), np.float32(-128.1097)]","[np.float32(22.989946), np.float32(22.234783), np.float32(23.304567), np.float32(18.18459), np.float32(19.36385), np.float32(22.819445), np.float32(26.055952), np.float32(24.655596), np.float32(24.693125), np.float32(23.32206), np.float32(21.45952), np.float32(21.334646), np.float32(22.843445), np.float32(22.843445), np.float32(24.53102), np.float32(24.53102)]"
