,x_input,x_output
15,"[np.float32(-14.963366), np.float32(66.49893), np.float32(-26.41377), np.float32(50.42178), np.float32(229.8362), np.float32(11.710625)]","[np.float32(26.712418), np.float32(26.085613), np.float32(27.68961), np.float32(24.737747), np.float32(26.590841), np.float32(27.560812), np.float32(26.852919), np.float32(26.305418), np.float32(27.196264), np.float32(25.963411), np.float32(23.875822), np.float32(26.616135), np.float32(27.25648), np.float32(27.25648), np.float32(26.812527), np.float32(26.812527)]"
16,"[np.float32(-113.308525), np.float32(40.30288), np.float32(-153.23943), np.float32(-46.53276), np.float32(47.741318), np.float32(83.57548)]","[np.float32(25.799582), np.float32(25.740143), np.float32(25.358463), np.float32(27.24763), np.float32(27.939247), np.float32(29.522957), np.float32(25.76526), np.float32(27.928698), np.float32(25.257359), np.float32(25.13922), np.float32(24.563766), np.float32(23.980053), np.float32(24.387623), np.float32(24.387623), np.float32(25.955612), np.float32(25.955612)]"
17,"[np.float32(-143.84988), np.float32(8.984245), np.float32(-1.9494128), np.float32(121.86669), np.float32(-152.77885), np.float32(50.701828)]","[np.float32(17.08436), np.float32(17.719694), np.float32(17.361166), np.float32(18.775232), np.float32(19.85235), np.float32(17.623112), np.float32(18.647202), np.float32(21.441555), np.float32(17.828678), np.float32(17.433172), np.float32(17.924925), np.float32(18.733019), np.float32(19.944668), np.float32(19.944668), np.float32(15.450218), np.float32(15.450218)]"
18,"[np.float32(57.45171), np.float32(-29.746962), np.float32(263.84985), np.float32(-99.319534), np.float32(97.73943), np.float32(-48.281857)]","[np.float32(18.759438), np.float32(18.655764), np.float32(18.853369), np.float32(15.742104), np.float32(17.408096), np.float32(15.91515), np.float32(19.196533), np.float32(17.285162), np.float32(20.113155), np.float32(18.353506), np.float32(16.081808), np.float32(19.056461), np.float32(17.683203), np.float32(17.683203), np.float32(18.59796), np.float32(18.59796)]"
19,"[np.float32(77.63523), np.float32(50.219772), np.float32(59.3194), np.float32(132.07565), np.float32(-125.15561), np.float32(-0.73747826)]","[np.float32(13.816804), np.float32(13.241737), np.float32(14.286318), np.float32(16.086935), np.float32(15.710911), np.float32(15.542234), np.float32(17.700308), np.float32(19.114214), np.float32(17.418581), np.float32(17.281624), np.float32(14.75878), np.float32(14.29175), np.float32(16.640265), np.float32(16.640265), np.float32(14.989942), np.float32(14.989942)]"
20,"[np.float32(60.315556), np.float32(5.6346107), np.float32(79.896545), np.float32(-47.268307), np.float32(-318.2882), np.float32(-43.339348)]","[np.float32(15.636244), np.float32(15.367884), np.float32(14.742104), np.float32(17.254751), np.float32(17.317547), np.float32(17.976511), np.float32(18.298489), np.float32(20.013863), np.float32(17.03666), np.float32(16.845095), np.float32(15.217697), np.float32(13.241358), np.float32(13.814789), np.float32(13.814789), np.float32(15.893194), np.float32(15.893194)]"
21,"[np.float32(-131.3197), np.float32(-94.876656), np.float32(-26.542871), np.float32(-84.24632), np.float32(-87.41278), np.float32(-81.8143)]","[np.float32(25.914818), np.float32(25.134428), np.float32(24.666805), np.float32(24.52294), np.float32(25.600996), np.float32(26.963985), np.float32(26.292004), np.float32(29.141333), np.float32(25.220963), np.float32(25.172157), np.float32(24.142084), np.float32(22.891588), np.float32(23.326912), np.float32(23.326912), np.float32(24.976318), np.float32(24.976318)]"
22,"[np.float32(-23.333885), np.float32(73.28638), np.float32(43.889107), np.float32(-169.09627), np.float32(-123.16548), np.float32(-7.505429)]","[np.float32(17.05949), np.float32(16.638712), np.float32(16.558598), np.float32(16.722176), np.float32(18.02533), np.float32(18.005781), np.float32(18.060238), np.float32(18.964224), np.float32(16.52959), np.float32(16.017967), np.float32(15.106773), np.float32(15.327553), np.float32(14.407963), np.float32(14.407963), np.float32(15.781734), np.float32(15.781733)]"
23,"[np.float32(171.8986), np.float32(144.6018), np.float32(-3.3030934), np.float32(-57.23527), np.float32(-51.47299), np.float32(-32.46313)]","[np.float32(14.800719), np.float32(14.60671), np.float32(15.436155), np.float32(17.024303), np.float32(16.848524), np.float32(18.48847), np.float32(17.760592), np.float32(17.95237), np.float32(16.916307), np.float32(16.508703), np.float32(13.857723), np.float32(14.054546), np.float32(15.150211), np.float32(15.150211), np.float32(17.628225), np.float32(17.628225)]"
24,"[np.float32(73.78114), np.float32(19.42005), np.float32(-8.394035), np.float32(-163.15538), np.float32(33.882294), np.float32(-21.726202)]","[np.float32(20.909967), np.float32(20.741823), np.float32(20.427717), np.float32(19.15183), np.float32(20.844568), np.float32(22.928434), np.float32(20.38601), np.float32(20.554842), np.float32(20.142628), np.float32(19.499424), np.float32(20.065466), np.float32(20.48974), np.float32(19.487734), np.float32(19.487734), np.float32(21.22499), np.float32(21.22499)]"
25,"[np.float32(-45.05471), np.float32(60.95139), np.float32(71.15043), np.float32(-55.68657), np.float32(-51.541985), np.float32(-20.2312)]","[np.float32(18.230251), np.float32(17.91302), np.float32(18.273287), np.float32(17.172503), np.float32(19.013737), np.float32(18.37251), np.float32(19.270868), np.float32(19.825111), np.float32(18.185652), np.float32(17.437807), np.float32(16.952084), np.float32(18.749659), np.float32(18.331066), np.float32(18.331066), np.float32(17.096687), np.float32(17.096687)]"
26,"[np.float32(-8.390215), np.float32(-82.24361), np.float32(-84.90553), np.float32(56.98487), np.float32(166.08737), np.float32(-41.136967)]","[np.float32(27.01647), np.float32(25.966845), np.float32(26.995579), np.float32(23.82241), np.float32(25.261517), np.float32(27.065763), np.float32(26.86996), np.float32(28.176407), np.float32(27.345524), np.float32(26.511366), np.float32(25.148457), np.float32(25.586866), np.float32(26.605267), np.float32(26.605267), np.float32(26.548237), np.float32(26.548237)]"
27,"[np.float32(23.360899), np.float32(29.09735), np.float32(118.11246), np.float32(-70.761055), np.float32(18.778378), np.float32(36.75297)]","[np.float32(17.55907), np.float32(17.243298), np.float32(17.5839), np.float32(15.884897), np.float32(17.237299), np.float32(16.19933), np.float32(17.92505), np.float32(16.989527), np.float32(18.517302), np.float32(17.264452), np.float32(15.504992), np.float32(17.499659), np.float32(16.320366), np.float32(16.320366), np.float32(17.14736), np.float32(17.14736)]"
28,"[np.float32(130.6486), np.float32(-272.45206), np.float32(127.178955), np.float32(65.8605), np.float32(113.20667), np.float32(-201.42273)]","[np.float32(26.008133), np.float32(25.099192), np.float32(25.647816), np.float32(22.463469), np.float32(23.541103), np.float32(25.70087), np.float32(25.856638), np.float32(27.539576), np.float32(26.815323), np.float32(26.257812), np.float32(25.973091), np.float32(25.436943), np.float32(26.957293), np.float32(26.957293), np.float32(26.068144), np.float32(26.068144)]"
29,"[np.float32(148.17285), np.float32(-20.518633), np.float32(75.42159), np.float32(73.2029), np.float32(-42.550957), np.float32(-119.95218)]","[np.float32(15.621021), np.float32(14.910915), np.float32(16.042683), np.float32(13.954214), np.float32(14.573563), np.float32(16.215214), np.float32(18.086248), np.float32(19.26796), np.float32(17.686468), np.float32(17.14026), np.float32(15.300594), np.float32(15.170286), np.float32(17.070354), np.float32(17.070353), np.float32(16.873932), np.float32(16.873932)]"
30,"[np.float32(91.228935), np.float32(45.15465), np.float32(-5.302727), np.float32(-174.6299), np.float32(133.46175), np.float32(40.5067)]","[np.float32(23.91228), np.float32(23.773312), np.float32(23.421339), np.float32(22.57654), np.float32(24.06264), np.float32(26.44193), np.float32(22.757292), np.float32(21.860977), np.float32(23.457964), np.float32(22.678442), np.float32(22.710361), np.float32(23.383255), np.float32(21.9839), np.float32(21.9839), np.float32(24.936394), np.float32(24.936394)]"
31,"[np.float32(-68.02492), np.float32(10.308092), np.float32(83.57243), np.float32(40.967323), np.float32(20.380503), np.float32(-28.982641)]","[np.float32(23.594902), np.float32(23.871595), np.float32(23.781178), np.float32(22.53449), np.float32(24.360184), np.float32(23.611061), np.float32(24.423494), np.float32(24.821806), np.float32(24.088535), np.float32(22.956415), np.float32(21.805313), np.float32(23.846954), np.float32(24.304344), np.float32(24.304344), np.float32(23.148607), np.float32(23.148607)]"
32,"[np.float32(-47.553513), np.float32(-103.70086), np.float32(59.104225), np.float32(-6.934283), np.float32(-20.000921), np.float32(147.38469)]","[np.float32(19.296612), np.float32(19.360756), np.float32(18.657276), np.float32(18.43053), np.float32(19.024147), np.float32(16.770815), np.float32(17.605913), np.float32(18.727686), np.float32(19.579151), np.float32(18.856434), np.float32(18.988117), np.float32(19.095873), np.float32(18.12284), np.float32(18.12284), np.float32(17.345701), np.float32(17.345701)]"
33,"[np.float32(9.847695), np.float32(-136.27087), np.float32(1.7234778), np.float32(96.542206), np.float32(-66.35403), np.float32(95.9075)]","[np.float32(17.281567), np.float32(17.123598), np.float32(16.930555), np.float32(16.890415), np.float32(16.871614), np.float32(15.788607), np.float32(16.865639), np.float32(19.502048), np.float32(18.139671), np.float32(18.060005), np.float32(18.563871), np.float32(17.060923), np.float32(18.189272), np.float32(18.189272), np.float32(15.667583), np.float32(15.667583)]"
34,"[np.float32(-36.796516), np.float32(14.860781), np.float32(-55.01114), np.float32(-101.24237), np.float32(-135.9228), np.float32(-13.675585)]","[np.float32(17.864021), np.float32(17.766623), np.float32(17.292439), np.float32(17.775183), np.float32(19.02969), np.float32(19.981436), np.float32(18.42805), np.float32(20.684214), np.float32(16.944365), np.float32(16.798378), np.float32(17.974064), np.float32(17.202036), np.float32(17.066502), np.float32(17.066502), np.float32(16.554565), np.float32(16.554565)]"
35,"[np.float32(29.13832), np.float32(37.621555), np.float32(35.37263), np.float32(56.081993), np.float32(83.29276), np.float32(127.29649)]","[np.float32(18.21031), np.float32(18.600294), np.float32(18.79678), np.float32(19.624222), np.float32(19.707355), np.float32(18.652332), np.float32(18.245295), np.float32(17.780123), np.float32(20.082987), np.float32(19.266624), np.float32(18.000988), np.float32(19.338213), np.float32(19.669512), np.float32(19.669512), np.float32(19.239937), np.float32(19.239937)]"
36,"[np.float32(46.156574), np.float32(60.14992), np.float32(10.541807), np.float32(-35.948235), np.float32(-120.163864), np.float32(69.38917)]","[np.float32(14.90235), np.float32(15.015705), np.float32(14.509277), np.float32(17.404346), np.float32(17.25403), np.float32(17.589964), np.float32(16.800749), np.float32(18.099173), np.float32(16.523685), np.float32(16.439384), np.float32(15.204565), np.float32(14.087856), np.float32(14.390785), np.float32(14.390785), np.float32(15.964293), np.float32(15.964293)]"
37,"[np.float32(17.038101), np.float32(115.34714), np.float32(-57.68446), np.float32(47.124107), np.float32(120.94829), np.float32(141.0859)]","[np.float32(22.272295), np.float32(22.755058), np.float32(22.98204), np.float32(24.519775), np.float32(25.00797), np.float32(25.716959), np.float32(22.570011), np.float32(22.1619), np.float32(23.657951), np.float32(23.066164), np.float32(22.194082), np.float32(23.590717), np.float32(24.20351), np.float32(24.20351), np.float32(24.293919), np.float32(24.293919)]"
38,"[np.float32(64.0481), np.float32(-45.497665), np.float32(46.016567), np.float32(186.76132), np.float32(-79.46374), np.float32(75.41896)]","[np.float32(14.0889015), np.float32(13.806193), np.float32(14.366286), np.float32(15.789814), np.float32(15.0073), np.float32(14.009144), np.float32(16.080606), np.float32(17.706163), np.float32(17.421318), np.float32(17.34412), np.float32(16.46627), np.float32(15.511255), np.float32(17.819605), np.float32(17.819605), np.float32(14.52326), np.float32(14.52326)]"
39,"[np.float32(46.286507), np.float32(-52.785645), np.float32(181.16817), np.float32(-38.10583), np.float32(190.16148), np.float32(3.9618752)]","[np.float32(25.240181), np.float32(24.595911), np.float32(25.114964), np.float32(22.628857), np.float32(24.221369), np.float32(24.11291), np.float32(24.672487), np.float32(23.907372), np.float32(26.46438), np.float32(25.437145), np.float32(24.065474), np.float32(26.296618), np.float32(25.74123), np.float32(25.74123), np.float32(25.551039), np.float32(25.551039)]"
40,"[np.float32(-2.0655828), np.float32(-61.697384), np.float32(-214.99336), np.float32(-77.14655), np.float32(3.1848924), np.float32(-120.11988)]","[np.float32(25.058811), np.float32(24.938753), np.float32(24.254915), np.float32(25.816477), np.float32(25.938427), np.float32(30.52835), np.float32(25.91271), np.float32(29.40922), np.float32(24.810865), np.float32(25.178925), np.float32(25.13695), np.float32(22.645273), np.float32(24.094145), np.float32(24.094145), np.float32(27.49019), np.float32(27.490189)]"
41,"[np.float32(77.54053), np.float32(30.85115), np.float32(153.03342), np.float32(18.974207), np.float32(11.304649), np.float32(-163.82805)]","[np.float32(18.024828), np.float32(17.796553), np.float32(18.830593), np.float32(15.190048), np.float32(17.032999), np.float32(17.486622), np.float32(20.007147), np.float32(19.686493), np.float32(18.958696), np.float32(17.611595), np.float32(16.213623), np.float32(18.495775), np.float32(19.23531), np.float32(19.23531), np.float32(18.196505), np.float32(18.196505)]"
42,"[np.float32(-18.73479), np.float32(-82.55687), np.float32(76.92331), np.float32(60.64549), np.float32(-9.369007), np.float32(-23.26924)]","[np.float32(21.086193), np.float32(21.383785), np.float32(20.985071), np.float32(19.466951), np.float32(20.802696), np.float32(20.104143), np.float32(21.392946), np.float32(23.044952), np.float32(21.789362), np.float32(20.943153), np.float32(20.997572), np.float32(21.918364), np.float32(22.602331), np.float32(22.602331), np.float32(20.540596), np.float32(20.540596)]"
43,"[np.float32(11.708477), np.float32(4.147105), np.float32(-140.26663), np.float32(47.108253), np.float32(200.35603), np.float32(-54.250134)]","[np.float32(26.31165), np.float32(25.862406), np.float32(26.8924), np.float32(24.71621), np.float32(25.860056), np.float32(28.627478), np.float32(26.590448), np.float32(27.404573), np.float32(26.339378), np.float32(25.45757), np.float32(23.845469), np.float32(24.9809), np.float32(26.121588), np.float32(26.121588), np.float32(27.565472), np.float32(27.565472)]"
44,"[np.float32(53.55571), np.float32(-23.74364), np.float32(-138.47745), np.float32(18.99335), np.float32(174.67682), np.float32(85.455185)]","[np.float32(26.398901), np.float32(26.485563), np.float32(26.466255), np.float32(26.501587), np.float32(27.090216), np.float32(29.9248), np.float32(25.007984), np.float32(25.816935), np.float32(26.2807), np.float32(26.011387), np.float32(26.679325), np.float32(26.404936), np.float32(26.976), np.float32(26.976), np.float32(27.965681), np.float32(27.965681)]"
45,"[np.float32(211.86378), np.float32(-24.919317), np.float32(-9.422173), np.float32(-7.280601), np.float32(43.33591), np.float32(-39.194023)]","[np.float32(16.06029), np.float32(16.105835), np.float32(16.40335), np.float32(15.456282), np.float32(15.32888), np.float32(18.157017), np.float32(16.518696), np.float32(16.828346), np.float32(17.320059), np.float32(16.896404), np.float32(16.556585), np.float32(15.807772), np.float32(16.943245), np.float32(16.943245), np.float32(18.743475), np.float32(18.743475)]"
46,"[np.float32(-123.65039), np.float32(100.846375), np.float32(87.59924), np.float32(-202.39754), np.float32(33.265), np.float32(14.998507)]","[np.float32(25.524134), np.float32(25.617605), np.float32(24.786821), np.float32(24.414753), np.float32(26.925371), np.float32(26.81059), np.float32(24.749363), np.float32(23.559904), np.float32(24.135935), np.float32(23.130268), np.float32(22.62858), np.float32(25.007252), np.float32(22.777102), np.float32(22.777102), np.float32(25.144104), np.float32(25.144104)]"
47,"[np.float32(-134.13058), np.float32(116.92642), np.float32(195.33269), np.float32(103.815155), np.float32(27.06675), np.float32(-69.52447)]","[np.float32(22.54037), np.float32(23.903177), np.float32(23.292986), np.float32(22.34697), np.float32(24.545673), np.float32(22.71552), np.float32(24.055195), np.float32(23.013784), np.float32(23.624187), np.float32(21.962097), np.float32(20.951115), np.float32(24.153328), np.float32(24.655067), np.float32(24.655067), np.float32(22.567457), np.float32(22.567457)]"
48,"[np.float32(-52.847828), np.float32(-80.894455), np.float32(42.076683), np.float32(-39.399075), np.float32(123.508705), np.float32(-79.71415)]","[np.float32(27.7051), np.float32(26.329153), np.float32(27.495941), np.float32(23.381554), np.float32(25.429277), np.float32(26.376535), np.float32(27.364601), np.float32(27.965794), np.float32(27.40863), np.float32(26.228943), np.float32(24.120825), np.float32(25.469286), np.float32(25.546717), np.float32(25.546717), np.float32(26.117813), np.float32(26.117813)]"
49,"[np.float32(84.69257), np.float32(51.65966), np.float32(142.03694), np.float32(-25.887094), np.float32(70.58855), np.float32(170.88124)]","[np.float32(15.484993), np.float32(15.164127), np.float32(15.36595), np.float32(16.428503), np.float32(16.22299), np.float32(14.708252), np.float32(15.971985), np.float32(14.487029), np.float32(18.341787), np.float32(17.576286), np.float32(16.92953), np.float32(18.089869), np.float32(17.209337), np.float32(17.209337), np.float32(16.230684), np.float32(16.230684)]"
50,"[np.float32(100.931915), np.float32(5.1917815), np.float32(103.14368), np.float32(25.922056), np.float32(-88.262115), np.float32(163.94763)]","[np.float32(14.531256), np.float32(14.650558), np.float32(14.000557), np.float32(17.521664), np.float32(16.67913), np.float32(15.647371), np.float32(15.642519), np.float32(15.282764), np.float32(17.846792), np.float32(17.65438), np.float32(17.917196), np.float32(17.315666), np.float32(17.09809), np.float32(17.09809), np.float32(15.9661255), np.float32(15.9661255)]"
51,"[np.float32(22.859661), np.float32(-68.613495), np.float32(42.18495), np.float32(85.35746), np.float32(17.73849), np.float32(111.96631)]","[np.float32(17.861069), np.float32(18.034742), np.float32(18.044306), np.float32(17.745974), np.float32(17.722492), np.float32(16.321024), np.float32(17.255371), np.float32(17.890678), np.float32(19.218647), np.float32(18.54471), np.float32(17.988556), np.float32(18.25951), np.float32(18.740963), np.float32(18.740963), np.float32(17.521315), np.float32(17.521315)]"
52,"[np.float32(-13.456022), np.float32(-6.574591), np.float32(-41.045124), np.float32(45.627827), np.float32(110.855545), np.float32(194.12825)]","[np.float32(24.034641), np.float32(24.113598), np.float32(23.984053), np.float32(25.473633), np.float32(25.702044), np.float32(25.35389), np.float32(22.633856), np.float32(23.07215), np.float32(24.915102), np.float32(24.556376), np.float32(24.49878), np.float32(24.712107), np.float32(24.752996), np.float32(24.752996), np.float32(24.214031), np.float32(24.214031)]"
53,"[np.float32(-27.817442), np.float32(-7.668464), np.float32(339.78207), np.float32(106.59586), np.float32(90.09356), np.float32(-7.58921)]","[np.float32(17.443579), np.float32(18.660267), np.float32(18.36551), np.float32(17.272007), np.float32(18.095917), np.float32(14.721664), np.float32(19.119118), np.float32(17.101364), np.float32(20.360662), np.float32(18.452694), np.float32(15.694984), np.float32(19.30276), np.float32(19.099833), np.float32(19.099833), np.float32(18.033705), np.float32(18.033705)]"
54,"[np.float32(55.373745), np.float32(-94.07703), np.float32(15.020466), np.float32(84.091774), np.float32(-20.9014), np.float32(155.13966)]","[np.float32(16.04223), np.float32(15.963778), np.float32(15.972078), np.float32(16.75277), np.float32(16.083525), np.float32(14.761449), np.float32(15.750658), np.float32(16.739569), np.float32(17.855555), np.float32(17.55978), np.float32(17.452627), np.float32(16.663254), np.float32(17.239985), np.float32(17.239985), np.float32(15.478878), np.float32(15.478878)]"
55,"[np.float32(-28.120218), np.float32(74.45247), np.float32(-34.76337), np.float32(43.813683), np.float32(89.36234), np.float32(50.674305)]","[np.float32(24.76209), np.float32(24.966), np.float32(25.360783), np.float32(25.293299), np.float32(26.604374), np.float32(27.342323), np.float32(25.273367), np.float32(25.367239), np.float32(25.354012), np.float32(24.486319), np.float32(23.414282), np.float32(25.208353), np.float32(25.905956), np.float32(25.905956), np.float32(25.636852), np.float32(25.636852)]"
56,"[np.float32(-32.66299), np.float32(46.795574), np.float32(-74.90132), np.float32(51.17659), np.float32(12.038193), np.float32(-116.36202)]","[np.float32(24.099813), np.float32(24.02713), np.float32(24.250708), np.float32(24.874037), np.float32(25.577003), np.float32(28.340246), np.float32(25.949434), np.float32(27.904581), np.float32(24.190523), np.float32(24.01493), np.float32(22.494146), np.float32(22.611498), np.float32(24.58912), np.float32(24.58912), np.float32(26.213415), np.float32(26.213415)]"
57,"[np.float32(73.232315), np.float32(127.571976), np.float32(4.919128), np.float32(27.637384), np.float32(-76.07401), np.float32(74.60774)]","[np.float32(14.346397), np.float32(14.21649), np.float32(14.763332), np.float32(17.317644), np.float32(16.916893), np.float32(17.30303), np.float32(17.101244), np.float32(17.44249), np.float32(16.914486), np.float32(16.633003), np.float32(14.424744), np.float32(14.554636), np.float32(15.42392), np.float32(15.42392), np.float32(16.421415), np.float32(16.421415)]"
58,"[np.float32(142.35823), np.float32(145.54182), np.float32(18.57634), np.float32(-58.31059), np.float32(100.88711), np.float32(33.23838)]","[np.float32(16.33871), np.float32(16.21441), np.float32(17.252945), np.float32(17.318535), np.float32(17.583113), np.float32(18.969473), np.float32(17.733526), np.float32(16.199734), np.float32(18.029303), np.float32(17.10696), np.float32(14.939854), np.float32(16.63638), np.float32(16.678429), np.float32(16.678429), np.float32(18.9397), np.float32(18.9397)]"
59,"[np.float32(310.46884), np.float32(-55.402428), np.float32(17.917755), np.float32(-100.04), np.float32(63.456795), np.float32(-128.1097)]","[np.float32(16.210958), np.float32(16.071728), np.float32(16.351467), np.float32(14.273146), np.float32(14.359968), np.float32(17.520136), np.float32(16.853071), np.float32(16.684679), np.float32(17.726646), np.float32(17.097399), np.float32(16.547323), np.float32(15.922615), np.float32(16.810389), np.float32(16.810389), np.float32(19.21729), np.float32(19.21729)]"
