,x_input,x_output
15,"[np.float32(-14.963366), np.float32(66.49893), np.float32(-26.41377), np.float32(50.42178), np.float32(229.8362), np.float32(11.710625)]","[np.float32(28.592257), np.float32(27.750664), np.float32(29.6193), np.float32(25.765957), np.float32(27.94795), np.float32(29.109022), np.float32(28.294245), np.float32(28.271364), np.float32(28.783262), np.float32(27.336449), np.float32(25.145626), np.float32(28.300022), np.float32(29.006687), np.float32(29.006687), np.float32(28.40073), np.float32(28.40073)]"
16,"[np.float32(-113.308525), np.float32(40.30288), np.float32(-153.23943), np.float32(-46.53276), np.float32(47.741318), np.float32(83.57548)]","[np.float32(27.929241), np.float32(27.8149), np.float32(27.440784), np.float32(29.058676), np.float32(30.035446), np.float32(31.940594), np.float32(27.243471), np.float32(30.072222), np.float32(26.958414), np.float32(26.86647), np.float32(26.47948), np.float32(25.96683), np.float32(26.23058), np.float32(26.23058), np.float32(27.777847), np.float32(27.777847)]"
17,"[np.float32(-143.84988), np.float32(8.984245), np.float32(-1.9494128), np.float32(121.86669), np.float32(-152.77885), np.float32(50.701828)]","[np.float32(16.335293), np.float32(17.142069), np.float32(16.833965), np.float32(18.63501), np.float32(19.875935), np.float32(17.1594), np.float32(17.902397), np.float32(21.181211), np.float32(16.768915), np.float32(16.386932), np.float32(17.323889), np.float32(18.477589), np.float32(19.877712), np.float32(19.877712), np.float32(14.002872), np.float32(14.002872)]"
18,"[np.float32(57.45171), np.float32(-29.746962), np.float32(263.84985), np.float32(-99.319534), np.float32(97.73943), np.float32(-48.281857)]","[np.float32(18.21923), np.float32(18.242613), np.float32(18.333876), np.float32(14.878166), np.float32(16.46732), np.float32(14.655508), np.float32(18.395367), np.float32(15.954315), np.float32(19.497599), np.float32(17.490753), np.float32(14.668862), np.float32(17.919168), np.float32(16.337376), np.float32(16.337376), np.float32(17.873434), np.float32(17.873434)]"
19,"[np.float32(77.63523), np.float32(50.219772), np.float32(59.3194), np.float32(132.07565), np.float32(-125.15561), np.float32(-0.73747826)]","[np.float32(12.677039), np.float32(12.434652), np.float32(13.328662), np.float32(16.137184), np.float32(15.487251), np.float32(15.761433), np.float32(17.01829), np.float32(18.490772), np.float32(16.479942), np.float32(16.219032), np.float32(13.391731), np.float32(12.512072), np.float32(15.364897), np.float32(15.364897), np.float32(14.250186), np.float32(14.250186)]"
20,"[np.float32(60.315556), np.float32(5.6346107), np.float32(79.896545), np.float32(-47.268307), np.float32(-318.2882), np.float32(-43.339348)]","[np.float32(14.772514), np.float32(14.978352), np.float32(13.897253), np.float32(18.03682), np.float32(17.66425), np.float32(19.074366), np.float32(18.003122), np.float32(19.61145), np.float32(16.198612), np.float32(16.190104), np.float32(14.20994), np.float32(11.445094), np.float32(12.254295), np.float32(12.254295), np.float32(15.526857), np.float32(15.526857)]"
21,"[np.float32(-131.3197), np.float32(-94.876656), np.float32(-26.542871), np.float32(-84.24632), np.float32(-87.41278), np.float32(-81.8143)]","[np.float32(27.628775), np.float32(26.650314), np.float32(26.18535), np.float32(25.710121), np.float32(27.002337), np.float32(28.687826), np.float32(27.738678), np.float32(31.54638), np.float32(26.300909), np.float32(26.362814), np.float32(25.31878), np.float32(23.90446), np.float32(24.276295), np.float32(24.276295), np.float32(26.01388), np.float32(26.01388)]"
22,"[np.float32(-23.333885), np.float32(73.28638), np.float32(43.889107), np.float32(-169.09627), np.float32(-123.16548), np.float32(-7.505429)]","[np.float32(16.935986), np.float32(16.9885), np.float32(16.621916), np.float32(16.837725), np.float32(18.286524), np.float32(18.569489), np.float32(17.462305), np.float32(18.21396), np.float32(15.487089), np.float32(15.027787), np.float32(14.430418), np.float32(14.792878), np.float32(13.474516), np.float32(13.474516), np.float32(15.172712), np.float32(15.172712)]"
23,"[np.float32(171.8986), np.float32(144.6018), np.float32(-3.3030934), np.float32(-57.23527), np.float32(-51.47299), np.float32(-32.46313)]","[np.float32(13.959448), np.float32(14.421412), np.float32(14.735739), np.float32(17.296644), np.float32(16.643366), np.float32(19.514683), np.float32(17.013714), np.float32(17.072409), np.float32(15.96661), np.float32(15.521324), np.float32(13.00502), np.float32(12.543573), np.float32(13.839758), np.float32(13.839758), np.float32(17.677328), np.float32(17.677328)]"
24,"[np.float32(73.78114), np.float32(19.42005), np.float32(-8.394035), np.float32(-163.15538), np.float32(33.882294), np.float32(-21.726202)]","[np.float32(22.800488), np.float32(22.740042), np.float32(22.248886), np.float32(20.554989), np.float32(22.172157), np.float32(25.342758), np.float32(21.391737), np.float32(21.918123), np.float32(21.221064), np.float32(20.541832), np.float32(21.708185), np.float32(21.979298), np.float32(20.651718), np.float32(20.651718), np.float32(23.215431), np.float32(23.21543)]"
25,"[np.float32(-45.05471), np.float32(60.95139), np.float32(71.15043), np.float32(-55.68657), np.float32(-51.541985), np.float32(-20.2312)]","[np.float32(18.469376), np.float32(18.703238), np.float32(18.761106), np.float32(17.772535), np.float32(19.700191), np.float32(19.022655), np.float32(19.155045), np.float32(19.597893), np.float32(17.729753), np.float32(16.856539), np.float32(16.603407), np.float32(18.903915), np.float32(18.273066), np.float32(18.273066), np.float32(17.052925), np.float32(17.052925)]"
26,"[np.float32(-8.390215), np.float32(-82.24361), np.float32(-84.90553), np.float32(56.98487), np.float32(166.08737), np.float32(-41.136967)]","[np.float32(28.541656), np.float32(27.31302), np.float32(28.39706), np.float32(24.296719), np.float32(26.061756), np.float32(28.246117), np.float32(27.892702), np.float32(30.221462), np.float32(28.509638), np.float32(27.587202), np.float32(26.379204), np.float32(26.815495), np.float32(27.974895), np.float32(27.974895), np.float32(27.984936), np.float32(27.984936)]"
27,"[np.float32(23.360899), np.float32(29.09735), np.float32(118.11246), np.float32(-70.761055), np.float32(18.778378), np.float32(36.75297)]","[np.float32(17.270367), np.float32(17.297657), np.float32(17.36787), np.float32(15.858984), np.float32(17.095425), np.float32(15.983217), np.float32(17.173733), np.float32(15.895691), np.float32(17.949236), np.float32(16.550821), np.float32(14.724842), np.float32(16.838312), np.float32(15.475355), np.float32(15.475355), np.float32(16.804241), np.float32(16.804241)]"
28,"[np.float32(130.6486), np.float32(-272.45206), np.float32(127.178955), np.float32(65.8605), np.float32(113.20667), np.float32(-201.42273)]","[np.float32(25.7483), np.float32(24.98575), np.float32(25.286745), np.float32(21.237225), np.float32(22.532545), np.float32(25.059654), np.float32(25.278328), np.float32(27.942394), np.float32(26.277203), np.float32(25.42515), np.float32(25.823284), np.float32(25.328432), np.float32(27.111313), np.float32(27.111311), np.float32(26.204468), np.float32(26.204468)]"
29,"[np.float32(148.17285), np.float32(-20.518633), np.float32(75.42159), np.float32(73.2029), np.float32(-42.550957), np.float32(-119.95218)]","[np.float32(14.241201), np.float32(13.788624), np.float32(14.813006), np.float32(13.045064), np.float32(13.404636), np.float32(15.661602), np.float32(16.992907), np.float32(18.656898), np.float32(16.30255), np.float32(15.581476), np.float32(13.57691), np.float32(13.020312), np.float32(15.420107), np.float32(15.420107), np.float32(15.876703), np.float32(15.876703)]"
30,"[np.float32(91.228935), np.float32(45.15465), np.float32(-5.302727), np.float32(-174.6299), np.float32(133.46175), np.float32(40.5067)]","[np.float32(26.668736), np.float32(26.531092), np.float32(25.989454), np.float32(24.871834), np.float32(26.260515), np.float32(29.79049), np.float32(24.506878), np.float32(23.952961), np.float32(25.604643), np.float32(24.847494), np.float32(25.311718), np.float32(25.767473), np.float32(23.988358), np.float32(23.988358), np.float32(28.118626), np.float32(28.118626)]"
31,"[np.float32(-68.02492), np.float32(10.308092), np.float32(83.57243), np.float32(40.967323), np.float32(20.380503), np.float32(-28.982641)]","[np.float32(24.20431), np.float32(24.796806), np.float32(24.556915), np.float32(23.216278), np.float32(25.265482), np.float32(24.232382), np.float32(24.844093), np.float32(25.441889), np.float32(24.326868), np.float32(23.045229), np.float32(22.102686), np.float32(24.79804), np.float32(25.211859), np.float32(25.211859), np.float32(23.531816), np.float32(23.531816)]"
32,"[np.float32(-47.553513), np.float32(-103.70086), np.float32(59.104225), np.float32(-6.934283), np.float32(-20.000921), np.float32(147.38469)]","[np.float32(18.642668), np.float32(18.633251), np.float32(17.866915), np.float32(17.630133), np.float32(18.368067), np.float32(15.60564), np.float32(16.334991), np.float32(17.486359), np.float32(18.8847), np.float32(18.082207), np.float32(18.418982), np.float32(18.701324), np.float32(17.485462), np.float32(17.485462), np.float32(16.391754), np.float32(16.391754)]"
33,"[np.float32(9.847695), np.float32(-136.27087), np.float32(1.7234778), np.float32(96.542206), np.float32(-66.35403), np.float32(95.9075)]","[np.float32(15.634161), np.float32(15.448311), np.float32(15.163788), np.float32(15.418175), np.float32(15.427374), np.float32(14.196814), np.float32(14.9739895), np.float32(18.222736), np.float32(16.581419), np.float32(16.440666), np.float32(17.37697), np.float32(15.668762), np.float32(16.970459), np.float32(16.970459), np.float32(13.996337), np.float32(13.996337)]"
34,"[np.float32(-36.796516), np.float32(14.860781), np.float32(-55.01114), np.float32(-101.24237), np.float32(-135.9228), np.float32(-13.675585)]","[np.float32(18.24485), np.float32(18.302263), np.float32(17.714386), np.float32(18.248041), np.float32(19.608387), np.float32(21.180801), np.float32(18.291054), np.float32(21.247282), np.float32(16.480154), np.float32(16.492836), np.float32(18.562815), np.float32(17.717823), np.float32(17.405666), np.float32(17.405666), np.float32(16.523275), np.float32(16.523275)]"
35,"[np.float32(29.13832), np.float32(37.621555), np.float32(35.37263), np.float32(56.081993), np.float32(83.29276), np.float32(127.29649)]","[np.float32(18.066988), np.float32(18.764841), np.float32(18.629555), np.float32(19.980984), np.float32(20.024523), np.float32(18.931646), np.float32(17.740587), np.float32(17.334492), np.float32(20.080217), np.float32(19.09975), np.float32(17.973862), np.float32(19.334621), np.float32(19.725117), np.float32(19.725117), np.float32(19.55117), np.float32(19.55117)]"
36,"[np.float32(46.156574), np.float32(60.14992), np.float32(10.541807), np.float32(-35.948235), np.float32(-120.163864), np.float32(69.38917)]","[np.float32(14.125523), np.float32(14.651438), np.float32(13.818485), np.float32(17.581388), np.float32(17.179453), np.float32(18.028652), np.float32(15.820446), np.float32(16.973755), np.float32(15.561901), np.float32(15.497276), np.float32(14.428434), np.float32(12.935306), np.float32(13.228358), np.float32(13.228358), np.float32(15.465181), np.float32(15.465181)]"
37,"[np.float32(17.038101), np.float32(115.34714), np.float32(-57.68446), np.float32(47.124107), np.float32(120.94829), np.float32(141.0859)]","[np.float32(24.190248), np.float32(24.869577), np.float32(24.844587), np.float32(26.88841), np.float32(27.457645), np.float32(28.61187), np.float32(23.943213), np.float32(23.857153), np.float32(25.517166), np.float32(24.84463), np.float32(24.551329), np.float32(25.988697), np.float32(26.635519), np.float32(26.635519), np.float32(26.699883), np.float32(26.699883)]"
38,"[np.float32(64.0481), np.float32(-45.497665), np.float32(46.016567), np.float32(186.76132), np.float32(-79.46374), np.float32(75.41896)]","[np.float32(12.368404), np.float32(12.2803), np.float32(12.641764), np.float32(15.291666), np.float32(14.267981), np.float32(13.350889), np.float32(14.803439), np.float32(16.741825), np.float32(16.377052), np.float32(16.16583), np.float32(15.208992), np.float32(13.819302), np.float32(16.659008), np.float32(16.659008), np.float32(13.434763), np.float32(13.434764)]"
39,"[np.float32(46.286507), np.float32(-52.785645), np.float32(181.16817), np.float32(-38.10583), np.float32(190.16148), np.float32(3.9618752)]","[np.float32(25.953508), np.float32(25.45673), np.float32(25.660027), np.float32(22.855585), np.float32(24.578993), np.float32(24.340631), np.float32(24.915789), np.float32(24.120514), np.float32(27.172497), np.float32(25.8723), np.float32(24.630936), np.float32(27.114662), np.float32(26.414633), np.float32(26.414633), np.float32(26.466057), np.float32(26.466057)]"
40,"[np.float32(-2.0655828), np.float32(-61.697384), np.float32(-214.99336), np.float32(-77.14655), np.float32(3.1848924), np.float32(-120.11988)]","[np.float32(26.694193), np.float32(26.417822), np.float32(25.634117), np.float32(26.774006), np.float32(27.029493), np.float32(32.771564), np.float32(27.360933), np.float32(32.315964), np.float32(26.138857), np.float32(26.607443), np.float32(26.711637), np.float32(23.507412), np.float32(25.141886), np.float32(25.141886), np.float32(29.345478), np.float32(29.345478)]"
41,"[np.float32(77.54053), np.float32(30.85115), np.float32(153.03342), np.float32(18.974207), np.float32(11.304649), np.float32(-163.82805)]","[np.float32(17.103815), np.float32(17.200968), np.float32(18.237122), np.float32(14.223078), np.float32(15.975092), np.float32(16.538519), np.float32(19.259207), np.float32(19.032059), np.float32(17.646076), np.float32(16.025576), np.float32(14.23726), np.float32(16.886417), np.float32(17.833895), np.float32(17.833895), np.float32(17.136591), np.float32(17.136591)]"
42,"[np.float32(-18.73479), np.float32(-82.55687), np.float32(76.92331), np.float32(60.64549), np.float32(-9.369007), np.float32(-23.26924)]","[np.float32(20.109001), np.float32(20.596037), np.float32(20.090054), np.float32(18.35971), np.float32(19.864475), np.float32(18.849098), np.float32(20.110838), np.float32(22.228848), np.float32(20.497038), np.float32(19.514128), np.float32(20.118288), np.float32(21.42618), np.float32(22.145365), np.float32(22.145365), np.float32(19.339098), np.float32(19.339098)]"
43,"[np.float32(11.708477), np.float32(4.147105), np.float32(-140.26663), np.float32(47.108253), np.float32(200.35603), np.float32(-54.250134)]","[np.float32(27.93616), np.float32(27.315271), np.float32(28.47584), np.float32(25.422277), np.float32(26.81884), np.float32(30.112463), np.float32(27.839724), np.float32(29.721636), np.float32(27.686668), np.float32(26.719574), np.float32(25.103943), np.float32(26.203535), np.float32(27.542738), np.float32(27.542738), np.float32(29.15275), np.float32(29.15275)]"
44,"[np.float32(53.55571), np.float32(-23.74364), np.float32(-138.47745), np.float32(18.99335), np.float32(174.67682), np.float32(85.455185)]","[np.float32(28.26698), np.float32(28.247765), np.float32(28.132195), np.float32(27.556807), np.float32(28.419434), np.float32(31.938257), np.float32(26.271832), np.float32(27.830133), np.float32(27.927042), np.float32(27.52644), np.float32(28.669943), np.float32(28.317385), np.float32(28.880617), np.float32(28.880617), np.float32(30.119677), np.float32(30.119677)]"
45,"[np.float32(211.86378), np.float32(-24.919317), np.float32(-9.422173), np.float32(-7.280601), np.float32(43.33591), np.float32(-39.194023)]","[np.float32(15.084101), np.float32(15.315006), np.float32(15.417652), np.float32(14.535041), np.float32(14.088961), np.float32(17.974792), np.float32(15.375071), np.float32(16.257507), np.float32(16.252438), np.float32(15.67375), np.float32(15.493345), np.float32(14.105793), np.float32(15.529905), np.float32(15.529905), np.float32(18.435623), np.float32(18.435623)]"
46,"[np.float32(-123.65039), np.float32(100.846375), np.float32(87.59924), np.float32(-202.39754), np.float32(33.265), np.float32(14.998507)]","[np.float32(29.017149), np.float32(28.987465), np.float32(28.369156), np.float32(27.019573), np.float32(29.946302), np.float32(29.833733), np.float32(27.467762), np.float32(25.896313), np.float32(26.64315), np.float32(25.484972), np.float32(24.529772), np.float32(27.613043), np.float32(24.750868), np.float32(24.750868), np.float32(27.486631), np.float32(27.486631)]"
47,"[np.float32(-134.13058), np.float32(116.92642), np.float32(195.33269), np.float32(103.815155), np.float32(27.06675), np.float32(-69.52447)]","[np.float32(22.63708), np.float32(24.685976), np.float32(23.775343), np.float32(23.042507), np.float32(25.457254), np.float32(22.943806), np.float32(24.316475), np.float32(22.963202), np.float32(23.450846), np.float32(21.496902), np.float32(20.506847), np.float32(24.768461), np.float32(25.292929), np.float32(25.292929), np.float32(22.539331), np.float32(22.539331)]"
48,"[np.float32(-52.847828), np.float32(-80.894455), np.float32(42.076683), np.float32(-39.399075), np.float32(123.508705), np.float32(-79.71415)]","[np.float32(29.544874), np.float32(27.962896), np.float32(29.248568), np.float32(24.037083), np.float32(26.490004), np.float32(27.546211), np.float32(28.676609), np.float32(29.914343), np.float32(28.753946), np.float32(27.47434), np.float32(25.320425), np.float32(26.994713), np.float32(26.951563), np.float32(26.951561), np.float32(27.461533), np.float32(27.461533)]"
49,"[np.float32(84.69257), np.float32(51.65966), np.float32(142.03694), np.float32(-25.887094), np.float32(70.58855), np.float32(170.88124)]","[np.float32(14.733133), np.float32(14.658644), np.float32(14.522596), np.float32(16.562643), np.float32(16.092659), np.float32(14.490818), np.float32(15.055527), np.float32(13.010567), np.float32(18.110926), np.float32(17.214287), np.float32(16.692057), np.float32(17.736975), np.float32(16.737204), np.float32(16.737204), np.float32(15.954527), np.float32(15.954527)]"
50,"[np.float32(100.931915), np.float32(5.1917815), np.float32(103.14368), np.float32(25.922056), np.float32(-88.262115), np.float32(163.94763)]","[np.float32(13.709318), np.float32(14.0811615), np.float32(13.052408), np.float32(17.97314), np.float32(16.773823), np.float32(16.061275), np.float32(14.936146), np.float32(13.997001), np.float32(17.676983), np.float32(17.383554), np.float32(17.842607), np.float32(16.853136), np.float32(16.6282), np.float32(16.6282), np.float32(15.907654), np.float32(15.907654)]"
51,"[np.float32(22.859661), np.float32(-68.613495), np.float32(42.18495), np.float32(85.35746), np.float32(17.73849), np.float32(111.96631)]","[np.float32(16.578543), np.float32(16.853033), np.float32(16.682877), np.float32(16.740248), np.float32(16.705612), np.float32(15.047194), np.float32(15.750431), np.float32(16.628746), np.float32(18.190105), np.float32(17.348644), np.float32(16.992006), np.float32(17.254099), np.float32(17.833899), np.float32(17.8339), np.float32(16.43682), np.float32(16.43682)]"
52,"[np.float32(-13.456022), np.float32(-6.574591), np.float32(-41.045124), np.float32(45.627827), np.float32(110.855545), np.float32(194.12825)]","[np.float32(25.479342), np.float32(25.532877), np.float32(25.200752), np.float32(26.858196), np.float32(27.358326), np.float32(27.134575), np.float32(23.44975), np.float32(24.200495), np.float32(26.4169), np.float32(25.978855), np.float32(26.566217), np.float32(26.879904), np.float32(26.814089), np.float32(26.814089), np.float32(25.94769), np.float32(25.94769)]"
53,"[np.float32(-27.817442), np.float32(-7.668464), np.float32(339.78207), np.float32(106.59586), np.float32(90.09356), np.float32(-7.58921)]","[np.float32(16.39707), np.float32(17.686258), np.float32(17.451038), np.float32(16.120872), np.float32(17.037788), np.float32(12.542281), np.float32(18.438557), np.float32(15.6031), np.float32(19.69395), np.float32(17.316095), np.float32(13.512482), np.float32(17.744425), np.float32(17.546165), np.float32(17.546165), np.float32(16.416513), np.float32(16.416513)]"
54,"[np.float32(55.373745), np.float32(-94.07703), np.float32(15.020466), np.float32(84.091774), np.float32(-20.9014), np.float32(155.13966)]","[np.float32(14.6112995), np.float32(14.629396), np.float32(14.3755665), np.float32(15.912849), np.float32(15.093554), np.float32(13.6939945), np.float32(14.199358), np.float32(15.382874), np.float32(16.90749), np.float32(16.506048), np.float32(16.619896), np.float32(15.539341), np.float32(16.230644), np.float32(16.230644), np.float32(14.478937), np.float32(14.478937)]"
55,"[np.float32(-28.120218), np.float32(74.45247), np.float32(-34.76337), np.float32(43.813683), np.float32(89.36234), np.float32(50.674305)]","[np.float32(26.561422), np.float32(26.760422), np.float32(27.195024), np.float32(27.037914), np.float32(28.533825), np.float32(29.586288), np.float32(26.714142), np.float32(27.234285), np.float32(26.93002), np.float32(25.973667), np.float32(25.023045), np.float32(27.042465), np.float32(27.799412), np.float32(27.799412), np.float32(27.432266), np.float32(27.432266)]"
56,"[np.float32(-32.66299), np.float32(46.795574), np.float32(-74.90132), np.float32(51.17659), np.float32(12.038193), np.float32(-116.36202)]","[np.float32(25.525537), np.float32(25.451736), np.float32(25.820786), np.float32(26.388021), np.float32(27.144812), np.float32(30.462233), np.float32(27.569231), np.float32(30.504961), np.float32(25.358273), np.float32(25.155624), np.float32(23.298872), np.float32(23.39185), np.float32(25.77202), np.float32(25.77202), np.float32(27.631243), np.float32(27.631243)]"
57,"[np.float32(73.232315), np.float32(127.571976), np.float32(4.919128), np.float32(27.637384), np.float32(-76.07401), np.float32(74.60774)]","[np.float32(13.57696), np.float32(13.921566), np.float32(14.144449), np.float32(17.604235), np.float32(16.91439), np.float32(17.826197), np.float32(16.33479), np.float32(16.407106), np.float32(16.153252), np.float32(15.761248), np.float32(13.59908), np.float32(13.381819), np.float32(14.39818), np.float32(14.39818), np.float32(16.02486), np.float32(16.02486)]"
58,"[np.float32(142.35823), np.float32(145.54182), np.float32(18.57634), np.float32(-58.31059), np.float32(100.88711), np.float32(33.23838)]","[np.float32(16.3731), np.float32(16.77145), np.float32(17.370743), np.float32(17.84545), np.float32(17.844034), np.float32(20.25467), np.float32(17.32674), np.float32(15.622345), np.float32(17.844404), np.float32(16.787882), np.float32(14.8266945), np.float32(16.185373), np.float32(16.270409), np.float32(16.270409), np.float32(19.719099), np.float32(19.719099)]"
59,"[np.float32(310.46884), np.float32(-55.402428), np.float32(17.917755), np.float32(-100.04), np.float32(63.456795), np.float32(-128.1097)]","[np.float32(15.153976), np.float32(15.2020855), np.float32(15.246801), np.float32(13.095195), np.float32(12.720261), np.float32(17.26713), np.float32(15.620579), np.float32(16.039206), np.float32(16.493761), np.float32(15.729242), np.float32(15.301954), np.float32(13.871151), np.float32(15.049513), np.float32(15.049513), np.float32(18.996672), np.float32(18.996672)]"
