,x_input,x_output
10,"[np.float32(38.17485), np.float32(4.8834467), np.float32(44.89915), np.float32(-111.630714), np.float32(28.74251), np.float32(-0.33992672)]","[np.float32(20.674501), np.float32(20.642702), np.float32(20.624954), np.float32(19.37264), np.float32(20.657963), np.float32(21.197565), np.float32(20.727848), np.float32(19.883627), np.float32(20.880497), np.float32(20.286785), np.float32(20.134441), np.float32(20.710506), np.float32(19.857721), np.float32(19.857721), np.float32(20.555464), np.float32(20.555464)]"
11,"[np.float32(34.451523), np.float32(92.36457), np.float32(31.314589), np.float32(99.3256), np.float32(-51.633945), np.float32(-172.84677)]","[np.float32(19.089033), np.float32(19.589834), np.float32(19.811321), np.float32(18.919685), np.float32(20.00224), np.float32(20.472225), np.float32(20.640045), np.float32(21.35807), np.float32(19.399673), np.float32(19.131695), np.float32(19.190851), np.float32(20.413998), np.float32(21.37655), np.float32(21.37655), np.float32(19.733833), np.float32(19.733833)]"
12,"[np.float32(17.699177), np.float32(-4.4179387), np.float32(-54.6607), np.float32(116.34819), np.float32(122.69955), np.float32(-36.820007)]","[np.float32(23.963175), np.float32(23.602234), np.float32(24.477987), np.float32(23.366974), np.float32(23.917519), np.float32(24.651867), np.float32(24.831553), np.float32(25.371977), np.float32(24.985176), np.float32(24.661291), np.float32(23.305542), np.float32(24.052889), np.float32(25.187159), np.float32(25.187159), np.float32(23.830715), np.float32(23.830717)]"
13,"[np.float32(117.15115), np.float32(160.9598), np.float32(63.092472), np.float32(-1.6219363), np.float32(30.921383), np.float32(53.36891)]","[np.float32(17.561394), np.float32(17.602839), np.float32(18.543081), np.float32(18.647602), np.float32(18.856833), np.float32(18.431593), np.float32(19.150864), np.float32(17.315304), np.float32(19.236917), np.float32(18.518616), np.float32(16.791006), np.float32(18.305376), np.float32(18.412767), np.float32(18.412767), np.float32(18.431211), np.float32(18.431211)]"
14,"[np.float32(106.39641), np.float32(-24.296926), np.float32(74.43155), np.float32(85.36729), np.float32(-51.77439), np.float32(58.576042)]","[np.float32(16.363104), np.float32(16.444101), np.float32(16.639948), np.float32(17.232664), np.float32(17.263006), np.float32(16.568518), np.float32(17.34484), np.float32(17.70128), np.float32(18.602732), np.float32(18.681988), np.float32(18.32458), np.float32(18.08462), np.float32(18.912663), np.float32(18.912663), np.float32(16.992834), np.float32(16.992834)]"
15,"[np.float32(-14.963366), np.float32(66.49893), np.float32(-26.41377), np.float32(50.42178), np.float32(229.8362), np.float32(11.710625)]","[np.float32(24.821064), np.float32(24.384071), np.float32(25.60421), np.float32(23.648256), np.float32(24.646938), np.float32(24.876116), np.float32(25.446772), np.float32(24.906254), np.float32(25.628855), np.float32(24.976343), np.float32(23.400608), np.float32(24.951628), np.float32(25.732203), np.float32(25.732203), np.float32(24.097828), np.float32(24.097828)]"
16,"[np.float32(-113.308525), np.float32(40.30288), np.float32(-153.23943), np.float32(-46.53276), np.float32(47.741318), np.float32(83.57548)]","[np.float32(24.46273), np.float32(24.489084), np.float32(24.382763), np.float32(25.37496), np.float32(25.86703), np.float32(26.311909), np.float32(24.977728), np.float32(25.65978), np.float32(24.297934), np.float32(24.191616), np.float32(23.530245), np.float32(23.23486), np.float32(23.54004), np.float32(23.54004), np.float32(23.877708), np.float32(23.877708)]"
17,"[np.float32(-143.84988), np.float32(8.984245), np.float32(-1.9494128), np.float32(121.86669), np.float32(-152.77885), np.float32(50.701828)]","[np.float32(18.922281), np.float32(19.51838), np.float32(19.1708), np.float32(19.578451), np.float32(20.56439), np.float32(18.471874), np.float32(20.112652), np.float32(21.055244), np.float32(19.198322), np.float32(18.818266), np.float32(19.088627), np.float32(20.190401), np.float32(20.3595), np.float32(20.3595), np.float32(17.558886), np.float32(17.558886)]"
18,"[np.float32(57.45171), np.float32(-29.746962), np.float32(263.84985), np.float32(-99.319534), np.float32(97.73943), np.float32(-48.281857)]","[np.float32(19.490774), np.float32(19.534346), np.float32(19.612879), np.float32(17.687044), np.float32(18.776802), np.float32(17.905766), np.float32(19.725094), np.float32(18.09333), np.float32(20.713793), np.float32(19.761461), np.float32(18.330984), np.float32(19.821545), np.float32(19.083632), np.float32(19.083632), np.float32(19.685625), np.float32(19.685625)]"
19,"[np.float32(77.63523), np.float32(50.219772), np.float32(59.3194), np.float32(132.07565), np.float32(-125.15561), np.float32(-0.73747826)]","[np.float32(16.146133), np.float32(15.896896), np.float32(16.702738), np.float32(17.457758), np.float32(17.637066), np.float32(16.664948), np.float32(18.79916), np.float32(19.526625), np.float32(18.656925), np.float32(18.67121), np.float32(16.713684), np.float32(16.900686), np.float32(18.220722), np.float32(18.220722), np.float32(16.450764), np.float32(16.450764)]"
20,"[np.float32(60.315556), np.float32(5.6346107), np.float32(79.896545), np.float32(-47.268307), np.float32(-318.2882), np.float32(-43.339348)]","[np.float32(17.480373), np.float32(17.63708), np.float32(17.21407), np.float32(18.335629), np.float32(18.81348), np.float32(18.672081), np.float32(19.023937), np.float32(19.378082), np.float32(18.189878), np.float32(17.867573), np.float32(17.009296), np.float32(16.738634), np.float32(16.232738), np.float32(16.232738), np.float32(17.878616), np.float32(17.878616)]"
21,"[np.float32(-131.3197), np.float32(-94.876656), np.float32(-26.542871), np.float32(-84.24632), np.float32(-87.41278), np.float32(-81.8143)]","[np.float32(23.884336), np.float32(23.529976), np.float32(23.10949), np.float32(23.099314), np.float32(23.932762), np.float32(24.68229), np.float32(24.248955), np.float32(25.840923), np.float32(23.579216), np.float32(23.76113), np.float32(23.159616), np.float32(22.504267), np.float32(22.445604), np.float32(22.445604), np.float32(23.694998), np.float32(23.694996)]"
22,"[np.float32(-23.333885), np.float32(73.28638), np.float32(43.889107), np.float32(-169.09627), np.float32(-123.16548), np.float32(-7.505429)]","[np.float32(18.450323), np.float32(18.449331), np.float32(18.316866), np.float32(18.699257), np.float32(19.69357), np.float32(19.359877), np.float32(19.477816), np.float32(19.259787), np.float32(18.512354), np.float32(18.02424), np.float32(17.875036), np.float32(18.545334), np.float32(17.453178), np.float32(17.453178), np.float32(18.258497), np.float32(18.258497)]"
23,"[np.float32(171.8986), np.float32(144.6018), np.float32(-3.3030934), np.float32(-57.23527), np.float32(-51.47299), np.float32(-32.46313)]","[np.float32(16.820148), np.float32(17.002172), np.float32(17.654257), np.float32(18.64539), np.float32(18.754517), np.float32(18.918581), np.float32(18.964329), np.float32(18.439102), np.float32(18.434132), np.float32(18.133526), np.float32(16.204426), np.float32(16.907173), np.float32(17.430584), np.float32(17.430584), np.float32(18.346067), np.float32(18.346067)]"
24,"[np.float32(73.78114), np.float32(19.42005), np.float32(-8.394035), np.float32(-163.15538), np.float32(33.882294), np.float32(-21.726202)]","[np.float32(21.110367), np.float32(21.036129), np.float32(21.019112), np.float32(20.330015), np.float32(21.538269), np.float32(22.586487), np.float32(21.335234), np.float32(20.583254), np.float32(21.281681), np.float32(20.843853), np.float32(21.014446), np.float32(21.214361), np.float32(20.504889), np.float32(20.504889), np.float32(21.105661), np.float32(21.105661)]"
25,"[np.float32(-45.05471), np.float32(60.95139), np.float32(71.15043), np.float32(-55.68657), np.float32(-51.541985), np.float32(-20.2312)]","[np.float32(19.828012), np.float32(19.759155), np.float32(19.802822), np.float32(19.156525), np.float32(20.638412), np.float32(19.769247), np.float32(20.795698), np.float32(20.390099), np.float32(20.089876), np.float32(19.499634), np.float32(19.600235), np.float32(21.13763), np.float32(20.379805), np.float32(20.379805), np.float32(19.304525), np.float32(19.304525)]"
26,"[np.float32(-8.390215), np.float32(-82.24361), np.float32(-84.90553), np.float32(56.98487), np.float32(166.08737), np.float32(-41.136967)]","[np.float32(24.542141), np.float32(24.17946), np.float32(24.703203), np.float32(23.132729), np.float32(23.782675), np.float32(24.87579), np.float32(24.761719), np.float32(25.650732), np.float32(25.222437), np.float32(24.943577), np.float32(24.141016), np.float32(24.205807), np.float32(25.081993), np.float32(25.081993), np.float32(24.191242), np.float32(24.191242)]"
27,"[np.float32(23.360899), np.float32(29.09735), np.float32(118.11246), np.float32(-70.761055), np.float32(18.778378), np.float32(36.75297)]","[np.float32(19.174095), np.float32(19.074587), np.float32(19.30151), np.float32(17.926014), np.float32(18.99708), np.float32(18.136732), np.float32(19.626423), np.float32(18.179497), np.float32(20.05584), np.float32(19.1454), np.float32(17.939901), np.float32(19.165274), np.float32(18.308756), np.float32(18.308756), np.float32(18.806646), np.float32(18.806646)]"
28,"[np.float32(130.6486), np.float32(-272.45206), np.float32(127.178955), np.float32(65.8605), np.float32(113.20667), np.float32(-201.42273)]","[np.float32(21.490627), np.float32(21.684202), np.float32(21.894215), np.float32(20.088322), np.float32(20.460302), np.float32(21.487255), np.float32(20.950083), np.float32(22.201004), np.float32(21.78704), np.float32(22.0263), np.float32(21.813816), np.float32(21.328234), np.float32(22.59064), np.float32(22.59064), np.float32(21.636948), np.float32(21.636948)]"
29,"[np.float32(148.17285), np.float32(-20.518633), np.float32(75.42159), np.float32(73.2029), np.float32(-42.550957), np.float32(-119.95218)]","[np.float32(16.73861), np.float32(16.614216), np.float32(17.379564), np.float32(16.078716), np.float32(16.66092), np.float32(17.55549), np.float32(18.087606), np.float32(19.081612), np.float32(18.173069), np.float32(18.238762), np.float32(16.755333), np.float32(16.950035), np.float32(18.089397), np.float32(18.089397), np.float32(17.922823), np.float32(17.922823)]"
30,"[np.float32(91.228935), np.float32(45.15465), np.float32(-5.302727), np.float32(-174.6299), np.float32(133.46175), np.float32(40.5067)]","[np.float32(22.858015), np.float32(22.411287), np.float32(22.681217), np.float32(22.468962), np.float32(23.22434), np.float32(24.64688), np.float32(23.19208), np.float32(22.06919), np.float32(23.800135), np.float32(23.51064), np.float32(22.807528), np.float32(22.470423), np.float32(22.089779), np.float32(22.089779), np.float32(23.036121), np.float32(23.036121)]"
31,"[np.float32(-68.02492), np.float32(10.308092), np.float32(83.57243), np.float32(40.967323), np.float32(20.380503), np.float32(-28.982641)]","[np.float32(23.286812), np.float32(23.394), np.float32(23.393936), np.float32(22.092392), np.float32(23.440071), np.float32(22.608488), np.float32(24.01576), np.float32(23.917608), np.float32(23.710823), np.float32(22.938663), np.float32(21.94097), np.float32(23.249699), np.float32(23.441463), np.float32(23.441463), np.float32(22.55096), np.float32(22.55096)]"
32,"[np.float32(-47.553513), np.float32(-103.70086), np.float32(59.104225), np.float32(-6.934283), np.float32(-20.000921), np.float32(147.38469)]","[np.float32(19.062479), np.float32(19.04804), np.float32(18.752842), np.float32(18.4865), np.float32(19.150536), np.float32(17.382849), np.float32(18.330137), np.float32(18.64226), np.float32(19.773922), np.float32(19.451117), np.float32(19.205889), np.float32(19.068447), np.float32(18.509232), np.float32(18.509232), np.float32(17.70421), np.float32(17.70421)]"
33,"[np.float32(9.847695), np.float32(-136.27087), np.float32(1.7234778), np.float32(96.542206), np.float32(-66.35403), np.float32(95.9075)]","[np.float32(17.455645), np.float32(17.372345), np.float32(17.508404), np.float32(17.431948), np.float32(17.618309), np.float32(16.676886), np.float32(17.32979), np.float32(19.23711), np.float32(18.295336), np.float32(18.72661), np.float32(18.49465), np.float32(17.483688), np.float32(18.397598), np.float32(18.397598), np.float32(16.423573), np.float32(16.423573)]"
34,"[np.float32(-36.796516), np.float32(14.860781), np.float32(-55.01114), np.float32(-101.24237), np.float32(-135.9228), np.float32(-13.675585)]","[np.float32(18.931538), np.float32(19.032148), np.float32(18.781801), np.float32(19.214827), np.float32(20.149303), np.float32(20.308762), np.float32(19.749104), np.float32(20.235865), np.float32(18.62365), np.float32(18.447998), np.float32(19.226793), np.float32(19.265186), np.float32(18.61453), np.float32(18.61453), np.float32(18.30773), np.float32(18.30773)]"
35,"[np.float32(29.13832), np.float32(37.621555), np.float32(35.37263), np.float32(56.081993), np.float32(83.29276), np.float32(127.29649)]","[np.float32(19.342703), np.float32(19.699223), np.float32(19.904627), np.float32(20.50517), np.float32(20.672062), np.float32(19.43258), np.float32(19.72209), np.float32(19.101973), np.float32(21.034754), np.float32(20.666977), np.float32(19.463142), np.float32(19.978292), np.float32(20.636427), np.float32(20.636427), np.float32(19.386133), np.float32(19.386133)]"
36,"[np.float32(46.156574), np.float32(60.14992), np.float32(10.541807), np.float32(-35.948235), np.float32(-120.163864), np.float32(69.38917)]","[np.float32(16.907356), np.float32(17.327148), np.float32(16.97784), np.float32(18.877525), np.float32(19.036068), np.float32(18.62452), np.float32(18.40548), np.float32(18.599033), np.float32(18.102224), np.float32(17.994146), np.float32(17.00408), np.float32(16.79472), np.float32(16.617771), np.float32(16.617771), np.float32(17.690765), np.float32(17.690765)]"
37,"[np.float32(17.038101), np.float32(115.34714), np.float32(-57.68446), np.float32(47.124107), np.float32(120.94829), np.float32(141.0859)]","[np.float32(22.61647), np.float32(22.91293), np.float32(23.223642), np.float32(24.14139), np.float32(24.370676), np.float32(24.155365), np.float32(23.778448), np.float32(23.005531), np.float32(24.36557), np.float32(24.055035), np.float32(22.717813), np.float32(23.384842), np.float32(24.230188), np.float32(24.230188), np.float32(23.142128), np.float32(23.142128)]"
38,"[np.float32(64.0481), np.float32(-45.497665), np.float32(46.016567), np.float32(186.76132), np.float32(-79.46374), np.float32(75.41896)]","[np.float32(16.092697), np.float32(16.01872), np.float32(16.481522), np.float32(17.083115), np.float32(16.973866), np.float32(15.823511), np.float32(17.185917), np.float32(18.574015), np.float32(18.227886), np.float32(18.603558), np.float32(17.868052), np.float32(17.345964), np.float32(18.920668), np.float32(18.920668), np.float32(15.965946), np.float32(15.965946)]"
39,"[np.float32(46.286507), np.float32(-52.785645), np.float32(181.16817), np.float32(-38.10583), np.float32(190.16148), np.float32(3.9618752)]","[np.float32(23.039034), np.float32(22.87334), np.float32(23.008299), np.float32(22.224823), np.float32(22.90238), np.float32(22.850391), np.float32(22.959297), np.float32(22.811892), np.float32(24.605324), np.float32(24.444975), np.float32(23.125856), np.float32(23.589603), np.float32(23.975489), np.float32(23.975489), np.float32(23.70234), np.float32(23.70234)]"
40,"[np.float32(-2.0655828), np.float32(-61.697384), np.float32(-214.99336), np.float32(-77.14655), np.float32(3.1848924), np.float32(-120.11988)]","[np.float32(22.841984), np.float32(22.901262), np.float32(22.74902), np.float32(24.159744), np.float32(24.077215), np.float32(26.798822), np.float32(23.743189), np.float32(26.122396), np.float32(23.003332), np.float32(23.63023), np.float32(23.462666), np.float32(22.051346), np.float32(23.039366), np.float32(23.039366), np.float32(24.302914), np.float32(24.302914)]"
41,"[np.float32(77.54053), np.float32(30.85115), np.float32(153.03342), np.float32(18.974207), np.float32(11.304649), np.float32(-163.82805)]","[np.float32(19.021399), np.float32(19.303242), np.float32(19.783745), np.float32(17.426535), np.float32(18.82939), np.float32(18.956255), np.float32(20.091797), np.float32(19.699474), np.float32(19.579313), np.float32(18.833406), np.float32(18.186222), np.float32(19.990044), np.float32(20.23083), np.float32(20.23083), np.float32(19.428913), np.float32(19.428913)]"
42,"[np.float32(-18.73479), np.float32(-82.55687), np.float32(76.92331), np.float32(60.64549), np.float32(-9.369007), np.float32(-23.26924)]","[np.float32(19.947887), np.float32(20.564909), np.float32(20.102455), np.float32(19.197493), np.float32(20.136984), np.float32(19.35847), np.float32(20.073196), np.float32(21.317379), np.float32(20.498627), np.float32(20.213161), np.float32(20.374596), np.float32(21.070189), np.float32(21.45562), np.float32(21.45562), np.float32(19.843737), np.float32(19.843737)]"
43,"[np.float32(11.708477), np.float32(4.147105), np.float32(-140.26663), np.float32(47.108253), np.float32(200.35603), np.float32(-54.250134)]","[np.float32(24.339874), np.float32(24.361929), np.float32(25.029238), np.float32(23.872099), np.float32(24.34613), np.float32(25.94489), np.float32(24.873966), np.float32(25.134537), np.float32(24.643196), np.float32(24.18787), np.float32(23.031155), np.float32(23.751427), np.float32(24.63887), np.float32(24.63887), np.float32(24.81316), np.float32(24.813158)]"
44,"[np.float32(53.55571), np.float32(-23.74364), np.float32(-138.47745), np.float32(18.99335), np.float32(174.67682), np.float32(85.455185)]","[np.float32(23.687225), np.float32(24.089235), np.float32(24.161491), np.float32(25.014494), np.float32(24.919441), np.float32(26.589619), np.float32(23.346825), np.float32(23.842913), np.float32(24.21386), np.float32(24.436754), np.float32(24.482805), np.float32(23.894163), np.float32(24.870293), np.float32(24.870295), np.float32(24.536833), np.float32(24.536833)]"
45,"[np.float32(211.86378), np.float32(-24.919317), np.float32(-9.422173), np.float32(-7.280601), np.float32(43.33591), np.float32(-39.194023)]","[np.float32(16.962276), np.float32(17.56659), np.float32(17.721931), np.float32(17.47841), np.float32(17.450222), np.float32(18.8389), np.float32(17.005247), np.float32(17.14791), np.float32(17.900217), np.float32(18.027798), np.float32(18.082098), np.float32(17.785557), np.float32(18.71194), np.float32(18.71194), np.float32(18.706028), np.float32(18.706028)]"
46,"[np.float32(-123.65039), np.float32(100.846375), np.float32(87.59924), np.float32(-202.39754), np.float32(33.265), np.float32(14.998507)]","[np.float32(24.885773), np.float32(24.880741), np.float32(24.237963), np.float32(24.39502), np.float32(25.715004), np.float32(25.657703), np.float32(25.104786), np.float32(23.384922), np.float32(24.627342), np.float32(23.640806), np.float32(23.311445), np.float32(24.626518), np.float32(23.039461), np.float32(23.039461), np.float32(25.051708), np.float32(25.051708)]"
47,"[np.float32(-134.13058), np.float32(116.92642), np.float32(195.33269), np.float32(103.815155), np.float32(27.06675), np.float32(-69.52447)]","[np.float32(23.956472), np.float32(24.062088), np.float32(24.14106), np.float32(22.273668), np.float32(24.009672), np.float32(22.81808), np.float32(24.851635), np.float32(23.893), np.float32(24.48748), np.float32(23.343208), np.float32(22.16234), np.float32(23.863522), np.float32(24.03443), np.float32(24.03443), np.float32(22.872759), np.float32(22.872759)]"
48,"[np.float32(-52.847828), np.float32(-80.894455), np.float32(42.076683), np.float32(-39.399075), np.float32(123.508705), np.float32(-79.71415)]","[np.float32(25.343706), np.float32(24.653593), np.float32(25.2914), np.float32(22.74385), np.float32(23.936228), np.float32(24.594126), np.float32(25.376328), np.float32(25.647997), np.float32(25.517725), np.float32(24.84668), np.float32(23.561935), np.float32(24.142406), np.float32(24.336618), np.float32(24.336618), np.float32(24.284513), np.float32(24.284513)]"
49,"[np.float32(84.69257), np.float32(51.65966), np.float32(142.03694), np.float32(-25.887094), np.float32(70.58855), np.float32(170.88124)]","[np.float32(17.496317), np.float32(17.510262), np.float32(17.628963), np.float32(18.169106), np.float32(18.340227), np.float32(16.903238), np.float32(17.78624), np.float32(16.39939), np.float32(19.395634), np.float32(18.943132), np.float32(18.970663), np.float32(19.627432), np.float32(19.272367), np.float32(19.272367), np.float32(17.503159), np.float32(17.503159)]"
50,"[np.float32(100.931915), np.float32(5.1917815), np.float32(103.14368), np.float32(25.922056), np.float32(-88.262115), np.float32(163.94763)]","[np.float32(16.681572), np.float32(17.075981), np.float32(16.601883), np.float32(18.7586), np.float32(18.58813), np.float32(17.360043), np.float32(17.303213), np.float32(16.74293), np.float32(18.838009), np.float32(18.786528), np.float32(19.289495), np.float32(19.06133), np.float32(18.935184), np.float32(18.935184), np.float32(17.367134), np.float32(17.367134)]"
51,"[np.float32(22.859661), np.float32(-68.613495), np.float32(42.18495), np.float32(85.35746), np.float32(17.73849), np.float32(111.96631)]","[np.float32(18.31196), np.float32(18.523449), np.float32(18.704079), np.float32(18.201254), np.float32(18.436726), np.float32(17.189606), np.float32(17.929028), np.float32(18.245106), np.float32(19.389137), np.float32(19.235876), np.float32(18.679642), np.float32(18.687902), np.float32(19.297625), np.float32(19.297625), np.float32(17.652683), np.float32(17.652683)]"
52,"[np.float32(-13.456022), np.float32(-6.574591), np.float32(-41.045124), np.float32(45.627827), np.float32(110.855545), np.float32(194.12825)]","[np.float32(22.509674), np.float32(22.68845), np.float32(22.663618), np.float32(24.14845), np.float32(24.053003), np.float32(23.357866), np.float32(22.357756), np.float32(22.49536), np.float32(23.875813), np.float32(23.875122), np.float32(22.984934), np.float32(22.476324), np.float32(23.199774), np.float32(23.199774), np.float32(22.209873), np.float32(22.209873)]"
53,"[np.float32(-27.817442), np.float32(-7.668464), np.float32(339.78207), np.float32(106.59586), np.float32(90.09356), np.float32(-7.58921)]","[np.float32(19.046377), np.float32(20.357626), np.float32(19.751719), np.float32(19.113115), np.float32(19.798132), np.float32(17.602554), np.float32(19.687803), np.float32(18.19439), np.float32(20.685837), np.float32(19.60592), np.float32(17.887453), np.float32(20.026876), np.float32(20.025537), np.float32(20.025537), np.float32(19.818869), np.float32(19.818869)]"
54,"[np.float32(55.373745), np.float32(-94.07703), np.float32(15.020466), np.float32(84.091774), np.float32(-20.9014), np.float32(155.13966)]","[np.float32(17.1106), np.float32(17.18925), np.float32(17.370155), np.float32(17.839361), np.float32(17.739346), np.float32(16.475899), np.float32(17.101109), np.float32(17.649157), np.float32(18.636633), np.float32(18.744968), np.float32(18.724518), np.float32(18.271643), np.float32(18.90695), np.float32(18.90695), np.float32(16.505789), np.float32(16.505789)]"
55,"[np.float32(-28.120218), np.float32(74.45247), np.float32(-34.76337), np.float32(43.813683), np.float32(89.36234), np.float32(50.674305)]","[np.float32(24.117111), np.float32(24.216993), np.float32(24.678057), np.float32(24.22191), np.float32(25.06399), np.float32(24.890224), np.float32(25.034775), np.float32(24.509766), np.float32(24.860037), np.float32(24.215229), np.float32(23.123543), np.float32(24.239374), np.float32(24.884459), np.float32(24.884459), np.float32(23.651253), np.float32(23.651253)]"
56,"[np.float32(-32.66299), np.float32(46.795574), np.float32(-74.90132), np.float32(51.17659), np.float32(12.038193), np.float32(-116.36202)]","[np.float32(23.135489), np.float32(23.10739), np.float32(23.425146), np.float32(23.610619), np.float32(23.977253), np.float32(25.3817), np.float32(24.441982), np.float32(25.594172), np.float32(23.143145), np.float32(23.191273), np.float32(21.821293), np.float32(22.03121), np.float32(23.211197), np.float32(23.211197), np.float32(24.058718), np.float32(24.058718)]"
57,"[np.float32(73.232315), np.float32(127.571976), np.float32(4.919128), np.float32(27.637384), np.float32(-76.07401), np.float32(74.60774)]","[np.float32(16.726944), np.float32(16.84216), np.float32(17.334593), np.float32(18.729113), np.float32(18.801733), np.float32(18.21217), np.float32(18.787136), np.float32(18.36105), np.float32(18.515987), np.float32(18.277641), np.float32(16.555246), np.float32(17.157253), np.float32(17.49361), np.float32(17.49361), np.float32(17.630201), np.float32(17.630201)]"
58,"[np.float32(142.35823), np.float32(145.54182), np.float32(18.57634), np.float32(-58.31059), np.float32(100.88711), np.float32(33.23838)]","[np.float32(18.639233), np.float32(18.726114), np.float32(19.521479), np.float32(19.511461), np.float32(19.830975), np.float32(20.324709), np.float32(20.109234), np.float32(18.292585), np.float32(20.3011), np.float32(19.75559), np.float32(18.14057), np.float32(19.17136), np.float32(19.470661), np.float32(19.470661), np.float32(19.839764), np.float32(19.839764)]"
59,"[np.float32(310.46884), np.float32(-55.402428), np.float32(17.917755), np.float32(-100.04), np.float32(63.456795), np.float32(-128.1097)]","[np.float32(16.98505), np.float32(17.530418), np.float32(17.657879), np.float32(16.732067), np.float32(16.88591), np.float32(18.404884), np.float32(17.03105), np.float32(16.850397), np.float32(18.180737), np.float32(18.196867), np.float32(18.336138), np.float32(18.24261), np.float32(19.012447), np.float32(19.012447), np.float32(19.089787), np.float32(19.089787)]"
