,x_input,x_output
10,"[np.float32(38.17485), np.float32(4.8834467), np.float32(44.89915), np.float32(-111.630714), np.float32(28.74251), np.float32(-0.33992672)]","[np.float32(21.303814), np.float32(20.725893), np.float32(20.592789), np.float32(19.409111), np.float32(19.704569), np.float32(21.167372), np.float32(22.22396), np.float32(21.854307), np.float32(21.13225), np.float32(20.015148), np.float32(19.927042), np.float32(20.377485), np.float32(19.735174), np.float32(19.735174), np.float32(21.240545), np.float32(21.240545)]"
11,"[np.float32(34.451523), np.float32(92.36457), np.float32(31.314589), np.float32(99.3256), np.float32(-51.633945), np.float32(-172.84677)]","[np.float32(17.298182), np.float32(18.064636), np.float32(18.60137), np.float32(19.649857), np.float32(19.346895), np.float32(19.88303), np.float32(21.839582), np.float32(23.495682), np.float32(18.397585), np.float32(17.76403), np.float32(17.128126), np.float32(19.004599), np.float32(21.399212), np.float32(21.399212), np.float32(18.53828), np.float32(18.53828)]"
12,"[np.float32(17.699177), np.float32(-4.4179387), np.float32(-54.6607), np.float32(116.34819), np.float32(122.69955), np.float32(-36.820007)]","[np.float32(26.392647), np.float32(26.251043), np.float32(27.077415), np.float32(25.658108), np.float32(26.562958), np.float32(29.236893), np.float32(28.51907), np.float32(28.345682), np.float32(26.558512), np.float32(26.340286), np.float32(25.078392), np.float32(26.949768), np.float32(28.537811), np.float32(28.537811), np.float32(28.613735), np.float32(28.613735)]"
13,"[np.float32(117.15115), np.float32(160.9598), np.float32(63.092472), np.float32(-1.6219363), np.float32(30.921383), np.float32(53.36891)]","[np.float32(14.443832), np.float32(15.356617), np.float32(15.802412), np.float32(16.054762), np.float32(15.508623), np.float32(15.80953), np.float32(16.905647), np.float32(15.774162), np.float32(16.2336), np.float32(13.462206), np.float32(12.770628), np.float32(15.053892), np.float32(15.574673), np.float32(15.574673), np.float32(16.585379), np.float32(16.585379)]"
14,"[np.float32(106.39641), np.float32(-24.296926), np.float32(74.43155), np.float32(85.36729), np.float32(-51.77439), np.float32(58.576042)]","[np.float32(13.295147), np.float32(13.452606), np.float32(13.484837), np.float32(13.991121), np.float32(13.603339), np.float32(12.520105), np.float32(14.811717), np.float32(16.09551), np.float32(15.619484), np.float32(14.133194), np.float32(14.498613), np.float32(15.294622), np.float32(15.927467), np.float32(15.927469), np.float32(14.291714), np.float32(14.291714)]"
15,"[np.float32(-14.963366), np.float32(66.49893), np.float32(-26.41377), np.float32(50.42178), np.float32(229.8362), np.float32(11.710625)]","[np.float32(28.371012), np.float32(28.319191), np.float32(29.53951), np.float32(26.209257), np.float32(27.759813), np.float32(30.070963), np.float32(29.926981), np.float32(27.624477), np.float32(28.250689), np.float32(27.190928), np.float32(25.30933), np.float32(28.740479), np.float32(29.467922), np.float32(29.467922), np.float32(30.18891), np.float32(30.18891)]"
16,"[np.float32(-113.308525), np.float32(40.30288), np.float32(-153.23943), np.float32(-46.53276), np.float32(47.741318), np.float32(83.57548)]","[np.float32(27.112114), np.float32(26.725842), np.float32(26.011208), np.float32(28.249886), np.float32(28.705013), np.float32(32.310463), np.float32(26.838442), np.float32(27.845598), np.float32(25.285131), np.float32(26.335718), np.float32(27.478874), np.float32(26.615698), np.float32(26.483519), np.float32(26.483519), np.float32(28.639208), np.float32(28.639208)]"
17,"[np.float32(-143.84988), np.float32(8.984245), np.float32(-1.9494128), np.float32(121.86669), np.float32(-152.77885), np.float32(50.701828)]","[np.float32(15.185778), np.float32(15.310904), np.float32(14.949997), np.float32(18.423492), np.float32(18.311602), np.float32(15.400646), np.float32(16.58765), np.float32(20.060007), np.float32(15.940828), np.float32(16.596327), np.float32(17.507912), np.float32(18.368101), np.float32(18.656685), np.float32(18.656685), np.float32(13.705181), np.float32(13.705181)]"
18,"[np.float32(57.45171), np.float32(-29.746962), np.float32(263.84985), np.float32(-99.319534), np.float32(97.73943), np.float32(-48.281857)]","[np.float32(20.111017), np.float32(20.102827), np.float32(20.371998), np.float32(16.41508), np.float32(17.339909), np.float32(15.114048), np.float32(21.897825), np.float32(19.33088), np.float32(21.493681), np.float32(18.851334), np.float32(16.437328), np.float32(19.92138), np.float32(18.701872), np.float32(18.701872), np.float32(18.60145), np.float32(18.60145)]"
19,"[np.float32(77.63523), np.float32(50.219772), np.float32(59.3194), np.float32(132.07565), np.float32(-125.15561), np.float32(-0.73747826)]","[np.float32(11.6336975), np.float32(12.146062), np.float32(12.456064), np.float32(14.902918), np.float32(14.082188), np.float32(12.714083), np.float32(14.993444), np.float32(17.290956), np.float32(14.182283), np.float32(13.0735035), np.float32(13.079432), np.float32(14.049917), np.float32(15.681269), np.float32(15.681269), np.float32(12.4732), np.float32(12.473202)]"
20,"[np.float32(60.315556), np.float32(5.6346107), np.float32(79.896545), np.float32(-47.268307), np.float32(-318.2882), np.float32(-43.339348)]","[np.float32(12.790567), np.float32(12.680311), np.float32(11.431356), np.float32(16.434505), np.float32(14.988415), np.float32(14.540255), np.float32(15.39131), np.float32(18.230452), np.float32(13.741887), np.float32(13.219137), np.float32(13.347393), np.float32(10.413193), np.float32(10.692261), np.float32(10.692261), np.float32(11.3661585), np.float32(11.3661585)]"
21,"[np.float32(-131.3197), np.float32(-94.876656), np.float32(-26.542871), np.float32(-84.24632), np.float32(-87.41278), np.float32(-81.8143)]","[np.float32(26.52503), np.float32(24.986198), np.float32(24.508204), np.float32(25.594696), np.float32(26.11519), np.float32(27.816938), np.float32(27.378454), np.float32(29.690767), np.float32(24.692383), np.float32(26.34674), np.float32(26.304127), np.float32(24.69102), np.float32(24.4267), np.float32(24.4267), np.float32(24.44017), np.float32(24.44017)]"
22,"[np.float32(-23.333885), np.float32(73.28638), np.float32(43.889107), np.float32(-169.09627), np.float32(-123.16548), np.float32(-7.505429)]","[np.float32(15.8109665), np.float32(15.305017), np.float32(14.731013), np.float32(16.791965), np.float32(16.13917), np.float32(16.132248), np.float32(17.406704), np.float32(18.82059), np.float32(15.499664), np.float32(14.838274), np.float32(14.764986), np.float32(13.724534), np.float32(12.943181), np.float32(12.94318), np.float32(13.997383), np.float32(13.997383)]"
23,"[np.float32(171.8986), np.float32(144.6018), np.float32(-3.3030934), np.float32(-57.23527), np.float32(-51.47299), np.float32(-32.46313)]","[np.float32(13.467392), np.float32(13.846556), np.float32(14.174559), np.float32(15.980417), np.float32(14.663464), np.float32(17.267832), np.float32(16.980562), np.float32(17.827385), np.float32(14.856283), np.float32(12.908371), np.float32(12.820946), np.float32(12.614707), np.float32(14.109783), np.float32(14.109785), np.float32(16.007513), np.float32(16.007513)]"
24,"[np.float32(73.78114), np.float32(19.42005), np.float32(-8.394035), np.float32(-163.15538), np.float32(33.882294), np.float32(-21.726202)]","[np.float32(22.361643), np.float32(21.598686), np.float32(21.437553), np.float32(20.687408), np.float32(20.729769), np.float32(24.116274), np.float32(23.433954), np.float32(23.26709), np.float32(21.694654), np.float32(20.76071), np.float32(21.146887), np.float32(20.562042), np.float32(20.29075), np.float32(20.29075), np.float32(23.049929), np.float32(23.049929)]"
25,"[np.float32(-45.05471), np.float32(60.95139), np.float32(71.15043), np.float32(-55.68657), np.float32(-51.541985), np.float32(-20.2312)]","[np.float32(18.017696), np.float32(17.863384), np.float32(17.82376), np.float32(18.394602), np.float32(18.48215), np.float32(17.470146), np.float32(19.92724), np.float32(20.570807), np.float32(18.211447), np.float32(17.473509), np.float32(16.917171), np.float32(18.223835), np.float32(17.808735), np.float32(17.808735), np.float32(16.676722), np.float32(16.676722)]"
26,"[np.float32(-8.390215), np.float32(-82.24361), np.float32(-84.90553), np.float32(56.98487), np.float32(166.08737), np.float32(-41.136967)]","[np.float32(28.303291), np.float32(27.34839), np.float32(28.183998), np.float32(25.358545), np.float32(26.589848), np.float32(29.736538), np.float32(29.575098), np.float32(29.595428), np.float32(27.872896), np.float32(28.0539), np.float32(26.934969), np.float32(28.058138), np.float32(29.092672), np.float32(29.092672), np.float32(29.640903), np.float32(29.640903)]"
27,"[np.float32(23.360899), np.float32(29.09735), np.float32(118.11246), np.float32(-70.761055), np.float32(18.778378), np.float32(36.75297)]","[np.float32(17.801353), np.float32(17.700544), np.float32(17.688814), np.float32(16.346384), np.float32(16.669899), np.float32(15.420557), np.float32(18.840853), np.float32(17.964455), np.float32(18.68038), np.float32(16.835617), np.float32(15.940184), np.float32(17.810978), np.float32(16.803638), np.float32(16.803638), np.float32(17.01362), np.float32(17.01362)]"
28,"[np.float32(130.6486), np.float32(-272.45206), np.float32(127.178955), np.float32(65.8605), np.float32(113.20667), np.float32(-201.42273)]","[np.float32(27.210358), np.float32(25.89904), np.float32(26.812231), np.float32(22.621387), np.float32(23.882393), np.float32(26.111929), np.float32(29.363174), np.float32(29.519926), np.float32(27.834362), np.float32(27.568438), np.float32(26.027233), np.float32(27.017288), np.float32(28.312416), np.float32(28.312416), np.float32(27.589203), np.float32(27.589203)]"
29,"[np.float32(148.17285), np.float32(-20.518633), np.float32(75.42159), np.float32(73.2029), np.float32(-42.550957), np.float32(-119.95218)]","[np.float32(14.435751), np.float32(14.393143), np.float32(15.1626625), np.float32(14.217167), np.float32(13.758078), np.float32(14.0373955), np.float32(18.51639), np.float32(20.23131), np.float32(16.708801), np.float32(15.318651), np.float32(14.816603), np.float32(16.012733), np.float32(17.91923), np.float32(17.91923), np.float32(15.276569), np.float32(15.276569)]"
30,"[np.float32(91.228935), np.float32(45.15465), np.float32(-5.302727), np.float32(-174.6299), np.float32(133.46175), np.float32(40.5067)]","[np.float32(25.514727), np.float32(25.09605), np.float32(24.876038), np.float32(23.10613), np.float32(23.597355), np.float32(27.668701), np.float32(25.69646), np.float32(23.608618), np.float32(24.736675), np.float32(23.15844), np.float32(23.37859), np.float32(23.698812), np.float32(22.958988), np.float32(22.958986), np.float32(27.36698), np.float32(27.36698)]"
31,"[np.float32(-68.02492), np.float32(10.308092), np.float32(83.57243), np.float32(40.967323), np.float32(20.380503), np.float32(-28.982641)]","[np.float32(23.199291), np.float32(23.200682), np.float32(23.407217), np.float32(22.676748), np.float32(23.659447), np.float32(22.470863), np.float32(25.018578), np.float32(24.831547), np.float32(23.527514), np.float32(23.085985), np.float32(21.795853), np.float32(24.42937), np.float32(24.41912), np.float32(24.41912), np.float32(22.37659), np.float32(22.37659)]"
32,"[np.float32(-47.553513), np.float32(-103.70086), np.float32(59.104225), np.float32(-6.934283), np.float32(-20.000921), np.float32(147.38469)]","[np.float32(18.460655), np.float32(17.801937), np.float32(17.143963), np.float32(16.97977), np.float32(17.559528), np.float32(15.455423), np.float32(17.043087), np.float32(18.006239), np.float32(18.98208), np.float32(18.575598), np.float32(19.461105), np.float32(19.890245), np.float32(18.308285), np.float32(18.308285), np.float32(17.113077), np.float32(17.113077)]"
33,"[np.float32(9.847695), np.float32(-136.27087), np.float32(1.7234778), np.float32(96.542206), np.float32(-66.35403), np.float32(95.9075)]","[np.float32(15.767641), np.float32(15.170349), np.float32(14.763529), np.float32(15.618654), np.float32(15.621622), np.float32(14.348155), np.float32(15.628494), np.float32(18.667038), np.float32(16.988583), np.float32(17.166178), np.float32(18.871477), np.float32(18.53183), np.float32(18.617172), np.float32(18.617172), np.float32(15.571901), np.float32(15.571901)]"
34,"[np.float32(-36.796516), np.float32(14.860781), np.float32(-55.01114), np.float32(-101.24237), np.float32(-135.9228), np.float32(-13.675585)]","[np.float32(17.481943), np.float32(16.670612), np.float32(16.066515), np.float32(18.712828), np.float32(18.129652), np.float32(19.542421), np.float32(18.682102), np.float32(21.595526), np.float32(16.729721), np.float32(17.11242), np.float32(18.502897), np.float32(16.528978), np.float32(16.439625), np.float32(16.439627), np.float32(16.3939), np.float32(16.3939)]"
35,"[np.float32(29.13832), np.float32(37.621555), np.float32(35.37263), np.float32(56.081993), np.float32(83.29276), np.float32(127.29649)]","[np.float32(18.667902), np.float32(19.382475), np.float32(19.221865), np.float32(18.925007), np.float32(19.347706), np.float32(18.813168), np.float32(18.931164), np.float32(18.215094), np.float32(19.93724), np.float32(18.33554), np.float32(18.807306), np.float32(21.312902), np.float32(21.098612), np.float32(21.098612), np.float32(20.57283), np.float32(20.57283)]"
36,"[np.float32(46.156574), np.float32(60.14992), np.float32(10.541807), np.float32(-35.948235), np.float32(-120.163864), np.float32(69.38917)]","[np.float32(13.285133), np.float32(13.387901), np.float32(12.708352), np.float32(16.013502), np.float32(15.0119915), np.float32(15.236908), np.float32(14.549528), np.float32(16.501451), np.float32(14.150034), np.float32(13.288616), np.float32(14.179794), np.float32(13.045265), np.float32(13.121583), np.float32(13.121583), np.float32(13.82756), np.float32(13.827561)]"
37,"[np.float32(17.038101), np.float32(115.34714), np.float32(-57.68446), np.float32(47.124107), np.float32(120.94829), np.float32(141.0859)]","[np.float32(22.306387), np.float32(23.323687), np.float32(23.09572), np.float32(23.911211), np.float32(24.336615), np.float32(26.394875), np.float32(22.654879), np.float32(21.494692), np.float32(22.630474), np.float32(21.37067), np.float32(22.277481), np.float32(24.427544), np.float32(24.71137), np.float32(24.71137), np.float32(25.965675), np.float32(25.965677)]"
38,"[np.float32(64.0481), np.float32(-45.497665), np.float32(46.016567), np.float32(186.76132), np.float32(-79.46374), np.float32(75.41896)]","[np.float32(12.160671), np.float32(12.577654), np.float32(12.574486), np.float32(14.11707), np.float32(13.735851), np.float32(11.666527), np.float32(13.7198105), np.float32(16.267626), np.float32(14.805876), np.float32(14.013615), np.float32(15.013693), np.float32(16.110483), np.float32(17.277863), np.float32(17.277863), np.float32(13.308705), np.float32(13.308705)]"
39,"[np.float32(46.286507), np.float32(-52.785645), np.float32(181.16817), np.float32(-38.10583), np.float32(190.16148), np.float32(3.9618752)]","[np.float32(26.414667), np.float32(26.022629), np.float32(26.551987), np.float32(22.26856), np.float32(23.885298), np.float32(23.889853), np.float32(27.316788), np.float32(24.495842), np.float32(27.174328), np.float32(25.387056), np.float32(23.657335), np.float32(26.981127), np.float32(26.249302), np.float32(26.249302), np.float32(26.434982), np.float32(26.434984)]"
40,"[np.float32(-2.0655828), np.float32(-61.697384), np.float32(-214.99336), np.float32(-77.14655), np.float32(3.1848924), np.float32(-120.11988)]","[np.float32(27.131084), np.float32(25.894361), np.float32(25.652643), np.float32(26.920555), np.float32(26.708862), np.float32(33.14575), np.float32(28.86359), np.float32(31.58072), np.float32(25.24715), np.float32(26.843306), np.float32(27.414436), np.float32(24.511833), np.float32(26.102667), np.float32(26.102667), np.float32(29.27305), np.float32(29.27305)]"
41,"[np.float32(77.54053), np.float32(30.85115), np.float32(153.03342), np.float32(18.974207), np.float32(11.304649), np.float32(-163.82805)]","[np.float32(17.99894), np.float32(18.456984), np.float32(19.062294), np.float32(17.114382), np.float32(17.26774), np.float32(16.58425), np.float32(22.101395), np.float32(21.857327), np.float32(19.537458), np.float32(17.775572), np.float32(16.170454), np.float32(18.992655), np.float32(20.152014), np.float32(20.152014), np.float32(17.928757), np.float32(17.928757)]"
42,"[np.float32(-18.73479), np.float32(-82.55687), np.float32(76.92331), np.float32(60.64549), np.float32(-9.369007), np.float32(-23.26924)]","[np.float32(20.789478), np.float32(20.405266), np.float32(20.449879), np.float32(19.546722), np.float32(20.257345), np.float32(19.033922), np.float32(22.291075), np.float32(23.441788), np.float32(21.684765), np.float32(21.46969), np.float32(21.057592), np.float32(22.626902), np.float32(22.779774), np.float32(22.779774), np.float32(20.000122), np.float32(20.000122)]"
43,"[np.float32(11.708477), np.float32(4.147105), np.float32(-140.26663), np.float32(47.108253), np.float32(200.35603), np.float32(-54.250134)]","[np.float32(27.920738), np.float32(27.502836), np.float32(28.459486), np.float32(26.179905), np.float32(26.997705), np.float32(31.49013), np.float32(29.815845), np.float32(29.463476), np.float32(27.20001), np.float32(27.07795), np.float32(25.759848), np.float32(27.14079), np.float32(28.710625), np.float32(28.710625), np.float32(30.73069), np.float32(30.73069)]"
44,"[np.float32(53.55571), np.float32(-23.74364), np.float32(-138.47745), np.float32(18.99335), np.float32(174.67682), np.float32(85.455185)]","[np.float32(27.71944), np.float32(27.480282), np.float32(27.40657), np.float32(26.443497), np.float32(27.194067), np.float32(32.19371), np.float32(27.620283), np.float32(27.083847), np.float32(27.116226), np.float32(26.813189), np.float32(27.827877), np.float32(27.951109), np.float32(28.614456), np.float32(28.614456), np.float32(31.452074), np.float32(31.452074)]"
45,"[np.float32(211.86378), np.float32(-24.919317), np.float32(-9.422173), np.float32(-7.280601), np.float32(43.33591), np.float32(-39.194023)]","[np.float32(16.818762), np.float32(16.531635), np.float32(16.974236), np.float32(15.480242), np.float32(14.980179), np.float32(18.355658), np.float32(19.174715), np.float32(20.022247), np.float32(18.351257), np.float32(16.651842), np.float32(17.38888), np.float32(17.30497), np.float32(18.803106), np.float32(18.803106), np.float32(19.744976), np.float32(19.744976)]"
46,"[np.float32(-123.65039), np.float32(100.846375), np.float32(87.59924), np.float32(-202.39754), np.float32(33.265), np.float32(14.998507)]","[np.float32(26.099731), np.float32(25.655588), np.float32(25.189764), np.float32(24.747797), np.float32(25.788147), np.float32(26.020742), np.float32(26.355543), np.float32(24.439922), np.float32(24.430933), np.float32(23.65919), np.float32(22.544777), np.float32(24.039028), np.float32(21.956675), np.float32(21.956675), np.float32(24.220127), np.float32(24.220127)]"
47,"[np.float32(-134.13058), np.float32(116.92642), np.float32(195.33269), np.float32(103.815155), np.float32(27.06675), np.float32(-69.52447)]","[np.float32(21.675697), np.float32(22.809366), np.float32(23.076431), np.float32(22.281126), np.float32(23.47407), np.float32(19.958202), np.float32(24.445467), np.float32(23.00224), np.float32(22.672945), np.float32(21.395838), np.float32(19.188513), np.float32(24.020819), np.float32(23.991085), np.float32(23.991085), np.float32(20.381687), np.float32(20.381687)]"
48,"[np.float32(-52.847828), np.float32(-80.894455), np.float32(42.076683), np.float32(-39.399075), np.float32(123.508705), np.float32(-79.71415)]","[np.float32(29.374502), np.float32(28.05989), np.float32(28.860909), np.float32(25.260824), np.float32(26.888155), np.float32(28.42113), np.float32(30.476118), np.float32(29.57356), np.float32(28.487822), np.float32(28.44918), np.float32(26.553165), np.float32(28.23991), np.float32(28.126865), np.float32(28.126865), np.float32(28.370668), np.float32(28.370668)]"
49,"[np.float32(84.69257), np.float32(51.65966), np.float32(142.03694), np.float32(-25.887094), np.float32(70.58855), np.float32(170.88124)]","[np.float32(15.472368), np.float32(15.850336), np.float32(15.6857815), np.float32(14.902939), np.float32(15.060991), np.float32(13.375773), np.float32(15.3750305), np.float32(13.678968), np.float32(17.405067), np.float32(14.68066), np.float32(14.303509), np.float32(16.286627), np.float32(15.199537), np.float32(15.199537), np.float32(16.203766), np.float32(16.203766)]"
50,"[np.float32(100.931915), np.float32(5.1917815), np.float32(103.14368), np.float32(25.922056), np.float32(-88.262115), np.float32(163.94763)]","[np.float32(13.3932495), np.float32(13.725294), np.float32(12.905807), np.float32(15.169962), np.float32(14.69136), np.float32(13.316901), np.float32(13.394907), np.float32(13.6464615), np.float32(15.411194), np.float32(13.563982), np.float32(14.280203), np.float32(13.988369), np.float32(13.417488), np.float32(13.417488), np.float32(14.168108), np.float32(14.168108)]"
51,"[np.float32(22.859661), np.float32(-68.613495), np.float32(42.18495), np.float32(85.35746), np.float32(17.73849), np.float32(111.96631)]","[np.float32(17.285889), np.float32(17.339565), np.float32(17.09003), np.float32(16.697983), np.float32(17.092552), np.float32(15.609049), np.float32(17.181097), np.float32(18.044067), np.float32(18.741062), np.float32(17.850443), np.float32(18.699602), np.float32(20.18895), np.float32(19.931358), np.float32(19.931358), np.float32(17.91218), np.float32(17.91218)]"
52,"[np.float32(-13.456022), np.float32(-6.574591), np.float32(-41.045124), np.float32(45.627827), np.float32(110.855545), np.float32(194.12825)]","[np.float32(23.555748), np.float32(23.775488), np.float32(23.21453), np.float32(23.558023), np.float32(24.400822), np.float32(25.400341), np.float32(22.181725), np.float32(21.604233), np.float32(23.666357), np.float32(23.062817), np.float32(24.51098), np.float32(25.786789), np.float32(25.112953), np.float32(25.112953), np.float32(25.76285), np.float32(25.76285)]"
53,"[np.float32(-27.817442), np.float32(-7.668464), np.float32(339.78207), np.float32(106.59586), np.float32(90.09356), np.float32(-7.58921)]","[np.float32(17.702065), np.float32(19.031311), np.float32(19.103481), np.float32(16.119633), np.float32(17.248343), np.float32(11.393524), np.float32(20.201473), np.float32(17.895144), np.float32(20.50574), np.float32(17.825426), np.float32(15.11083), np.float32(20.741337), np.float32(19.948008), np.float32(19.948008), np.float32(15.86393), np.float32(15.86393)]"
54,"[np.float32(55.373745), np.float32(-94.07703), np.float32(15.020466), np.float32(84.091774), np.float32(-20.9014), np.float32(155.13966)]","[np.float32(14.937376), np.float32(14.793186), np.float32(14.372483), np.float32(14.845352), np.float32(14.777273), np.float32(13.53513), np.float32(14.343224), np.float32(15.957565), np.float32(16.505268), np.float32(15.704226), np.float32(17.183924), np.float32(17.452492), np.float32(17.212587), np.float32(17.212587), np.float32(15.657858), np.float32(15.657858)]"
55,"[np.float32(-28.120218), np.float32(74.45247), np.float32(-34.76337), np.float32(43.813683), np.float32(89.36234), np.float32(50.674305)]","[np.float32(24.84319), np.float32(25.261871), np.float32(25.359173), np.float32(25.481617), np.float32(26.243738), np.float32(28.026773), np.float32(26.013374), np.float32(25.287346), np.float32(24.730673), np.float32(24.158197), np.float32(23.882402), np.float32(25.928091), np.float32(26.401026), np.float32(26.401026), np.float32(26.924042), np.float32(26.924042)]"
56,"[np.float32(-32.66299), np.float32(46.795574), np.float32(-74.90132), np.float32(51.17659), np.float32(12.038193), np.float32(-116.36202)]","[np.float32(25.068022), np.float32(24.86384), np.float32(25.297285), np.float32(26.273811), np.float32(26.453156), np.float32(29.683254), np.float32(28.009531), np.float32(29.375713), np.float32(24.329754), np.float32(24.972929), np.float32(23.837305), np.float32(24.274265), np.float32(26.228352), np.float32(26.228352), np.float32(26.865816), np.float32(26.865816)]"
57,"[np.float32(73.232315), np.float32(127.571976), np.float32(4.919128), np.float32(27.637384), np.float32(-76.07401), np.float32(74.60774)]","[np.float32(12.707748), np.float32(13.344417), np.float32(13.273882), np.float32(16.183857), np.float32(15.193594), np.float32(15.448809), np.float32(14.813763), np.float32(15.98419), np.float32(14.221393), np.float32(12.723774), np.float32(13.174897), np.float32(13.575028), np.float32(14.340513), np.float32(14.340513), np.float32(14.477649), np.float32(14.477649)]"
58,"[np.float32(142.35823), np.float32(145.54182), np.float32(18.57634), np.float32(-58.31059), np.float32(100.88711), np.float32(33.23838)]","[np.float32(17.63037), np.float32(18.359077), np.float32(18.727587), np.float32(17.834892), np.float32(17.507244), np.float32(19.917843), np.float32(19.754438), np.float32(18.094803), np.float32(18.67843), np.float32(15.973272), np.float32(15.744371), np.float32(17.698097), np.float32(18.207525), np.float32(18.207525), np.float32(20.675514), np.float32(20.675514)]"
59,"[np.float32(310.46884), np.float32(-55.402428), np.float32(17.917755), np.float32(-100.04), np.float32(63.456795), np.float32(-128.1097)]","[np.float32(17.215448), np.float32(16.474485), np.float32(17.196342), np.float32(14.282698), np.float32(13.686749), np.float32(18.07292), np.float32(20.35319), np.float32(20.80015), np.float32(18.950768), np.float32(16.77998), np.float32(16.876339), np.float32(16.297089), np.float32(18.02233), np.float32(18.02233), np.float32(20.000439), np.float32(20.000439)]"
