,x_input,x_output
26,"[np.float32(-8.390215), np.float32(-82.24361), np.float32(-84.90553), np.float32(56.98487), np.float32(166.08737), np.float32(-41.136967)]","[np.float32(27.199957), np.float32(27.018044), np.float32(27.792358), np.float32(26.494478), np.float32(28.08278), np.float32(30.594683), np.float32(29.164104), np.float32(27.60548), np.float32(28.347403), np.float32(28.403873), np.float32(26.504513), np.float32(27.354122), np.float32(27.957573), np.float32(27.957573), np.float32(28.789827), np.float32(28.789827)]"
27,"[np.float32(23.360899), np.float32(29.09735), np.float32(118.11246), np.float32(-70.761055), np.float32(18.778378), np.float32(36.75297)]","[np.float32(18.422405), np.float32(18.803497), np.float32(18.535782), np.float32(18.26971), np.float32(18.702358), np.float32(17.685379), np.float32(19.77944), np.float32(19.13389), np.float32(19.595282), np.float32(18.635628), np.float32(17.430738), np.float32(18.700003), np.float32(17.939768), np.float32(17.939768), np.float32(18.602226), np.float32(18.602226)]"
28,"[np.float32(130.6486), np.float32(-272.45206), np.float32(127.178955), np.float32(65.8605), np.float32(113.20667), np.float32(-201.42273)]","[np.float32(26.987396), np.float32(26.316813), np.float32(27.809093), np.float32(23.633848), np.float32(24.988028), np.float32(25.791563), np.float32(29.990772), np.float32(27.570227), np.float32(28.706228), np.float32(28.528057), np.float32(24.905449), np.float32(27.236988), np.float32(27.369694), np.float32(27.369694), np.float32(26.920086), np.float32(26.920088)]"
29,"[np.float32(148.17285), np.float32(-20.518633), np.float32(75.42159), np.float32(73.2029), np.float32(-42.550957), np.float32(-119.95218)]","[np.float32(17.221779), np.float32(18.0875), np.float32(18.668707), np.float32(16.688946), np.float32(17.179728), np.float32(17.1279), np.float32(20.167301), np.float32(20.296192), np.float32(18.917273), np.float32(18.713581), np.float32(17.032694), np.float32(18.975424), np.float32(19.932243), np.float32(19.932243), np.float32(18.630548), np.float32(18.630548)]"
30,"[np.float32(91.228935), np.float32(45.15465), np.float32(-5.302727), np.float32(-174.6299), np.float32(133.46175), np.float32(40.5067)]","[np.float32(22.274752), np.float32(22.08439), np.float32(21.721123), np.float32(21.273209), np.float32(22.120527), np.float32(24.450247), np.float32(22.970718), np.float32(21.910618), np.float32(22.878887), np.float32(21.708061), np.float32(21.452559), np.float32(21.074457), np.float32(20.655231), np.float32(20.655231), np.float32(23.945074), np.float32(23.945074)]"
31,"[np.float32(-68.02492), np.float32(10.308092), np.float32(83.57243), np.float32(40.967323), np.float32(20.380503), np.float32(-28.982641)]","[np.float32(21.30073), np.float32(21.844788), np.float32(22.19956), np.float32(22.335752), np.float32(23.022484), np.float32(22.262932), np.float32(23.59105), np.float32(22.91708), np.float32(22.621294), np.float32(22.600817), np.float32(20.432606), np.float32(22.359869), np.float32(22.284082), np.float32(22.284082), np.float32(21.527096), np.float32(21.527096)]"
32,"[np.float32(-47.553513), np.float32(-103.70086), np.float32(59.104225), np.float32(-6.934283), np.float32(-20.000921), np.float32(147.38469)]","[np.float32(19.335161), np.float32(19.131525), np.float32(18.631395), np.float32(18.827126), np.float32(19.687405), np.float32(17.181234), np.float32(19.543917), np.float32(19.108599), np.float32(20.809994), np.float32(20.078465), np.float32(19.744778), np.float32(20.736622), np.float32(19.406796), np.float32(19.406796), np.float32(18.342075), np.float32(18.342075)]"
33,"[np.float32(9.847695), np.float32(-136.27087), np.float32(1.7234778), np.float32(96.542206), np.float32(-66.35403), np.float32(95.9075)]","[np.float32(18.18445), np.float32(18.281332), np.float32(18.12452), np.float32(17.76339), np.float32(18.755798), np.float32(16.54979), np.float32(18.963863), np.float32(19.23659), np.float32(20.009426), np.float32(19.765234), np.float32(19.615248), np.float32(20.832293), np.float32(20.473839), np.float32(20.473839), np.float32(17.917982), np.float32(17.917982)]"
34,"[np.float32(-36.796516), np.float32(14.860781), np.float32(-55.01114), np.float32(-101.24237), np.float32(-135.9228), np.float32(-13.675585)]","[np.float32(15.746534), np.float32(15.665598), np.float32(15.050533), np.float32(17.26977), np.float32(16.710417), np.float32(17.085823), np.float32(17.410685), np.float32(19.62014), np.float32(16.37677), np.float32(16.5852), np.float32(17.33803), np.float32(16.147337), np.float32(16.286238), np.float32(16.286238), np.float32(15.973543), np.float32(15.973543)]"
35,"[np.float32(29.13832), np.float32(37.621555), np.float32(35.37263), np.float32(56.081993), np.float32(83.29276), np.float32(127.29649)]","[np.float32(20.005415), np.float32(20.878868), np.float32(20.690273), np.float32(20.279419), np.float32(21.75115), np.float32(20.975311), np.float32(20.577274), np.float32(19.36298), np.float32(21.466707), np.float32(20.47188), np.float32(19.70504), np.float32(21.543173), np.float32(21.21226), np.float32(21.21226), np.float32(21.361345), np.float32(21.361345)]"
36,"[np.float32(46.156574), np.float32(60.14992), np.float32(10.541807), np.float32(-35.948235), np.float32(-120.163864), np.float32(69.38917)]","[np.float32(13.272114), np.float32(13.972277), np.float32(13.190264), np.float32(14.74429), np.float32(14.622593), np.float32(13.70171), np.float32(14.238177), np.float32(15.816357), np.float32(14.228149), np.float32(13.690592), np.float32(14.51539), np.float32(14.484013), np.float32(14.4608345), np.float32(14.4608345), np.float32(14.072763), np.float32(14.072763)]"
37,"[np.float32(17.038101), np.float32(115.34714), np.float32(-57.68446), np.float32(47.124107), np.float32(120.94829), np.float32(141.0859)]","[np.float32(20.87062), np.float32(21.944906), np.float32(21.623417), np.float32(22.184643), np.float32(23.785227), np.float32(24.754023), np.float32(21.26199), np.float32(20.323278), np.float32(21.954361), np.float32(21.10544), np.float32(21.001688), np.float32(22.054638), np.float32(22.25756), np.float32(22.25756), np.float32(23.476107), np.float32(23.476107)]"
38,"[np.float32(64.0481), np.float32(-45.497665), np.float32(46.016567), np.float32(186.76132), np.float32(-79.46374), np.float32(75.41896)]","[np.float32(15.521328), np.float32(16.717964), np.float32(16.732096), np.float32(16.012371), np.float32(17.099861), np.float32(14.425821), np.float32(16.842129), np.float32(17.08044), np.float32(17.612888), np.float32(17.231428), np.float32(16.626703), np.float32(19.070755), np.float32(19.35506), np.float32(19.35506), np.float32(16.267014), np.float32(16.267014)]"
39,"[np.float32(46.286507), np.float32(-52.785645), np.float32(181.16817), np.float32(-38.10583), np.float32(190.16148), np.float32(3.9618752)]","[np.float32(25.392212), np.float32(25.31893), np.float32(25.908747), np.float32(23.419584), np.float32(24.850794), np.float32(24.733953), np.float32(26.998783), np.float32(24.006361), np.float32(26.81343), np.float32(25.699495), np.float32(22.721373), np.float32(25.178493), np.float32(24.250881), np.float32(24.250881), np.float32(25.591433), np.float32(25.591433)]"
40,"[np.float32(-2.0655828), np.float32(-61.697384), np.float32(-214.99336), np.float32(-77.14655), np.float32(3.1848924), np.float32(-120.11988)]","[np.float32(23.591667), np.float32(22.9448), np.float32(23.098928), np.float32(24.274126), np.float32(24.529318), np.float32(28.905306), np.float32(25.814562), np.float32(27.119213), np.float32(24.015945), np.float32(24.936201), np.float32(25.111948), np.float32(23.153486), np.float32(24.474035), np.float32(24.474035), np.float32(25.630823), np.float32(25.630823)]"
41,"[np.float32(77.54053), np.float32(30.85115), np.float32(153.03342), np.float32(18.974207), np.float32(11.304649), np.float32(-163.82805)]","[np.float32(19.439413), np.float32(20.285435), np.float32(21.041021), np.float32(19.310204), np.float32(19.645922), np.float32(19.700182), np.float32(22.833683), np.float32(22.13726), np.float32(20.842768), np.float32(20.598068), np.float32(17.776783), np.float32(20.157236), np.float32(20.74357), np.float32(20.74357), np.float32(20.428995), np.float32(20.428995)]"
42,"[np.float32(-18.73479), np.float32(-82.55687), np.float32(76.92331), np.float32(60.64549), np.float32(-9.369007), np.float32(-23.26924)]","[np.float32(20.874275), np.float32(21.073568), np.float32(21.468338), np.float32(20.723019), np.float32(21.503164), np.float32(20.227848), np.float32(22.98465), np.float32(22.436756), np.float32(22.508753), np.float32(22.449917), np.float32(20.540314), np.float32(22.412754), np.float32(22.242918), np.float32(22.242918), np.float32(20.667767), np.float32(20.667767)]"
43,"[np.float32(11.708477), np.float32(4.147105), np.float32(-140.26663), np.float32(47.108253), np.float32(200.35603), np.float32(-54.250134)]","[np.float32(27.046875), np.float32(27.223127), np.float32(27.956482), np.float32(26.995441), np.float32(28.616035), np.float32(32.47561), np.float32(29.104464), np.float32(27.764515), np.float32(27.973637), np.float32(28.081951), np.float32(26.495708), np.float32(27.001087), np.float32(28.15146), np.float32(28.15146), np.float32(29.862862), np.float32(29.862862)]"
44,"[np.float32(53.55571), np.float32(-23.74364), np.float32(-138.47745), np.float32(18.99335), np.float32(174.67682), np.float32(85.455185)]","[np.float32(25.387712), np.float32(25.411932), np.float32(25.44612), np.float32(24.912085), np.float32(26.753866), np.float32(29.608349), np.float32(25.904274), np.float32(24.622948), np.float32(26.400078), np.float32(25.845081), np.float32(25.715136), np.float32(25.722038), np.float32(26.13774), np.float32(26.13774), np.float32(27.941532), np.float32(27.941532)]"
45,"[np.float32(211.86378), np.float32(-24.919317), np.float32(-9.422173), np.float32(-7.280601), np.float32(43.33591), np.float32(-39.194023)]","[np.float32(19.072405), np.float32(19.440075), np.float32(19.652517), np.float32(17.348236), np.float32(18.326769), np.float32(19.986675), np.float32(20.728067), np.float32(20.39902), np.float32(20.472961), np.float32(19.680208), np.float32(19.229708), np.float32(19.938532), np.float32(20.671688), np.float32(20.671688), np.float32(21.372759), np.float32(21.372759)]"
46,"[np.float32(-123.65039), np.float32(100.846375), np.float32(87.59924), np.float32(-202.39754), np.float32(33.265), np.float32(14.998507)]","[np.float32(20.656452), np.float32(20.564728), np.float32(19.992085), np.float32(22.176092), np.float32(21.940279), np.float32(22.272015), np.float32(22.156874), np.float32(21.946087), np.float32(20.929768), np.float32(20.414974), np.float32(19.337524), np.float32(19.170776), np.float32(18.09547), np.float32(18.09547), np.float32(20.423996), np.float32(20.423996)]"
47,"[np.float32(-134.13058), np.float32(116.92642), np.float32(195.33269), np.float32(103.815155), np.float32(27.06675), np.float32(-69.52447)]","[np.float32(20.525406), np.float32(21.93186), np.float32(22.541878), np.float32(22.934673), np.float32(23.549837), np.float32(21.715557), np.float32(23.534187), np.float32(22.369339), np.float32(21.901049), np.float32(21.884596), np.float32(18.47728), np.float32(21.90077), np.float32(21.912256), np.float32(21.912256), np.float32(20.717913), np.float32(20.717913)]"
48,"[np.float32(-52.847828), np.float32(-80.894455), np.float32(42.076683), np.float32(-39.399075), np.float32(123.508705), np.float32(-79.71415)]","[np.float32(26.6091), np.float32(26.115791), np.float32(26.788029), np.float32(25.76205), np.float32(26.755007), np.float32(28.082382), np.float32(28.866106), np.float32(27.230171), np.float32(27.63401), np.float32(27.614178), np.float32(25.09381), np.float32(26.140396), np.float32(25.939873), np.float32(25.939873), np.float32(26.810682), np.float32(26.810682)]"
49,"[np.float32(84.69257), np.float32(51.65966), np.float32(142.03694), np.float32(-25.887094), np.float32(70.58855), np.float32(170.88124)]","[np.float32(17.23244), np.float32(18.071047), np.float32(17.47934), np.float32(16.602499), np.float32(17.726236), np.float32(15.666784), np.float32(17.277657), np.float32(15.808441), np.float32(18.669432), np.float32(16.846752), np.float32(16.189106), np.float32(18.15506), np.float32(16.985487), np.float32(16.985487), np.float32(17.873613), np.float32(17.873613)]"
50,"[np.float32(100.931915), np.float32(5.1917815), np.float32(103.14368), np.float32(25.922056), np.float32(-88.262115), np.float32(163.94763)]","[np.float32(13.418441), np.float32(14.304537), np.float32(13.482925), np.float32(13.722909), np.float32(14.296261), np.float32(11.376459), np.float32(13.471964), np.float32(13.660185), np.float32(14.891911), np.float32(13.548337), np.float32(13.950628), np.float32(15.302275), np.float32(14.494656), np.float32(14.494656), np.float32(13.690839), np.float32(13.690839)]"
51,"[np.float32(22.859661), np.float32(-68.613495), np.float32(42.18495), np.float32(85.35746), np.float32(17.73849), np.float32(111.96631)]","[np.float32(19.538643), np.float32(19.983173), np.float32(19.896982), np.float32(19.092226), np.float32(20.42402), np.float32(18.575195), np.float32(20.225096), np.float32(19.419909), np.float32(21.30023), np.float32(20.591375), np.float32(19.826227), np.float32(21.686798), np.float32(21.1866), np.float32(21.1866), np.float32(19.8384), np.float32(19.8384)]"
52,"[np.float32(-13.456022), np.float32(-6.574591), np.float32(-41.045124), np.float32(45.627827), np.float32(110.855545), np.float32(194.12825)]","[np.float32(22.14488), np.float32(22.521736), np.float32(22.104395), np.float32(22.390789), np.float32(24.140064), np.float32(23.889906), np.float32(21.873108), np.float32(20.632286), np.float32(23.4151), np.float32(22.514002), np.float32(22.518034), np.float32(23.497488), np.float32(22.911201), np.float32(22.911201), np.float32(23.393171), np.float32(23.393171)]"
53,"[np.float32(-27.817442), np.float32(-7.668464), np.float32(339.78207), np.float32(106.59586), np.float32(90.09356), np.float32(-7.58921)]","[np.float32(21.237919), np.float32(22.281092), np.float32(23.083637), np.float32(20.698221), np.float32(21.854937), np.float32(18.062275), np.float32(23.728382), np.float32(20.805603), np.float32(23.342838), np.float32(22.33125), np.float32(17.967344), np.float32(22.821209), np.float32(21.720577), np.float32(21.720577), np.float32(20.226301), np.float32(20.226301)]"
54,"[np.float32(55.373745), np.float32(-94.07703), np.float32(15.020466), np.float32(84.091774), np.float32(-20.9014), np.float32(155.13966)]","[np.float32(17.731417), np.float32(18.08929), np.float32(17.720741), np.float32(17.014387), np.float32(18.30852), np.float32(16.086983), np.float32(17.8524), np.float32(17.552437), np.float32(19.535545), np.float32(18.696215), np.float32(18.80678), np.float32(20.238611), np.float32(19.65323), np.float32(19.65323), np.float32(17.98791), np.float32(17.98791)]"
55,"[np.float32(-28.120218), np.float32(74.45247), np.float32(-34.76337), np.float32(43.813683), np.float32(89.36234), np.float32(50.674305)]","[np.float32(22.026482), np.float32(22.815308), np.float32(22.860027), np.float32(23.432295), np.float32(24.672342), np.float32(25.699852), np.float32(23.391333), np.float32(22.67166), np.float32(23.104465), np.float32(22.818502), np.float32(21.872776), np.float32(22.983362), np.float32(23.337683), np.float32(23.337683), np.float32(23.960056), np.float32(23.960056)]"
56,"[np.float32(-32.66299), np.float32(46.795574), np.float32(-74.90132), np.float32(51.17659), np.float32(12.038193), np.float32(-116.36202)]","[np.float32(21.862984), np.float32(22.457216), np.float32(22.976048), np.float32(23.790346), np.float32(24.307392), np.float32(26.6529), np.float32(24.726112), np.float32(25.25348), np.float32(22.722471), np.float32(23.4739), np.float32(22.159), np.float32(22.649), np.float32(24.02535), np.float32(24.025352), np.float32(23.967527), np.float32(23.967527)]"
57,"[np.float32(73.232315), np.float32(127.571976), np.float32(4.919128), np.float32(27.637384), np.float32(-76.07401), np.float32(74.60774)]","[np.float32(13.252675), np.float32(14.607418), np.float32(14.032095), np.float32(15.198456), np.float32(15.482054), np.float32(14.888718), np.float32(14.375599), np.float32(15.533487), np.float32(14.34325), np.float32(13.685156), np.float32(14.182722), np.float32(14.927258), np.float32(15.388449), np.float32(15.388449), np.float32(15.094326), np.float32(15.094326)]"
58,"[np.float32(142.35823), np.float32(145.54182), np.float32(18.57634), np.float32(-58.31059), np.float32(100.88711), np.float32(33.23838)]","[np.float32(18.395546), np.float32(19.4418), np.float32(19.206112), np.float32(18.520994), np.float32(19.432453), np.float32(21.13376), np.float32(19.598444), np.float32(18.87506), np.float32(19.326286), np.float32(18.07608), np.float32(17.647066), np.float32(18.489233), np.float32(18.861666), np.float32(18.861666), np.float32(21.247086), np.float32(21.247086)]"
59,"[np.float32(310.46884), np.float32(-55.402428), np.float32(17.917755), np.float32(-100.04), np.float32(63.456795), np.float32(-128.1097)]","[np.float32(19.676374), np.float32(19.608707), np.float32(20.03483), np.float32(16.439928), np.float32(17.16482), np.float32(19.875504), np.float32(21.808256), np.float32(21.263311), np.float32(20.965902), np.float32(19.975964), np.float32(19.192398), np.float32(19.534386), np.float32(20.334658), np.float32(20.334658), np.float32(22.021196), np.float32(22.021196)]"
