,x_input,x_output
10,"[np.float32(38.17485), np.float32(4.8834467), np.float32(44.89915), np.float32(-111.630714), np.float32(28.74251), np.float32(-0.33992672)]","[np.float32(19.222582), np.float32(19.091652), np.float32(19.101896), np.float32(16.725695), np.float32(18.622316), np.float32(19.811073), np.float32(19.693356), np.float32(18.182693), np.float32(19.491081), np.float32(18.055153), np.float32(17.681866), np.float32(18.811037), np.float32(17.499302), np.float32(17.499302), np.float32(19.319002), np.float32(19.319002)]"
11,"[np.float32(34.451523), np.float32(92.36457), np.float32(31.314589), np.float32(99.3256), np.float32(-51.633945), np.float32(-172.84677)]","[np.float32(18.274815), np.float32(20.012457), np.float32(19.430248), np.float32(18.74003), np.float32(20.144726), np.float32(21.568295), np.float32(21.857012), np.float32(23.03164), np.float32(19.025627), np.float32(18.348015), np.float32(18.422466), np.float32(20.25178), np.float32(22.556032), np.float32(22.556032), np.float32(20.80554), np.float32(20.80554)]"
12,"[np.float32(17.699177), np.float32(-4.4179387), np.float32(-54.6607), np.float32(116.34819), np.float32(122.69955), np.float32(-36.820007)]","[np.float32(27.079815), np.float32(26.507084), np.float32(28.116718), np.float32(25.895523), np.float32(26.61863), np.float32(28.327425), np.float32(29.236605), np.float32(29.897871), np.float32(29.172264), np.float32(28.440523), np.float32(25.799656), np.float32(27.215393), np.float32(29.58774), np.float32(29.58774), np.float32(27.099272), np.float32(27.099272)]"
13,"[np.float32(117.15115), np.float32(160.9598), np.float32(63.092472), np.float32(-1.6219363), np.float32(30.921383), np.float32(53.36891)]","[np.float32(14.879036), np.float32(14.71488), np.float32(16.633224), np.float32(16.361311), np.float32(16.340849), np.float32(16.141512), np.float32(17.750204), np.float32(14.057685), np.float32(17.631681), np.float32(15.842955), np.float32(12.750781), np.float32(15.706301), np.float32(15.904366), np.float32(15.904366), np.float32(16.839878), np.float32(16.839878)]"
14,"[np.float32(106.39641), np.float32(-24.296926), np.float32(74.43155), np.float32(85.36729), np.float32(-51.77439), np.float32(58.576042)]","[np.float32(13.543471), np.float32(13.363638), np.float32(13.851215), np.float32(13.764572), np.float32(13.57936), np.float32(12.938439), np.float32(14.8643), np.float32(14.783365), np.float32(16.756615), np.float32(16.354614), np.float32(15.911839), np.float32(15.5100975), np.float32(17.034363), np.float32(17.034363), np.float32(14.584005), np.float32(14.584004)]"
15,"[np.float32(-14.963366), np.float32(66.49893), np.float32(-26.41377), np.float32(50.42178), np.float32(229.8362), np.float32(11.710625)]","[np.float32(28.179419), np.float32(27.656364), np.float32(29.836983), np.float32(26.614525), np.float32(27.980595), np.float32(28.804758), np.float32(30.07923), np.float32(28.884127), np.float32(30.173162), np.float32(28.872276), np.float32(25.816391), np.float32(28.803759), np.float32(30.570211), np.float32(30.570211), np.float32(27.63761), np.float32(27.63761)]"
16,"[np.float32(-113.308525), np.float32(40.30288), np.float32(-153.23943), np.float32(-46.53276), np.float32(47.741318), np.float32(83.57548)]","[np.float32(27.421972), np.float32(27.594242), np.float32(27.600466), np.float32(29.177969), np.float32(29.61626), np.float32(31.597462), np.float32(29.262081), np.float32(30.526903), np.float32(27.379402), np.float32(27.125797), np.float32(25.742561), np.float32(25.111963), np.float32(26.502035), np.float32(26.502035), np.float32(27.17199), np.float32(27.17199)]"
17,"[np.float32(-143.84988), np.float32(8.984245), np.float32(-1.9494128), np.float32(121.86669), np.float32(-152.77885), np.float32(50.701828)]","[np.float32(18.19751), np.float32(20.382475), np.float32(18.770657), np.float32(20.586159), np.float32(21.75123), np.float32(19.180187), np.float32(20.847738), np.float32(23.1022), np.float32(18.582693), np.float32(17.955465), np.float32(18.34161), np.float32(19.650743), np.float32(21.128355), np.float32(21.128355), np.float32(17.487597), np.float32(17.487597)]"
18,"[np.float32(57.45171), np.float32(-29.746962), np.float32(263.84985), np.float32(-99.319534), np.float32(97.73943), np.float32(-48.281857)]","[np.float32(18.02723), np.float32(17.619955), np.float32(17.935314), np.float32(13.490974), np.float32(15.457081), np.float32(13.833801), np.float32(18.130922), np.float32(14.928256), np.float32(19.654642), np.float32(17.223158), np.float32(14.938292), np.float32(17.789253), np.float32(16.133373), np.float32(16.133373), np.float32(17.856653), np.float32(17.856653)]"
19,"[np.float32(77.63523), np.float32(50.219772), np.float32(59.3194), np.float32(132.07565), np.float32(-125.15561), np.float32(-0.73747826)]","[np.float32(13.191156), np.float32(12.795249), np.float32(14.083439), np.float32(14.60779), np.float32(14.691774), np.float32(13.772709), np.float32(17.881556), np.float32(18.803999), np.float32(17.05255), np.float32(16.692343), np.float32(13.566908), np.float32(13.803276), np.float32(16.444551), np.float32(16.444551), np.float32(13.97706), np.float32(13.97706)]"
20,"[np.float32(60.315556), np.float32(5.6346107), np.float32(79.896545), np.float32(-47.268307), np.float32(-318.2882), np.float32(-43.339348)]","[np.float32(15.531668), np.float32(15.256071), np.float32(14.577945), np.float32(15.8507), np.float32(16.558561), np.float32(17.185614), np.float32(18.51968), np.float32(19.312893), np.float32(16.2808), np.float32(15.528694), np.float32(14.242455), np.float32(13.268276), np.float32(12.640159), np.float32(12.640158), np.float32(15.919216), np.float32(15.919216)]"
21,"[np.float32(-131.3197), np.float32(-94.876656), np.float32(-26.542871), np.float32(-84.24632), np.float32(-87.41278), np.float32(-81.8143)]","[np.float32(26.857788), np.float32(26.347197), np.float32(25.455929), np.float32(25.612787), np.float32(26.679531), np.float32(28.580406), np.float32(28.362762), np.float32(31.428406), np.float32(26.39139), np.float32(26.658009), np.float32(25.447546), np.float32(23.643787), np.float32(24.478683), np.float32(24.478683), np.float32(26.503069), np.float32(26.503069)]"
22,"[np.float32(-23.333885), np.float32(73.28638), np.float32(43.889107), np.float32(-169.09627), np.float32(-123.16548), np.float32(-7.505429)]","[np.float32(16.66616), np.float32(16.399595), np.float32(16.246956), np.float32(16.706875), np.float32(18.153105), np.float32(18.353348), np.float32(18.822056), np.float32(18.572311), np.float32(16.42212), np.float32(15.380863), np.float32(14.999065), np.float32(15.976952), np.float32(14.327688), np.float32(14.327688), np.float32(16.4433), np.float32(16.4433)]"
23,"[np.float32(171.8986), np.float32(144.6018), np.float32(-3.3030934), np.float32(-57.23527), np.float32(-51.47299), np.float32(-32.46313)]","[np.float32(14.07106), np.float32(14.088307), np.float32(15.465355), np.float32(16.539736), np.float32(16.389297), np.float32(17.62958), np.float32(18.107708), np.float32(16.681334), np.float32(16.584501), np.float32(15.546919), np.float32(12.1004715), np.float32(13.473485), np.float32(14.40081), np.float32(14.40081), np.float32(17.159178), np.float32(17.159178)]"
24,"[np.float32(73.78114), np.float32(19.42005), np.float32(-8.394035), np.float32(-163.15538), np.float32(33.882294), np.float32(-21.726202)]","[np.float32(19.565886), np.float32(19.537823), np.float32(19.42005), np.float32(18.267132), np.float32(19.950104), np.float32(22.080305), np.float32(20.457561), np.float32(19.070383), np.float32(19.823168), np.float32(18.667847), np.float32(18.798609), np.float32(19.293474), np.float32(18.2216), np.float32(18.2216), np.float32(20.168016), np.float32(20.168016)]"
25,"[np.float32(-45.05471), np.float32(60.95139), np.float32(71.15043), np.float32(-55.68657), np.float32(-51.541985), np.float32(-20.2312)]","[np.float32(18.599789), np.float32(18.630783), np.float32(18.62966), np.float32(17.402922), np.float32(19.661802), np.float32(18.813702), np.float32(20.797323), np.float32(20.254812), np.float32(18.923996), np.float32(17.65448), np.float32(17.699387), np.float32(20.218342), np.float32(19.406765), np.float32(19.406765), np.float32(18.057808), np.float32(18.057808)]"
26,"[np.float32(-8.390215), np.float32(-82.24361), np.float32(-84.90553), np.float32(56.98487), np.float32(166.08737), np.float32(-41.136967)]","[np.float32(28.263903), np.float32(27.468363), np.float32(28.620314), np.float32(25.541138), np.float32(26.481482), np.float32(28.900278), np.float32(29.346762), np.float32(30.822212), np.float32(29.803919), np.float32(29.213058), np.float32(27.369844), np.float32(27.459482), np.float32(29.474094), np.float32(29.474094), np.float32(27.794292), np.float32(27.794292)]"
27,"[np.float32(23.360899), np.float32(29.09735), np.float32(118.11246), np.float32(-70.761055), np.float32(18.778378), np.float32(36.75297)]","[np.float32(17.405783), np.float32(16.97634), np.float32(17.5407), np.float32(14.723799), np.float32(16.422081), np.float32(15.217636), np.float32(18.183239), np.float32(15.5532875), np.float32(18.658363), np.float32(16.585222), np.float32(14.561039), np.float32(16.877878), np.float32(15.405968), np.float32(15.405968), np.float32(16.892174), np.float32(16.892174)]"
28,"[np.float32(130.6486), np.float32(-272.45206), np.float32(127.178955), np.float32(65.8605), np.float32(113.20667), np.float32(-201.42273)]","[np.float32(22.88481), np.float32(23.274761), np.float32(23.148445), np.float32(19.814045), np.float32(20.399523), np.float32(22.194798), np.float32(22.20712), np.float32(24.361305), np.float32(23.545542), np.float32(23.581652), np.float32(23.621534), np.float32(22.563265), np.float32(24.938858), np.float32(24.938858), np.float32(23.271475), np.float32(23.271477)]"
29,"[np.float32(148.17285), np.float32(-20.518633), np.float32(75.42159), np.float32(73.2029), np.float32(-42.550957), np.float32(-119.95218)]","[np.float32(14.34336), np.float32(14.021629), np.float32(15.166281), np.float32(12.133545), np.float32(12.956696), np.float32(14.945757), np.float32(17.128153), np.float32(18.352468), np.float32(16.686468), np.float32(16.29567), np.float32(14.009157), np.float32(14.19851), np.float32(16.387728), np.float32(16.387728), np.float32(16.443102), np.float32(16.443102)]"
30,"[np.float32(91.228935), np.float32(45.15465), np.float32(-5.302727), np.float32(-174.6299), np.float32(133.46175), np.float32(40.5067)]","[np.float32(21.831333), np.float32(21.146015), np.float32(21.633686), np.float32(21.07442), np.float32(22.075922), np.float32(24.603872), np.float32(22.687584), np.float32(20.0896), np.float32(23.376665), np.float32(22.27999), np.float32(21.350864), np.float32(21.301142), np.float32(20.532467), np.float32(20.532467), np.float32(22.484255), np.float32(22.484255)]"
31,"[np.float32(-68.02492), np.float32(10.308092), np.float32(83.57243), np.float32(40.967323), np.float32(20.380503), np.float32(-28.982641)]","[np.float32(24.79771), np.float32(25.560993), np.float32(25.102036), np.float32(23.180773), np.float32(25.175219), np.float32(24.013409), np.float32(26.81058), np.float32(26.73912), np.float32(25.846739), np.float32(24.231106), np.float32(22.610262), np.float32(24.81592), np.float32(25.771698), np.float32(25.771698), np.float32(24.09636), np.float32(24.09636)]"
32,"[np.float32(-47.553513), np.float32(-103.70086), np.float32(59.104225), np.float32(-6.934283), np.float32(-20.000921), np.float32(147.38469)]","[np.float32(17.842785), np.float32(17.720806), np.float32(17.213419), np.float32(16.22393), np.float32(17.167807), np.float32(14.656471), np.float32(16.065565), np.float32(16.505114), np.float32(18.276918), np.float32(17.390577), np.float32(17.365364), np.float32(16.934929), np.float32(16.23965), np.float32(16.23965), np.float32(15.409868), np.float32(15.409868)]"
33,"[np.float32(9.847695), np.float32(-136.27087), np.float32(1.7234778), np.float32(96.542206), np.float32(-66.35403), np.float32(95.9075)]","[np.float32(15.710241), np.float32(15.778036), np.float32(15.660711), np.float32(14.990437), np.float32(15.131302), np.float32(14.162855), np.float32(15.158747), np.float32(18.140306), np.float32(16.503508), np.float32(16.92178), np.float32(16.964392), np.float32(14.886309), np.float32(16.869696), np.float32(16.869696), np.float32(14.222647), np.float32(14.222647)]"
34,"[np.float32(-36.796516), np.float32(14.860781), np.float32(-55.01114), np.float32(-101.24237), np.float32(-135.9228), np.float32(-13.675585)]","[np.float32(17.669271), np.float32(17.829126), np.float32(17.29767), np.float32(17.88847), np.float32(19.222961), np.float32(20.598122), np.float32(19.65886), np.float32(20.753927), np.float32(16.816929), np.float32(16.436018), np.float32(18.00442), np.float32(17.65834), np.float32(17.178368), np.float32(17.178368), np.float32(16.93986), np.float32(16.93986)]"
35,"[np.float32(29.13832), np.float32(37.621555), np.float32(35.37263), np.float32(56.081993), np.float32(83.29276), np.float32(127.29649)]","[np.float32(17.303095), np.float32(17.767288), np.float32(18.515873), np.float32(18.679482), np.float32(18.665857), np.float32(17.01043), np.float32(17.717625), np.float32(16.052584), np.float32(19.796724), np.float32(18.720537), np.float32(17.09259), np.float32(18.461203), np.float32(19.71867), np.float32(19.71867), np.float32(17.625923), np.float32(17.625921)]"
36,"[np.float32(46.156574), np.float32(60.14992), np.float32(10.541807), np.float32(-35.948235), np.float32(-120.163864), np.float32(69.38917)]","[np.float32(14.215555), np.float32(14.573284), np.float32(14.197725), np.float32(16.875778), np.float32(16.891771), np.float32(17.139938), np.float32(17.011805), np.float32(17.193237), np.float32(15.849936), np.float32(15.366068), np.float32(13.666509), np.float32(13.166275), np.float32(13.160446), np.float32(13.160446), np.float32(15.757576), np.float32(15.757576)]"
37,"[np.float32(17.038101), np.float32(115.34714), np.float32(-57.68446), np.float32(47.124107), np.float32(120.94829), np.float32(141.0859)]","[np.float32(22.633144), np.float32(23.142553), np.float32(24.121977), np.float32(25.335672), np.float32(25.261766), np.float32(25.542349), np.float32(24.975826), np.float32(23.12116), np.float32(25.745506), np.float32(24.913065), np.float32(22.58877), np.float32(24.17024), np.float32(25.96854), np.float32(25.968538), np.float32(24.094309), np.float32(24.094309)]"
38,"[np.float32(64.0481), np.float32(-45.497665), np.float32(46.016567), np.float32(186.76132), np.float32(-79.46374), np.float32(75.41896)]","[np.float32(13.327408), np.float32(13.392607), np.float32(13.989348), np.float32(14.0684395), np.float32(13.607502), np.float32(12.359653), np.float32(14.751599), np.float32(16.49819), np.float32(16.223715), np.float32(16.405058), np.float32(15.446465), np.float32(14.486306), np.float32(17.508263), np.float32(17.508263), np.float32(13.473682), np.float32(13.473684)]"
39,"[np.float32(46.286507), np.float32(-52.785645), np.float32(181.16817), np.float32(-38.10583), np.float32(190.16148), np.float32(3.9618752)]","[np.float32(23.13124), np.float32(23.056812), np.float32(23.130856), np.float32(21.065176), np.float32(22.010096), np.float32(21.566257), np.float32(22.692553), np.float32(21.643534), np.float32(25.462624), np.float32(24.561182), np.float32(22.175825), np.float32(23.467505), np.float32(23.887068), np.float32(23.887068), np.float32(24.385323), np.float32(24.385323)]"
40,"[np.float32(-2.0655828), np.float32(-61.697384), np.float32(-214.99336), np.float32(-77.14655), np.float32(3.1848924), np.float32(-120.11988)]","[np.float32(25.207275), np.float32(25.441416), np.float32(25.062138), np.float32(27.502716), np.float32(27.188366), np.float32(32.69429), np.float32(27.65745), np.float32(31.616606), np.float32(25.574738), np.float32(26.681913), np.float32(26.28378), np.float32(23.498125), np.float32(25.903196), np.float32(25.903196), np.float32(28.068893), np.float32(28.068893)]"
41,"[np.float32(77.54053), np.float32(30.85115), np.float32(153.03342), np.float32(18.974207), np.float32(11.304649), np.float32(-163.82805)]","[np.float32(17.734827), np.float32(18.571798), np.float32(18.872303), np.float32(14.804386), np.float32(16.915936), np.float32(17.327883), np.float32(20.265165), np.float32(19.38396), np.float32(18.857294), np.float32(17.07048), np.float32(15.97345), np.float32(19.079731), np.float32(19.719717), np.float32(19.719717), np.float32(19.060677), np.float32(19.060677)]"
42,"[np.float32(-18.73479), np.float32(-82.55687), np.float32(76.92331), np.float32(60.64549), np.float32(-9.369007), np.float32(-23.26924)]","[np.float32(19.880398), np.float32(21.242277), np.float32(19.97599), np.float32(18.289173), np.float32(19.711761), np.float32(18.842276), np.float32(20.533358), np.float32(22.564894), np.float32(20.832579), np.float32(20.015728), np.float32(20.32648), np.float32(21.199419), np.float32(22.37714), np.float32(22.37714), np.float32(20.150097), np.float32(20.150097)]"
43,"[np.float32(11.708477), np.float32(4.147105), np.float32(-140.26663), np.float32(47.108253), np.float32(200.35603), np.float32(-54.250134)]","[np.float32(27.64083), np.float32(27.741135), np.float32(29.02284), np.float32(26.898178), np.float32(27.48329), np.float32(30.881168), np.float32(29.396313), np.float32(29.725763), np.float32(28.62377), np.float32(27.76543), np.float32(25.430092), np.float32(26.723394), np.float32(28.792017), np.float32(28.792017), np.float32(28.909513), np.float32(28.909513)]"
44,"[np.float32(53.55571), np.float32(-23.74364), np.float32(-138.47745), np.float32(18.99335), np.float32(174.67682), np.float32(85.455185)]","[np.float32(26.214653), np.float32(26.383902), np.float32(27.2861), np.float32(27.938196), np.float32(27.48775), np.float32(31.036718), np.float32(26.152557), np.float32(26.628826), np.float32(27.416655), np.float32(27.662529), np.float32(27.358953), np.float32(26.668688), np.float32(28.704002), np.float32(28.704), np.float32(27.782133), np.float32(27.782133)]"
45,"[np.float32(211.86378), np.float32(-24.919317), np.float32(-9.422173), np.float32(-7.280601), np.float32(43.33591), np.float32(-39.194023)]","[np.float32(14.036089), np.float32(14.800207), np.float32(15.085426), np.float32(14.122473), np.float32(13.65443), np.float32(16.76026), np.float32(14.403916), np.float32(13.902246), np.float32(15.674997), np.float32(15.419277), np.float32(15.629559), np.float32(15.168142), np.float32(16.688318), np.float32(16.688318), np.float32(17.81042), np.float32(17.81042)]"
46,"[np.float32(-123.65039), np.float32(100.846375), np.float32(87.59924), np.float32(-202.39754), np.float32(33.265), np.float32(14.998507)]","[np.float32(26.525278), np.float32(26.552227), np.float32(25.478237), np.float32(25.995996), np.float32(28.40049), np.float32(28.388546), np.float32(27.4638), np.float32(24.595678), np.float32(26.279026), np.float32(24.372719), np.float32(24.244375), np.float32(26.784288), np.float32(24.207207), np.float32(24.207209), np.float32(26.790869), np.float32(26.790869)]"
47,"[np.float32(-134.13058), np.float32(116.92642), np.float32(195.33269), np.float32(103.815155), np.float32(27.06675), np.float32(-69.52447)]","[np.float32(25.779297), np.float32(26.706497), np.float32(26.407974), np.float32(23.449442), np.float32(26.118885), np.float32(24.031288), np.float32(28.069), np.float32(26.556473), np.float32(27.095932), np.float32(24.727352), np.float32(22.736708), np.float32(25.823626), np.float32(26.785091), np.float32(26.785091), np.float32(24.294456), np.float32(24.294456)]"
48,"[np.float32(-52.847828), np.float32(-80.894455), np.float32(42.076683), np.float32(-39.399075), np.float32(123.508705), np.float32(-79.71415)]","[np.float32(29.534515), np.float32(28.206394), np.float32(29.36155), np.float32(24.66464), np.float32(26.603527), np.float32(28.074461), np.float32(30.389467), np.float32(30.9468), np.float32(30.252262), np.float32(28.901857), np.float32(26.279785), np.float32(27.080206), np.float32(27.94394), np.float32(27.94394), np.float32(27.702759), np.float32(27.702759)]"
49,"[np.float32(84.69257), np.float32(51.65966), np.float32(142.03694), np.float32(-25.887094), np.float32(70.58855), np.float32(170.88124)]","[np.float32(14.905912), np.float32(14.580933), np.float32(15.027987), np.float32(15.362579), np.float32(15.460724), np.float32(13.472717), np.float32(14.765287), np.float32(11.730839), np.float32(17.570068), np.float32(16.273005), np.float32(16.647707), np.float32(18.117249), np.float32(17.24629), np.float32(17.24629), np.float32(15.239912), np.float32(15.239912)]"
50,"[np.float32(100.931915), np.float32(5.1917815), np.float32(103.14368), np.float32(25.922056), np.float32(-88.262115), np.float32(163.94763)]","[np.float32(13.856187), np.float32(14.089309), np.float32(13.515289), np.float32(16.330013), np.float32(15.8568535), np.float32(14.194506), np.float32(14.267438), np.float32(12.629566), np.float32(16.843155), np.float32(16.195713), np.float32(17.359453), np.float32(17.096344), np.float32(16.733229), np.float32(16.733229), np.float32(14.939526), np.float32(14.939526)]"
51,"[np.float32(22.859661), np.float32(-68.613495), np.float32(42.18495), np.float32(85.35746), np.float32(17.73849), np.float32(111.96631)]","[np.float32(16.636026), np.float32(16.96823), np.float32(17.303034), np.float32(15.803015), np.float32(15.908432), np.float32(14.276686), np.float32(15.738705), np.float32(15.830437), np.float32(18.056408), np.float32(17.39642), np.float32(16.659546), np.float32(16.72905), np.float32(18.032076), np.float32(18.032076), np.float32(15.816235), np.float32(15.816235)]"
52,"[np.float32(-13.456022), np.float32(-6.574591), np.float32(-41.045124), np.float32(45.627827), np.float32(110.855545), np.float32(194.12825)]","[np.float32(23.133665), np.float32(23.059021), np.float32(23.829725), np.float32(25.329247), np.float32(24.844475), np.float32(24.098827), np.float32(22.728167), np.float32(22.43996), np.float32(25.171762), np.float32(24.873373), np.float32(23.183365), np.float32(22.805265), np.float32(24.353813), np.float32(24.353813), np.float32(22.59535), np.float32(22.59535)]"
53,"[np.float32(-27.817442), np.float32(-7.668464), np.float32(339.78207), np.float32(106.59586), np.float32(90.09356), np.float32(-7.58921)]","[np.float32(17.498295), np.float32(20.010187), np.float32(18.674284), np.float32(17.216326), np.float32(18.21061), np.float32(14.0888), np.float32(18.325483), np.float32(15.456694), np.float32(20.082113), np.float32(17.600864), np.float32(14.866584), np.float32(18.860128), np.float32(18.83872), np.float32(18.83872), np.float32(18.929174), np.float32(18.929174)]"
54,"[np.float32(55.373745), np.float32(-94.07703), np.float32(15.020466), np.float32(84.091774), np.float32(-20.9014), np.float32(155.13966)]","[np.float32(14.6855755), np.float32(14.659943), np.float32(15.057854), np.float32(14.984502), np.float32(14.514126), np.float32(12.966677), np.float32(14.250315), np.float32(14.661001), np.float32(16.701397), np.float32(16.460438), np.float32(16.66009), np.float32(15.851364), np.float32(17.123419), np.float32(17.123419), np.float32(13.772689), np.float32(13.772688)]"
55,"[np.float32(-28.120218), np.float32(74.45247), np.float32(-34.76337), np.float32(43.813683), np.float32(89.36234), np.float32(50.674305)]","[np.float32(26.2423), np.float32(26.884405), np.float32(27.560814), np.float32(27.032907), np.float32(28.041603), np.float32(28.36389), np.float32(28.620415), np.float32(27.521235), np.float32(27.958193), np.float32(26.614288), np.float32(24.685268), np.float32(26.905333), np.float32(28.524048), np.float32(28.524048), np.float32(26.398947), np.float32(26.398949)]"
56,"[np.float32(-32.66299), np.float32(46.795574), np.float32(-74.90132), np.float32(51.17659), np.float32(12.038193), np.float32(-116.36202)]","[np.float32(25.470934), np.float32(25.789291), np.float32(26.053932), np.float32(26.557152), np.float32(26.96818), np.float32(30.018145), np.float32(28.548187), np.float32(30.355072), np.float32(25.595524), np.float32(25.603928), np.float32(23.157629), np.float32(23.402246), np.float32(26.065859), np.float32(26.065859), np.float32(27.602406), np.float32(27.602407)]"
57,"[np.float32(73.232315), np.float32(127.571976), np.float32(4.919128), np.float32(27.637384), np.float32(-76.07401), np.float32(74.60774)]","[np.float32(13.793375), np.float32(13.757502), np.float32(14.909039), np.float32(16.677399), np.float32(16.451687), np.float32(16.296637), np.float32(17.575539), np.float32(16.398048), np.float32(16.603947), np.float32(15.748016), np.float32(12.725293), np.float32(13.865858), np.float32(14.7396755), np.float32(14.7396755), np.float32(15.6954975), np.float32(15.6954975)]"
58,"[np.float32(142.35823), np.float32(145.54182), np.float32(18.57634), np.float32(-58.31059), np.float32(100.88711), np.float32(33.23838)]","[np.float32(15.841606), np.float32(15.892357), np.float32(17.514305), np.float32(17.214706), np.float32(17.218384), np.float32(18.326675), np.float32(18.370493), np.float32(14.722849), np.float32(18.400076), np.float32(16.839455), np.float32(14.194908), np.float32(16.58788), np.float32(16.927826), np.float32(16.927826), np.float32(18.488771), np.float32(18.488771)]"
59,"[np.float32(310.46884), np.float32(-55.402428), np.float32(17.917755), np.float32(-100.04), np.float32(63.456795), np.float32(-128.1097)]","[np.float32(14.115171), np.float32(14.696124), np.float32(14.812747), np.float32(12.930906), np.float32(12.787044), np.float32(16.037252), np.float32(14.44624), np.float32(13.349753), np.float32(16.204422), np.float32(15.708088), np.float32(16.094126), np.float32(15.915876), np.float32(16.904202), np.float32(16.904202), np.float32(18.567745), np.float32(18.567745)]"
