,x_input,x_output
10,"[np.float32(38.17485), np.float32(4.8834467), np.float32(44.89915), np.float32(-111.630714), np.float32(28.74251), np.float32(-0.33992672)]","[np.float32(19.38718), np.float32(18.979057), np.float32(18.801378), np.float32(16.205893), np.float32(18.290798), np.float32(19.653482), np.float32(18.1879), np.float32(17.78539), np.float32(18.404133), np.float32(17.272808), np.float32(17.803423), np.float32(19.033213), np.float32(17.250935), np.float32(17.250935), np.float32(19.307129), np.float32(19.307129)]"
11,"[np.float32(34.451523), np.float32(92.36457), np.float32(31.314589), np.float32(99.3256), np.float32(-51.633945), np.float32(-172.84677)]","[np.float32(19.113775), np.float32(20.343401), np.float32(20.076656), np.float32(19.747082), np.float32(21.20283), np.float32(22.21923), np.float32(22.156422), np.float32(23.772614), np.float32(19.709919), np.float32(19.37314), np.float32(19.474762), np.float32(21.093872), np.float32(23.545551), np.float32(23.545551), np.float32(20.7129), np.float32(20.7129)]"
12,"[np.float32(17.699177), np.float32(-4.4179387), np.float32(-54.6607), np.float32(116.34819), np.float32(122.69955), np.float32(-36.820007)]","[np.float32(27.346535), np.float32(26.088097), np.float32(28.12147), np.float32(26.083046), np.float32(27.133762), np.float32(28.956427), np.float32(28.695711), np.float32(30.086166), np.float32(29.185873), np.float32(28.388863), np.float32(25.830008), np.float32(27.104588), np.float32(29.259706), np.float32(29.259706), np.float32(27.426035), np.float32(27.426035)]"
13,"[np.float32(117.15115), np.float32(160.9598), np.float32(63.092472), np.float32(-1.6219363), np.float32(30.921383), np.float32(53.36891)]","[np.float32(15.311804), np.float32(14.929945), np.float32(16.40047), np.float32(16.244986), np.float32(16.187801), np.float32(16.117603), np.float32(16.804302), np.float32(13.367119), np.float32(16.839676), np.float32(15.276333), np.float32(13.028892), np.float32(15.457506), np.float32(15.275213), np.float32(15.275213), np.float32(16.584843), np.float32(16.584843)]"
14,"[np.float32(106.39641), np.float32(-24.296926), np.float32(74.43155), np.float32(85.36729), np.float32(-51.77439), np.float32(58.576042)]","[np.float32(14.905344), np.float32(14.44137), np.float32(14.653543), np.float32(14.146178), np.float32(14.219563), np.float32(13.602564), np.float32(15.249287), np.float32(14.625004), np.float32(17.315002), np.float32(16.58805), np.float32(16.413511), np.float32(15.908154), np.float32(16.689531), np.float32(16.689531), np.float32(15.083525), np.float32(15.083525)]"
15,"[np.float32(-14.963366), np.float32(66.49893), np.float32(-26.41377), np.float32(50.42178), np.float32(229.8362), np.float32(11.710625)]","[np.float32(27.928705), np.float32(26.90946), np.float32(29.399202), np.float32(26.417809), np.float32(28.061176), np.float32(28.987396), np.float32(28.813196), np.float32(28.456194), np.float32(29.42912), np.float32(27.95487), np.float32(25.021936), np.float32(28.156353), np.float32(29.499989), np.float32(29.499989), np.float32(27.661371), np.float32(27.661371)]"
16,"[np.float32(-113.308525), np.float32(40.30288), np.float32(-153.23943), np.float32(-46.53276), np.float32(47.741318), np.float32(83.57548)]","[np.float32(26.344187), np.float32(25.979998), np.float32(25.810333), np.float32(28.875687), np.float32(29.273506), np.float32(31.388857), np.float32(26.778078), np.float32(30.052914), np.float32(26.145103), np.float32(26.450994), np.float32(25.644197), np.float32(24.64015), np.float32(25.36322), np.float32(25.36322), np.float32(26.786283), np.float32(26.786283)]"
17,"[np.float32(-143.84988), np.float32(8.984245), np.float32(-1.9494128), np.float32(121.86669), np.float32(-152.77885), np.float32(50.701828)]","[np.float32(17.764181), np.float32(18.908442), np.float32(17.887798), np.float32(19.23087), np.float32(20.690989), np.float32(17.91923), np.float32(19.082954), np.float32(22.170944), np.float32(17.853115), np.float32(17.71193), np.float32(18.805494), np.float32(19.931791), np.float32(20.924063), np.float32(20.924063), np.float32(15.930851), np.float32(15.930851)]"
18,"[np.float32(57.45171), np.float32(-29.746962), np.float32(263.84985), np.float32(-99.319534), np.float32(97.73943), np.float32(-48.281857)]","[np.float32(19.226711), np.float32(19.08072), np.float32(19.018398), np.float32(14.780598), np.float32(16.971085), np.float32(15.520153), np.float32(18.887999), np.float32(15.941153), np.float32(20.15963), np.float32(17.709824), np.float32(15.831856), np.float32(19.264002), np.float32(17.235107), np.float32(17.235107), np.float32(19.133581), np.float32(19.133581)]"
19,"[np.float32(77.63523), np.float32(50.219772), np.float32(59.3194), np.float32(132.07565), np.float32(-125.15561), np.float32(-0.73747826)]","[np.float32(14.143442), np.float32(13.501253), np.float32(14.513109), np.float32(14.78013), np.float32(15.0289), np.float32(13.981453), np.float32(17.425064), np.float32(17.969566), np.float32(17.002625), np.float32(16.750607), np.float32(14.604183), np.float32(14.227262), np.float32(16.610529), np.float32(16.61053), np.float32(13.697065), np.float32(13.697065)]"
20,"[np.float32(60.315556), np.float32(5.6346107), np.float32(79.896545), np.float32(-47.268307), np.float32(-318.2882), np.float32(-43.339348)]","[np.float32(15.854534), np.float32(15.399132), np.float32(14.042843), np.float32(15.463221), np.float32(16.232996), np.float32(16.755774), np.float32(17.54906), np.float32(18.969479), np.float32(15.800865), np.float32(15.665958), np.float32(14.91419), np.float32(12.574572), np.float32(11.932059), np.float32(11.932059), np.float32(15.063318), np.float32(15.063318)]"
21,"[np.float32(-131.3197), np.float32(-94.876656), np.float32(-26.542871), np.float32(-84.24632), np.float32(-87.41278), np.float32(-81.8143)]","[np.float32(26.34585), np.float32(25.171814), np.float32(24.717733), np.float32(24.906872), np.float32(26.12563), np.float32(27.952545), np.float32(27.02923), np.float32(31.417074), np.float32(26.000664), np.float32(26.491096), np.float32(25.15235), np.float32(23.441175), np.float32(23.91198), np.float32(23.911978), np.float32(25.884277), np.float32(25.884277)]"
22,"[np.float32(-23.333885), np.float32(73.28638), np.float32(43.889107), np.float32(-169.09627), np.float32(-123.16548), np.float32(-7.505429)]","[np.float32(16.580437), np.float32(16.044975), np.float32(15.55385), np.float32(15.218924), np.float32(16.857826), np.float32(16.772503), np.float32(17.287544), np.float32(17.78224), np.float32(15.193165), np.float32(14.630707), np.float32(14.463042), np.float32(14.751159), np.float32(12.8927765), np.float32(12.8927765), np.float32(14.968185), np.float32(14.968185)]"
23,"[np.float32(171.8986), np.float32(144.6018), np.float32(-3.3030934), np.float32(-57.23527), np.float32(-51.47299), np.float32(-32.46313)]","[np.float32(14.717815), np.float32(14.453319), np.float32(15.313507), np.float32(16.215464), np.float32(16.150528), np.float32(17.593044), np.float32(17.149452), np.float32(16.106499), np.float32(15.813641), np.float32(15.202381), np.float32(12.87639), np.float32(13.242171), np.float32(14.033331), np.float32(14.033331), np.float32(16.706985), np.float32(16.706985)]"
24,"[np.float32(73.78114), np.float32(19.42005), np.float32(-8.394035), np.float32(-163.15538), np.float32(33.882294), np.float32(-21.726202)]","[np.float32(19.157236), np.float32(18.785223), np.float32(18.493187), np.float32(16.881422), np.float32(18.764204), np.float32(21.148397), np.float32(18.106007), np.float32(18.217947), np.float32(17.863194), np.float32(17.165236), np.float32(18.187073), np.float32(18.586504), np.float32(17.083996), np.float32(17.083996), np.float32(19.512888), np.float32(19.512888)]"
25,"[np.float32(-45.05471), np.float32(60.95139), np.float32(71.15043), np.float32(-55.68657), np.float32(-51.541985), np.float32(-20.2312)]","[np.float32(18.221388), np.float32(18.046953), np.float32(18.061619), np.float32(16.302364), np.float32(18.66343), np.float32(17.621805), np.float32(18.94355), np.float32(19.072042), np.float32(17.50716), np.float32(16.627953), np.float32(17.079557), np.float32(19.687258), np.float32(18.483877), np.float32(18.483877), np.float32(16.829647), np.float32(16.829647)]"
26,"[np.float32(-8.390215), np.float32(-82.24361), np.float32(-84.90553), np.float32(56.98487), np.float32(166.08737), np.float32(-41.136967)]","[np.float32(27.89882), np.float32(26.504972), np.float32(28.044554), np.float32(25.09765), np.float32(26.404787), np.float32(28.817852), np.float32(28.284695), np.float32(30.582277), np.float32(29.23147), np.float32(28.52434), np.float32(26.602875), np.float32(26.90184), np.float32(28.594599), np.float32(28.594599), np.float32(27.84294), np.float32(27.84294)]"
27,"[np.float32(23.360899), np.float32(29.09735), np.float32(118.11246), np.float32(-70.761055), np.float32(18.778378), np.float32(36.75297)]","[np.float32(17.571287), np.float32(17.0462), np.float32(17.289242), np.float32(14.378053), np.float32(16.210016), np.float32(15.096104), np.float32(17.049528), np.float32(14.989094), np.float32(17.822357), np.float32(15.957869), np.float32(14.627068), np.float32(16.956455), np.float32(15.025049), np.float32(15.025049), np.float32(16.7818), np.float32(16.7818)]"
28,"[np.float32(130.6486), np.float32(-272.45206), np.float32(127.178955), np.float32(65.8605), np.float32(113.20667), np.float32(-201.42273)]","[np.float32(27.440575), np.float32(26.087633), np.float32(27.077492), np.float32(23.7528), np.float32(24.826029), np.float32(27.681393), np.float32(27.493765), np.float32(30.121695), np.float32(29.014175), np.float32(28.725466), np.float32(28.046646), np.float32(27.145697), np.float32(29.213623), np.float32(29.213623), np.float32(27.627228), np.float32(27.627228)]"
29,"[np.float32(148.17285), np.float32(-20.518633), np.float32(75.42159), np.float32(73.2029), np.float32(-42.550957), np.float32(-119.95218)]","[np.float32(15.734104), np.float32(15.036734), np.float32(16.172777), np.float32(12.307097), np.float32(13.579269), np.float32(15.342134), np.float32(17.42212), np.float32(18.377327), np.float32(17.096645), np.float32(16.54985), np.float32(15.353302), np.float32(15.379669), np.float32(17.37257), np.float32(17.37257), np.float32(16.389692), np.float32(16.389692)]"
30,"[np.float32(91.228935), np.float32(45.15465), np.float32(-5.302727), np.float32(-174.6299), np.float32(133.46175), np.float32(40.5067)]","[np.float32(22.340548), np.float32(21.573877), np.float32(21.648254), np.float32(20.87147), np.float32(22.21782), np.float32(25.082634), np.float32(20.968122), np.float32(19.651495), np.float32(21.9831), np.float32(20.921196), np.float32(20.890049), np.float32(21.22122), np.float32(19.63103), np.float32(19.63103), np.float32(23.200186), np.float32(23.200186)]"
31,"[np.float32(-68.02492), np.float32(10.308092), np.float32(83.57243), np.float32(40.967323), np.float32(20.380503), np.float32(-28.982641)]","[np.float32(25.99308), np.float32(25.491728), np.float32(26.175972), np.float32(23.83809), np.float32(26.036152), np.float32(25.105328), np.float32(27.070997), np.float32(27.629007), np.float32(26.856955), np.float32(25.44162), np.float32(23.267538), np.float32(25.64716), np.float32(26.201347), np.float32(26.201347), np.float32(24.631811), np.float32(24.631811)]"
32,"[np.float32(-47.553513), np.float32(-103.70086), np.float32(59.104225), np.float32(-6.934283), np.float32(-20.000921), np.float32(147.38469)]","[np.float32(18.69125), np.float32(18.357233), np.float32(17.602808), np.float32(16.427118), np.float32(17.65634), np.float32(15.285147), np.float32(15.766991), np.float32(16.393322), np.float32(18.49395), np.float32(17.456274), np.float32(17.816662), np.float32(17.887089), np.float32(16.209356), np.float32(16.209356), np.float32(16.356907), np.float32(16.356907)]"
33,"[np.float32(9.847695), np.float32(-136.27087), np.float32(1.7234778), np.float32(96.542206), np.float32(-66.35403), np.float32(95.9075)]","[np.float32(17.247768), np.float32(16.71665), np.float32(16.598335), np.float32(15.337618), np.float32(15.914516), np.float32(14.919157), np.float32(15.680864), np.float32(18.408085), np.float32(17.464586), np.float32(17.540749), np.float32(18.119347), np.float32(16.25974), np.float32(17.245104), np.float32(17.245104), np.float32(14.979796), np.float32(14.979796)]"
34,"[np.float32(-36.796516), np.float32(14.860781), np.float32(-55.01114), np.float32(-101.24237), np.float32(-135.9228), np.float32(-13.675585)]","[np.float32(16.902496), np.float32(16.823254), np.float32(15.982462), np.float32(15.897736), np.float32(17.454008), np.float32(18.55362), np.float32(17.019201), np.float32(19.359127), np.float32(14.949871), np.float32(15.011444), np.float32(17.063292), np.float32(16.22484), np.float32(15.358639), np.float32(15.358639), np.float32(15.190729), np.float32(15.190729)]"
35,"[np.float32(29.13832), np.float32(37.621555), np.float32(35.37263), np.float32(56.081993), np.float32(83.29276), np.float32(127.29649)]","[np.float32(18.888098), np.float32(19.15448), np.float32(19.417948), np.float32(20.208656), np.float32(20.297583), np.float32(19.111969), np.float32(18.244272), np.float32(16.965343), np.float32(20.649775), np.float32(19.536453), np.float32(18.098043), np.float32(19.324892), np.float32(19.77479), np.float32(19.77479), np.float32(19.579369), np.float32(19.579369)]"
36,"[np.float32(46.156574), np.float32(60.14992), np.float32(10.541807), np.float32(-35.948235), np.float32(-120.163864), np.float32(69.38917)]","[np.float32(14.686495), np.float32(14.74391), np.float32(13.729853), np.float32(16.351767), np.float32(16.488777), np.float32(16.749155), np.float32(15.578524), np.float32(16.16922), np.float32(15.0746), np.float32(15.000983), np.float32(14.466696), np.float32(13.072093), np.float32(12.580774), np.float32(12.580774), np.float32(15.266743), np.float32(15.266743)]"
37,"[np.float32(17.038101), np.float32(115.34714), np.float32(-57.68446), np.float32(47.124107), np.float32(120.94829), np.float32(141.0859)]","[np.float32(23.421085), np.float32(23.572908), np.float32(24.216114), np.float32(26.267906), np.float32(26.280739), np.float32(27.047417), np.float32(23.941965), np.float32(23.039595), np.float32(25.320055), np.float32(24.535671), np.float32(23.02454), np.float32(24.171528), np.float32(25.309929), np.float32(25.309929), np.float32(25.14263), np.float32(25.14263)]"
38,"[np.float32(64.0481), np.float32(-45.497665), np.float32(46.016567), np.float32(186.76132), np.float32(-79.46374), np.float32(75.41896)]","[np.float32(14.736891), np.float32(14.450506), np.float32(14.908189), np.float32(14.611334), np.float32(14.479617), np.float32(13.057203), np.float32(15.449442), np.float32(16.397375), np.float32(17.322268), np.float32(17.043634), np.float32(16.506485), np.float32(15.405535), np.float32(17.78146), np.float32(17.78146), np.float32(13.958839), np.float32(13.958839)]"
39,"[np.float32(46.286507), np.float32(-52.785645), np.float32(181.16817), np.float32(-38.10583), np.float32(190.16148), np.float32(3.9618752)]","[np.float32(26.69855), np.float32(25.441912), np.float32(26.341969), np.float32(24.008444), np.float32(25.578533), np.float32(25.945114), np.float32(26.205694), np.float32(25.626635), np.float32(28.852018), np.float32(27.653315), np.float32(25.815023), np.float32(27.86428), np.float32(27.551908), np.float32(27.551907), np.float32(27.436316), np.float32(27.436316)]"
40,"[np.float32(-2.0655828), np.float32(-61.697384), np.float32(-214.99336), np.float32(-77.14655), np.float32(3.1848924), np.float32(-120.11988)]","[np.float32(24.966843), np.float32(24.307491), np.float32(24.101059), np.float32(26.848345), np.float32(26.742271), np.float32(32.38319), np.float32(26.49787), np.float32(32.04506), np.float32(25.470842), np.float32(26.798693), np.float32(26.520296), np.float32(23.217825), np.float32(25.28399), np.float32(25.283989), np.float32(28.129065), np.float32(28.129065)]"
41,"[np.float32(77.54053), np.float32(30.85115), np.float32(153.03342), np.float32(18.974207), np.float32(11.304649), np.float32(-163.82805)]","[np.float32(18.995111), np.float32(19.903412), np.float32(19.959726), np.float32(15.984617), np.float32(18.286983), np.float32(18.492455), np.float32(20.702581), np.float32(19.824167), np.float32(19.517017), np.float32(17.824343), np.float32(17.658842), np.float32(20.989237), np.float32(21.516506), np.float32(21.516506), np.float32(19.828526), np.float32(19.828526)]"
42,"[np.float32(-18.73479), np.float32(-82.55687), np.float32(76.92331), np.float32(60.64549), np.float32(-9.369007), np.float32(-23.26924)]","[np.float32(22.584917), np.float32(22.643547), np.float32(22.334234), np.float32(20.019657), np.float32(21.783545), np.float32(21.222256), np.float32(22.545473), np.float32(24.692106), np.float32(23.38454), np.float32(22.521406), np.float32(22.607618), np.float32(23.629995), np.float32(24.298948), np.float32(24.298948), np.float32(21.97274), np.float32(21.97274)]"
43,"[np.float32(11.708477), np.float32(4.147105), np.float32(-140.26663), np.float32(47.108253), np.float32(200.35603), np.float32(-54.250134)]","[np.float32(27.085472), np.float32(26.360052), np.float32(28.072447), np.float32(26.387344), np.float32(27.220873), np.float32(30.470968), np.float32(28.0469), np.float32(29.726236), np.float32(27.98675), np.float32(27.236944), np.float32(24.891048), np.float32(26.081455), np.float32(27.963446), np.float32(27.963446), np.float32(28.604004), np.float32(28.604004)]"
44,"[np.float32(53.55571), np.float32(-23.74364), np.float32(-138.47745), np.float32(18.99335), np.float32(174.67682), np.float32(85.455185)]","[np.float32(27.034184), np.float32(26.792486), np.float32(27.307758), np.float32(28.365858), np.float32(28.35356), np.float32(32.149666), np.float32(25.873312), np.float32(27.124117), np.float32(27.557598), np.float32(27.464708), np.float32(27.878843), np.float32(27.113731), np.float32(28.429966), np.float32(28.429968), np.float32(29.083958), np.float32(29.083958)]"
45,"[np.float32(211.86378), np.float32(-24.919317), np.float32(-9.422173), np.float32(-7.280601), np.float32(43.33591), np.float32(-39.194023)]","[np.float32(15.660805), np.float32(15.691162), np.float32(16.02071), np.float32(14.128555), np.float32(14.168359), np.float32(17.65509), np.float32(15.036318), np.float32(14.800255), np.float32(16.185287), np.float32(15.724846), np.float32(15.959747), np.float32(14.965584), np.float32(16.17098), np.float32(16.17098), np.float32(18.296741), np.float32(18.296741)]"
46,"[np.float32(-123.65039), np.float32(100.846375), np.float32(87.59924), np.float32(-202.39754), np.float32(33.265), np.float32(14.998507)]","[np.float32(25.440899), np.float32(25.431585), np.float32(24.332876), np.float32(24.653692), np.float32(27.21098), np.float32(27.028944), np.float32(24.989784), np.float32(23.446686), np.float32(24.134811), np.float32(22.766632), np.float32(22.703562), np.float32(25.583555), np.float32(22.551249), np.float32(22.551249), np.float32(25.442738), np.float32(25.442738)]"
47,"[np.float32(-134.13058), np.float32(116.92642), np.float32(195.33269), np.float32(103.815155), np.float32(27.06675), np.float32(-69.52447)]","[np.float32(26.8817), np.float32(26.712257), np.float32(27.70748), np.float32(24.353163), np.float32(27.182533), np.float32(25.255823), np.float32(28.481518), np.float32(27.217205), np.float32(28.11748), np.float32(25.921585), np.float32(23.208895), np.float32(26.804014), np.float32(27.47462), np.float32(27.47462), np.float32(24.821106), np.float32(24.821106)]"
48,"[np.float32(-52.847828), np.float32(-80.894455), np.float32(42.076683), np.float32(-39.399075), np.float32(123.508705), np.float32(-79.71415)]","[np.float32(28.758045), np.float32(26.8944), np.float32(28.595516), np.float32(24.255167), np.float32(26.398308), np.float32(27.822659), np.float32(28.86139), np.float32(30.38751), np.float32(29.31512), np.float32(28.041956), np.float32(25.150465), np.float32(26.543093), np.float32(26.970154), np.float32(26.970156), np.float32(27.475075), np.float32(27.475075)]"
49,"[np.float32(84.69257), np.float32(51.65966), np.float32(142.03694), np.float32(-25.887094), np.float32(70.58855), np.float32(170.88124)]","[np.float32(15.74637), np.float32(15.147665), np.float32(15.098021), np.float32(15.424736), np.float32(15.499086), np.float32(13.99775), np.float32(14.959299), np.float32(11.935651), np.float32(17.76697), np.float32(16.399359), np.float32(16.824154), np.float32(17.924343), np.float32(16.350697), np.float32(16.350697), np.float32(15.859884), np.float32(15.859884)]"
50,"[np.float32(100.931915), np.float32(5.1917815), np.float32(103.14368), np.float32(25.922056), np.float32(-88.262115), np.float32(163.94763)]","[np.float32(15.058315), np.float32(14.971973), np.float32(13.857616), np.float32(16.48602), np.float32(16.06742), np.float32(14.786405), np.float32(14.540643), np.float32(12.546997), np.float32(17.240099), np.float32(16.43933), np.float32(17.95545), np.float32(17.31007), np.float32(16.065525), np.float32(16.065527), np.float32(15.516504), np.float32(15.516504)]"
51,"[np.float32(22.859661), np.float32(-68.613495), np.float32(42.18495), np.float32(85.35746), np.float32(17.73849), np.float32(111.96631)]","[np.float32(18.300575), np.float32(18.294176), np.float32(18.365797), np.float32(17.042309), np.float32(17.450682), np.float32(15.95426), np.float32(16.529163), np.float32(16.551136), np.float32(19.246855), np.float32(18.303654), np.float32(17.66289), np.float32(17.945501), np.float32(18.250114), np.float32(18.250114), np.float32(17.50127), np.float32(17.50127)]"
52,"[np.float32(-13.456022), np.float32(-6.574591), np.float32(-41.045124), np.float32(45.627827), np.float32(110.855545), np.float32(194.12825)]","[np.float32(24.637493), np.float32(24.26723), np.float32(24.465254), np.float32(26.78472), np.float32(26.625181), np.float32(26.424131), np.float32(23.042572), np.float32(23.312641), np.float32(26.0073), np.float32(25.541025), np.float32(24.598427), np.float32(24.22988), np.float32(24.644888), np.float32(24.644888), np.float32(24.758982), np.float32(24.758982)]"
53,"[np.float32(-27.817442), np.float32(-7.668464), np.float32(339.78207), np.float32(106.59586), np.float32(90.09356), np.float32(-7.58921)]","[np.float32(19.561848), np.float32(21.530197), np.float32(20.509996), np.float32(19.250008), np.float32(20.439413), np.float32(16.585287), np.float32(20.689491), np.float32(17.642824), np.float32(22.279222), np.float32(19.780308), np.float32(17.504292), np.float32(21.966621), np.float32(21.57762), np.float32(21.57762), np.float32(20.4964), np.float32(20.4964)]"
54,"[np.float32(55.373745), np.float32(-94.07703), np.float32(15.020466), np.float32(84.091774), np.float32(-20.9014), np.float32(155.13966)]","[np.float32(15.950476), np.float32(15.602266), np.float32(15.59444), np.float32(15.333542), np.float32(15.175148), np.float32(13.696054), np.float32(14.437838), np.float32(14.57026), np.float32(17.283283), np.float32(16.690668), np.float32(17.005907), np.float32(16.272774), np.float32(16.39955), np.float32(16.39955), np.float32(14.720349), np.float32(14.720349)]"
55,"[np.float32(-28.120218), np.float32(74.45247), np.float32(-34.76337), np.float32(43.813683), np.float32(89.36234), np.float32(50.674305)]","[np.float32(26.34655), np.float32(26.16095), np.float32(27.193962), np.float32(27.13851), np.float32(28.275782), np.float32(28.88939), np.float32(27.343401), np.float32(27.449575), np.float32(27.51919), np.float32(26.419186), np.float32(24.732042), np.float32(26.771666), np.float32(27.896929), np.float32(27.896929), np.float32(26.625229), np.float32(26.62523)]"
56,"[np.float32(-32.66299), np.float32(46.795574), np.float32(-74.90132), np.float32(51.17659), np.float32(12.038193), np.float32(-116.36202)]","[np.float32(25.338337), np.float32(24.649593), np.float32(25.68142), np.float32(26.406961), np.float32(26.939445), np.float32(29.660042), np.float32(27.921675), np.float32(31.047672), np.float32(25.826391), np.float32(26.127926), np.float32(23.315945), np.float32(23.393475), np.float32(25.996164), np.float32(25.996164), np.float32(26.929579), np.float32(26.929579)]"
57,"[np.float32(73.232315), np.float32(127.571976), np.float32(4.919128), np.float32(27.637384), np.float32(-76.07401), np.float32(74.60774)]","[np.float32(14.420847), np.float32(14.192294), np.float32(14.696873), np.float32(16.53819), np.float32(16.326723), np.float32(16.22006), np.float32(16.320257), np.float32(15.245005), np.float32(15.868565), np.float32(15.287296), np.float32(13.564409), np.float32(13.92375), np.float32(14.283129), np.float32(14.283129), np.float32(15.381794), np.float32(15.381794)]"
58,"[np.float32(142.35823), np.float32(145.54182), np.float32(18.57634), np.float32(-58.31059), np.float32(100.88711), np.float32(33.23838)]","[np.float32(16.21978), np.float32(16.040123), np.float32(17.254696), np.float32(16.89566), np.float32(16.98797), np.float32(18.36996), np.float32(17.03909), np.float32(13.9907055), np.float32(17.210173), np.float32(15.814747), np.float32(14.011307), np.float32(15.947344), np.float32(15.873579), np.float32(15.873579), np.float32(18.27388), np.float32(18.27388)]"
59,"[np.float32(310.46884), np.float32(-55.402428), np.float32(17.917755), np.float32(-100.04), np.float32(63.456795), np.float32(-128.1097)]","[np.float32(15.745064), np.float32(15.592421), np.float32(15.801748), np.float32(12.752053), np.float32(13.104723), np.float32(16.94678), np.float32(15.350819), np.float32(14.605261), np.float32(16.650234), np.float32(15.937334), np.float32(16.066225), np.float32(15.185947), np.float32(16.083065), np.float32(16.083065), np.float32(18.925676), np.float32(18.925676)]"
