,x_input
39,"[25.0, 24.0, 23.0, 23.0, 23.0, 21.0, 24.0, 24.0, 22.0, 23.0, 27.0, 21.0, 18.0, 19.0, 27.0, 27.0, 26.0, 29.0, 21.0, 24.0, 27.0, 22.0, 23.0, 27.0, 24.0]"
40,"[27.0, 26.0, 29.0, 25.0, 24.0, 23.0, 26.0, 25.0, 24.0, 24.0, 29.0, 21.0, 21.0, 24.0, 29.0, 30.0, 28.0, 29.0, 24.0, 31.0, 32.0, 28.0, 23.0, 25.0, 24.0]"
41,"[29.0, 29.0, 29.0, 26.0, 27.0, 24.0, 27.0, 27.0, 27.0, 26.0, 30.0, 19.0, 20.0, 31.0, 33.0, 30.0, 29.0, 32.0, 23.0, 32.0, 37.0, 29.0, 24.0, 30.0, 29.0]"
42,"[29.0, 29.0, 28.0, 26.0, 29.0, 24.0, 27.0, 27.0, 29.0, 27.0, 29.0, 20.0, 20.0, 31.0, 33.0, 30.0, 30.0, 31.0, 23.0, 31.0, 37.0, 29.0, 24.0, 32.0, 31.0]"
43,"[29.0, 30.0, 24.0, 23.0, 25.0, 23.0, 24.0, 26.0, 27.0, 26.0, 27.0, 20.0, 21.0, 24.0, 24.0, 24.0, 25.0, 30.0, 22.0, 32.0, 32.0, 27.0, 24.0, 31.0, 29.0]"
44,"[21.0, 24.0, 23.0, 19.0, 18.0, 21.0, 19.0, 22.0, 22.0, 25.0, 24.0, 18.0, 19.0, 28.0, 24.0, 21.0, 21.0, 25.0, 20.0, 28.0, 24.0, 27.0, 22.0, 26.0, 33.0]"
45,"[19.0, 21.0, 21.0, 21.0, 20.0, 21.0, 23.0, 25.0, 22.0, 22.0, 28.0, 18.0, 24.0, 23.0, 23.0, 22.0, 22.0, 24.0, 19.0, 24.0, 23.0, 24.0, 20.0, 25.0, 29.0]"
46,"[22.0, 23.0, 21.0, 19.0, 22.0, 19.0, 22.0, 26.0, 22.0, 22.0, 25.0, 15.0, 22.0, 17.0, 23.0, 22.0, 23.0, 24.0, 21.0, 23.0, 24.0, 24.0, 21.0, 25.0, 27.0]"
47,"[23.0, 24.0, 22.0, 18.0, 21.0, 19.0, 21.0, 25.0, 24.0, 20.0, 22.0, 17.0, 21.0, 23.0, 24.0, 24.0, 21.0, 25.0, 19.0, 24.0, 24.0, 23.0, 22.0, 27.0, 26.0]"
48,"[26.0, 23.0, 24.0, 19.0, 21.0, 19.0, 23.0, 24.0, 22.0, 17.0, 22.0, 18.0, 15.0, 24.0, 21.0, 20.0, 21.0, 24.0, 20.0, 24.0, 27.0, 23.0, 23.0, 27.0, 25.0]"
49,"[23.0, 24.0, 24.0, 21.0, 21.0, 19.0, 23.0, 24.0, 25.0, 22.0, 26.0, 18.0, 21.0, 25.0, 25.0, 24.0, 22.0, 24.0, 21.0, 24.0, 26.0, 22.0, 23.0, 28.0, 25.0]"
50,"[24.0, 25.0, 24.0, 22.0, 23.0, 20.0, 26.0, 27.0, 28.0, 23.0, 29.0, 19.0, 23.0, 27.0, 27.0, 25.0, 24.0, 27.0, 25.0, 25.0, 29.0, 24.0, 24.0, 29.0, 25.0]"
51,"[27.0, 26.0, 27.0, 24.0, 23.0, 23.0, 26.0, 30.0, 31.0, 24.0, 31.0, 20.0, 24.0, 29.0, 28.0, 27.0, 25.0, 29.0, 23.0, 28.0, 31.0, 22.0, 26.0, 31.0, 28.0]"
52,"[33.0, 31.0, 27.0, 24.0, 24.0, 22.0, 26.0, 31.0, 30.0, 24.0, 33.0, 23.0, 25.0, 30.0, 27.0, 27.0, 25.0, 30.0, 21.0, 27.0, 34.0, 21.0, 26.0, 32.0, 28.0]"
53,"[32.0, 25.0, 29.0, 24.0, 18.0, 20.0, 27.0, 30.0, 25.0, 21.0, 30.0, 26.0, 24.0, 26.0, 28.0, 27.0, 22.0, 30.0, 21.0, 27.0, 29.0, 23.0, 26.0, 32.0, 28.0]"
54,"[35.0, 24.0, 29.0, 20.0, 21.0, 18.0, 27.0, 28.0, 30.0, 23.0, 29.0, 27.0, 24.0, 25.0, 25.0, 28.0, 21.0, 26.0, 21.0, 25.0, 25.0, 22.0, 29.0, 32.0, 27.0]"
55,"[28.0, 24.0, 24.0, 17.0, 17.0, 19.0, 26.0, 29.0, 29.0, 24.0, 33.0, 27.0, 22.0, 23.0, 23.0, 24.0, 21.0, 23.0, 20.0, 24.0, 24.0, 21.0, 24.0, 32.0, 28.0]"
56,"[21.0, 23.0, 23.0, 18.0, 19.0, 19.0, 22.0, 29.0, 23.0, 27.0, 32.0, 29.0, 23.0, 22.0, 21.0, 19.0, 19.0, 22.0, 23.0, 22.0, 21.0, 22.0, 17.0, 30.0, 30.0]"
57,"[25.0, 24.0, 24.0, 20.0, 19.0, 17.0, 24.0, 23.0, 24.0, 22.0, 27.0, 26.0, 24.0, 29.0, 19.0, 18.0, 18.0, 22.0, 19.0, 21.0, 21.0, 22.0, 21.0, 25.0, 26.0]"
58,"[25.0, 24.0, 25.0, 21.0, 20.0, 17.0, 24.0, 25.0, 25.0, 23.0, 29.0, 4.0, 24.0, 28.0, 18.0, 17.0, 19.0, 20.0, 19.0, 21.0, 21.0, 24.0, 22.0, 27.0, 27.0]"
59,"[27.0, 26.0, 27.0, 21.0, 21.0, 19.0, 27.0, 27.0, 26.0, 25.0, 29.0, 4.0, 26.0, 29.0, 4.0, 22.0, 20.0, 24.0, 20.0, 24.0, 22.0, 27.0, 24.0, 29.0, 29.0]"
60,"[29.0, 27.0, 30.0, 24.0, 24.0, 22.0, 28.0, 28.0, 28.0, 26.0, 29.0, 26.0, 27.0, 32.0, 4.0, 28.0, 26.0, 31.0, 23.0, 29.0, 27.0, 29.0, 26.0, 29.0, 32.0]"
61,"[31.0, 29.0, 31.0, 27.0, 25.0, 23.0, 29.0, 29.0, 29.0, 28.0, 32.0, 28.0, 23.0, 39.0, 4.0, 30.0, 30.0, 31.0, 25.0, 31.0, 36.0, 29.0, 27.0, 33.0, 36.0]"
62,"[29.0, 30.0, 32.0, 29.0, 25.0, 23.0, 28.0, 29.0, 29.0, 29.0, 31.0, 28.0, 23.0, 38.0, 32.0, 28.0, 30.0, 31.0, 26.0, 32.0, 36.0, 27.0, 29.0, 35.0, 33.0]"
63,"[29.0, 27.0, 30.0, 27.0, 25.0, 23.0, 29.0, 29.0, 27.0, 27.0, 32.0, 25.0, 24.0, 32.0, 32.0, 29.0, 29.0, 32.0, 24.0, 33.0, 39.0, 27.0, 29.0, 35.0, 31.0]"
64,"[30.0, 31.0, 28.0, 24.0, 23.0, 24.0, 29.0, 29.0, 31.0, 26.0, 35.0, 24.0, 27.0, 32.0, 30.0, 29.0, 28.0, 33.0, 24.0, 34.0, 41.0, 27.0, 27.0, 35.0, 33.0]"
65,"[33.0, 34.0, 29.0, 27.0, 27.0, 28.0, 33.0, 33.0, 42.0, 27.0, 34.0, 24.0, 26.0, 32.0, 39.0, 33.0, 35.0, 34.0, 24.0, 36.0, 44.0, 28.0, 31.0, 37.0, 46.0]"
66,"[40.0, 32.0, 30.0, 27.0, 26.0, 30.0, 34.0, 33.0, 41.0, 28.0, 39.0, 24.0, 29.0, 30.0, 39.0, 37.0, 35.0, 33.0, 24.0, 37.0, 42.0, 29.0, 33.0, 37.0, 42.0]"
67,"[42.0, 33.0, 36.0, 27.0, 25.0, 28.0, 33.0, 31.0, 38.0, 27.0, 37.0, 27.0, 28.0, 31.0, 42.0, 41.0, 36.0, 31.0, 25.0, 42.0, 40.0, 27.0, 31.0, 39.0, 36.0]"
68,"[41.0, 35.0, 38.0, 28.0, 26.0, 28.0, 30.0, 30.0, 35.0, 26.0, 37.0, 26.0, 27.0, 29.0, 44.0, 42.0, 33.0, 30.0, 27.0, 36.0, 40.0, 26.0, 31.0, 37.0, 33.0]"
69,"[36.0, 37.0, 33.0, 29.0, 27.0, 28.0, 29.0, 29.0, 30.0, 26.0, 37.0, 26.0, 27.0, 29.0, 45.0, 42.0, 32.0, 29.0, 24.0, 35.0, 41.0, 24.0, 28.0, 35.0, 29.0]"
70,"[35.0, 34.0, 31.0, 27.0, 26.0, 27.0, 28.0, 27.0, 31.0, 27.0, 39.0, 27.0, 27.0, 29.0, 42.0, 39.0, 32.0, 30.0, 24.0, 33.0, 43.0, 24.0, 27.0, 31.0, 28.0]"
71,"[36.0, 37.0, 34.0, 29.0, 27.0, 28.0, 28.0, 29.0, 32.0, 27.0, 37.0, 27.0, 27.0, 30.0, 42.0, 35.0, 32.0, 33.0, 25.0, 38.0, 44.0, 22.0, 26.0, 30.0, 29.0]"
72,"[34.0, 40.0, 36.0, 29.0, 29.0, 28.0, 29.0, 33.0, 28.0, 29.0, 39.0, 27.0, 27.0, 32.0, 41.0, 39.0, 30.0, 33.0, 26.0, 41.0, 45.0, 23.0, 27.0, 33.0, 29.0]"
73,"[37.0, 36.0, 34.0, 31.0, 29.0, 28.0, 31.0, 29.0, 32.0, 29.0, 41.0, 28.0, 27.0, 31.0, 42.0, 43.0, 30.0, 38.0, 28.0, 42.0, 46.0, 24.0, 26.0, 33.0, 31.0]"
74,"[37.0, 40.0, 36.0, 30.0, 29.0, 30.0, 29.0, 28.0, 33.0, 28.0, 39.0, 32.0, 27.0, 34.0, 51.0, 43.0, 30.0, 40.0, 29.0, 43.0, 46.0, 24.0, 26.0, 34.0, 30.0]"
75,"[37.0, 42.0, 36.0, 33.0, 28.0, 28.0, 29.0, 30.0, 32.0, 29.0, 33.0, 35.0, 31.0, 39.0, 42.0, 47.0, 31.0, 35.0, 26.0, 43.0, 47.0, 23.0, 27.0, 40.0, 32.0]"
76,"[37.0, 42.0, 35.0, 30.0, 29.0, 27.0, 31.0, 31.0, 35.0, 29.0, 33.0, 32.0, 28.0, 31.0, 38.0, 39.0, 34.0, 37.0, 26.0, 42.0, 42.0, 24.0, 31.0, 41.0, 16.0]"
77,"[39.0, 42.0, 37.0, 35.0, 30.0, 24.0, 33.0, 33.0, 33.0, 34.0, 41.0, 33.0, 29.0, 37.0, 32.0, 33.0, 27.0, 30.0, 24.0, 31.0, 32.0, 26.0, 28.0, 33.0, 37.0]"
78,"[33.0, 33.0, 32.0, 30.0, 26.0, 23.0, 30.0, 17.0, 29.0, 31.0, 35.0, 32.0, 29.0, 35.0, 29.0, 28.0, 24.0, 25.0, 25.0, 28.0, 27.0, 27.0, 26.0, 31.0, 33.0]"
79,"[33.0, 33.0, 29.0, 28.0, 27.0, 21.0, 30.0, 23.0, 31.0, 4.0, 35.0, 29.0, 26.0, 32.0, 24.0, 25.0, 21.0, 23.0, 24.0, 23.0, 23.0, 23.0, 24.0, 27.0, 31.0]"
80,"[30.0, 29.0, 29.0, 22.0, 24.0, 22.0, 28.0, 27.0, 27.0, 28.0, 32.0, 28.0, 25.0, 33.0, 27.0, 29.0, 24.0, 23.0, 24.0, 23.0, 27.0, 25.0, 24.0, 26.0, 28.0]"
81,"[30.0, 31.0, 30.0, 24.0, 26.0, 23.0, 29.0, 29.0, 28.0, 28.0, 31.0, 23.0, 22.0, 33.0, 30.0, 30.0, 26.0, 29.0, 28.0, 25.0, 29.0, 27.0, 24.0, 26.0, 29.0]"
82,"[29.0, 30.0, 29.0, 28.0, 27.0, 24.0, 29.0, 29.0, 27.0, 27.0, 33.0, 29.0, 27.0, 36.0, 35.0, 33.0, 28.0, 29.0, 27.0, 29.0, 33.0, 28.0, 23.0, 31.0, 30.0]"
83,"[31.0, 31.0, 31.0, 29.0, 27.0, 24.0, 27.0, 28.0, 29.0, 29.0, 33.0, 28.0, 27.0, 39.0, 35.0, 36.0, 29.0, 30.0, 28.0, 27.0, 34.0, 28.0, 25.0, 29.0, 35.0]"
84,"[31.0, 32.0, 30.0, 29.0, 27.0, 26.0, 28.0, 28.0, 31.0, 29.0, 33.0, 30.0, 29.0, 42.0, 37.0, 39.0, 30.0, 32.0, 25.0, 29.0, 34.0, 27.0, 25.0, 29.0, 34.0]"
85,"[33.0, 35.0, 29.0, 30.0, 29.0, 29.0, 28.0, 29.0, 32.0, 29.0, 33.0, 27.0, 26.0, 30.0, 39.0, 42.0, 30.0, 30.0, 24.0, 32.0, 37.0, 27.0, 26.0, 30.0, 31.0]"
86,"[33.0, 37.0, 33.0, 28.0, 28.0, 27.0, 30.0, 31.0, 31.0, 29.0, 26.0, 16.0, 16.0, 20.0, 43.0, 42.0, 30.0, 31.0, 24.0, 35.0, 41.0, 26.0, 28.0, 35.0, 33.0]"
87,"[29.0, 31.0, 29.0, 25.0, 26.0, 27.0, 29.0, 28.0, 25.0, 28.0, 18.0, 16.0, 15.0, 21.0, 36.0, 34.0, 29.0, 31.0, 24.0, 35.0, 39.0, 27.0, 28.0, 31.0, 31.0]"
88,"[22.0, 23.0, 22.0, 24.0, 23.0, 22.0, 21.0, 23.0, 20.0, 24.0, 19.0, 17.0, 14.0, 20.0, 24.0, 24.0, 24.0, 26.0, 23.0, 29.0, 27.0, 29.0, 23.0, 29.0, 25.0]"
89,"[20.0, 22.0, 20.0, 21.0, 21.0, 19.0, 19.0, 21.0, 18.0, 21.0, 18.0, 15.0, 13.0, 20.0, 23.0, 22.0, 19.0, 21.0, 19.0, 22.0, 22.0, 21.0, 20.0, 24.0, 21.0]"
90,"[17.0, 21.0, 20.0, 18.0, 18.0, 17.0, 17.0, 19.0, 15.0, 19.0, 18.0, 16.0, 13.0, 19.0, 20.0, 18.0, 18.0, 19.0, 17.0, 19.0, 20.0, 18.0, 19.0, 21.0, 19.0]"
91,"[16.0, 17.0, 19.0, 17.0, 17.0, 18.0, 17.0, 19.0, 15.0, 19.0, 18.0, 16.0, 12.0, 19.0, 21.0, 18.0, 18.0, 18.0, 18.0, 20.0, 19.0, 18.0, 16.0, 19.0, 20.0]"
92,"[18.0, 19.0, 21.0, 17.0, 17.0, 18.0, 17.0, 19.0, 17.0, 18.0, 22.0, 17.0, 12.0, 19.0, 24.0, 20.0, 20.0, 20.0, 20.0, 21.0, 20.0, 19.0, 17.0, 20.0, 21.0]"
93,"[18.0, 18.0, 22.0, 17.0, 17.0, 18.0, 20.0, 22.0, 19.0, 19.0, 22.0, 18.0, 13.0, 19.0, 24.0, 21.0, 21.0, 22.0, 22.0, 22.0, 23.0, 21.0, 17.0, 22.0, 21.0]"
94,"[19.0, 19.0, 20.0, 19.0, 18.0, 20.0, 20.0, 24.0, 21.0, 22.0, 23.0, 18.0, 16.0, 23.0, 23.0, 20.0, 21.0, 24.0, 22.0, 22.0, 25.0, 21.0, 19.0, 24.0, 25.0]"
95,"[20.0, 20.0, 23.0, 19.0, 20.0, 20.0, 23.0, 24.0, 19.0, 22.0, 24.0, 20.0, 17.0, 24.0, 21.0, 19.0, 20.0, 22.0, 21.0, 22.0, 24.0, 22.0, 20.0, 24.0, 25.0]"
96,"[20.0, 21.0, 21.0, 19.0, 19.0, 19.0, 22.0, 22.0, 20.0, 21.0, 21.0, 17.0, 20.0, 19.0, 19.0, 19.0, 19.0, 20.0, 19.0, 22.0, 22.0, 21.0, 19.0, 23.0, 27.0]"
97,"[19.0, 20.0, 20.0, 18.0, 18.0, 17.0, 21.0, 21.0, 18.0, 19.0, 19.0, 13.0, 16.0, 16.0, 19.0, 18.0, 18.0, 20.0, 19.0, 20.0, 21.0, 21.0, 20.0, 23.0, 21.0]"
98,"[19.0, 19.0, 20.0, 16.0, 16.0, 16.0, 21.0, 22.0, 17.0, 18.0, 19.0, 15.0, 15.0, 15.0, 19.0, 16.0, 17.0, 20.0, 17.0, 20.0, 21.0, 20.0, 19.0, 22.0, 22.0]"
99,"[19.0, 19.0, 19.0, 16.0, 16.0, 15.0, 19.0, 20.0, 17.0, 18.0, 19.0, 15.0, 13.0, 17.0, 17.0, 15.0, 16.0, 18.0, 16.0, 18.0, 18.0, 19.0, 18.0, 21.0, 20.0]"
100,"[17.0, 17.0, 18.0, 13.0, 13.0, 13.0, 18.0, 19.0, 15.0, 17.0, 18.0, 15.0, 12.0, 16.0, 17.0, 13.0, 14.0, 17.0, 16.0, 17.0, 17.0, 17.0, 16.0, 19.0, 19.0]"
101,"[16.0, 14.0, 18.0, 12.0, 12.0, 14.0, 18.0, 19.0, 13.0, 16.0, 17.0, 11.0, 10.0, 16.0, 16.0, 13.0, 13.0, 17.0, 16.0, 17.0, 17.0, 16.0, 16.0, 19.0, 19.0]"
102,"[16.0, 15.0, 19.0, 13.0, 13.0, 14.0, 17.0, 17.0, 14.0, 15.0, 17.0, 13.0, 11.0, 15.0, 16.0, 13.0, 15.0, 16.0, 16.0, 17.0, 17.0, 17.0, 17.0, 20.0, 18.0]"
103,"[17.0, 17.0, 20.0, 15.0, 16.0, 15.0, 18.0, 18.0, 16.0, 15.0, 19.0, 14.0, 13.0, 17.0, 18.0, 16.0, 17.0, 17.0, 17.0, 18.0, 19.0, 19.0, 18.0, 21.0, 19.0]"
104,"[19.0, 19.0, 23.0, 18.0, 19.0, 18.0, 22.0, 21.0, 18.0, 19.0, 22.0, 16.0, 16.0, 19.0, 21.0, 19.0, 19.0, 21.0, 19.0, 21.0, 21.0, 24.0, 21.0, 24.0, 23.0]"
105,"[21.0, 21.0, 22.0, 21.0, 21.0, 21.0, 22.0, 22.0, 21.0, 20.0, 24.0, 13.0, 18.0, 21.0, 24.0, 24.0, 22.0, 26.0, 20.0, 21.0, 22.0, 23.0, 21.0, 25.0, 24.0]"
106,"[23.0, 23.0, 21.0, 23.0, 23.0, 21.0, 22.0, 20.0, 22.0, 22.0, 23.0, 19.0, 16.0, 21.0, 25.0, 24.0, 22.0, 24.0, 21.0, 22.0, 23.0, 21.0, 21.0, 24.0, 23.0]"
