,x_input,x_output
11,"[np.float32(34.451523), np.float32(92.36457), np.float32(31.314589), np.float32(99.3256), np.float32(-51.633945), np.float32(-172.84677)]","[np.float32(17.22381), np.float32(18.177631), np.float32(19.116795), np.float32(19.550829), np.float32(19.2989), np.float32(19.48472), np.float32(21.079515), np.float32(22.295914), np.float32(18.678324), np.float32(18.22352), np.float32(17.154335), np.float32(18.763685), np.float32(20.642727), np.float32(20.642727), np.float32(18.440485), np.float32(18.440485)]"
12,"[np.float32(17.699177), np.float32(-4.4179387), np.float32(-54.6607), np.float32(116.34819), np.float32(122.69955), np.float32(-36.820007)]","[np.float32(25.19062), np.float32(25.305885), np.float32(26.298079), np.float32(25.071133), np.float32(26.514149), np.float32(27.905539), np.float32(26.870024), np.float32(26.188156), np.float32(26.025026), np.float32(25.509773), np.float32(24.38592), np.float32(25.872528), np.float32(26.88817), np.float32(26.88817), np.float32(26.616297), np.float32(26.616297)]"
13,"[np.float32(117.15115), np.float32(160.9598), np.float32(63.092472), np.float32(-1.6219363), np.float32(30.921383), np.float32(53.36891)]","[np.float32(15.603785), np.float32(16.342602), np.float32(16.664783), np.float32(16.08893), np.float32(16.424372), np.float32(16.544216), np.float32(16.93013), np.float32(16.837906), np.float32(16.872948), np.float32(14.979275), np.float32(14.713093), np.float32(16.328394), np.float32(16.52362), np.float32(16.52362), np.float32(17.756935), np.float32(17.756935)]"
14,"[np.float32(106.39641), np.float32(-24.296926), np.float32(74.43155), np.float32(85.36729), np.float32(-51.77439), np.float32(58.576042)]","[np.float32(14.270184), np.float32(14.406425), np.float32(14.705936), np.float32(13.773092), np.float32(14.276005), np.float32(12.380724), np.float32(15.192556), np.float32(16.277279), np.float32(16.24389), np.float32(15.034422), np.float32(15.210176), np.float32(16.585526), np.float32(16.687904), np.float32(16.687904), np.float32(14.979425), np.float32(14.979425)]"
15,"[np.float32(-14.963366), np.float32(66.49893), np.float32(-26.41377), np.float32(50.42178), np.float32(229.8362), np.float32(11.710625)]","[np.float32(27.55458), np.float32(27.594883), np.float32(28.60711), np.float32(26.611282), np.float32(28.550602), np.float32(30.21949), np.float32(28.57545), np.float32(26.526394), np.float32(27.948488), np.float32(26.933271), np.float32(25.395123), np.float32(27.369572), np.float32(27.658812), np.float32(27.658812), np.float32(28.88723), np.float32(28.88723)]"
16,"[np.float32(-113.308525), np.float32(40.30288), np.float32(-153.23943), np.float32(-46.53276), np.float32(47.741318), np.float32(83.57548)]","[np.float32(25.312225), np.float32(24.77645), np.float32(24.595093), np.float32(26.868902), np.float32(27.898634), np.float32(30.82069), np.float32(25.182766), np.float32(25.954592), np.float32(24.711828), np.float32(25.053701), np.float32(26.250332), np.float32(24.950815), np.float32(25.077463), np.float32(25.077463), np.float32(26.755444), np.float32(26.755444)]"
17,"[np.float32(-143.84988), np.float32(8.984245), np.float32(-1.9494128), np.float32(121.86669), np.float32(-152.77885), np.float32(50.701828)]","[np.float32(15.714167), np.float32(16.167046), np.float32(16.030481), np.float32(18.954992), np.float32(19.11946), np.float32(16.71475), np.float32(16.9371), np.float32(19.205542), np.float32(17.036783), np.float32(17.286058), np.float32(18.004183), np.float32(18.675955), np.float32(18.975725), np.float32(18.975725), np.float32(15.364439), np.float32(15.364439)]"
18,"[np.float32(57.45171), np.float32(-29.746962), np.float32(263.84985), np.float32(-99.319534), np.float32(97.73943), np.float32(-48.281857)]","[np.float32(20.617907), np.float32(19.942549), np.float32(20.506268), np.float32(17.201809), np.float32(18.144178), np.float32(16.245552), np.float32(21.61848), np.float32(20.281357), np.float32(21.693094), np.float32(19.970114), np.float32(17.850193), np.float32(19.8768), np.float32(18.461077), np.float32(18.461077), np.float32(19.048077), np.float32(19.048077)]"
19,"[np.float32(77.63523), np.float32(50.219772), np.float32(59.3194), np.float32(132.07565), np.float32(-125.15561), np.float32(-0.73747826)]","[np.float32(12.258833), np.float32(13.136721), np.float32(13.489634), np.float32(14.224497), np.float32(14.026211), np.float32(12.17807), np.float32(14.571859), np.float32(16.35935), np.float32(14.411821), np.float32(13.482588), np.float32(13.538795), np.float32(15.017857), np.float32(16.033855), np.float32(16.033855), np.float32(13.352774), np.float32(13.352774)]"
20,"[np.float32(60.315556), np.float32(5.6346107), np.float32(79.896545), np.float32(-47.268307), np.float32(-318.2882), np.float32(-43.339348)]","[np.float32(11.019084), np.float32(11.049358), np.float32(10.512516), np.float32(13.643877), np.float32(12.255775), np.float32(11.609501), np.float32(12.878946), np.float32(16.096968), np.float32(11.900172), np.float32(11.454859), np.float32(12.616589), np.float32(11.100168), np.float32(11.486136), np.float32(11.486136), np.float32(10.878066), np.float32(10.878067)]"
21,"[np.float32(-131.3197), np.float32(-94.876656), np.float32(-26.542871), np.float32(-84.24632), np.float32(-87.41278), np.float32(-81.8143)]","[np.float32(23.066584), np.float32(21.83488), np.float32(21.910646), np.float32(23.80686), np.float32(23.990427), np.float32(25.221268), np.float32(24.27634), np.float32(26.283436), np.float32(22.742346), np.float32(23.665874), np.float32(24.080557), np.float32(22.41055), np.float32(22.508596), np.float32(22.508596), np.float32(21.862444), np.float32(21.862444)]"
22,"[np.float32(-23.333885), np.float32(73.28638), np.float32(43.889107), np.float32(-169.09627), np.float32(-123.16548), np.float32(-7.505429)]","[np.float32(15.3863125), np.float32(14.855861), np.float32(14.54044), np.float32(16.738575), np.float32(16.025084), np.float32(16.728586), np.float32(16.545969), np.float32(18.781868), np.float32(15.410465), np.float32(15.021094), np.float32(15.933327), np.float32(14.514765), np.float32(14.209898), np.float32(14.209898), np.float32(15.224461), np.float32(15.224461)]"
23,"[np.float32(171.8986), np.float32(144.6018), np.float32(-3.3030934), np.float32(-57.23527), np.float32(-51.47299), np.float32(-32.46313)]","[np.float32(13.759547), np.float32(14.150408), np.float32(14.552776), np.float32(14.937427), np.float32(14.355314), np.float32(16.388124), np.float32(16.10418), np.float32(17.745981), np.float32(14.763617), np.float32(13.47822), np.float32(14.009445), np.float32(13.94165), np.float32(15.109982), np.float32(15.109982), np.float32(16.410975), np.float32(16.410975)]"
24,"[np.float32(73.78114), np.float32(19.42005), np.float32(-8.394035), np.float32(-163.15538), np.float32(33.882294), np.float32(-21.726202)]","[np.float32(21.120037), np.float32(20.064535), np.float32(20.362425), np.float32(19.98584), np.float32(20.310423), np.float32(23.050081), np.float32(21.922482), np.float32(22.798338), np.float32(20.962927), np.float32(20.345179), np.float32(20.870615), np.float32(19.772776), np.float32(19.717829), np.float32(19.717829), np.float32(21.971598), np.float32(21.971598)]"
25,"[np.float32(-45.05471), np.float32(60.95139), np.float32(71.15043), np.float32(-55.68657), np.float32(-51.541985), np.float32(-20.2312)]","[np.float32(17.978973), np.float32(17.87015), np.float32(17.97391), np.float32(19.076256), np.float32(19.10858), np.float32(18.737938), np.float32(19.436186), np.float32(20.491205), np.float32(18.526882), np.float32(18.0303), np.float32(17.887537), np.float32(18.184671), np.float32(18.015038), np.float32(18.015038), np.float32(17.728872), np.float32(17.728872)]"
26,"[np.float32(-8.390215), np.float32(-82.24361), np.float32(-84.90553), np.float32(56.98487), np.float32(166.08737), np.float32(-41.136967)]","[np.float32(27.298536), np.float32(26.678257), np.float32(27.59582), np.float32(25.854311), np.float32(27.480398), np.float32(29.476582), np.float32(28.472612), np.float32(27.829588), np.float32(27.671156), np.float32(27.44365), np.float32(26.479574), np.float32(27.108137), np.float32(27.744629), np.float32(27.744629), np.float32(28.052126), np.float32(28.052126)]"
27,"[np.float32(23.360899), np.float32(29.09735), np.float32(118.11246), np.float32(-70.761055), np.float32(18.778378), np.float32(36.75297)]","[np.float32(18.39829), np.float32(18.000237), np.float32(18.141731), np.float32(17.271042), np.float32(17.880472), np.float32(17.02108), np.float32(18.913395), np.float32(18.960299), np.float32(19.193342), np.float32(17.959621), np.float32(17.53936), np.float32(18.398804), np.float32(17.50934), np.float32(17.50934), np.float32(18.156967), np.float32(18.156967)]"
28,"[np.float32(130.6486), np.float32(-272.45206), np.float32(127.178955), np.float32(65.8605), np.float32(113.20667), np.float32(-201.42273)]","[np.float32(24.77284), np.float32(23.606903), np.float32(24.975859), np.float32(20.625994), np.float32(22.004456), np.float32(21.763235), np.float32(26.876413), np.float32(26.459423), np.float32(26.133419), np.float32(25.626026), np.float32(23.644392), np.float32(25.068905), np.float32(25.460428), np.float32(25.460428), np.float32(23.563461), np.float32(23.563461)]"
29,"[np.float32(148.17285), np.float32(-20.518633), np.float32(75.42159), np.float32(73.2029), np.float32(-42.550957), np.float32(-119.95218)]","[np.float32(15.115189), np.float32(15.316978), np.float32(16.28996), np.float32(14.565956), np.float32(14.515162), np.float32(13.955376), np.float32(18.230772), np.float32(19.601353), np.float32(17.187721), np.float32(16.243328), np.float32(15.446659), np.float32(16.911499), np.float32(18.16723), np.float32(18.16723), np.float32(15.897823), np.float32(15.897823)]"
30,"[np.float32(91.228935), np.float32(45.15465), np.float32(-5.302727), np.float32(-174.6299), np.float32(133.46175), np.float32(40.5067)]","[np.float32(24.202005), np.float32(23.181715), np.float32(23.433578), np.float32(22.125683), np.float32(23.177814), np.float32(26.344643), np.float32(24.073027), np.float32(23.459795), np.float32(23.77769), np.float32(22.60841), np.float32(22.888054), np.float32(22.31191), np.float32(21.722464), np.float32(21.722466), np.float32(25.518778), np.float32(25.518778)]"
31,"[np.float32(-68.02492), np.float32(10.308092), np.float32(83.57243), np.float32(40.967323), np.float32(20.380503), np.float32(-28.982641)]","[np.float32(21.93905), np.float32(21.987278), np.float32(22.42741), np.float32(22.363855), np.float32(23.264633), np.float32(22.167057), np.float32(23.377546), np.float32(23.206568), np.float32(22.799221), np.float32(22.319891), np.float32(21.222431), np.float32(22.771542), np.float32(22.647383), np.float32(22.647383), np.float32(21.41042), np.float32(21.41042)]"
32,"[np.float32(-47.553513), np.float32(-103.70086), np.float32(59.104225), np.float32(-6.934283), np.float32(-20.000921), np.float32(147.38469)]","[np.float32(18.987522), np.float32(18.025194), np.float32(17.824625), np.float32(17.488226), np.float32(18.667326), np.float32(16.63754), np.float32(17.90753), np.float32(18.677395), np.float32(19.861637), np.float32(19.295618), np.float32(20.008984), np.float32(20.3004), np.float32(18.910774), np.float32(18.910774), np.float32(18.004808), np.float32(18.004808)]"
33,"[np.float32(9.847695), np.float32(-136.27087), np.float32(1.7234778), np.float32(96.542206), np.float32(-66.35403), np.float32(95.9075)]","[np.float32(16.644264), np.float32(16.042797), np.float32(16.178715), np.float32(15.842157), np.float32(16.731699), np.float32(14.698752), np.float32(16.669943), np.float32(18.507645), np.float32(18.277542), np.float32(18.024517), np.float32(18.985205), np.float32(19.473032), np.float32(19.282907), np.float32(19.282907), np.float32(16.411844), np.float32(16.411844)]"
34,"[np.float32(-36.796516), np.float32(14.860781), np.float32(-55.01114), np.float32(-101.24237), np.float32(-135.9228), np.float32(-13.675585)]","[np.float32(16.79601), np.float32(16.105913), np.float32(15.960789), np.float32(18.373951), np.float32(17.917503), np.float32(19.334244), np.float32(17.961578), np.float32(20.803577), np.float32(16.873318), np.float32(17.063765), np.float32(18.594193), np.float32(16.788431), np.float32(17.111444), np.float32(17.111444), np.float32(17.054985), np.float32(17.054985)]"
35,"[np.float32(29.13832), np.float32(37.621555), np.float32(35.37263), np.float32(56.081993), np.float32(83.29276), np.float32(127.29649)]","[np.float32(20.239983), np.float32(20.408218), np.float32(20.59498), np.float32(19.617544), np.float32(21.055191), np.float32(20.25987), np.float32(20.058212), np.float32(19.408678), np.float32(21.361732), np.float32(20.009256), np.float32(19.981112), np.float32(21.72247), np.float32(21.199642), np.float32(21.199642), np.float32(21.385187), np.float32(21.385187)]"
36,"[np.float32(46.156574), np.float32(60.14992), np.float32(10.541807), np.float32(-35.948235), np.float32(-120.163864), np.float32(69.38917)]","[np.float32(13.423079), np.float32(13.404684), np.float32(13.153452), np.float32(14.897978), np.float32(14.576185), np.float32(14.530201), np.float32(14.185186), np.float32(16.401226), np.float32(14.28619), np.float32(13.565287), np.float32(14.880921), np.float32(14.300228), np.float32(14.40006), np.float32(14.40006), np.float32(14.481871), np.float32(14.481871)]"
37,"[np.float32(17.038101), np.float32(115.34714), np.float32(-57.68446), np.float32(47.124107), np.float32(120.94829), np.float32(141.0859)]","[np.float32(22.877766), np.float32(23.292), np.float32(23.456417), np.float32(23.477354), np.float32(25.015362), np.float32(26.344769), np.float32(22.717669), np.float32(21.779785), np.float32(23.368952), np.float32(22.155552), np.float32(22.501009), np.float32(23.722147), np.float32(23.709955), np.float32(23.709955), np.float32(25.351444), np.float32(25.351442)]"
38,"[np.float32(64.0481), np.float32(-45.497665), np.float32(46.016567), np.float32(186.76132), np.float32(-79.46374), np.float32(75.41896)]","[np.float32(13.694386), np.float32(14.215965), np.float32(14.51626), np.float32(14.12694), np.float32(14.772498), np.float32(11.899481), np.float32(14.75676), np.float32(16.187107), np.float32(16.135565), np.float32(15.241028), np.float32(15.560102), np.float32(17.442736), np.float32(17.897638), np.float32(17.897638), np.float32(14.44829), np.float32(14.44829)]"
39,"[np.float32(46.286507), np.float32(-52.785645), np.float32(181.16817), np.float32(-38.10583), np.float32(190.16148), np.float32(3.9618752)]","[np.float32(25.426914), np.float32(24.620985), np.float32(25.344568), np.float32(21.791704), np.float32(23.580595), np.float32(22.910358), np.float32(25.730494), np.float32(23.582325), np.float32(26.134132), np.float32(24.659542), np.float32(22.81812), np.float32(24.878366), np.float32(23.669292), np.float32(23.669292), np.float32(24.551868), np.float32(24.551868)]"
40,"[np.float32(-2.0655828), np.float32(-61.697384), np.float32(-214.99336), np.float32(-77.14655), np.float32(3.1848924), np.float32(-120.11988)]","[np.float32(24.998611), np.float32(23.909904), np.float32(24.421276), np.float32(25.72888), np.float32(25.877853), np.float32(30.991741), np.float32(26.860563), np.float32(28.959387), np.float32(24.449541), np.float32(25.348558), np.float32(26.036707), np.float32(23.532875), np.float32(25.185781), np.float32(25.185781), np.float32(26.799562), np.float32(26.799562)]"
41,"[np.float32(77.54053), np.float32(30.85115), np.float32(153.03342), np.float32(18.974207), np.float32(11.304649), np.float32(-163.82805)]","[np.float32(18.078728), np.float32(18.38218), np.float32(19.374548), np.float32(17.530066), np.float32(17.64107), np.float32(16.83707), np.float32(21.3309), np.float32(21.469255), np.float32(19.630882), np.float32(18.536049), np.float32(16.672192), np.float32(18.743303), np.float32(19.456322), np.float32(19.456322), np.float32(18.03389), np.float32(18.03389)]"
42,"[np.float32(-18.73479), np.float32(-82.55687), np.float32(76.92331), np.float32(60.64549), np.float32(-9.369007), np.float32(-23.26924)]","[np.float32(20.04711), np.float32(19.679876), np.float32(20.173038), np.float32(19.292477), np.float32(20.15871), np.float32(18.535976), np.float32(21.316015), np.float32(21.940834), np.float32(21.38512), np.float32(21.00932), np.float32(20.35706), np.float32(21.608376), np.float32(21.524082), np.float32(21.524082), np.float32(19.259016), np.float32(19.259016)]"
43,"[np.float32(11.708477), np.float32(4.147105), np.float32(-140.26663), np.float32(47.108253), np.float32(200.35603), np.float32(-54.250134)]","[np.float32(27.29029), np.float32(27.063528), np.float32(28.127155), np.float32(26.630896), np.float32(28.05927), np.float32(31.398178), np.float32(28.919287), np.float32(28.171665), np.float32(27.486895), np.float32(27.106739), np.float32(26.04401), np.float32(26.692623), np.float32(27.877203), np.float32(27.877203), np.float32(29.320684), np.float32(29.320686)]"
44,"[np.float32(53.55571), np.float32(-23.74364), np.float32(-138.47745), np.float32(18.99335), np.float32(174.67682), np.float32(85.455185)]","[np.float32(26.57764), np.float32(26.021843), np.float32(26.455566), np.float32(25.322445), np.float32(27.088453), np.float32(30.270224), np.float32(26.443174), np.float32(25.794226), np.float32(26.669796), np.float32(26.011606), np.float32(26.478025), np.float32(26.419987), np.float32(26.770893), np.float32(26.770893), np.float32(28.865366), np.float32(28.865366)]"
45,"[np.float32(211.86378), np.float32(-24.919317), np.float32(-9.422173), np.float32(-7.280601), np.float32(43.33591), np.float32(-39.194023)]","[np.float32(17.616974), np.float32(17.145327), np.float32(18.024757), np.float32(15.481781), np.float32(15.941078), np.float32(17.734243), np.float32(19.325634), np.float32(20.311962), np.float32(18.989502), np.float32(17.786222), np.float32(17.958178), np.float32(18.353464), np.float32(19.292173), np.float32(19.292173), np.float32(19.636204), np.float32(19.636204)]"
46,"[np.float32(-123.65039), np.float32(100.846375), np.float32(87.59924), np.float32(-202.39754), np.float32(33.265), np.float32(14.998507)]","[np.float32(23.885757), np.float32(23.179588), np.float32(22.917074), np.float32(24.374037), np.float32(24.898039), np.float32(26.06931), np.float32(24.080126), np.float32(23.7461), np.float32(22.976206), np.float32(22.464958), np.float32(22.203928), np.float32(21.662153), np.float32(20.357956), np.float32(20.357956), np.float32(23.156334), np.float32(23.156334)]"
47,"[np.float32(-134.13058), np.float32(116.92642), np.float32(195.33269), np.float32(103.815155), np.float32(27.06675), np.float32(-69.52447)]","[np.float32(21.290276), np.float32(22.303427), np.float32(22.848625), np.float32(22.946173), np.float32(23.820309), np.float32(21.011063), np.float32(23.516294), np.float32(22.2728), np.float32(22.534248), np.float32(21.572206), np.float32(19.233538), np.float32(22.522541), np.float32(22.321896), np.float32(22.321896), np.float32(20.365032), np.float32(20.365032)]"
48,"[np.float32(-52.847828), np.float32(-80.894455), np.float32(42.076683), np.float32(-39.399075), np.float32(123.508705), np.float32(-79.71415)]","[np.float32(27.318872), np.float32(26.355215), np.float32(27.056953), np.float32(25.493164), np.float32(26.877054), np.float32(27.8902), np.float32(28.415167), np.float32(27.610132), np.float32(27.359081), np.float32(27.148527), np.float32(25.78966), np.float32(26.33471), np.float32(26.101912), np.float32(26.101912), np.float32(26.49512), np.float32(26.49512)]"
49,"[np.float32(84.69257), np.float32(51.65966), np.float32(142.03694), np.float32(-25.887094), np.float32(70.58855), np.float32(170.88124)]","[np.float32(16.862932), np.float32(16.769749), np.float32(16.713156), np.float32(15.035017), np.float32(16.176067), np.float32(14.3404875), np.float32(16.111586), np.float32(15.342159), np.float32(18.12327), np.float32(16.041037), np.float32(15.894293), np.float32(17.54201), np.float32(16.155548), np.float32(16.155548), np.float32(17.386873), np.float32(17.386873)]"
50,"[np.float32(100.931915), np.float32(5.1917815), np.float32(103.14368), np.float32(25.922056), np.float32(-88.262115), np.float32(163.94763)]","[np.float32(13.352423), np.float32(13.356724), np.float32(13.013287), np.float32(13.249071), np.float32(13.695039), np.float32(11.612712), np.float32(12.911081), np.float32(13.8362255), np.float32(14.79868), np.float32(13.280912), np.float32(14.143101), np.float32(14.741808), np.float32(13.947558), np.float32(13.947558), np.float32(13.943722), np.float32(13.943722)]"
51,"[np.float32(22.859661), np.float32(-68.613495), np.float32(42.18495), np.float32(85.35746), np.float32(17.73849), np.float32(111.96631)]","[np.float32(18.527128), np.float32(18.272697), np.float32(18.468754), np.float32(17.290596), np.float32(18.591118), np.float32(16.646948), np.float32(18.354998), np.float32(18.708866), np.float32(20.058249), np.float32(19.13881), np.float32(19.363134), np.float32(20.793295), np.float32(20.248568), np.float32(20.248568), np.float32(18.684498), np.float32(18.684498)]"
52,"[np.float32(-13.456022), np.float32(-6.574591), np.float32(-41.045124), np.float32(45.627827), np.float32(110.855545), np.float32(194.12825)]","[np.float32(23.530066), np.float32(23.226515), np.float32(23.152952), np.float32(22.827377), np.float32(24.718166), np.float32(24.92905), np.float32(22.20592), np.float32(21.495844), np.float32(23.964167), np.float32(23.063004), np.float32(23.836374), np.float32(24.64609), np.float32(23.8279), np.float32(23.8279), np.float32(24.734844), np.float32(24.734844)]"
53,"[np.float32(-27.817442), np.float32(-7.668464), np.float32(339.78207), np.float32(106.59586), np.float32(90.09356), np.float32(-7.58921)]","[np.float32(19.235607), np.float32(19.76257), np.float32(20.37669), np.float32(17.290697), np.float32(18.596973), np.float32(13.317045), np.float32(20.650148), np.float32(18.575068), np.float32(21.460863), np.float32(19.563314), np.float32(16.454704), np.float32(20.854586), np.float32(19.495468), np.float32(19.495468), np.float32(17.082474), np.float32(17.082474)]"
54,"[np.float32(55.373745), np.float32(-94.07703), np.float32(15.020466), np.float32(84.091774), np.float32(-20.9014), np.float32(155.13966)]","[np.float32(16.390963), np.float32(15.970108), np.float32(16.021107), np.float32(15.078587), np.float32(16.215343), np.float32(14.210742), np.float32(15.823193), np.float32(16.86622), np.float32(18.037971), np.float32(17.138535), np.float32(18.046322), np.float32(18.96091), np.float32(18.404797), np.float32(18.404797), np.float32(16.75282), np.float32(16.75282)]"
55,"[np.float32(-28.120218), np.float32(74.45247), np.float32(-34.76337), np.float32(43.813683), np.float32(89.36234), np.float32(50.674305)]","[np.float32(23.84219), np.float32(24.081745), np.float32(24.438501), np.float32(24.64315), np.float32(25.938847), np.float32(27.075327), np.float32(24.556717), np.float32(23.955925), np.float32(24.277054), np.float32(23.581455), np.float32(23.302355), np.float32(24.375425), np.float32(24.61461), np.float32(24.61461), np.float32(25.346233), np.float32(25.346235)]"
56,"[np.float32(-32.66299), np.float32(46.795574), np.float32(-74.90132), np.float32(51.17659), np.float32(12.038193), np.float32(-116.36202)]","[np.float32(23.20699), np.float32(23.413454), np.float32(24.16522), np.float32(25.198336), np.float32(25.573355), np.float32(27.86671), np.float32(25.810925), np.float32(26.668243), np.float32(23.520538), np.float32(23.741674), np.float32(23.050491), np.float32(23.271187), np.float32(24.85845), np.float32(24.85845), np.float32(24.68674), np.float32(24.686743)]"
57,"[np.float32(73.232315), np.float32(127.571976), np.float32(4.919128), np.float32(27.637384), np.float32(-76.07401), np.float32(74.60774)]","[np.float32(13.375895), np.float32(14.019546), np.float32(14.044195), np.float32(15.331514), np.float32(15.21792), np.float32(15.107174), np.float32(14.602432), np.float32(16.089085), np.float32(14.630705), np.float32(13.476885), np.float32(14.284998), np.float32(14.854206), np.float32(15.370171), np.float32(15.370171), np.float32(15.355629), np.float32(15.355629)]"
58,"[np.float32(142.35823), np.float32(145.54182), np.float32(18.57634), np.float32(-58.31059), np.float32(100.88711), np.float32(33.23838)]","[np.float32(19.067507), np.float32(19.328539), np.float32(19.807852), np.float32(18.494911), np.float32(19.131025), np.float32(21.10977), np.float32(20.180853), np.float32(19.67276), np.float32(19.771412), np.float32(17.952456), np.float32(17.787392), np.float32(18.812037), np.float32(19.06228), np.float32(19.06228), np.float32(21.646978), np.float32(21.646978)]"
59,"[np.float32(310.46884), np.float32(-55.402428), np.float32(17.917755), np.float32(-100.04), np.float32(63.456795), np.float32(-128.1097)]","[np.float32(17.641098), np.float32(16.646542), np.float32(17.859667), np.float32(13.991705), np.float32(14.148928), np.float32(16.98601), np.float32(19.980383), np.float32(21.064552), np.float32(18.909912), np.float32(17.5477), np.float32(17.361702), np.float32(17.298561), np.float32(18.407295), np.float32(18.407295), np.float32(19.51439), np.float32(19.51439)]"
