,x_input,x_output
10,"[np.float32(38.17485), np.float32(4.8834467), np.float32(44.89915), np.float32(-111.630714), np.float32(28.74251), np.float32(-0.33992672)]","[np.float32(22.396566), np.float32(22.648535), np.float32(22.965675), np.float32(21.457968), np.float32(22.64088), np.float32(22.24435), np.float32(25.446747), np.float32(23.67343), np.float32(24.384062), np.float32(23.620848), np.float32(22.079311), np.float32(23.03154), np.float32(23.367098), np.float32(23.367098), np.float32(22.054396), np.float32(22.054396)]"
11,"[np.float32(34.451523), np.float32(92.36457), np.float32(31.314589), np.float32(99.3256), np.float32(-51.633945), np.float32(-172.84677)]","[np.float32(20.966412), np.float32(21.55088), np.float32(21.859413), np.float32(23.046175), np.float32(24.144932), np.float32(26.022474), np.float32(24.345749), np.float32(24.616402), np.float32(23.121437), np.float32(24.037563), np.float32(21.699537), np.float32(22.786396), np.float32(23.356634), np.float32(23.356634), np.float32(24.411005), np.float32(24.411005)]"
12,"[np.float32(17.699177), np.float32(-4.4179387), np.float32(-54.6607), np.float32(116.34819), np.float32(122.69955), np.float32(-36.820007)]","[np.float32(20.703901), np.float32(21.530323), np.float32(21.25174), np.float32(22.247257), np.float32(23.67413), np.float32(24.638464), np.float32(22.742298), np.float32(22.31781), np.float32(22.348705), np.float32(23.214397), np.float32(23.335121), np.float32(24.367401), np.float32(24.733183), np.float32(24.733183), np.float32(23.572283), np.float32(23.572283)]"
13,"[np.float32(117.15115), np.float32(160.9598), np.float32(63.092472), np.float32(-1.6219363), np.float32(30.921383), np.float32(53.36891)]","[np.float32(16.554771), np.float32(16.593847), np.float32(16.570606), np.float32(17.18895), np.float32(17.659618), np.float32(17.023277), np.float32(17.503874), np.float32(18.363853), np.float32(16.8918), np.float32(15.892975), np.float32(16.411833), np.float32(16.492355), np.float32(17.000927), np.float32(17.000927), np.float32(16.522213), np.float32(16.522213)]"
14,"[np.float32(106.39641), np.float32(-24.296926), np.float32(74.43155), np.float32(85.36729), np.float32(-51.77439), np.float32(58.576042)]","[np.float32(13.7821455), np.float32(13.449518), np.float32(13.92301), np.float32(14.576044), np.float32(14.820392), np.float32(14.528471), np.float32(14.881479), np.float32(17.039326), np.float32(14.464482), np.float32(13.460703), np.float32(13.422951), np.float32(13.823116), np.float32(14.480714), np.float32(14.480714), np.float32(14.920889), np.float32(14.920889)]"
15,"[np.float32(-14.963366), np.float32(66.49893), np.float32(-26.41377), np.float32(50.42178), np.float32(229.8362), np.float32(11.710625)]","[np.float32(23.18016), np.float32(24.20858), np.float32(23.745258), np.float32(23.356373), np.float32(25.16244), np.float32(25.743408), np.float32(24.89788), np.float32(22.619074), np.float32(24.53938), np.float32(24.850594), np.float32(25.5686), np.float32(26.77708), np.float32(26.871035), np.float32(26.871035), np.float32(24.959177), np.float32(24.959177)]"
16,"[np.float32(-113.308525), np.float32(40.30288), np.float32(-153.23943), np.float32(-46.53276), np.float32(47.741318), np.float32(83.57548)]","[np.float32(23.968061), np.float32(25.253784), np.float32(24.290277), np.float32(25.864723), np.float32(27.16824), np.float32(28.245216), np.float32(25.238977), np.float32(23.516607), np.float32(23.91602), np.float32(24.28101), np.float32(24.854464), np.float32(24.916342), np.float32(25.0802), np.float32(25.0802), np.float32(24.852505), np.float32(24.852505)]"
17,"[np.float32(-143.84988), np.float32(8.984245), np.float32(-1.9494128), np.float32(121.86669), np.float32(-152.77885), np.float32(50.701828)]","[np.float32(18.60622), np.float32(19.23792), np.float32(19.242683), np.float32(21.081179), np.float32(21.68468), np.float32(24.285538), np.float32(19.46029), np.float32(20.233725), np.float32(17.8948), np.float32(17.579613), np.float32(16.833689), np.float32(17.20998), np.float32(17.57748), np.float32(17.57748), np.float32(21.71322), np.float32(21.71322)]"
18,"[np.float32(57.45171), np.float32(-29.746962), np.float32(263.84985), np.float32(-99.319534), np.float32(97.73943), np.float32(-48.281857)]","[np.float32(22.921106), np.float32(22.604107), np.float32(24.063814), np.float32(18.693708), np.float32(20.309975), np.float32(19.68627), np.float32(27.038094), np.float32(23.706331), np.float32(26.295362), np.float32(24.36931), np.float32(21.306313), np.float32(23.757421), np.float32(23.919312), np.float32(23.919312), np.float32(22.67495), np.float32(22.674952)]"
19,"[np.float32(77.63523), np.float32(50.219772), np.float32(59.3194), np.float32(132.07565), np.float32(-125.15561), np.float32(-0.73747826)]","[np.float32(13.91343), np.float32(13.793977), np.float32(14.163942), np.float32(16.135963), np.float32(16.251003), np.float32(17.041824), np.float32(15.076756), np.float32(17.897161), np.float32(14.252868), np.float32(13.798157), np.float32(13.263065), np.float32(13.458649), np.float32(14.191402), np.float32(14.191402), np.float32(16.181393), np.float32(16.181393)]"
20,"[np.float32(60.315556), np.float32(5.6346107), np.float32(79.896545), np.float32(-47.268307), np.float32(-318.2882), np.float32(-43.339348)]","[np.float32(16.358297), np.float32(15.942331), np.float32(16.812258), np.float32(17.923616), np.float32(17.765888), np.float32(18.370092), np.float32(19.253426), np.float32(21.495928), np.float32(17.36716), np.float32(16.414366), np.float32(13.270951), np.float32(13.292422), np.float32(14.146142), np.float32(14.146142), np.float32(16.99173), np.float32(16.99173)]"
21,"[np.float32(-131.3197), np.float32(-94.876656), np.float32(-26.542871), np.float32(-84.24632), np.float32(-87.41278), np.float32(-81.8143)]","[np.float32(26.80251), np.float32(27.660076), np.float32(27.984154), np.float32(27.016659), np.float32(28.61669), np.float32(30.458994), np.float32(31.033293), np.float32(28.238277), np.float32(29.104803), np.float32(29.393003), np.float32(26.020075), np.float32(27.396376), np.float32(27.639246), np.float32(27.639242), np.float32(28.517754), np.float32(28.517756)]"
22,"[np.float32(-23.333885), np.float32(73.28638), np.float32(43.889107), np.float32(-169.09627), np.float32(-123.16548), np.float32(-7.505429)]","[np.float32(23.164228), np.float32(23.477413), np.float32(23.787348), np.float32(23.038216), np.float32(23.865002), np.float32(24.231392), np.float32(26.28321), np.float32(24.745327), np.float32(24.333485), np.float32(23.35195), np.float32(20.838955), np.float32(21.276968), np.float32(21.655373), np.float32(21.655373), np.float32(22.527084), np.float32(22.527084)]"
23,"[np.float32(171.8986), np.float32(144.6018), np.float32(-3.3030934), np.float32(-57.23527), np.float32(-51.47299), np.float32(-32.46313)]","[np.float32(17.402012), np.float32(17.447113), np.float32(17.39095), np.float32(19.08516), np.float32(19.401768), np.float32(18.609037), np.float32(19.614212), np.float32(21.097189), np.float32(18.658144), np.float32(18.466654), np.float32(17.845123), np.float32(17.601763), np.float32(18.354694), np.float32(18.354694), np.float32(17.201021), np.float32(17.201021)]"
24,"[np.float32(73.78114), np.float32(19.42005), np.float32(-8.394035), np.float32(-163.15538), np.float32(33.882294), np.float32(-21.726202)]","[np.float32(23.304125), np.float32(23.659143), np.float32(23.746965), np.float32(22.76628), np.float32(23.95464), np.float32(23.140917), np.float32(26.759602), np.float32(24.949005), np.float32(25.633427), np.float32(25.269281), np.float32(23.700676), np.float32(24.372871), np.float32(24.779976), np.float32(24.779976), np.float32(22.404154), np.float32(22.404154)]"
25,"[np.float32(-45.05471), np.float32(60.95139), np.float32(71.15043), np.float32(-55.68657), np.float32(-51.541985), np.float32(-20.2312)]","[np.float32(22.59612), np.float32(23.025883), np.float32(23.392387), np.float32(22.462757), np.float32(23.560356), np.float32(24.562584), np.float32(25.345287), np.float32(23.781612), np.float32(23.802166), np.float32(23.067911), np.float32(21.02767), np.float32(21.983671), np.float32(22.271135), np.float32(22.271135), np.float32(23.453892), np.float32(23.453892)]"
26,"[np.float32(-8.390215), np.float32(-82.24361), np.float32(-84.90553), np.float32(56.98487), np.float32(166.08737), np.float32(-41.136967)]","[np.float32(23.526878), np.float32(24.505535), np.float32(24.230818), np.float32(24.224854), np.float32(26.05219), np.float32(26.798548), np.float32(26.348495), np.float32(24.518478), np.float32(25.918346), np.float32(26.92228), np.float32(26.595917), np.float32(27.973177), np.float32(28.229607), np.float32(28.229609), np.float32(25.948845), np.float32(25.948845)]"
27,"[np.float32(23.360899), np.float32(29.09735), np.float32(118.11246), np.float32(-70.761055), np.float32(18.778378), np.float32(36.75297)]","[np.float32(20.610975), np.float32(20.643276), np.float32(21.196812), np.float32(19.185791), np.float32(20.205147), np.float32(19.958622), np.float32(22.961807), np.float32(21.505327), np.float32(21.980366), np.float32(20.531738), np.float32(19.241608), np.float32(20.301897), np.float32(20.587484), np.float32(20.587484), np.float32(20.413124), np.float32(20.413124)]"
28,"[np.float32(130.6486), np.float32(-272.45206), np.float32(127.178955), np.float32(65.8605), np.float32(113.20667), np.float32(-201.42273)]","[np.float32(22.123463), np.float32(21.9629), np.float32(23.473038), np.float32(19.86096), np.float32(21.78273), np.float32(21.745237), np.float32(27.776081), np.float32(26.014433), np.float32(27.682367), np.float32(28.04473), np.float32(24.344242), np.float32(27.365011), np.float32(27.853502), np.float32(27.853502), np.float32(24.863592), np.float32(24.863594)]"
29,"[np.float32(148.17285), np.float32(-20.518633), np.float32(75.42159), np.float32(73.2029), np.float32(-42.550957), np.float32(-119.95218)]","[np.float32(17.310078), np.float32(17.156443), np.float32(17.911734), np.float32(18.129614), np.float32(18.86778), np.float32(19.029194), np.float32(20.666578), np.float32(21.961344), np.float32(20.050978), np.float32(20.176754), np.float32(18.121754), np.float32(19.216364), np.float32(19.959637), np.float32(19.959637), np.float32(19.424185), np.float32(19.424185)]"
30,"[np.float32(91.228935), np.float32(45.15465), np.float32(-5.302727), np.float32(-174.6299), np.float32(133.46175), np.float32(40.5067)]","[np.float32(23.005157), np.float32(23.38025), np.float32(23.249107), np.float32(21.785734), np.float32(23.086283), np.float32(21.570337), np.float32(25.722767), np.float32(23.442432), np.float32(24.995312), np.float32(24.273386), np.float32(23.919926), np.float32(24.546947), np.float32(24.83738), np.float32(24.83738), np.float32(21.358536), np.float32(21.358536)]"
31,"[np.float32(-68.02492), np.float32(10.308092), np.float32(83.57243), np.float32(40.967323), np.float32(20.380503), np.float32(-28.982641)]","[np.float32(22.38907), np.float32(22.92828), np.float32(23.363617), np.float32(22.10413), np.float32(23.516714), np.float32(25.00927), np.float32(24.966463), np.float32(23.217016), np.float32(23.841143), np.float32(23.39315), np.float32(21.722668), np.float32(23.23321), np.float32(23.432365), np.float32(23.432365), np.float32(24.576458), np.float32(24.576458)]"
32,"[np.float32(-47.553513), np.float32(-103.70086), np.float32(59.104225), np.float32(-6.934283), np.float32(-20.000921), np.float32(147.38469)]","[np.float32(18.240524), np.float32(18.270243), np.float32(18.643196), np.float32(17.491), np.float32(18.261786), np.float32(18.31718), np.float32(19.317509), np.float32(18.795994), np.float32(18.497763), np.float32(16.873013), np.float32(16.697752), np.float32(17.462189), np.float32(17.732935), np.float32(17.732935), np.float32(18.52747), np.float32(18.52747)]"
33,"[np.float32(9.847695), np.float32(-136.27087), np.float32(1.7234778), np.float32(96.542206), np.float32(-66.35403), np.float32(95.9075)]","[np.float32(15.321783), np.float32(15.300749), np.float32(15.5782795), np.float32(16.468557), np.float32(16.923119), np.float32(17.28679), np.float32(16.338015), np.float32(17.935972), np.float32(15.76705), np.float32(15.079361), np.float32(15.11598), np.float32(15.589979), np.float32(16.139929), np.float32(16.139929), np.float32(17.023289), np.float32(17.023289)]"
34,"[np.float32(-36.796516), np.float32(14.860781), np.float32(-55.01114), np.float32(-101.24237), np.float32(-135.9228), np.float32(-13.675585)]","[np.float32(22.446665), np.float32(23.018324), np.float32(22.965513), np.float32(23.940222), np.float32(24.723206), np.float32(25.578112), np.float32(25.307766), np.float32(24.724052), np.float32(23.474466), np.float32(23.407589), np.float32(21.446337), np.float32(21.613697), np.float32(22.092066), np.float32(22.092066), np.float32(22.925682), np.float32(22.925682)]"
35,"[np.float32(29.13832), np.float32(37.621555), np.float32(35.37263), np.float32(56.081993), np.float32(83.29276), np.float32(127.29649)]","[np.float32(16.838255), np.float32(17.061771), np.float32(16.951502), np.float32(17.103401), np.float32(17.864645), np.float32(17.661077), np.float32(17.124517), np.float32(17.366096), np.float32(16.790283), np.float32(15.721548), np.float32(17.018276), np.float32(17.455198), np.float32(17.775085), np.float32(17.775085), np.float32(17.521149), np.float32(17.521149)]"
36,"[np.float32(46.156574), np.float32(60.14992), np.float32(10.541807), np.float32(-35.948235), np.float32(-120.163864), np.float32(69.38917)]","[np.float32(16.858437), np.float32(16.893639), np.float32(16.937305), np.float32(18.26522), np.float32(18.456097), np.float32(18.410484), np.float32(18.115131), np.float32(19.42542), np.float32(16.884449), np.float32(15.936001), np.float32(15.513733), np.float32(15.273663), np.float32(15.86899), np.float32(15.86899), np.float32(16.867992), np.float32(16.867992)]"
37,"[np.float32(17.038101), np.float32(115.34714), np.float32(-57.68446), np.float32(47.124107), np.float32(120.94829), np.float32(141.0859)]","[np.float32(17.854311), np.float32(18.534002), np.float32(17.74121), np.float32(19.379347), np.float32(20.18861), np.float32(20.119034), np.float32(17.578943), np.float32(17.799562), np.float32(17.17979), np.float32(16.73189), np.float32(19.05209), np.float32(18.931103), np.float32(19.222185), np.float32(19.222185), np.float32(18.485569), np.float32(18.485569)]"
38,"[np.float32(64.0481), np.float32(-45.497665), np.float32(46.016567), np.float32(186.76132), np.float32(-79.46374), np.float32(75.41896)]","[np.float32(12.099249), np.float32(11.890221), np.float32(12.220587), np.float32(14.064468), np.float32(14.172396), np.float32(14.713152), np.float32(12.4186325), np.float32(15.568293), np.float32(12.0719185), np.float32(11.386989), np.float32(11.924873), np.float32(12.198968), np.float32(12.883383), np.float32(12.883383), np.float32(14.565241), np.float32(14.565241)]"
39,"[np.float32(46.286507), np.float32(-52.785645), np.float32(181.16817), np.float32(-38.10583), np.float32(190.16148), np.float32(3.9618752)]","[np.float32(22.341578), np.float32(22.340271), np.float32(23.256287), np.float32(18.884317), np.float32(20.644142), np.float32(19.983774), np.float32(25.485298), np.float32(22.361889), np.float32(25.217089), np.float32(23.79414), np.float32(22.397379), np.float32(24.650597), np.float32(24.75091), np.float32(24.75091), np.float32(22.592543), np.float32(22.592543)]"
40,"[np.float32(-2.0655828), np.float32(-61.697384), np.float32(-214.99336), np.float32(-77.14655), np.float32(3.1848924), np.float32(-120.11988)]","[np.float32(26.087864), np.float32(27.311378), np.float32(26.702013), np.float32(28.6079), np.float32(30.151192), np.float32(31.04638), np.float32(30.258535), np.float32(28.821033), np.float32(28.86294), np.float32(30.813114), np.float32(29.01531), np.float32(29.52533), np.float32(30.02809), np.float32(30.02809), np.float32(27.736189), np.float32(27.736189)]"
41,"[np.float32(77.54053), np.float32(30.85115), np.float32(153.03342), np.float32(18.974207), np.float32(11.304649), np.float32(-163.82805)]","[np.float32(21.830885), np.float32(21.913645), np.float32(22.92721), np.float32(20.976574), np.float32(22.344028), np.float32(23.055199), np.float32(26.08503), np.float32(24.855005), np.float32(25.123749), np.float32(24.93225), np.float32(21.745213), np.float32(23.64473), np.float32(24.096754), np.float32(24.096754), np.float32(23.854717), np.float32(23.854717)]"
42,"[np.float32(-18.73479), np.float32(-82.55687), np.float32(76.92331), np.float32(60.64549), np.float32(-9.369007), np.float32(-23.26924)]","[np.float32(20.19611), np.float32(20.412657), np.float32(21.059622), np.float32(19.96857), np.float32(21.147985), np.float32(22.147875), np.float32(22.898872), np.float32(22.180405), np.float32(22.036404), np.float32(21.58133), np.float32(19.858662), np.float32(21.341908), np.float32(21.701227), np.float32(21.701227), np.float32(22.382162), np.float32(22.382162)]"
43,"[np.float32(11.708477), np.float32(4.147105), np.float32(-140.26663), np.float32(47.108253), np.float32(200.35603), np.float32(-54.250134)]","[np.float32(24.128304), np.float32(25.385479), np.float32(24.656141), np.float32(25.717577), np.float32(27.560509), np.float32(28.251081), np.float32(26.718714), np.float32(24.981445), np.float32(26.274456), np.float32(27.770906), np.float32(28.066122), np.float32(29.040165), np.float32(29.31517), np.float32(29.31517), np.float32(26.432478), np.float32(26.432478)]"
44,"[np.float32(53.55571), np.float32(-23.74364), np.float32(-138.47745), np.float32(18.99335), np.float32(174.67682), np.float32(85.455185)]","[np.float32(19.973705), np.float32(20.779362), np.float32(19.958572), np.float32(21.351412), np.float32(22.572512), np.float32(22.022009), np.float32(21.062634), np.float32(20.657589), np.float32(20.925014), np.float32(21.394505), np.float32(23.17829), np.float32(23.425835), np.float32(23.780943), np.float32(23.780943), np.float32(20.709837), np.float32(20.709837)]"
45,"[np.float32(211.86378), np.float32(-24.919317), np.float32(-9.422173), np.float32(-7.280601), np.float32(43.33591), np.float32(-39.194023)]","[np.float32(16.957285), np.float32(16.838825), np.float32(17.04595), np.float32(17.69087), np.float32(18.364552), np.float32(16.995762), np.float32(19.709986), np.float32(20.962337), np.float32(19.492567), np.float32(19.576757), np.float32(19.09239), np.float32(19.565754), np.float32(20.322014), np.float32(20.322014), np.float32(17.28164), np.float32(17.28164)]"
46,"[np.float32(-123.65039), np.float32(100.846375), np.float32(87.59924), np.float32(-202.39754), np.float32(33.265), np.float32(14.998507)]","[np.float32(27.975246), np.float32(28.74564), np.float32(28.980335), np.float32(25.927942), np.float32(27.63809), np.float32(28.38043), np.float32(31.204157), np.float32(26.559912), np.float32(29.30325), np.float32(28.01027), np.float32(25.66778), np.float32(26.963806), np.float32(26.89214), np.float32(26.89214), np.float32(27.238768), np.float32(27.238768)]"
47,"[np.float32(-134.13058), np.float32(116.92642), np.float32(195.33269), np.float32(103.815155), np.float32(27.06675), np.float32(-69.52447)]","[np.float32(23.350277), np.float32(23.992496), np.float32(24.727913), np.float32(22.545149), np.float32(24.181982), np.float32(26.882206), np.float32(25.819332), np.float32(23.302883), np.float32(24.465115), np.float32(23.678438), np.float32(21.41868), np.float32(23.506433), np.float32(23.525232), np.float32(23.525232), np.float32(26.683422), np.float32(26.683422)]"
48,"[np.float32(-52.847828), np.float32(-80.894455), np.float32(42.076683), np.float32(-39.399075), np.float32(123.508705), np.float32(-79.71415)]","[np.float32(26.53987), np.float32(27.286041), np.float32(27.732597), np.float32(25.04772), np.float32(27.137447), np.float32(28.031273), np.float32(30.64879), np.float32(26.93506), np.float32(29.679602), np.float32(29.766975), np.float32(27.402176), np.float32(29.52682), np.float32(29.625244), np.float32(29.625244), np.float32(28.188503), np.float32(28.188503)]"
49,"[np.float32(84.69257), np.float32(51.65966), np.float32(142.03694), np.float32(-25.887094), np.float32(70.58855), np.float32(170.88124)]","[np.float32(15.524723), np.float32(15.170019), np.float32(15.546993), np.float32(13.971259), np.float32(14.479708), np.float32(13.115188), np.float32(15.8351555), np.float32(15.885872), np.float32(15.544348), np.float32(13.183825), np.float32(14.155151), np.float32(14.649309), np.float32(14.9725065), np.float32(14.9725065), np.float32(14.443558), np.float32(14.443558)]"
50,"[np.float32(100.931915), np.float32(5.1917815), np.float32(103.14368), np.float32(25.922056), np.float32(-88.262115), np.float32(163.94763)]","[np.float32(12.08882), np.float32(11.500923), np.float32(11.933685), np.float32(12.369173), np.float32(12.207324), np.float32(11.266785), np.float32(12.130701), np.float32(14.559641), np.float32(11.604887), np.float32(9.539102), np.float32(10.231648), np.float32(10.104744), np.float32(10.727443), np.float32(10.727443), np.float32(11.724162), np.float32(11.724162)]"
51,"[np.float32(22.859661), np.float32(-68.613495), np.float32(42.18495), np.float32(85.35746), np.float32(17.73849), np.float32(111.96631)]","[np.float32(15.85269), np.float32(15.8625965), np.float32(16.091702), np.float32(16.168247), np.float32(16.814646), np.float32(16.834913), np.float32(16.56983), np.float32(17.40448), np.float32(16.211594), np.float32(15.187439), np.float32(15.75507), np.float32(16.397408), np.float32(16.818304), np.float32(16.818304), np.float32(17.103909), np.float32(17.103909)]"
52,"[np.float32(-13.456022), np.float32(-6.574591), np.float32(-41.045124), np.float32(45.627827), np.float32(110.855545), np.float32(194.12825)]","[np.float32(17.303377), np.float32(17.774143), np.float32(17.249168), np.float32(17.94453), np.float32(18.76642), np.float32(18.500704), np.float32(16.957537), np.float32(16.966702), np.float32(16.683954), np.float32(15.74658), np.float32(17.992638), np.float32(18.139977), np.float32(18.37985), np.float32(18.37985), np.float32(17.738413), np.float32(17.738413)]"
53,"[np.float32(-27.817442), np.float32(-7.668464), np.float32(339.78207), np.float32(106.59586), np.float32(90.09356), np.float32(-7.58921)]","[np.float32(19.466465), np.float32(19.156147), np.float32(20.766127), np.float32(15.915865), np.float32(17.395191), np.float32(18.35114), np.float32(21.894356), np.float32(19.712997), np.float32(21.410208), np.float32(19.192854), np.float32(17.057821), np.float32(19.812258), np.float32(19.872711), np.float32(19.872711), np.float32(21.644424), np.float32(21.644424)]"
54,"[np.float32(55.373745), np.float32(-94.07703), np.float32(15.020466), np.float32(84.091774), np.float32(-20.9014), np.float32(155.13966)]","[np.float32(13.570322), np.float32(13.38468), np.float32(13.525801), np.float32(14.404535), np.float32(14.670284), np.float32(14.216322), np.float32(13.757146), np.float32(15.722103), np.float32(13.497726), np.float32(12.329903), np.float32(13.444913), np.float32(13.611641), np.float32(14.161498), np.float32(14.161498), np.float32(14.367187), np.float32(14.367187)]"
55,"[np.float32(-28.120218), np.float32(74.45247), np.float32(-34.76337), np.float32(43.813683), np.float32(89.36234), np.float32(50.674305)]","[np.float32(20.760149), np.float32(21.57791), np.float32(21.126244), np.float32(21.938175), np.float32(23.122211), np.float32(23.899727), np.float32(21.866869), np.float32(21.062775), np.float32(21.109282), np.float32(21.068327), np.float32(21.709478), np.float32(22.240856), np.float32(22.48674), np.float32(22.48674), np.float32(22.282583), np.float32(22.282583)]"
56,"[np.float32(-32.66299), np.float32(46.795574), np.float32(-74.90132), np.float32(51.17659), np.float32(12.038193), np.float32(-116.36202)]","[np.float32(23.71774), np.float32(24.786928), np.float32(24.528118), np.float32(25.939901), np.float32(27.390942), np.float32(29.239033), np.float32(26.849741), np.float32(25.888454), np.float32(25.591263), np.float32(26.871258), np.float32(25.349842), np.float32(26.2635), np.float32(26.660759), np.float32(26.660757), np.float32(26.710526), np.float32(26.710526)]"
57,"[np.float32(73.232315), np.float32(127.571976), np.float32(4.919128), np.float32(27.637384), np.float32(-76.07401), np.float32(74.60774)]","[np.float32(15.284729), np.float32(15.39299), np.float32(15.2003765), np.float32(17.37994), np.float32(17.489164), np.float32(17.49988), np.float32(15.780582), np.float32(17.809027), np.float32(14.846201), np.float32(14.100944), np.float32(14.660244), np.float32(14.2306), np.float32(14.849628), np.float32(14.849628), np.float32(15.802692), np.float32(15.802692)]"
58,"[np.float32(142.35823), np.float32(145.54182), np.float32(18.57634), np.float32(-58.31059), np.float32(100.88711), np.float32(33.23838)]","[np.float32(18.755283), np.float32(18.971172), np.float32(18.761253), np.float32(19.00826), np.float32(19.80486), np.float32(18.622313), np.float32(20.351768), np.float32(20.25451), np.float32(19.85587), np.float32(19.241217), np.float32(19.760227), np.float32(19.946564), np.float32(20.41541), np.float32(20.41541), np.float32(18.13788), np.float32(18.13788)]"
59,"[np.float32(310.46884), np.float32(-55.402428), np.float32(17.917755), np.float32(-100.04), np.float32(63.456795), np.float32(-128.1097)]","[np.float32(18.667854), np.float32(18.28741), np.float32(18.883173), np.float32(18.229176), np.float32(19.09809), np.float32(16.7146), np.float32(23.179651), np.float32(23.720997), np.float32(23.000004), np.float32(23.210226), np.float32(21.346863), np.float32(22.212069), np.float32(23.075037), np.float32(23.075037), np.float32(18.001171), np.float32(18.001171)]"
