,x_input,x_output
10,"[np.float32(38.17485), np.float32(4.8834467), np.float32(44.89915), np.float32(-111.630714), np.float32(28.74251), np.float32(-0.33992672)]","[np.float32(21.458172), np.float32(21.247969), np.float32(21.88583), np.float32(20.21626), np.float32(21.37966), np.float32(20.526276), np.float32(24.06193), np.float32(22.875256), np.float32(23.25565), np.float32(22.807106), np.float32(21.06402), np.float32(22.210308), np.float32(22.541622), np.float32(22.541622), np.float32(20.869257), np.float32(20.869257)]"
11,"[np.float32(34.451523), np.float32(92.36457), np.float32(31.314589), np.float32(99.3256), np.float32(-51.633945), np.float32(-172.84677)]","[np.float32(19.333456), np.float32(19.877134), np.float32(21.744755), np.float32(20.96234), np.float32(21.676281), np.float32(25.044664), np.float32(23.557217), np.float32(24.631084), np.float32(20.448944), np.float32(22.245127), np.float32(18.688663), np.float32(20.52981), np.float32(22.484426), np.float32(22.484426), np.float32(23.112577), np.float32(23.112577)]"
12,"[np.float32(17.699177), np.float32(-4.4179387), np.float32(-54.6607), np.float32(116.34819), np.float32(122.69955), np.float32(-36.820007)]","[np.float32(20.03621), np.float32(20.47508), np.float32(21.079588), np.float32(20.816582), np.float32(22.281437), np.float32(23.94924), np.float32(21.074986), np.float32(20.019606), np.float32(20.933489), np.float32(19.905277), np.float32(18.762611), np.float32(20.431469), np.float32(20.807598), np.float32(20.807598), np.float32(23.508877), np.float32(23.508877)]"
13,"[np.float32(117.15115), np.float32(160.9598), np.float32(63.092472), np.float32(-1.6219363), np.float32(30.921383), np.float32(53.36891)]","[np.float32(11.85681), np.float32(12.176965), np.float32(11.970814), np.float32(11.550233), np.float32(12.20803), np.float32(10.582224), np.float32(11.96154), np.float32(13.458282), np.float32(11.768368), np.float32(10.909751), np.float32(11.292656), np.float32(12.14946), np.float32(12.525282), np.float32(12.525282), np.float32(11.897724), np.float32(11.897724)]"
14,"[np.float32(106.39641), np.float32(-24.296926), np.float32(74.43155), np.float32(85.36729), np.float32(-51.77439), np.float32(58.576042)]","[np.float32(14.334537), np.float32(14.877112), np.float32(14.886829), np.float32(14.061164), np.float32(15.004314), np.float32(13.45351), np.float32(15.299135), np.float32(15.945887), np.float32(15.373589), np.float32(14.622681), np.float32(14.326572), np.float32(15.855257), np.float32(16.218904), np.float32(16.218904), np.float32(15.272621), np.float32(15.272621)]"
15,"[np.float32(-14.963366), np.float32(66.49893), np.float32(-26.41377), np.float32(50.42178), np.float32(229.8362), np.float32(11.710625)]","[np.float32(20.315853), np.float32(20.368183), np.float32(20.614113), np.float32(20.367096), np.float32(21.715828), np.float32(22.538483), np.float32(20.752085), np.float32(18.998196), np.float32(21.028284), np.float32(18.843906), np.float32(17.824722), np.float32(19.08607), np.float32(18.80838), np.float32(18.80838), np.float32(22.436687), np.float32(22.436687)]"
16,"[np.float32(-113.308525), np.float32(40.30288), np.float32(-153.23943), np.float32(-46.53276), np.float32(47.741318), np.float32(83.57548)]","[np.float32(21.599773), np.float32(21.531343), np.float32(20.430601), np.float32(24.15203), np.float32(24.907656), np.float32(25.487692), np.float32(21.901762), np.float32(21.794582), np.float32(21.727446), np.float32(21.316708), np.float32(23.225233), np.float32(21.630035), np.float32(21.744987), np.float32(21.744987), np.float32(22.107933), np.float32(22.107933)]"
17,"[np.float32(-143.84988), np.float32(8.984245), np.float32(-1.9494128), np.float32(121.86669), np.float32(-152.77885), np.float32(50.701828)]","[np.float32(19.638882), np.float32(19.978453), np.float32(19.512331), np.float32(23.613829), np.float32(23.428679), np.float32(24.984755), np.float32(22.583439), np.float32(24.252752), np.float32(20.46216), np.float32(21.558567), np.float32(21.176765), np.float32(19.977978), np.float32(20.986095), np.float32(20.986095), np.float32(21.301468), np.float32(21.301468)]"
18,"[np.float32(57.45171), np.float32(-29.746962), np.float32(263.84985), np.float32(-99.319534), np.float32(97.73943), np.float32(-48.281857)]","[np.float32(23.987906), np.float32(23.458004), np.float32(25.56858), np.float32(20.041292), np.float32(21.28398), np.float32(20.027092), np.float32(29.099007), np.float32(25.911112), np.float32(27.590853), np.float32(26.135538), np.float32(20.082796), np.float32(23.419624), np.float32(23.436777), np.float32(23.436777), np.float32(22.955029), np.float32(22.955029)]"
19,"[np.float32(77.63523), np.float32(50.219772), np.float32(59.3194), np.float32(132.07565), np.float32(-125.15561), np.float32(-0.73747826)]","[np.float32(13.284586), np.float32(14.034716), np.float32(14.303951), np.float32(14.760239), np.float32(15.198786), np.float32(15.338646), np.float32(15.138731), np.float32(17.392433), np.float32(13.810135), np.float32(14.526549), np.float32(13.903629), np.float32(14.936905), np.float32(16.14213), np.float32(16.14213), np.float32(15.32494), np.float32(15.32494)]"
20,"[np.float32(60.315556), np.float32(5.6346107), np.float32(79.896545), np.float32(-47.268307), np.float32(-318.2882), np.float32(-43.339348)]","[np.float32(17.253063), np.float32(17.605368), np.float32(18.332272), np.float32(18.483297), np.float32(18.61943), np.float32(18.420816), np.float32(21.84818), np.float32(24.511602), np.float32(18.793606), np.float32(21.76899), np.float32(20.22765), np.float32(20.482956), np.float32(22.498413), np.float32(22.498413), np.float32(16.99046), np.float32(16.99046)]"
21,"[np.float32(-131.3197), np.float32(-94.876656), np.float32(-26.542871), np.float32(-84.24632), np.float32(-87.41278), np.float32(-81.8143)]","[np.float32(29.131319), np.float32(28.850147), np.float32(29.996506), np.float32(30.458624), np.float32(31.323053), np.float32(33.600548), np.float32(34.599438), np.float32(33.052296), np.float32(31.86415), np.float32(33.423885), np.float32(30.176147), np.float32(30.356638), np.float32(31.504278), np.float32(31.504278), np.float32(30.045298), np.float32(30.045298)]"
22,"[np.float32(-23.333885), np.float32(73.28638), np.float32(43.889107), np.float32(-169.09627), np.float32(-123.16548), np.float32(-7.505429)]","[np.float32(21.223467), np.float32(20.91955), np.float32(21.314632), np.float32(21.705555), np.float32(22.017164), np.float32(21.663153), np.float32(25.148563), np.float32(25.89036), np.float32(22.694427), np.float32(24.16695), np.float32(22.739279), np.float32(22.30166), np.float32(23.41597), np.float32(23.41597), np.float32(19.646969), np.float32(19.646969)]"
23,"[np.float32(171.8986), np.float32(144.6018), np.float32(-3.3030934), np.float32(-57.23527), np.float32(-51.47299), np.float32(-32.46313)]","[np.float32(12.659061), np.float32(13.123184), np.float32(13.486048), np.float32(12.516005), np.float32(13.45098), np.float32(12.675998), np.float32(13.511766), np.float32(15.621859), np.float32(12.598181), np.float32(13.379202), np.float32(13.761118), np.float32(14.826328), np.float32(16.053759), np.float32(16.053759), np.float32(13.19656), np.float32(13.19656)]"
24,"[np.float32(73.78114), np.float32(19.42005), np.float32(-8.394035), np.float32(-163.15538), np.float32(33.882294), np.float32(-21.726202)]","[np.float32(21.323391), np.float32(21.120817), np.float32(21.77474), np.float32(19.904257), np.float32(21.313488), np.float32(20.469772), np.float32(23.490187), np.float32(22.438364), np.float32(22.831715), np.float32(22.711136), np.float32(21.624151), np.float32(22.721952), np.float32(23.216187), np.float32(23.216187), np.float32(20.652435), np.float32(20.652435)]"
25,"[np.float32(-45.05471), np.float32(60.95139), np.float32(71.15043), np.float32(-55.68657), np.float32(-51.541985), np.float32(-20.2312)]","[np.float32(21.43621), np.float32(21.286034), np.float32(21.958136), np.float32(22.10406), np.float32(22.48937), np.float32(23.027414), np.float32(25.32343), np.float32(25.429482), np.float32(23.037926), np.float32(23.706924), np.float32(21.314095), np.float32(21.60042), np.float32(22.49404), np.float32(22.49404), np.float32(21.397312), np.float32(21.397312)]"
26,"[np.float32(-8.390215), np.float32(-82.24361), np.float32(-84.90553), np.float32(56.98487), np.float32(166.08737), np.float32(-41.136967)]","[np.float32(24.250544), np.float32(24.418262), np.float32(25.192657), np.float32(24.292803), np.float32(26.175295), np.float32(27.8268), np.float32(25.67298), np.float32(23.026602), np.float32(25.852), np.float32(24.474121), np.float32(22.928041), np.float32(24.732439), np.float32(24.807198), np.float32(24.807198), np.float32(27.30612), np.float32(27.30612)]"
27,"[np.float32(23.360899), np.float32(29.09735), np.float32(118.11246), np.float32(-70.761055), np.float32(18.778378), np.float32(36.75297)]","[np.float32(19.732475), np.float32(19.524572), np.float32(19.99034), np.float32(18.50126), np.float32(19.278343), np.float32(17.872992), np.float32(22.445747), np.float32(21.627079), np.float32(21.543894), np.float32(20.697498), np.float32(18.612118), np.float32(19.71476), np.float32(19.861921), np.float32(19.861921), np.float32(18.765924), np.float32(18.765924)]"
28,"[np.float32(130.6486), np.float32(-272.45206), np.float32(127.178955), np.float32(65.8605), np.float32(113.20667), np.float32(-201.42273)]","[np.float32(28.525505), np.float32(28.646517), np.float32(32.11634), np.float32(24.729029), np.float32(27.410763), np.float32(29.079033), np.float32(33.970417), np.float32(28.965082), np.float32(33.005634), np.float32(32.046883), np.float32(24.878033), np.float32(30.516212), np.float32(31.088606), np.float32(31.088606), np.float32(32.05557), np.float32(32.05557)]"
29,"[np.float32(148.17285), np.float32(-20.518633), np.float32(75.42159), np.float32(73.2029), np.float32(-42.550957), np.float32(-119.95218)]","[np.float32(17.913128), np.float32(18.496391), np.float32(20.302149), np.float32(17.086256), np.float32(18.472609), np.float32(19.353085), np.float32(21.19368), np.float32(21.199013), np.float32(19.704079), np.float32(20.30596), np.float32(17.089912), np.float32(20.181545), np.float32(21.506224), np.float32(21.506224), np.float32(20.632484), np.float32(20.632484)]"
30,"[np.float32(91.228935), np.float32(45.15465), np.float32(-5.302727), np.float32(-174.6299), np.float32(133.46175), np.float32(40.5067)]","[np.float32(19.7307), np.float32(19.430426), np.float32(19.555483), np.float32(17.482786), np.float32(19.061481), np.float32(17.010593), np.float32(20.320395), np.float32(18.712864), np.float32(20.868082), np.float32(19.30484), np.float32(19.143215), np.float32(20.269787), np.float32(20.032408), np.float32(20.032408), np.float32(18.416697), np.float32(18.416697)]"
31,"[np.float32(-68.02492), np.float32(10.308092), np.float32(83.57243), np.float32(40.967323), np.float32(20.380503), np.float32(-28.982641)]","[np.float32(22.783545), np.float32(22.74027), np.float32(23.678726), np.float32(23.406599), np.float32(24.038126), np.float32(25.320501), np.float32(26.638113), np.float32(25.661678), np.float32(24.744734), np.float32(24.535088), np.float32(21.25853), np.float32(22.309591), np.float32(22.888994), np.float32(22.888994), np.float32(24.145414), np.float32(24.145414)]"
32,"[np.float32(-47.553513), np.float32(-103.70086), np.float32(59.104225), np.float32(-6.934283), np.float32(-20.000921), np.float32(147.38469)]","[np.float32(20.7274), np.float32(20.613598), np.float32(19.923086), np.float32(20.59713), np.float32(21.38576), np.float32(19.251417), np.float32(22.25229), np.float32(21.042864), np.float32(22.595646), np.float32(21.060455), np.float32(20.905418), np.float32(21.000563), np.float32(20.527254), np.float32(20.527254), np.float32(19.707487), np.float32(19.707487)]"
33,"[np.float32(9.847695), np.float32(-136.27087), np.float32(1.7234778), np.float32(96.542206), np.float32(-66.35403), np.float32(95.9075)]","[np.float32(18.647797), np.float32(19.078415), np.float32(18.62241), np.float32(19.393215), np.float32(20.442825), np.float32(19.388092), np.float32(19.703876), np.float32(19.368904), np.float32(20.122679), np.float32(19.291882), np.float32(19.610178), np.float32(20.302073), np.float32(20.379778), np.float32(20.379778), np.float32(19.77437), np.float32(19.77437)]"
34,"[np.float32(-36.796516), np.float32(14.860781), np.float32(-55.01114), np.float32(-101.24237), np.float32(-135.9228), np.float32(-13.675585)]","[np.float32(21.686377), np.float32(21.679607), np.float32(21.806536), np.float32(23.404491), np.float32(23.971859), np.float32(24.592667), np.float32(24.835737), np.float32(25.699781), np.float32(22.825253), np.float32(24.550732), np.float32(24.237156), np.float32(23.564857), np.float32(24.807728), np.float32(24.807728), np.float32(21.642832), np.float32(21.642832)]"
35,"[np.float32(29.13832), np.float32(37.621555), np.float32(35.37263), np.float32(56.081993), np.float32(83.29276), np.float32(127.29649)]","[np.float32(15.190836), np.float32(15.412956), np.float32(14.62674), np.float32(15.191599), np.float32(16.049479), np.float32(14.234346), np.float32(14.76903), np.float32(14.645052), np.float32(15.654823), np.float32(13.51018), np.float32(14.280687), np.float32(14.832228), np.float32(14.38294), np.float32(14.38294), np.float32(15.460236), np.float32(15.460236)]"
36,"[np.float32(46.156574), np.float32(60.14992), np.float32(10.541807), np.float32(-35.948235), np.float32(-120.163864), np.float32(69.38917)]","[np.float32(14.992894), np.float32(15.261057), np.float32(14.7145605), np.float32(16.015423), np.float32(16.435276), np.float32(15.05217), np.float32(16.209618), np.float32(18.087645), np.float32(15.3909855), np.float32(15.930897), np.float32(16.918556), np.float32(16.581303), np.float32(17.34465), np.float32(17.34465), np.float32(14.4680195), np.float32(14.4680195)]"
37,"[np.float32(17.038101), np.float32(115.34714), np.float32(-57.68446), np.float32(47.124107), np.float32(120.94829), np.float32(141.0859)]","[np.float32(13.555885), np.float32(13.845346), np.float32(12.461685), np.float32(14.645047), np.float32(15.442112), np.float32(14.049418), np.float32(11.699446), np.float32(12.3827305), np.float32(12.901836), np.float32(10.817576), np.float32(13.355027), np.float32(12.988633), np.float32(12.563078), np.float32(12.563078), np.float32(14.135614), np.float32(14.135614)]"
38,"[np.float32(64.0481), np.float32(-45.497665), np.float32(46.016567), np.float32(186.76132), np.float32(-79.46374), np.float32(75.41896)]","[np.float32(13.624965), np.float32(14.425708), np.float32(14.096708), np.float32(14.80612), np.float32(15.545643), np.float32(14.7613125), np.float32(14.249132), np.float32(15.459391), np.float32(14.353724), np.float32(13.709332), np.float32(13.9699745), np.float32(15.098785), np.float32(15.53306), np.float32(15.53306), np.float32(15.749014), np.float32(15.749014)]"
39,"[np.float32(46.286507), np.float32(-52.785645), np.float32(181.16817), np.float32(-38.10583), np.float32(190.16148), np.float32(3.9618752)]","[np.float32(23.19677), np.float32(22.81976), np.float32(24.215452), np.float32(19.759409), np.float32(21.32524), np.float32(20.035173), np.float32(26.261395), np.float32(22.637283), np.float32(26.166578), np.float32(23.571611), np.float32(19.221498), np.float32(22.317259), np.float32(21.759186), np.float32(21.759186), np.float32(23.05786), np.float32(23.05786)]"
40,"[np.float32(-2.0655828), np.float32(-61.697384), np.float32(-214.99336), np.float32(-77.14655), np.float32(3.1848924), np.float32(-120.11988)]","[np.float32(25.703445), np.float32(25.884892), np.float32(26.7611), np.float32(27.16202), np.float32(28.932095), np.float32(31.678333), np.float32(28.125364), np.float32(27.12154), np.float32(26.894228), np.float32(28.33509), np.float32(27.872154), np.float32(28.408297), np.float32(29.718153), np.float32(29.718153), np.float32(28.368166), np.float32(28.368166)]"
41,"[np.float32(77.54053), np.float32(30.85115), np.float32(153.03342), np.float32(18.974207), np.float32(11.304649), np.float32(-163.82805)]","[np.float32(21.704786), np.float32(21.831942), np.float32(24.345406), np.float32(20.370413), np.float32(21.489355), np.float32(23.152494), np.float32(26.871777), np.float32(25.859402), np.float32(24.191582), np.float32(24.763435), np.float32(19.212126), np.float32(22.422293), np.float32(23.736588), np.float32(23.736588), np.float32(23.796095), np.float32(23.796095)]"
42,"[np.float32(-18.73479), np.float32(-82.55687), np.float32(76.92331), np.float32(60.64549), np.float32(-9.369007), np.float32(-23.26924)]","[np.float32(22.763927), np.float32(22.879618), np.float32(23.89094), np.float32(22.747828), np.float32(23.772333), np.float32(24.475992), np.float32(26.391193), np.float32(25.005404), np.float32(25.127913), np.float32(24.79049), np.float32(21.69658), np.float32(23.3833), np.float32(23.892296), np.float32(23.892296), np.float32(24.353567), np.float32(24.353567)]"
43,"[np.float32(11.708477), np.float32(4.147105), np.float32(-140.26663), np.float32(47.108253), np.float32(200.35603), np.float32(-54.250134)]","[np.float32(22.195139), np.float32(22.46273), np.float32(23.021996), np.float32(22.776585), np.float32(24.651056), np.float32(26.692638), np.float32(22.605778), np.float32(20.748898), np.float32(22.87787), np.float32(21.64475), np.float32(21.126806), np.float32(22.579165), np.float32(22.80838), np.float32(22.80838), np.float32(25.641228), np.float32(25.641226)]"
44,"[np.float32(53.55571), np.float32(-23.74364), np.float32(-138.47745), np.float32(18.99335), np.float32(174.67682), np.float32(85.455185)]","[np.float32(18.170076), np.float32(18.45801), np.float32(17.686451), np.float32(18.175694), np.float32(20.006313), np.float32(19.188585), np.float32(16.391424), np.float32(15.037626), np.float32(18.35137), np.float32(16.047321), np.float32(18.142307), np.float32(18.880014), np.float32(18.349607), np.float32(18.349607), np.float32(19.742516), np.float32(19.742516)]"
45,"[np.float32(211.86378), np.float32(-24.919317), np.float32(-9.422173), np.float32(-7.280601), np.float32(43.33591), np.float32(-39.194023)]","[np.float32(15.95434), np.float32(16.475904), np.float32(17.322573), np.float32(14.053459), np.float32(16.008326), np.float32(14.940557), np.float32(16.486624), np.float32(16.007038), np.float32(17.023657), np.float32(16.337889), np.float32(15.820591), np.float32(18.598581), np.float32(19.15892), np.float32(19.15892), np.float32(17.517654), np.float32(17.517654)]"
46,"[np.float32(-123.65039), np.float32(100.846375), np.float32(87.59924), np.float32(-202.39754), np.float32(33.265), np.float32(14.998507)]","[np.float32(25.393044), np.float32(24.557762), np.float32(25.04019), np.float32(25.209684), np.float32(25.493666), np.float32(25.38864), np.float32(29.741314), np.float32(28.45534), np.float32(27.389124), np.float32(27.345198), np.float32(24.534437), np.float32(24.035027), np.float32(24.335238), np.float32(24.335238), np.float32(23.214733), np.float32(23.214733)]"
47,"[np.float32(-134.13058), np.float32(116.92642), np.float32(195.33269), np.float32(103.815155), np.float32(27.06675), np.float32(-69.52447)]","[np.float32(22.47377), np.float32(22.361422), np.float32(23.829296), np.float32(23.806389), np.float32(23.686943), np.float32(26.196527), np.float32(27.89111), np.float32(27.488646), np.float32(24.4537), np.float32(24.511662), np.float32(19.176249), np.float32(20.253149), np.float32(21.135118), np.float32(21.135118), np.float32(24.282288), np.float32(24.282288)]"
48,"[np.float32(-52.847828), np.float32(-80.894455), np.float32(42.076683), np.float32(-39.399075), np.float32(123.508705), np.float32(-79.71415)]","[np.float32(28.127577), np.float32(27.791294), np.float32(29.431915), np.float32(27.050802), np.float32(28.579327), np.float32(30.122818), np.float32(32.4183), np.float32(28.990067), np.float32(31.053183), np.float32(30.262383), np.float32(25.923864), np.float32(27.982655), np.float32(28.250242), np.float32(28.250242), np.float32(29.529198), np.float32(29.529198)]"
49,"[np.float32(84.69257), np.float32(51.65966), np.float32(142.03694), np.float32(-25.887094), np.float32(70.58855), np.float32(170.88124)]","[np.float32(13.652231), np.float32(13.621542), np.float32(12.835602), np.float32(11.807431), np.float32(12.5623455), np.float32(8.651585), np.float32(13.437989), np.float32(13.14664), np.float32(14.531573), np.float32(11.854998), np.float32(12.187243), np.float32(13.094677), np.float32(12.312393), np.float32(12.312393), np.float32(11.794693), np.float32(11.794693)]"
50,"[np.float32(100.931915), np.float32(5.1917815), np.float32(103.14368), np.float32(25.922056), np.float32(-88.262115), np.float32(163.94763)]","[np.float32(11.840904), np.float32(12.205177), np.float32(11.206953), np.float32(11.449181), np.float32(11.979205), np.float32(8.436782), np.float32(11.822938), np.float32(13.164665), np.float32(12.468626), np.float32(11.259796), np.float32(12.570955), np.float32(13.005018), np.float32(12.914017), np.float32(12.914017), np.float32(10.681223), np.float32(10.681223)]"
51,"[np.float32(22.859661), np.float32(-68.613495), np.float32(42.18495), np.float32(85.35746), np.float32(17.73849), np.float32(111.96631)]","[np.float32(17.29257), np.float32(17.600355), np.float32(17.11411), np.float32(17.294752), np.float32(18.30959), np.float32(16.736387), np.float32(17.806684), np.float32(17.216972), np.float32(18.530485), np.float32(16.805012), np.float32(16.905222), np.float32(17.843428), np.float32(17.554344), np.float32(17.554344), np.float32(17.991064), np.float32(17.991064)]"
52,"[np.float32(-13.456022), np.float32(-6.574591), np.float32(-41.045124), np.float32(45.627827), np.float32(110.855545), np.float32(194.12825)]","[np.float32(16.13868), np.float32(16.296463), np.float32(14.682734), np.float32(16.67104), np.float32(17.6661), np.float32(15.409384), np.float32(14.457903), np.float32(13.892782), np.float32(16.331038), np.float32(13.577511), np.float32(16.023697), np.float32(15.72159), np.float32(14.777838), np.float32(14.777838), np.float32(16.110119), np.float32(16.110119)]"
53,"[np.float32(-27.817442), np.float32(-7.668464), np.float32(339.78207), np.float32(106.59586), np.float32(90.09356), np.float32(-7.58921)]","[np.float32(21.62872), np.float32(21.413368), np.float32(23.208963), np.float32(19.493725), np.float32(19.99393), np.float32(19.649017), np.float32(26.807594), np.float32(24.446169), np.float32(24.952917), np.float32(22.964588), np.float32(16.353071), np.float32(19.477463), np.float32(19.365925), np.float32(19.365925), np.float32(22.172348), np.float32(22.172348)]"
54,"[np.float32(55.373745), np.float32(-94.07703), np.float32(15.020466), np.float32(84.091774), np.float32(-20.9014), np.float32(155.13966)]","[np.float32(15.332478), np.float32(15.776188), np.float32(14.7663765), np.float32(15.392279), np.float32(16.466417), np.float32(13.970175), np.float32(14.864492), np.float32(14.794226), np.float32(16.253525), np.float32(14.479984), np.float32(15.967276), np.float32(16.618021), np.float32(16.230288), np.float32(16.230286), np.float32(15.660614), np.float32(15.660614)]"
55,"[np.float32(-28.120218), np.float32(74.45247), np.float32(-34.76337), np.float32(43.813683), np.float32(89.36234), np.float32(50.674305)]","[np.float32(18.151022), np.float32(18.32487), np.float32(17.959452), np.float32(19.41404), np.float32(20.22379), np.float32(20.533014), np.float32(18.640038), np.float32(18.59163), np.float32(18.46703), np.float32(17.364376), np.float32(17.600565), np.float32(17.72105), np.float32(17.827305), np.float32(17.827305), np.float32(19.5072), np.float32(19.5072)]"
56,"[np.float32(-32.66299), np.float32(46.795574), np.float32(-74.90132), np.float32(51.17659), np.float32(12.038193), np.float32(-116.36202)]","[np.float32(22.28538), np.float32(22.608332), np.float32(23.70723), np.float32(24.366425), np.float32(25.358458), np.float32(28.60416), np.float32(25.373907), np.float32(25.411045), np.float32(23.247875), np.float32(24.362831), np.float32(22.37272), np.float32(23.208662), np.float32(24.589424), np.float32(24.589424), np.float32(25.653011), np.float32(25.653011)]"
57,"[np.float32(73.232315), np.float32(127.571976), np.float32(4.919128), np.float32(27.637384), np.float32(-76.07401), np.float32(74.60774)]","[np.float32(11.68597), np.float32(12.180429), np.float32(11.445011), np.float32(13.082226), np.float32(13.43478), np.float32(12.226379), np.float32(11.782711), np.float32(14.37204), np.float32(11.299185), np.float32(11.42841), np.float32(13.025012), np.float32(12.813881), np.float32(13.538047), np.float32(13.538047), np.float32(11.9878845), np.float32(11.9878845)]"
58,"[np.float32(142.35823), np.float32(145.54182), np.float32(18.57634), np.float32(-58.31059), np.float32(100.88711), np.float32(33.23838)]","[np.float32(13.527127), np.float32(13.721628), np.float32(13.699438), np.float32(12.346331), np.float32(13.505342), np.float32(11.828055), np.float32(13.23292), np.float32(13.727689), np.float32(13.552334), np.float32(12.302458), np.float32(12.757135), np.float32(13.994214), np.float32(14.178331), np.float32(14.178331), np.float32(13.499202), np.float32(13.499202)]"
59,"[np.float32(310.46884), np.float32(-55.402428), np.float32(17.917755), np.float32(-100.04), np.float32(63.456795), np.float32(-128.1097)]","[np.float32(17.86639), np.float32(18.247334), np.float32(20.21817), np.float32(13.785492), np.float32(16.38726), np.float32(15.118027), np.float32(19.454294), np.float32(17.885906), np.float32(19.772581), np.float32(19.369936), np.float32(17.218098), np.float32(21.495575), np.float32(22.304672), np.float32(22.304672), np.float32(19.101387), np.float32(19.101387)]"
