,x_input
28,"[0.034, 0.043, 0.033, 0.044, 0.035, 0.04, 0.05199999, 0.053, 0.055, 0.041, 0.06699999, 0.044, 0.042, 0.054, 0.055, 0.05999999]"
29,"[0.057, 0.024, 0.033, 0.029, 0.02, 0.026, 0.048, 0.04899999, 0.045, 0.038, 0.065, 0.048, 0.041, 0.057, 0.041, 0.043]"
30,"[0.03, 0.021, 0.03, 0.014, 0.017, 0.019, 0.046, 0.044, 0.037, 0.032, 0.05199999, 0.042, 0.04, 0.05599999, 0.037, 0.04]"
31,"[0.029, 0.03, 0.04, 0.019, 0.022, 0.02, 0.035, 0.031, 0.021, 0.03, 0.031, 0.031, 0.026, 0.028, 0.024, 0.019]"
32,"[0.029, 0.029, 0.033, 0.017, 0.021, 0.012, 0.036, 0.035, 0.023, 0.025, 0.033, 0.022, 0.014, 0.028, 0.021, 0.016]"
33,"[0.024, 0.023, 0.03, 0.016, 0.018, 0.016, 0.029, 0.028, 0.02, 0.021, 0.026, 0.016, 0.011, 0.017, 0.029, 0.02]"
34,"[0.031, 0.028, 0.0, 0.021, 0.026, 0.022, 0.032, 0.025, 0.021, 0.024, 0.029, 0.016, 0.012, 0.02, 0.028, 0.023]"
35,"[0.04, 0.037, 0.044, 0.03, 0.032, 0.028, 0.042, 0.037, 0.03, 0.029, 0.039, 0.026, 0.016, 0.027, 0.035, 0.036]"
36,"[0.045, 0.043, 0.038, 0.039, 0.039, 0.032, 0.043, 0.042, 0.036, 0.038, 0.04899999, 0.031, 0.021, 0.027, 0.051, 0.05]"
37,"[0.051, 0.047, 0.055, 0.045, 0.044, 0.039, 0.048, 0.046, 0.043, 0.041, 0.05599999, 0.033, 0.031, 0.044, 0.055, 0.057]"
38,"[0.055, 0.055, 0.054, 0.047, 0.051, 0.043, 0.051, 0.05, 0.051, 0.048, 0.057, 0.027, 0.03, 0.05999999, 0.06299999, 0.058]"
39,"[0.05599999, 0.05599999, 0.053, 0.048, 0.055, 0.044, 0.05, 0.051, 0.055, 0.04899999, 0.055, 0.028, 0.03, 0.05999999, 0.065, 0.058]"
40,"[0.054, 0.057, 0.044, 0.039, 0.046, 0.038, 0.044, 0.048, 0.04899999, 0.048, 0.051, 0.029, 0.033, 0.044, 0.044, 0.043]"
41,"[0.031, 0.041, 0.038, 0.026, 0.021, 0.033, 0.026, 0.035, 0.036, 0.046, 0.042, 0.023, 0.024, 0.053, 0.041, 0.032]"
42,"[0.026, 0.033, 0.033, 0.032, 0.029, 0.033, 0.038, 0.045, 0.036, 0.036, 0.05199999, 0.023, 0.042, 0.038, 0.039, 0.035]"
43,"[0.037, 0.038, 0.034, 0.026, 0.036, 0.027, 0.036, 0.047, 0.036, 0.037, 0.046, 0.015, 0.035, 0.019, 0.04, 0.036]"
44,"[0.039, 0.041, 0.037, 0.022, 0.031, 0.027, 0.034, 0.046, 0.043, 0.03, 0.036, 0.019, 0.031, 0.038, 0.041, 0.041]"
45,"[0.043, 0.046, 0.041, 0.026, 0.037, 0.028, 0.039, 0.042, 0.041, 0.025, 0.043, 0.021, 0.027, 0.044, 0.033, 0.04]"
46,"[0.038, 0.044, 0.041, 0.031, 0.033, 0.026, 0.04, 0.044, 0.046, 0.037, 0.048, 0.021, 0.031, 0.046, 0.045, 0.043]"
47,"[0.044, 0.046, 0.042, 0.036, 0.04, 0.029, 0.047, 0.05, 0.05199999, 0.04, 0.05599999, 0.027, 0.038, 0.04899999, 0.05, 0.046]"
48,"[0.051, 0.047, 0.04899999, 0.043, 0.04, 0.039, 0.048, 0.058, 0.059, 0.044, 0.05999999, 0.03, 0.044, 0.054, 0.053, 0.05]"
49,"[0.064, 0.059, 0.051, 0.044, 0.043, 0.037, 0.047, 0.059, 0.058, 0.043, 0.064, 0.038, 0.046, 0.057, 0.051, 0.04899999]"
50,"[0.061, 0.046, 0.054, 0.041, 0.021, 0.03, 0.051, 0.058, 0.046, 0.031, 0.057, 0.048, 0.044, 0.048, 0.053, 0.04899999]"
51,"[0.06699999, 0.043, 0.054, 0.029, 0.033, 0.022, 0.05, 0.053, 0.058, 0.038, 0.05599999, 0.05, 0.041, 0.046, 0.045, 0.05199999]"
52,"[0.053, 0.041, 0.044, 0.02, 0.02, 0.027, 0.047, 0.05599999, 0.055, 0.044, 0.064, 0.04899999, 0.037, 0.04, 0.04, 0.042]"
53,"[0.043, 0.047, 0.041, 0.029, 0.026, 0.018, 0.036, 0.038, 0.036, 0.041, 0.046, 0.059, 0.044, 0.0, 0.024, 0.019]"
54,"[0.045, 0.041, 0.041, 0.028, 0.026, 0.019, 0.042, 0.04, 0.042, 0.037, 0.04899999, 0.047, 0.044, 0.05599999, 0.027, 0.023]"
55,"[0.046, 0.044, 0.045, 0.034, 0.029, 0.02, 0.044, 0.045, 0.045, 0.04, 0.05599999, 0.0, 0.043, 0.05199999, 0.023, 0.019]"
56,"[0.04899999, 0.047, 0.04899999, 0.031, 0.033, 0.024, 0.04899999, 0.051, 0.047, 0.046, 0.05599999, 0.0, 0.048, 0.055, 0.0, 0.035]"
57,"[0.055, 0.05, 0.058, 0.044, 0.041, 0.035, 0.053, 0.05199999, 0.053, 0.048, 0.05599999, 0.047, 0.051, 0.062, 0.0, 0.053]"
58,"[0.059, 0.05599999, 0.059, 0.04899999, 0.046, 0.04, 0.055, 0.05599999, 0.055, 0.053, 0.062, 0.05199999, 0.04, 0.075, 0.0, 0.057]"
59,"[0.055, 0.058, 0.062, 0.054, 0.046, 0.04, 0.053, 0.05599999, 0.05599999, 0.055, 0.059, 0.05199999, 0.038, 0.073, 0.061, 0.053]"
60,"[0.054, 0.051, 0.057, 0.051, 0.045, 0.039, 0.054, 0.054, 0.051, 0.04899999, 0.061, 0.045, 0.044, 0.061, 0.061, 0.055]"
61,"[0.066, 0.066, 0.054, 0.039, 0.041, 0.047, 0.058, 0.062, 0.07399999, 0.05199999, 0.07099999, 0.035, 0.037, 0.061, 0.06699999, 0.058]"
62,"[0.076, 0.062, 0.057, 0.05, 0.048, 0.058, 0.066, 0.06299999, 0.077, 0.053, 0.075, 0.043, 0.054, 0.058, 0.07399999, 0.07099999]"
63,"[0.08, 0.064, 0.07, 0.04899999, 0.045, 0.05199999, 0.06299999, 0.05999999, 0.073, 0.05, 0.07099999, 0.04899999, 0.053, 0.059, 0.081, 0.07799999]"
64,"[0.064, 0.07, 0.05999999, 0.047, 0.051, 0.051, 0.051, 0.054, 0.059, 0.046, 0.07, 0.048, 0.046, 0.057, 0.08199999, 0.07399999]"
65,"[0.06699999, 0.066, 0.05999999, 0.051, 0.048, 0.051, 0.053, 0.051, 0.059, 0.04899999, 0.07399999, 0.04899999, 0.04899999, 0.05599999, 0.079, 0.07399999]"
66,"[0.07, 0.07099999, 0.066, 0.05599999, 0.051, 0.05199999, 0.053, 0.055, 0.061, 0.051, 0.072, 0.05, 0.04899999, 0.057, 0.079, 0.06699999]"
67,"[0.066, 0.076, 0.07, 0.055, 0.055, 0.05199999, 0.055, 0.064, 0.053, 0.054, 0.07399999, 0.05, 0.05, 0.062, 0.07799999, 0.075]"
68,"[0.072, 0.07, 0.066, 0.059, 0.055, 0.05199999, 0.05999999, 0.054, 0.061, 0.055, 0.07799999, 0.053, 0.051, 0.05999999, 0.08199999, 0.03473748]"
69,"[0.072, 0.076, 0.069, 0.058, 0.054, 0.057, 0.054, 0.05199999, 0.06299999, 0.053, 0.07399999, 0.061, 0.05, 0.066, 0.03891101, 0.05623938]"
70,"[0.072, 0.08, 0.069, 0.065, 0.05199999, 0.05199999, 0.054, 0.057, 0.061, 0.054, 0.065, 0.068, 0.05999999, 0.07399999, 0.08, -0.00150133]"
71,"[0.072, 0.081, 0.06699999, 0.058, 0.054, 0.04899999, 0.059, 0.059, 0.068, 0.05599999, 0.064, 0.061, 0.053, 0.059, 0.073, 0.075]"
72,"[0.072, 0.07799999, 0.069, 0.061, 0.053, 0.048, 0.065, 0.06699999, 0.065, 0.055, 0.07399999, 0.065, 0.053, 0.05999999, 0.08, 0.077]"
73,"[0.07399999, 0.08, 0.07099999, 0.068, 0.058, 0.041, 0.064, 0.06299999, 0.06299999, 0.066, 0.077, 0.064, 0.055, 0.07099999, 0.061, 0.06299999]"
74,"[0.065, 0.06299999, 0.05599999, 0.05199999, 0.04899999, 0.033, 0.057, 0.04, 0.05999999, 0.0, 0.068, 0.05599999, 0.048, 0.061, 0.044, 0.046]"
75,"[0.057, 0.05599999, 0.05599999, 0.035, 0.043, 0.036, 0.05199999, 0.05, 0.051, 0.053, 0.062, 0.053, 0.045, 0.06299999, 0.05, 0.054]"
76,"[0.057, 0.05599999, 0.05599999, 0.051, 0.048, 0.04, 0.051, 0.053, 0.054, 0.051, 0.061, 0.048, 0.042, 0.058, 0.064, 0.06299999]"
77,"[0.055, 0.058, 0.05599999, 0.053, 0.05, 0.041, 0.055, 0.054, 0.05, 0.051, 0.06299999, 0.055, 0.05, 0.07, 0.06699999, 0.06299999]"
78,"[0.05999999, 0.061, 0.057, 0.054, 0.05, 0.047, 0.053, 0.05199999, 0.05999999, 0.05599999, 0.06299999, 0.058, 0.054, 0.08, 0.07099999, 0.07399999]"
79,"[0.065, 0.06699999, 0.05599999, 0.057, 0.054, 0.055, 0.053, 0.054, 0.062, 0.054, 0.065, 0.051, 0.047, 0.058, 0.075, 0.081]"
80,"[0.064, 0.07099999, 0.064, 0.05199999, 0.053, 0.04899999, 0.057, 0.059, 0.05999999, 0.055, 0.047, 0.016, 0.017, 0.03, 0.083, 0.08]"
81,"[0.05599999, 0.059, 0.055, 0.046, 0.047, 0.05, 0.054, 0.053, 0.046, 0.05199999, 0.022, 0.017, 0.015, 0.033, 0.07, 0.066]"
82,"[0.03, 0.035, 0.028, 0.034, 0.032, 0.024, 0.027, 0.034, 0.023, 0.034, 0.021, 0.015, 0.012, 0.028, 0.038, 0.037]"
83,"[0.02, 0.032, 0.029, 0.021, 0.022, 0.018, 0.02, 0.025, 0.015, 0.024, 0.021, 0.017, 0.011, 0.026, 0.028, 0.023]"
84,"[0.017, 0.02, 0.025, 0.02, 0.02, 0.023, 0.02, 0.025, 0.015, 0.024, 0.023, 0.017, 0.01, 0.027, 0.033, 0.022]"
85,"[0.021, 0.025, 0.032, 0.019, 0.019, 0.021, 0.019, 0.026, 0.02, 0.022, 0.036, 0.019, 0.01, 0.024, 0.042, 0.028]"
86,"[0.023, 0.023, 0.037, 0.02, 0.018, 0.023, 0.03, 0.036, 0.024, 0.027, 0.037, 0.022, 0.012, 0.026, 0.043, 0.032]"
87,"[0.024, 0.024, 0.03, 0.024, 0.022, 0.029, 0.029, 0.041, 0.032, 0.035, 0.039, 0.022, 0.017, 0.039, 0.039, 0.03]"
88,"[0.029, 0.03, 0.04, 0.027, 0.028, 0.029, 0.038, 0.041, 0.027, 0.035, 0.041, 0.028, 0.018, 0.044, 0.033, 0.025]"
89,"[0.027, 0.03, 0.03, 0.022, 0.021, 0.019, 0.033, 0.031, 0.021, 0.024, 0.026, 0.012, 0.017, 0.016, 0.025, 0.021]"
90,"[0.026, 0.024, 0.03, 0.016, 0.017, 0.016, 0.032, 0.035, 0.019, 0.022, 0.027, 0.015, 0.015, 0.015, 0.024, 0.017]"
91,"[0.024, 0.024, 0.026, 0.016, 0.017, 0.015, 0.027, 0.03, 0.018, 0.022, 0.024, 0.014, 0.012, 0.02, 0.02, 0.015]"
92,"[0.02, 0.018, 0.023, 0.012, 0.012, 0.012, 0.023, 0.026, 0.015, 0.02, 0.023, 0.014, 0.01, 0.017, 0.018, 0.012]"
93,"[0.017, 0.013, 0.023, 0.01, 0.01, 0.013, 0.021, 0.024, 0.012, 0.016, 0.018, 0.009, 0.008, 0.016, 0.016, 0.012]"
94,"[0.016, 0.015, 0.024, 0.012, 0.012, 0.013, 0.018, 0.02, 0.013, 0.015, 0.019, 0.012, 0.009, 0.015, 0.017, 0.012]"
95,"[0.02, 0.019, 0.03, 0.015, 0.016, 0.015, 0.022, 0.022, 0.017, 0.015, 0.026, 0.013, 0.011, 0.019, 0.021, 0.016]"
96,"[0.026, 0.024, 0.04, 0.022, 0.026, 0.022, 0.035, 0.034, 0.021, 0.024, 0.035, 0.017, 0.017, 0.026, 0.032, 0.024]"
97,"[0.033, 0.034, 0.036, 0.034, 0.031, 0.032, 0.035, 0.036, 0.033, 0.029, 0.044, 0.012, 0.021, 0.033, 0.043, 0.042]"
98,"[0.034, 0.037, 0.039, 0.028, 0.023, 0.033, 0.03, 0.037, 0.031, 0.033, 0.026, 0.02, 0.021, 0.04, 0.037, 0.041]"
99,"[0.042, 0.046, 0.04, 0.032, 0.036, 0.028, 0.03, 0.034, 0.037, 0.023, 0.042, 0.025, 0.04, 0.022, 0.038, 0.026]"
100,"[0.047, 0.048, 0.046, 0.029, 0.032, 0.028, 0.025, 0.042, 0.038, 0.031, 0.046, 0.021, 0.039, 0.018, 0.045, 0.031]"
101,"[0.045, 0.047, 0.045, 0.026, 0.029, 0.026, 0.044, 0.042, 0.039, 0.024, 0.039, 0.021, 0.032, 0.027, 0.04, 0.025]"
102,"[0.031, 0.037, 0.034, 0.025, 0.032, 0.021, 0.031, 0.036, 0.027, 0.021, 0.028, 0.026, 0.017, 0.017, 0.03, 0.03]"
103,"[0.028, 0.037, 0.032, 0.029, 0.037, 0.018, 0.022, 0.036, 0.025, 0.022, 0.025, 0.026, 0.022, 0.018, 0.034, 0.031]"
104,"[0.03, 0.043, 0.032, 0.035, 0.038, 0.018, 0.027, 0.038, 0.027, 0.027, 0.029, 0.029, 0.024, 0.018, 0.04, 0.031]"
105,"[0.041, 0.047, 0.038, 0.04, 0.038, 0.03, 0.041, 0.037, 0.038, 0.022, 0.044, 0.035, 0.037, 0.032, 0.041, 0.035]"
106,"[0.041, 0.046, 0.04, 0.035, 0.037, 0.027, 0.038, 0.038, 0.038, 0.028, 0.045, 0.034, 0.036, 0.034, 0.044, 0.038]"
107,"[0.043, 0.048, 0.041, 0.034, 0.039, 0.025, 0.038, 0.037, 0.039, 0.02, 0.04899999, 0.035, 0.037, 0.038, 0.037, 0.033]"
108,"[0.044, 0.04899999, 0.042, 0.039, 0.036, 0.029, 0.039, 0.037, 0.038, 0.028, 0.048, 0.041, 0.037, 0.037, 0.04, 0.039]"
109,"[0.045, 0.04899999, 0.045, 0.038, 0.035, 0.027, 0.04, 0.037, 0.039, 0.038, 0.048, 0.043, 0.034, 0.031, 0.035, 0.031]"
110,"[0.037, 0.035, 0.043, 0.02, 0.023, 0.022, 0.041, 0.04, 0.037, 0.032, 0.045, 0.043, 0.038, 0.041, 0.037, 0.031]"
111,"[0.027, 0.029, 0.044, 0.016, 0.016, 0.021, 0.039, 0.036, 0.025, 0.03, 0.027, 0.026, 0.023, 0.033, 0.026, 0.015]"
112,"[0.027, 0.026, 0.034, 0.016, 0.016, 0.015, 0.035, 0.041, 0.023, 0.023, 0.03, 0.019, 0.015, 0.028, 0.028, 0.017]"
113,"[0.026, 0.024, 0.036, 0.014, 0.015, 0.024, 0.03, 0.034, 0.022, 0.029, 0.027, 0.019, 0.017, 0.028, 0.03, 0.017]"
114,"[0.03, 0.032, 0.046, 0.02, 0.021, 0.031, 0.038, 0.039, 0.027, 0.034, 0.031, 0.024, 0.021, 0.035, 0.037, 0.029]"
115,"[0.033, 0.032, 0.045, 0.031, 0.033, 0.037, 0.041, 0.044, 0.029, 0.038, 0.038, 0.029, 0.017, 0.031, 0.046, 0.043]"
116,"[0.036, 0.027, 0.04899999, 0.039, 0.037, 0.033, 0.043, 0.045, 0.037, 0.037, 0.047, 0.027, 0.021, 0.04899999, 0.041, 0.043]"
117,"[0.042, 0.044, 0.046, 0.039, 0.036, 0.034, 0.04899999, 0.048, 0.046, 0.039, 0.062, 0.025, 0.039, 0.05599999, 0.05599999, 0.047]"
118,"[0.051, 0.053, 0.043, 0.039, 0.042, 0.037, 0.053, 0.054, 0.058, 0.038, 0.06699999, 0.021, 0.041, 0.054, 0.058, 0.061]"
119,"[0.062, 0.059, 0.051, 0.034, 0.042, 0.053, 0.05599999, 0.054, 0.07099999, 0.042, 0.066, 0.028, 0.04, 0.055, 0.062, 0.064]"
120,"[0.065, 0.057, 0.055, 0.041, 0.043, 0.055, 0.054, 0.055, 0.06699999, 0.044, 0.066, 0.032, 0.04899999, 0.053, 0.064, 0.062]"
121,"[0.069, 0.05999999, 0.059, 0.048, 0.047, 0.039, 0.05, 0.051, 0.054, 0.044, 0.064, 0.04, 0.045, 0.054, 0.064, 0.05199999]"
122,"[0.064, 0.066, 0.058, 0.047, 0.047, 0.035, 0.047, 0.05, 0.05599999, 0.044, 0.06299999, 0.041, 0.042, 0.051, 0.068, 0.054]"
123,"[0.06299999, 0.06299999, 0.05999999, 0.046, 0.047, 0.035, 0.048, 0.04899999, 0.05, 0.042, 0.058, 0.043, 0.04, 0.047, 0.064, 0.05599999]"
124,"[0.059, 0.06299999, 0.057, 0.044, 0.047, 0.04, 0.046, 0.04899999, 0.054, 0.047, 0.059, 0.044, 0.04, 0.048, 0.058, 0.058]"
125,"[0.059, 0.065, 0.05599999, 0.047, 0.047, 0.04, 0.05, 0.04899999, 0.054, 0.048, 0.064, 0.046, 0.043, 0.05, 0.07399999, 0.055]"
126,"[0.059, 0.066, 0.059, 0.057, 0.04899999, 0.043, 0.051, 0.061, 0.054, 0.047, 0.073, 0.043, 0.048, 0.055, 0.07799999, 0.068]"
127,"[0.075, 0.072, 0.06299999, 0.05599999, 0.05199999, 0.05, 0.05199999, 0.066, 0.066, 0.045, 0.076, 0.045, 0.051, 0.062, 0.079, 0.073]"
128,"[0.08, 0.077, 0.07, 0.073, 0.048, 0.04899999, 0.05599999, 0.064, 0.07099999, 0.053, 0.079, 0.051, 0.054, 0.06699999, 0.07799999, 0.076]"
129,"[0.044, 0.04899999, 0.048, 0.031, 0.03, 0.026, 0.055, 0.07099999, 0.045, 0.05, 0.076, 0.066, 0.054, 0.06299999, 0.04899999, 0.05999999]"
130,"[0.034, 0.03, 0.034, 0.025, 0.025, 0.022, 0.035, 0.03, 0.026, 0.028, 0.032, 0.018, 0.014, 0.028, 0.031, 0.028]"
131,"[0.033, 0.031, 0.037, 0.023, 0.022, 0.023, 0.036, 0.035, 0.026, 0.026, 0.033, 0.024, 0.017, 0.025, 0.025, 0.028]"
132,"[0.036, 0.037, 0.041, 0.024, 0.026, 0.024, 0.044, 0.036, 0.027, 0.031, 0.034, 0.024, 0.013, 0.024, 0.027, 0.021]"
133,"[0.034, 0.026, 0.043, 0.022, 0.02, 0.032, 0.045, 0.036, 0.027, 0.03, 0.034, 0.02, 0.013, 0.023, 0.034, 0.028]"
134,"[0.037, 0.033, 0.032, 0.031, 0.034, 0.038, 0.044, 0.034, 0.027, 0.038, 0.035, 0.019, 0.022, 0.033, 0.05199999, 0.046]"
135,"[0.04899999, 0.048, 0.05199999, 0.048, 0.045, 0.044, 0.05599999, 0.043, 0.04, 0.041, 0.037, 0.031, 0.031, 0.035, 0.061, 0.059]"
136,"[0.055, 0.05999999, 0.057, 0.048, 0.043, 0.042, 0.05599999, 0.05599999, 0.048, 0.045, 0.05, 0.03, 0.04, 0.05, 0.066, 0.061]"
137,"[0.05199999, 0.057, 0.05999999, 0.051, 0.048, 0.04, 0.058, 0.057, 0.043, 0.05, 0.05599999, 0.038, 0.037, 0.04899999, 0.06299999, 0.062]"
138,"[0.05599999, 0.057, 0.054, 0.05, 0.048, 0.04, 0.051, 0.04899999, 0.034, 0.055, 0.05999999, 0.045, 0.031, 0.046, 0.061, 0.05599999]"
139,"[0.051, 0.05599999, 0.05599999, 0.048, 0.047, 0.037, 0.045, 0.055, 0.043, 0.047, 0.061, 0.038, 0.026, 0.05599999, 0.05599999, 0.053]"
140,"[0.045, 0.051, 0.054, 0.04, 0.044, 0.036, 0.046, 0.039, 0.033, 0.038, 0.047, 0.041, 0.017, 0.022, 0.058, 0.05599999]"
141,"[0.046, 0.051, 0.047, 0.034, 0.039, 0.034, 0.044, 0.036, 0.036, 0.022, 0.031, 0.019, 0.014, 0.02, 0.05199999, 0.044]"
142,"[0.022, 0.034, 0.036, 0.024, 0.018, 0.022, 0.026, 0.027, 0.018, 0.017, 0.016, 0.008, 0.008, 0.015, 0.036, 0.031]"
143,"[0.012, 0.014, 0.02, 0.014, 0.012, 0.019, 0.015, 0.018, 0.01, 0.017, 0.013, 0.01, 0.006, 0.013, 0.028, 0.018]"
144,"[0.014, 0.017, 0.022, 0.016, 0.014, 0.02, 0.015, 0.017, 0.014, 0.019, 0.017, 0.015, 0.006, 0.016, 0.029, 0.02]"
145,"[0.018, 0.02, 0.029, 0.016, 0.02, 0.024, 0.018, 0.022, 0.017, 0.022, 0.024, 0.02, 0.01, 0.016, 0.026, 0.021]"
146,"[0.024, 0.023, 0.03, 0.026, 0.021, 0.031, 0.029, 0.026, 0.026, 0.028, 0.035, 0.021, 0.021, 0.028, 0.036, 0.027]"
147,"[0.04, 0.03, 0.041, 0.039, 0.03, 0.032, 0.046, 0.043, 0.036, 0.032, 0.044, 0.023, 0.035, 0.044, 0.05199999, 0.047]"
148,"[0.039, 0.041, 0.044, 0.04899999, 0.042, 0.037, 0.04899999, 0.051, 0.037, 0.035, 0.05999999, 0.027, 0.038, 0.055, 0.057, 0.051]"
149,"[0.046, 0.045, 0.048, 0.032, 0.04, 0.032, 0.043, 0.053, 0.032, 0.042, 0.05, 0.04, 0.045, 0.053, 0.051, 0.053]"
150,"[0.03, 0.036, 0.036, 0.023, 0.021, 0.025, 0.033, 0.03, 0.021, 0.031, 0.033, 0.033, 0.017, 0.043, 0.045, 0.041]"
151,"[0.027, 0.03, 0.034, 0.026, 0.023, 0.013, 0.029, 0.021, 0.02, 0.021, 0.026, 0.01, 0.01, 0.017, 0.034, 0.03]"
152,"[0.021, 0.016, 0.023, 0.012, 0.011, 0.009, 0.019, 0.021, 0.012, 0.013, 0.017, 0.009, 0.01, 0.015, 0.02, 0.015]"
153,"[0.016, 0.015, 0.021, 0.01, 0.01, 0.009, 0.018, 0.015, 0.01, 0.012, 0.022, 0.008, 0.008, 0.012, 0.017, 0.012]"
154,"[0.018, 0.016, 0.02, 0.011, 0.01, 0.011, 0.018, 0.013, 0.011, 0.011, 0.024, 0.007, 0.007, 0.011, 0.018, 0.013]"
155,"[0.019, 0.015, 0.018, 0.011, 0.01, 0.012, 0.018, 0.015, 0.003, 0.012, 0.023, 0.007, 0.007, 0.013, 0.019, 0.013]"
156,"[0.018, 0.017, 0.017, 0.011, 0.013, 0.016, 0.006, 0.014, 0.006, 0.016, 0.019, 0.007, 0.008, 0.013, 0.021, 0.017]"
157,"[0.02, 0.019, 0.024, 0.015, 0.015, 0.015, 0.023, 0.016, 0.014, 0.016, 0.021, 0.008, 0.008, 0.017, 0.03, 0.023]"
158,"[0.021, 0.02, 0.022, 0.016, 0.017, 0.011, 0.028, 0.016, 0.004, 0.015, 0.013, 0.005, 0.006, 0.015, 0.033, 0.023]"
