,x_input,x_output
10,"[np.float32(38.17485), np.float32(4.8834467), np.float32(44.89915), np.float32(-111.630714), np.float32(28.74251), np.float32(-0.33992672)]","[np.float32(21.502716), np.float32(21.782269), np.float32(21.094736), np.float32(19.015072), np.float32(20.603899), np.float32(21.790241), np.float32(20.281998), np.float32(20.6106), np.float32(20.367569), np.float32(19.155457), np.float32(19.344055), np.float32(20.450409), np.float32(19.143984), np.float32(19.143984), np.float32(21.523424), np.float32(21.523424)]"
11,"[np.float32(34.451523), np.float32(92.36457), np.float32(31.314589), np.float32(99.3256), np.float32(-51.633945), np.float32(-172.84677)]","[np.float32(17.225424), np.float32(18.077562), np.float32(18.362741), np.float32(17.91353), np.float32(19.310877), np.float32(20.610434), np.float32(20.084984), np.float32(22.310114), np.float32(17.71362), np.float32(16.626808), np.float32(16.778614), np.float32(18.295563), np.float32(20.66794), np.float32(20.66794), np.float32(18.513441), np.float32(18.513441)]"
12,"[np.float32(17.699177), np.float32(-4.4179387), np.float32(-54.6607), np.float32(116.34819), np.float32(122.69955), np.float32(-36.820007)]","[np.float32(26.666548), np.float32(26.234274), np.float32(27.199312), np.float32(25.034327), np.float32(26.53351), np.float32(28.307056), np.float32(27.093601), np.float32(28.856884), np.float32(27.22258), np.float32(26.239124), np.float32(24.751593), np.float32(26.209644), np.float32(27.824041), np.float32(27.824041), np.float32(27.555885), np.float32(27.555885)]"
13,"[np.float32(117.15115), np.float32(160.9598), np.float32(63.092472), np.float32(-1.6219363), np.float32(30.921383), np.float32(53.36891)]","[np.float32(14.678706), np.float32(14.84963), np.float32(15.346388), np.float32(17.16423), np.float32(16.619913), np.float32(17.09891), np.float32(16.950972), np.float32(15.168045), np.float32(17.572422), np.float32(15.853209), np.float32(13.425949), np.float32(14.937856), np.float32(14.803307), np.float32(14.803307), np.float32(17.435705), np.float32(17.435705)]"
14,"[np.float32(106.39641), np.float32(-24.296926), np.float32(74.43155), np.float32(85.36729), np.float32(-51.77439), np.float32(58.576042)]","[np.float32(13.540209), np.float32(13.410049), np.float32(13.328062), np.float32(14.937964), np.float32(14.2282715), np.float32(13.6499605), np.float32(15.307426), np.float32(16.01969), np.float32(17.169304), np.float32(16.176502), np.float32(15.186691), np.float32(14.606451), np.float32(15.655445), np.float32(15.655445), np.float32(15.10475), np.float32(15.10475)]"
15,"[np.float32(-14.963366), np.float32(66.49893), np.float32(-26.41377), np.float32(50.42178), np.float32(229.8362), np.float32(11.710625)]","[np.float32(28.176434), np.float32(27.594847), np.float32(29.204548), np.float32(25.341894), np.float32(27.536564), np.float32(28.470705), np.float32(27.674416), np.float32(27.57664), np.float32(28.07618), np.float32(26.551426), np.float32(24.505358), np.float32(27.886148), np.float32(28.282318), np.float32(28.282318), np.float32(28.13286), np.float32(28.13286)]"
16,"[np.float32(-113.308525), np.float32(40.30288), np.float32(-153.23943), np.float32(-46.53276), np.float32(47.741318), np.float32(83.57548)]","[np.float32(28.188187), np.float32(27.986338), np.float32(27.560019), np.float32(28.377203), np.float32(29.724026), np.float32(31.035168), np.float32(27.085516), np.float32(29.874866), np.float32(26.943745), np.float32(26.903513), np.float32(26.531387), np.float32(26.161318), np.float32(26.167097), np.float32(26.167097), np.float32(27.429333), np.float32(27.429333)]"
17,"[np.float32(-143.84988), np.float32(8.984245), np.float32(-1.9494128), np.float32(121.86669), np.float32(-152.77885), np.float32(50.701828)]","[np.float32(17.162876), np.float32(18.10442), np.float32(17.413492), np.float32(18.843721), np.float32(20.277197), np.float32(17.407917), np.float32(18.25044), np.float32(21.797455), np.float32(17.48782), np.float32(17.003654), np.float32(17.660244), np.float32(18.68557), np.float32(19.871649), np.float32(19.871649), np.float32(15.115753), np.float32(15.115753)]"
18,"[np.float32(57.45171), np.float32(-29.746962), np.float32(263.84985), np.float32(-99.319534), np.float32(97.73943), np.float32(-48.281857)]","[np.float32(17.864647), np.float32(18.10926), np.float32(18.168322), np.float32(14.930451), np.float32(16.094172), np.float32(14.653633), np.float32(18.532986), np.float32(16.3304), np.float32(19.341696), np.float32(16.944824), np.float32(14.033527), np.float32(17.359104), np.float32(16.058228), np.float32(16.058228), np.float32(18.269367), np.float32(18.269367)]"
19,"[np.float32(77.63523), np.float32(50.219772), np.float32(59.3194), np.float32(132.07565), np.float32(-125.15561), np.float32(-0.73747826)]","[np.float32(13.018656), np.float32(12.741981), np.float32(13.293551), np.float32(16.010674), np.float32(15.552418), np.float32(15.266542), np.float32(17.055206), np.float32(18.804098), np.float32(16.969995), np.float32(16.20271), np.float32(13.89617), np.float32(13.188038), np.float32(15.54402), np.float32(15.54402), np.float32(14.373529), np.float32(14.373529)]"
20,"[np.float32(60.315556), np.float32(5.6346107), np.float32(79.896545), np.float32(-47.268307), np.float32(-318.2882), np.float32(-43.339348)]","[np.float32(15.447428), np.float32(15.356871), np.float32(14.140923), np.float32(17.717945), np.float32(17.707817), np.float32(18.695402), np.float32(18.472471), np.float32(20.473705), np.float32(17.048727), np.float32(16.716381), np.float32(15.154442), np.float32(12.096932), np.float32(12.791005), np.float32(12.791005), np.float32(15.472572), np.float32(15.472572)]"
21,"[np.float32(-131.3197), np.float32(-94.876656), np.float32(-26.542871), np.float32(-84.24632), np.float32(-87.41278), np.float32(-81.8143)]","[np.float32(27.486834), np.float32(26.511534), np.float32(26.226452), np.float32(25.192924), np.float32(26.65614), np.float32(28.004475), np.float32(27.602467), np.float32(31.609892), np.float32(26.1979), np.float32(26.35281), np.float32(25.028637), np.float32(23.82503), np.float32(24.433603), np.float32(24.433603), np.float32(25.785542), np.float32(25.785542)]"
22,"[np.float32(-23.333885), np.float32(73.28638), np.float32(43.889107), np.float32(-169.09627), np.float32(-123.16548), np.float32(-7.505429)]","[np.float32(17.91613), np.float32(17.854496), np.float32(17.253988), np.float32(16.97473), np.float32(18.597837), np.float32(18.808723), np.float32(18.217476), np.float32(19.343187), np.float32(16.434566), np.float32(15.745396), np.float32(15.379133), np.float32(15.249075), np.float32(14.052828), np.float32(14.052829), np.float32(15.773754), np.float32(15.773754)]"
23,"[np.float32(171.8986), np.float32(144.6018), np.float32(-3.3030934), np.float32(-57.23527), np.float32(-51.47299), np.float32(-32.46313)]","[np.float32(14.544271), np.float32(14.873175), np.float32(14.746441), np.float32(17.445126), np.float32(16.88987), np.float32(19.46624), np.float32(17.351357), np.float32(17.79326), np.float32(16.527233), np.float32(15.567015), np.float32(13.669373), np.float32(12.835127), np.float32(13.699076), np.float32(13.699076), np.float32(17.762583), np.float32(17.762583)]"
24,"[np.float32(73.78114), np.float32(19.42005), np.float32(-8.394035), np.float32(-163.15538), np.float32(33.882294), np.float32(-21.726202)]","[np.float32(23.167894), np.float32(23.297329), np.float32(22.492664), np.float32(20.812614), np.float32(22.373022), np.float32(25.20931), np.float32(21.731312), np.float32(22.572104), np.float32(21.436146), np.float32(20.57123), np.float32(21.541586), np.float32(21.690168), np.float32(20.45058), np.float32(20.45058), np.float32(23.603064), np.float32(23.603064)]"
25,"[np.float32(-45.05471), np.float32(60.95139), np.float32(71.15043), np.float32(-55.68657), np.float32(-51.541985), np.float32(-20.2312)]","[np.float32(18.963215), np.float32(19.388582), np.float32(19.085533), np.float32(18.055117), np.float32(19.908957), np.float32(19.145088), np.float32(19.506256), np.float32(20.262428), np.float32(18.248127), np.float32(17.136244), np.float32(16.736952), np.float32(18.7534), np.float32(18.190231), np.float32(18.190231), np.float32(17.797691), np.float32(17.797691)]"
26,"[np.float32(-8.390215), np.float32(-82.24361), np.float32(-84.90553), np.float32(56.98487), np.float32(166.08737), np.float32(-41.136967)]","[np.float32(28.035791), np.float32(26.94393), np.float32(28.081795), np.float32(23.730806), np.float32(25.667046), np.float32(27.418737), np.float32(27.267748), np.float32(29.59832), np.float32(27.74095), np.float32(26.920856), np.float32(25.569004), np.float32(26.539421), np.float32(27.544668), np.float32(27.544668), np.float32(27.502771), np.float32(27.502771)]"
27,"[np.float32(23.360899), np.float32(29.09735), np.float32(118.11246), np.float32(-70.761055), np.float32(18.778378), np.float32(36.75297)]","[np.float32(17.473545), np.float32(17.617891), np.float32(17.454767), np.float32(15.893755), np.float32(16.93794), np.float32(15.738262), np.float32(17.53391), np.float32(16.554321), np.float32(18.259293), np.float32(16.533365), np.float32(14.699911), np.float32(16.745003), np.float32(15.4403), np.float32(15.4403), np.float32(17.22569), np.float32(17.22569)]"
28,"[np.float32(130.6486), np.float32(-272.45206), np.float32(127.178955), np.float32(65.8605), np.float32(113.20667), np.float32(-201.42273)]","[np.float32(25.057856), np.float32(24.582724), np.float32(24.916485), np.float32(21.165833), np.float32(22.556978), np.float32(24.991468), np.float32(24.98049), np.float32(27.632214), np.float32(25.716118), np.float32(24.77183), np.float32(24.688229), np.float32(24.935545), np.float32(26.82061), np.float32(26.820608), np.float32(26.354439), np.float32(26.35444)]"
29,"[np.float32(148.17285), np.float32(-20.518633), np.float32(75.42159), np.float32(73.2029), np.float32(-42.550957), np.float32(-119.95218)]","[np.float32(14.465593), np.float32(14.129177), np.float32(14.89394), np.float32(13.274464), np.float32(13.73621), np.float32(15.505774), np.float32(17.079082), np.float32(19.06158), np.float32(16.518164), np.float32(15.337837), np.float32(13.934029), np.float32(13.781622), np.float32(15.875172), np.float32(15.875172), np.float32(16.065016), np.float32(16.065016)]"
30,"[np.float32(91.228935), np.float32(45.15465), np.float32(-5.302727), np.float32(-174.6299), np.float32(133.46175), np.float32(40.5067)]","[np.float32(26.284204), np.float32(26.395538), np.float32(25.578413), np.float32(24.223478), np.float32(25.569256), np.float32(28.578232), np.float32(24.07302), np.float32(23.57404), np.float32(24.968933), np.float32(23.929083), np.float32(24.28447), np.float32(24.901546), np.float32(23.041162), np.float32(23.041162), np.float32(27.607409), np.float32(27.607409)]"
31,"[np.float32(-68.02492), np.float32(10.308092), np.float32(83.57243), np.float32(40.967323), np.float32(20.380503), np.float32(-28.982641)]","[np.float32(23.663216), np.float32(24.40941), np.float32(24.122105), np.float32(22.565187), np.float32(24.561121), np.float32(23.419817), np.float32(24.181564), np.float32(24.942654), np.float32(23.709282), np.float32(22.322943), np.float32(21.266829), np.float32(24.097805), np.float32(24.440536), np.float32(24.440536), np.float32(23.227545), np.float32(23.227545)]"
32,"[np.float32(-47.553513), np.float32(-103.70086), np.float32(59.104225), np.float32(-6.934283), np.float32(-20.000921), np.float32(147.38469)]","[np.float32(18.893137), np.float32(19.04753), np.float32(18.21156), np.float32(17.352255), np.float32(18.172335), np.float32(15.156546), np.float32(16.592505), np.float32(17.827913), np.float32(19.0177), np.float32(18.050909), np.float32(17.962896), np.float32(18.726038), np.float32(17.503208), np.float32(17.503208), np.float32(16.933231), np.float32(16.933231)]"
33,"[np.float32(9.847695), np.float32(-136.27087), np.float32(1.7234778), np.float32(96.542206), np.float32(-66.35403), np.float32(95.9075)]","[np.float32(16.279285), np.float32(16.329914), np.float32(15.786736), np.float32(15.523964), np.float32(15.847889), np.float32(14.099322), np.float32(15.300737), np.float32(18.593536), np.float32(16.970776), np.float32(16.587048), np.float32(17.43832), np.float32(16.496897), np.float32(17.428926), np.float32(17.428926), np.float32(14.877333), np.float32(14.877333)]"
34,"[np.float32(-36.796516), np.float32(14.860781), np.float32(-55.01114), np.float32(-101.24237), np.float32(-135.9228), np.float32(-13.675585)]","[np.float32(19.526043), np.float32(19.578173), np.float32(18.700878), np.float32(18.874853), np.float32(20.428879), np.float32(21.65995), np.float32(19.232172), np.float32(22.539728), np.float32(17.683455), np.float32(17.53811), np.float32(19.411335), np.float32(18.264547), np.float32(18.012259), np.float32(18.012259), np.float32(17.60295), np.float32(17.60295)]"
35,"[np.float32(29.13832), np.float32(37.621555), np.float32(35.37263), np.float32(56.081993), np.float32(83.29276), np.float32(127.29649)]","[np.float32(17.770746), np.float32(18.612494), np.float32(18.147282), np.float32(19.154663), np.float32(19.183119), np.float32(17.58227), np.float32(17.335741), np.float32(16.993488), np.float32(19.67446), np.float32(18.301327), np.float32(17.34733), np.float32(19.118587), np.float32(18.981699), np.float32(18.981699), np.float32(19.253078), np.float32(19.253078)]"
36,"[np.float32(46.156574), np.float32(60.14992), np.float32(10.541807), np.float32(-35.948235), np.float32(-120.163864), np.float32(69.38917)]","[np.float32(14.899569), np.float32(15.151403), np.float32(14.166937), np.float32(17.30396), np.float32(17.204906), np.float32(17.49273), np.float32(16.271242), np.float32(17.732836), np.float32(16.345432), np.float32(15.896236), np.float32(15.1479435), np.float32(13.526096), np.float32(13.545984), np.float32(13.545984), np.float32(15.44071), np.float32(15.44071)]"
37,"[np.float32(17.038101), np.float32(115.34714), np.float32(-57.68446), np.float32(47.124107), np.float32(120.94829), np.float32(141.0859)]","[np.float32(23.434072), np.float32(24.288704), np.float32(23.830843), np.float32(25.784155), np.float32(26.370146), np.float32(26.679966), np.float32(22.774452), np.float32(22.694012), np.float32(24.468748), np.float32(23.485678), np.float32(23.413273), np.float32(25.095379), np.float32(25.075903), np.float32(25.075903), np.float32(25.554749), np.float32(25.554749)]"
38,"[np.float32(64.0481), np.float32(-45.497665), np.float32(46.016567), np.float32(186.76132), np.float32(-79.46374), np.float32(75.41896)]","[np.float32(12.737563), np.float32(12.72813), np.float32(12.790955), np.float32(14.948992), np.float32(14.172761), np.float32(12.677032), np.float32(14.851909), np.float32(16.896738), np.float32(16.666603), np.float32(15.9759445), np.float32(15.1442375), np.float32(14.3206625), np.float32(16.546785), np.float32(16.546785), np.float32(13.781103), np.float32(13.781102)]"
39,"[np.float32(46.286507), np.float32(-52.785645), np.float32(181.16817), np.float32(-38.10583), np.float32(190.16148), np.float32(3.9618752)]","[np.float32(24.458862), np.float32(24.509523), np.float32(24.51848), np.float32(21.819181), np.float32(23.251087), np.float32(22.920683), np.float32(23.741192), np.float32(22.819044), np.float32(25.626139), np.float32(24.003204), np.float32(22.605833), np.float32(25.621204), np.float32(24.942015), np.float32(24.942015), np.float32(25.65949), np.float32(25.65949)]"
40,"[np.float32(-2.0655828), np.float32(-61.697384), np.float32(-214.99336), np.float32(-77.14655), np.float32(3.1848924), np.float32(-120.11988)]","[np.float32(26.796953), np.float32(26.65418), np.float32(25.673439), np.float32(26.593096), np.float32(27.067612), np.float32(32.120415), np.float32(27.193228), np.float32(32.17565), np.float32(25.984509), np.float32(26.480238), np.float32(26.498285), np.float32(23.504635), np.float32(25.00136), np.float32(25.00136), np.float32(29.122858), np.float32(29.122858)]"
41,"[np.float32(77.54053), np.float32(30.85115), np.float32(153.03342), np.float32(18.974207), np.float32(11.304649), np.float32(-163.82805)]","[np.float32(17.111095), np.float32(17.521584), np.float32(18.137293), np.float32(14.935925), np.float32(16.40396), np.float32(17.016628), np.float32(19.371338), np.float32(19.53444), np.float32(17.841322), np.float32(15.917585), np.float32(14.425416), np.float32(16.961031), np.float32(17.934084), np.float32(17.934084), np.float32(17.844687), np.float32(17.844687)]"
42,"[np.float32(-18.73479), np.float32(-82.55687), np.float32(76.92331), np.float32(60.64549), np.float32(-9.369007), np.float32(-23.26924)]","[np.float32(20.150894), np.float32(20.854116), np.float32(20.256649), np.float32(18.438936), np.float32(19.963552), np.float32(18.793081), np.float32(20.127426), np.float32(22.34164), np.float32(20.496601), np.float32(19.39465), np.float32(19.591217), np.float32(21.198484), np.float32(21.890451), np.float32(21.890451), np.float32(19.813625), np.float32(19.813625)]"
43,"[np.float32(11.708477), np.float32(4.147105), np.float32(-140.26663), np.float32(47.108253), np.float32(200.35603), np.float32(-54.250134)]","[np.float32(27.627802), np.float32(27.138474), np.float32(28.171068), np.float32(24.9657), np.float32(26.535671), np.float32(29.369015), np.float32(27.30321), np.float32(29.22586), np.float32(27.081806), np.float32(26.140608), np.float32(24.581455), np.float32(25.9375), np.float32(27.055344), np.float32(27.055344), np.float32(28.706427), np.float32(28.706427)]"
44,"[np.float32(53.55571), np.float32(-23.74364), np.float32(-138.47745), np.float32(18.99335), np.float32(174.67682), np.float32(85.455185)]","[np.float32(28.091837), np.float32(28.033379), np.float32(27.883554), np.float32(26.541092), np.float32(27.77655), np.float32(30.434303), np.float32(25.795385), np.float32(27.28784), np.float32(27.389627), np.float32(26.873123), np.float32(27.79352), np.float32(27.982187), np.float32(28.107035), np.float32(28.107035), np.float32(29.31669), np.float32(29.316689)]"
45,"[np.float32(211.86378), np.float32(-24.919317), np.float32(-9.422173), np.float32(-7.280601), np.float32(43.33591), np.float32(-39.194023)]","[np.float32(15.553961), np.float32(15.732595), np.float32(15.611557), np.float32(14.576054), np.float32(14.333866), np.float32(17.667511), np.float32(15.719423), np.float32(16.916529), np.float32(16.536388), np.float32(15.470669), np.float32(15.62748), np.float32(14.575754), np.float32(15.598854), np.float32(15.598854), np.float32(18.521088), np.float32(18.521088)]"
46,"[np.float32(-123.65039), np.float32(100.846375), np.float32(87.59924), np.float32(-202.39754), np.float32(33.265), np.float32(14.998507)]","[np.float32(28.674683), np.float32(28.68331), np.float32(28.100851), np.float32(26.250656), np.float32(29.036297), np.float32(28.90848), np.float32(27.142998), np.float32(25.864155), np.float32(26.154694), np.float32(24.90187), np.float32(23.731117), np.float32(26.556135), np.float32(23.956081), np.float32(23.956083), np.float32(26.961334), np.float32(26.961332)]"
47,"[np.float32(-134.13058), np.float32(116.92642), np.float32(195.33269), np.float32(103.815155), np.float32(27.06675), np.float32(-69.52447)]","[np.float32(21.53142), np.float32(23.793812), np.float32(22.815691), np.float32(22.253468), np.float32(24.336159), np.float32(21.792269), np.float32(23.288494), np.float32(22.146309), np.float32(22.479055), np.float32(20.298132), np.float32(19.16275), np.float32(23.52609), np.float32(23.971779), np.float32(23.971779), np.float32(21.945456), np.float32(21.945456)]"
48,"[np.float32(-52.847828), np.float32(-80.894455), np.float32(42.076683), np.float32(-39.399075), np.float32(123.508705), np.float32(-79.71415)]","[np.float32(28.93119), np.float32(27.58787), np.float32(28.924015), np.float32(23.608143), np.float32(26.028633), np.float32(27.023964), np.float32(28.171595), np.float32(29.449696), np.float32(27.991072), np.float32(26.81607), np.float32(24.55294), np.float32(26.552687), np.float32(26.650505), np.float32(26.650505), np.float32(27.208353), np.float32(27.208353)]"
49,"[np.float32(84.69257), np.float32(51.65966), np.float32(142.03694), np.float32(-25.887094), np.float32(70.58855), np.float32(170.88124)]","[np.float32(14.955756), np.float32(14.788165), np.float32(14.511924), np.float32(16.103323), np.float32(15.59761), np.float32(13.69471), np.float32(15.400402), np.float32(13.504455), np.float32(18.47144), np.float32(17.043243), np.float32(16.219578), np.float32(17.32992), np.float32(16.094927), np.float32(16.094927), np.float32(16.041609), np.float32(16.041609)]"
50,"[np.float32(100.931915), np.float32(5.1917815), np.float32(103.14368), np.float32(25.922056), np.float32(-88.262115), np.float32(163.94763)]","[np.float32(14.0908375), np.float32(14.13768), np.float32(13.094015), np.float32(17.255144), np.float32(16.239422), np.float32(14.856117), np.float32(15.295841), np.float32(14.577957), np.float32(18.244976), np.float32(17.414946), np.float32(17.527386), np.float32(16.615), np.float32(16.083485), np.float32(16.083485), np.float32(15.5975685), np.float32(15.597567)]"
51,"[np.float32(22.859661), np.float32(-68.613495), np.float32(42.18495), np.float32(85.35746), np.float32(17.73849), np.float32(111.96631)]","[np.float32(16.729586), np.float32(17.23569), np.float32(16.762894), np.float32(16.502254), np.float32(16.571653), np.float32(14.475161), np.float32(15.796968), np.float32(16.744064), np.float32(18.205616), np.float32(17.05817), np.float32(16.690113), np.float32(17.56016), np.float32(17.741774), np.float32(17.741774), np.float32(16.85755), np.float32(16.85755)]"
52,"[np.float32(-13.456022), np.float32(-6.574591), np.float32(-41.045124), np.float32(45.627827), np.float32(110.855545), np.float32(194.12825)]","[np.float32(24.75515), np.float32(24.890728), np.float32(24.438906), np.float32(25.1813), np.float32(25.881691), np.float32(24.877176), np.float32(22.459255), np.float32(23.114965), np.float32(25.372894), np.float32(24.718931), np.float32(25.08122), np.float32(26.01915), np.float32(25.428616), np.float32(25.428616), np.float32(24.849672), np.float32(24.849672)]"
53,"[np.float32(-27.817442), np.float32(-7.668464), np.float32(339.78207), np.float32(106.59586), np.float32(90.09356), np.float32(-7.58921)]","[np.float32(15.739218), np.float32(17.181593), np.float32(16.930052), np.float32(15.974567), np.float32(16.416447), np.float32(12.220391), np.float32(18.274609), np.float32(15.724882), np.float32(19.468294), np.float32(16.682438), np.float32(12.922304), np.float32(17.20082), np.float32(17.125116), np.float32(17.125116), np.float32(16.526928), np.float32(16.526928)]"
54,"[np.float32(55.373745), np.float32(-94.07703), np.float32(15.020466), np.float32(84.091774), np.float32(-20.9014), np.float32(155.13966)]","[np.float32(15.058502), np.float32(15.157742), np.float32(14.6718), np.float32(15.573029), np.float32(14.978851), np.float32(12.970342), np.float32(14.384929), np.float32(15.653458), np.float32(17.15585), np.float32(16.379583), np.float32(16.337982), np.float32(15.862852), np.float32(16.104628), np.float32(16.104628), np.float32(14.873817), np.float32(14.873817)]"
55,"[np.float32(-28.120218), np.float32(74.45247), np.float32(-34.76337), np.float32(43.813683), np.float32(89.36234), np.float32(50.674305)]","[np.float32(26.18362), np.float32(26.47944), np.float32(26.669672), np.float32(26.25525), np.float32(27.861681), np.float32(28.392603), np.float32(25.965492), np.float32(26.539297), np.float32(26.287956), np.float32(25.202454), np.float32(24.364738), np.float32(26.534771), np.float32(26.876814), np.float32(26.876814), np.float32(26.803663), np.float32(26.803663)]"
56,"[np.float32(-32.66299), np.float32(46.795574), np.float32(-74.90132), np.float32(51.17659), np.float32(12.038193), np.float32(-116.36202)]","[np.float32(25.5055), np.float32(25.506409), np.float32(25.714695), np.float32(26.183985), np.float32(27.123371), np.float32(29.97055), np.float32(27.24647), np.float32(30.318872), np.float32(25.23774), np.float32(24.938967), np.float32(23.15724), np.float32(23.313335), np.float32(25.478922), np.float32(25.478922), np.float32(27.388329), np.float32(27.388329)]"
57,"[np.float32(73.232315), np.float32(127.571976), np.float32(4.919128), np.float32(27.637384), np.float32(-76.07401), np.float32(74.60774)]","[np.float32(14.106059), np.float32(14.347429), np.float32(14.146623), np.float32(17.631002), np.float32(17.070675), np.float32(17.36642), np.float32(16.544199), np.float32(16.91971), np.float32(16.77261), np.float32(15.89819), np.float32(14.224783), np.float32(13.798969), np.float32(14.344072), np.float32(14.344072), np.float32(15.983997), np.float32(15.983997)]"
58,"[np.float32(142.35823), np.float32(145.54182), np.float32(18.57634), np.float32(-58.31059), np.float32(100.88711), np.float32(33.23838)]","[np.float32(16.616795), np.float32(17.047138), np.float32(17.19659), np.float32(17.808516), np.float32(17.697306), np.float32(19.643564), np.float32(17.484358), np.float32(15.978075), np.float32(18.075449), np.float32(16.42994), np.float32(14.887548), np.float32(16.191431), np.float32(15.806656), np.float32(15.806656), np.float32(19.712177), np.float32(19.712177)]"
59,"[np.float32(310.46884), np.float32(-55.402428), np.float32(17.917755), np.float32(-100.04), np.float32(63.456795), np.float32(-128.1097)]","[np.float32(15.452192), np.float32(15.444963), np.float32(15.349302), np.float32(13.256929), np.float32(13.028202), np.float32(17.325203), np.float32(15.908508), np.float32(16.855114), np.float32(16.556765), np.float32(15.325739), np.float32(15.159071), np.float32(13.872554), np.float32(14.857807), np.float32(14.857807), np.float32(19.041794), np.float32(19.041794)]"
