,x_input,x_output
19,"[np.float32(77.63523), np.float32(50.219772), np.float32(59.3194), np.float32(132.07565), np.float32(-125.15561), np.float32(-0.73747826)]","[np.float32(14.217079), np.float32(14.934401), np.float32(15.714422), np.float32(15.850477), np.float32(16.287844), np.float32(14.481935), np.float32(16.701157), np.float32(18.665787), np.float32(15.70945), np.float32(16.400747), np.float32(15.395948), np.float32(17.227026), np.float32(18.42846), np.float32(18.42846), np.float32(14.086077), np.float32(14.086077)]"
20,"[np.float32(60.315556), np.float32(5.6346107), np.float32(79.896545), np.float32(-47.268307), np.float32(-318.2882), np.float32(-43.339348)]","[np.float32(12.061081), np.float32(11.661482), np.float32(11.746982), np.float32(13.354033), np.float32(12.357607), np.float32(10.3569), np.float32(14.656074), np.float32(18.403688), np.float32(12.606361), np.float32(13.430979), np.float32(14.117708), np.float32(13.276245), np.float32(14.212559), np.float32(14.212559), np.float32(9.238348), np.float32(9.238348)]"
21,"[np.float32(-131.3197), np.float32(-94.876656), np.float32(-26.542871), np.float32(-84.24632), np.float32(-87.41278), np.float32(-81.8143)]","[np.float32(23.593895), np.float32(23.17341), np.float32(22.863462), np.float32(25.282116), np.float32(25.357351), np.float32(27.786337), np.float32(25.926865), np.float32(26.717081), np.float32(23.90237), np.float32(24.829466), np.float32(24.664299), np.float32(23.278326), np.float32(23.586447), np.float32(23.586447), np.float32(24.09019), np.float32(24.090193)]"
22,"[np.float32(-23.333885), np.float32(73.28638), np.float32(43.889107), np.float32(-169.09627), np.float32(-123.16548), np.float32(-7.505429)]","[np.float32(15.805229), np.float32(15.245869), np.float32(15.011038), np.float32(16.351957), np.float32(15.370775), np.float32(16.179623), np.float32(17.854574), np.float32(19.952423), np.float32(15.439592), np.float32(15.365711), np.float32(16.083942), np.float32(14.5697155), np.float32(15.010656), np.float32(15.010656), np.float32(14.611028), np.float32(14.611028)]"
23,"[np.float32(171.8986), np.float32(144.6018), np.float32(-3.3030934), np.float32(-57.23527), np.float32(-51.47299), np.float32(-32.46313)]","[np.float32(13.070896), np.float32(12.983011), np.float32(13.807198), np.float32(11.919639), np.float32(11.751441), np.float32(13.018914), np.float32(15.124611), np.float32(17.125174), np.float32(13.07103), np.float32(12.835655), np.float32(13.277467), np.float32(13.228148), np.float32(14.929166), np.float32(14.929166), np.float32(13.387346), np.float32(13.387346)]"
24,"[np.float32(73.78114), np.float32(19.42005), np.float32(-8.394035), np.float32(-163.15538), np.float32(33.882294), np.float32(-21.726202)]","[np.float32(20.094856), np.float32(19.534618), np.float32(19.723143), np.float32(18.142998), np.float32(18.310242), np.float32(20.693546), np.float32(21.822178), np.float32(21.755915), np.float32(20.048), np.float32(19.361565), np.float32(19.479939), np.float32(18.683613), np.float32(19.248486), np.float32(19.248486), np.float32(20.356863), np.float32(20.356863)]"
25,"[np.float32(-45.05471), np.float32(60.95139), np.float32(71.15043), np.float32(-55.68657), np.float32(-51.541985), np.float32(-20.2312)]","[np.float32(18.750854), np.float32(18.861134), np.float32(19.111044), np.float32(20.109783), np.float32(19.963833), np.float32(20.649027), np.float32(21.316559), np.float32(22.212526), np.float32(19.274677), np.float32(19.500904), np.float32(18.422249), np.float32(18.676544), np.float32(19.15805), np.float32(19.15805), np.float32(18.858402), np.float32(18.8584)]"
26,"[np.float32(-8.390215), np.float32(-82.24361), np.float32(-84.90553), np.float32(56.98487), np.float32(166.08737), np.float32(-41.136967)]","[np.float32(26.873095), np.float32(27.230623), np.float32(27.807869), np.float32(26.387625), np.float32(28.215487), np.float32(31.592512), np.float32(28.728777), np.float32(26.60484), np.float32(27.964607), np.float32(27.899542), np.float32(26.258205), np.float32(27.399702), np.float32(27.980396), np.float32(27.980396), np.float32(29.94589), np.float32(29.94589)]"
27,"[np.float32(23.360899), np.float32(29.09735), np.float32(118.11246), np.float32(-70.761055), np.float32(18.778378), np.float32(36.75297)]","[np.float32(19.722178), np.float32(19.863543), np.float32(20.169598), np.float32(19.323303), np.float32(19.673382), np.float32(19.154905), np.float32(21.936634), np.float32(21.309961), np.float32(20.758133), np.float32(20.073439), np.float32(18.322912), np.float32(19.560074), np.float32(19.474133), np.float32(19.474133), np.float32(19.269426), np.float32(19.269426)]"
28,"[np.float32(130.6486), np.float32(-272.45206), np.float32(127.178955), np.float32(65.8605), np.float32(113.20667), np.float32(-201.42273)]","[np.float32(31.173262), np.float32(31.146128), np.float32(33.01325), np.float32(28.79501), np.float32(31.173866), np.float32(32.742916), np.float32(35.252113), np.float32(31.57684), np.float32(33.85846), np.float32(34.36299), np.float32(29.113752), np.float32(32.10612), np.float32(32.6221), np.float32(32.622105), np.float32(31.956182), np.float32(31.956182)]"
29,"[np.float32(148.17285), np.float32(-20.518633), np.float32(75.42159), np.float32(73.2029), np.float32(-42.550957), np.float32(-119.95218)]","[np.float32(19.823378), np.float32(20.133987), np.float32(21.63981), np.float32(19.216269), np.float32(20.276052), np.float32(20.508192), np.float32(23.31269), np.float32(23.610395), np.float32(21.643417), np.float32(22.448322), np.float32(19.844435), np.float32(21.877586), np.float32(23.388561), np.float32(23.388561), np.float32(20.22734), np.float32(20.22734)]"
30,"[np.float32(91.228935), np.float32(45.15465), np.float32(-5.302727), np.float32(-174.6299), np.float32(133.46175), np.float32(40.5067)]","[np.float32(20.831905), np.float32(20.462543), np.float32(20.576246), np.float32(17.998484), np.float32(18.513992), np.float32(20.84335), np.float32(21.9548), np.float32(20.614183), np.float32(20.79702), np.float32(19.228199), np.float32(19.14125), np.float32(18.973402), np.float32(19.12265), np.float32(19.12265), np.float32(21.58101), np.float32(21.58101)]"
31,"[np.float32(-68.02492), np.float32(10.308092), np.float32(83.57243), np.float32(40.967323), np.float32(20.380503), np.float32(-28.982641)]","[np.float32(22.634178), np.float32(23.228693), np.float32(23.816088), np.float32(24.333612), np.float32(25.146534), np.float32(25.769176), np.float32(25.455034), np.float32(24.865824), np.float32(24.019196), np.float32(24.425714), np.float32(21.843613), np.float32(23.578226), np.float32(23.906021), np.float32(23.906021), np.float32(23.81856), np.float32(23.81856)]"
32,"[np.float32(-47.553513), np.float32(-103.70086), np.float32(59.104225), np.float32(-6.934283), np.float32(-20.000921), np.float32(147.38469)]","[np.float32(20.463894), np.float32(20.656862), np.float32(19.928862), np.float32(20.965023), np.float32(21.709826), np.float32(19.344122), np.float32(21.158857), np.float32(20.37942), np.float32(21.745487), np.float32(20.894857), np.float32(20.648823), np.float32(21.577177), np.float32(20.479954), np.float32(20.479954), np.float32(19.358284), np.float32(19.358284)]"
33,"[np.float32(9.847695), np.float32(-136.27087), np.float32(1.7234778), np.float32(96.542206), np.float32(-66.35403), np.float32(95.9075)]","[np.float32(19.476702), np.float32(19.827662), np.float32(19.497467), np.float32(20.235737), np.float32(21.367538), np.float32(19.064535), np.float32(20.388762), np.float32(20.468105), np.float32(21.108484), np.float32(21.031471), np.float32(21.046099), np.float32(22.21247), np.float32(21.928762), np.float32(21.928762), np.float32(18.873468), np.float32(18.873468)]"
34,"[np.float32(-36.796516), np.float32(14.860781), np.float32(-55.01114), np.float32(-101.24237), np.float32(-135.9228), np.float32(-13.675585)]","[np.float32(16.565073), np.float32(16.060299), np.float32(15.614836), np.float32(17.595375), np.float32(17.021305), np.float32(18.459904), np.float32(18.045853), np.float32(20.463606), np.float32(16.16134), np.float32(16.490105), np.float32(18.228268), np.float32(16.289839), np.float32(16.954454), np.float32(16.954454), np.float32(16.202509), np.float32(16.202509)]"
35,"[np.float32(29.13832), np.float32(37.621555), np.float32(35.37263), np.float32(56.081993), np.float32(83.29276), np.float32(127.29649)]","[np.float32(18.672264), np.float32(19.447739), np.float32(19.543152), np.float32(18.795645), np.float32(19.884869), np.float32(18.81351), np.float32(19.624556), np.float32(18.639029), np.float32(19.889458), np.float32(18.844534), np.float32(17.918703), np.float32(20.024916), np.float32(19.87477), np.float32(19.87477), np.float32(19.535254), np.float32(19.535254)]"
36,"[np.float32(46.156574), np.float32(60.14992), np.float32(10.541807), np.float32(-35.948235), np.float32(-120.163864), np.float32(69.38917)]","[np.float32(13.175375), np.float32(13.145679), np.float32(12.930372), np.float32(13.790678), np.float32(13.435595), np.float32(12.442637), np.float32(14.33563), np.float32(16.52059), np.float32(13.344841), np.float32(13.065077), np.float32(14.316055), np.float32(13.965078), np.float32(14.471628), np.float32(14.471628), np.float32(12.224134), np.float32(12.224134)]"
37,"[np.float32(17.038101), np.float32(115.34714), np.float32(-57.68446), np.float32(47.124107), np.float32(120.94829), np.float32(141.0859)]","[np.float32(17.088852), np.float32(17.887014), np.float32(17.803673), np.float32(17.424839), np.float32(18.310186), np.float32(18.946898), np.float32(17.352747), np.float32(16.948866), np.float32(17.415907), np.float32(16.198235), np.float32(16.637594), np.float32(17.893532), np.float32(18.14264), np.float32(18.14264), np.float32(19.221716), np.float32(19.221716)]"
38,"[np.float32(64.0481), np.float32(-45.497665), np.float32(46.016567), np.float32(186.76132), np.float32(-79.46374), np.float32(75.41896)]","[np.float32(16.467222), np.float32(17.370743), np.float32(17.753609), np.float32(17.809557), np.float32(19.002687), np.float32(15.945971), np.float32(18.0851), np.float32(18.778088), np.float32(18.547777), np.float32(18.80054), np.float32(17.830809), np.float32(20.348171), np.float32(20.769075), np.float32(20.769075), np.float32(16.272463), np.float32(16.272463)]"
39,"[np.float32(46.286507), np.float32(-52.785645), np.float32(181.16817), np.float32(-38.10583), np.float32(190.16148), np.float32(3.9618752)]","[np.float32(26.99498), np.float32(27.312458), np.float32(28.400507), np.float32(25.146305), np.float32(26.818672), np.float32(27.110336), np.float32(29.885159), np.float32(26.206434), np.float32(29.0974), np.float32(28.175285), np.float32(23.76953), np.float32(26.882164), np.float32(26.493317), np.float32(26.493317), np.float32(27.646746), np.float32(27.646746)]"
40,"[np.float32(-2.0655828), np.float32(-61.697384), np.float32(-214.99336), np.float32(-77.14655), np.float32(3.1848924), np.float32(-120.11988)]","[np.float32(22.830692), np.float32(22.21066), np.float32(22.20702), np.float32(22.534891), np.float32(23.072777), np.float32(28.647886), np.float32(24.280699), np.float32(25.288994), np.float32(22.272053), np.float32(22.972557), np.float32(24.67675), np.float32(22.312418), np.float32(23.790773), np.float32(23.790773), np.float32(25.417011), np.float32(25.417011)]"
41,"[np.float32(77.54053), np.float32(30.85115), np.float32(153.03342), np.float32(18.974207), np.float32(11.304649), np.float32(-163.82805)]","[np.float32(22.63567), np.float32(23.009157), np.float32(24.759724), np.float32(22.492195), np.float32(23.3819), np.float32(24.635887), np.float32(26.910408), np.float32(26.296696), np.float32(24.357159), np.float32(25.16382), np.float32(21.064144), np.float32(23.43202), np.float32(24.755993), np.float32(24.755993), np.float32(23.525557), np.float32(23.525557)]"
42,"[np.float32(-18.73479), np.float32(-82.55687), np.float32(76.92331), np.float32(60.64549), np.float32(-9.369007), np.float32(-23.26924)]","[np.float32(23.167805), np.float32(23.57566), np.float32(24.108496), np.float32(24.058271), np.float32(25.192438), np.float32(24.866302), np.float32(25.806217), np.float32(25.02819), np.float32(24.98242), np.float32(25.394749), np.float32(22.992182), np.float32(24.785713), np.float32(24.959583), np.float32(24.959583), np.float32(23.553068), np.float32(23.553068)]"
43,"[np.float32(11.708477), np.float32(4.147105), np.float32(-140.26663), np.float32(47.108253), np.float32(200.35603), np.float32(-54.250134)]","[np.float32(25.39882), np.float32(25.83579), np.float32(26.50916), np.float32(24.88415), np.float32(26.572979), np.float32(31.377602), np.float32(27.040691), np.float32(25.40468), np.float32(25.920973), np.float32(25.805838), np.float32(24.857323), np.float32(25.599625), np.float32(26.718369), np.float32(26.718369), np.float32(29.582533), np.float32(29.582533)]"
44,"[np.float32(53.55571), np.float32(-23.74364), np.float32(-138.47745), np.float32(18.99335), np.float32(174.67682), np.float32(85.455185)]","[np.float32(22.271687), np.float32(22.577726), np.float32(22.47158), np.float32(20.878927), np.float32(22.477322), np.float32(24.987719), np.float32(22.334826), np.float32(20.729492), np.float32(22.644426), np.float32(21.478746), np.float32(22.2019), np.float32(22.710215), np.float32(22.988453), np.float32(22.988453), np.float32(25.02212), np.float32(25.02212)]"
45,"[np.float32(211.86378), np.float32(-24.919317), np.float32(-9.422173), np.float32(-7.280601), np.float32(43.33591), np.float32(-39.194023)]","[np.float32(19.390186), np.float32(19.319021), np.float32(20.30645), np.float32(16.513382), np.float32(17.716587), np.float32(18.74993), np.float32(21.359663), np.float32(20.925112), np.float32(20.50392), np.float32(20.067457), np.float32(19.277044), np.float32(20.356518), np.float32(21.547428), np.float32(21.547428), np.float32(19.987757), np.float32(19.987757)]"
46,"[np.float32(-123.65039), np.float32(100.846375), np.float32(87.59924), np.float32(-202.39754), np.float32(33.265), np.float32(14.998507)]","[np.float32(21.08908), np.float32(20.865652), np.float32(20.58739), np.float32(21.969128), np.float32(21.375742), np.float32(23.481861), np.float32(23.266497), np.float32(23.07748), np.float32(20.79347), np.float32(20.145813), np.float32(19.204481), np.float32(18.532198), np.float32(18.238287), np.float32(18.238287), np.float32(21.372322), np.float32(21.372322)]"
47,"[np.float32(-134.13058), np.float32(116.92642), np.float32(195.33269), np.float32(103.815155), np.float32(27.06675), np.float32(-69.52447)]","[np.float32(22.474714), np.float32(23.670816), np.float32(24.876076), np.float32(25.841518), np.float32(26.544), np.float32(26.855545), np.float32(26.402061), np.float32(25.77411), np.float32(24.20599), np.float32(25.07895), np.float32(20.57587), np.float32(23.733932), np.float32(24.305897), np.float32(24.305897), np.float32(24.228765), np.float32(24.228765)]"
48,"[np.float32(-52.847828), np.float32(-80.894455), np.float32(42.076683), np.float32(-39.399075), np.float32(123.508705), np.float32(-79.71415)]","[np.float32(28.0734), np.float32(28.145039), np.float32(28.802284), np.float32(27.642164), np.float32(28.982664), np.float32(31.732838), np.float32(30.890934), np.float32(28.548103), np.float32(29.328297), np.float32(29.378847), np.float32(26.4722), np.float32(27.62339), np.float32(27.784111), np.float32(27.784111), np.float32(29.796907), np.float32(29.796907)]"
49,"[np.float32(84.69257), np.float32(51.65966), np.float32(142.03694), np.float32(-25.887094), np.float32(70.58855), np.float32(170.88124)]","[np.float32(17.035622), np.float32(17.577126), np.float32(17.645899), np.float32(15.894081), np.float32(16.585642), np.float32(13.765348), np.float32(18.095348), np.float32(16.75218), np.float32(18.402636), np.float32(16.605455), np.float32(15.16176), np.float32(17.561138), np.float32(16.884321), np.float32(16.884321), np.float32(16.116558), np.float32(16.116558)]"
50,"[np.float32(100.931915), np.float32(5.1917815), np.float32(103.14368), np.float32(25.922056), np.float32(-88.262115), np.float32(163.94763)]","[np.float32(13.464752), np.float32(13.856927), np.float32(13.637934), np.float32(13.454565), np.float32(13.750467), np.float32(9.779334), np.float32(14.265751), np.float32(14.982891), np.float32(14.740133), np.float32(13.719675), np.float32(13.80258), np.float32(15.349747), np.float32(15.014227), np.float32(15.014227), np.float32(11.595221), np.float32(11.595221)]"
51,"[np.float32(22.859661), np.float32(-68.613495), np.float32(42.18495), np.float32(85.35746), np.float32(17.73849), np.float32(111.96631)]","[np.float32(19.936619), np.float32(20.545422), np.float32(20.51615), np.float32(20.233316), np.float32(21.512074), np.float32(19.457495), np.float32(21.020689), np.float32(20.146091), np.float32(21.648706), np.float32(21.056334), np.float32(20.08914), np.float32(22.129095), np.float32(21.770782), np.float32(21.770782), np.float32(19.918608), np.float32(19.918608)]"
52,"[np.float32(-13.456022), np.float32(-6.574591), np.float32(-41.045124), np.float32(45.627827), np.float32(110.855545), np.float32(194.12825)]","[np.float32(19.462893), np.float32(20.122944), np.float32(19.500788), np.float32(19.614504), np.float32(20.835413), np.float32(20.056892), np.float32(19.17802), np.float32(17.90912), np.float32(20.254963), np.float32(18.792553), np.float32(19.318266), np.float32(20.629076), np.float32(19.959072), np.float32(19.959072), np.float32(20.62378), np.float32(20.62378)]"
53,"[np.float32(-27.817442), np.float32(-7.668464), np.float32(339.78207), np.float32(106.59586), np.float32(90.09356), np.float32(-7.58921)]","[np.float32(25.23761), np.float32(26.258995), np.float32(27.886776), np.float32(25.960855), np.float32(27.551516), np.float32(25.029976), np.float32(29.331554), np.float32(26.27357), np.float32(28.401003), np.float32(28.353565), np.float32(21.908262), np.float32(27.016342), np.float32(26.590975), np.float32(26.590975), np.float32(25.018343), np.float32(25.018343)]"
54,"[np.float32(55.373745), np.float32(-94.07703), np.float32(15.020466), np.float32(84.091774), np.float32(-20.9014), np.float32(155.13966)]","[np.float32(17.906338), np.float32(18.374784), np.float32(18.00553), np.float32(17.822073), np.float32(19.01225), np.float32(16.051859), np.float32(18.282776), np.float32(17.923365), np.float32(19.482069), np.float32(18.666525), np.float32(18.843964), np.float32(20.458937), np.float32(19.96569), np.float32(19.96569), np.float32(17.186836), np.float32(17.186836)]"
55,"[np.float32(-28.120218), np.float32(74.45247), np.float32(-34.76337), np.float32(43.813683), np.float32(89.36234), np.float32(50.674305)]","[np.float32(19.96437), np.float32(20.653828), np.float32(20.845715), np.float32(21.015154), np.float32(21.890425), np.float32(23.447273), np.float32(21.297829), np.float32(20.930012), np.float32(20.53961), np.float32(20.15631), np.float32(19.583305), np.float32(20.70183), np.float32(21.184858), np.float32(21.184858), np.float32(22.2876), np.float32(22.2876)]"
56,"[np.float32(-32.66299), np.float32(46.795574), np.float32(-74.90132), np.float32(51.17659), np.float32(12.038193), np.float32(-116.36202)]","[np.float32(21.52269), np.float32(21.896242), np.float32(22.660666), np.float32(23.191475), np.float32(23.872166), np.float32(27.665339), np.float32(24.199678), np.float32(25.04128), np.float32(21.960104), np.float32(23.050016), np.float32(22.156122), np.float32(22.346779), np.float32(23.962812), np.float32(23.962812), np.float32(24.50359), np.float32(24.50359)]"
57,"[np.float32(73.232315), np.float32(127.571976), np.float32(4.919128), np.float32(27.637384), np.float32(-76.07401), np.float32(74.60774)]","[np.float32(12.09107), np.float32(12.500811), np.float32(12.682326), np.float32(12.953446), np.float32(12.84865), np.float32(12.013467), np.float32(13.331713), np.float32(15.429911), np.float32(12.393915), np.float32(12.078485), np.float32(12.865772), np.float32(13.411444), np.float32(14.31602), np.float32(14.31602), np.float32(12.114814), np.float32(12.114814)]"
58,"[np.float32(142.35823), np.float32(145.54182), np.float32(18.57634), np.float32(-58.31059), np.float32(100.88711), np.float32(33.23838)]","[np.float32(16.542675), np.float32(16.79459), np.float32(17.5351), np.float32(14.717801), np.float32(15.202925), np.float32(16.560091), np.float32(18.161572), np.float32(17.918833), np.float32(16.860117), np.float32(15.702936), np.float32(15.084877), np.float32(16.156376), np.float32(17.10043), np.float32(17.10043), np.float32(17.730852), np.float32(17.730852)]"
59,"[np.float32(310.46884), np.float32(-55.402428), np.float32(17.917755), np.float32(-100.04), np.float32(63.456795), np.float32(-128.1097)]","[np.float32(21.272282), np.float32(20.64229), np.float32(22.13651), np.float32(16.164228), np.float32(17.390245), np.float32(19.532244), np.float32(24.000612), np.float32(22.990227), np.float32(22.386837), np.float32(21.876072), np.float32(20.391857), np.float32(21.139816), np.float32(22.662575), np.float32(22.662575), np.float32(21.400932), np.float32(21.400932)]"
