,x_input,x_output
10,"[np.float32(38.17485), np.float32(4.8834467), np.float32(44.89915), np.float32(-111.630714), np.float32(28.74251), np.float32(-0.33992672)]","[np.float32(20.401491), np.float32(20.43864), np.float32(20.413532), np.float32(20.359251), np.float32(20.401367), np.float32(20.43377), np.float32(20.38234), np.float32(20.390875), np.float32(20.340742), np.float32(20.245619), np.float32(20.304432), np.float32(20.410397), np.float32(20.343315), np.float32(20.343315), np.float32(20.409266), np.float32(20.409266)]"
11,"[np.float32(34.451523), np.float32(92.36457), np.float32(31.314589), np.float32(99.3256), np.float32(-51.633945), np.float32(-172.84677)]","[np.float32(20.241978), np.float32(20.345358), np.float32(20.345032), np.float32(20.423677), np.float32(20.45941), np.float32(20.467653), np.float32(20.429367), np.float32(20.548199), np.float32(20.279173), np.float32(20.198418), np.float32(20.218088), np.float32(20.352713), np.float32(20.48091), np.float32(20.48091), np.float32(20.337194), np.float32(20.337194)]"
12,"[np.float32(17.699177), np.float32(-4.4179387), np.float32(-54.6607), np.float32(116.34819), np.float32(122.69955), np.float32(-36.820007)]","[np.float32(20.704733), np.float32(20.766441), np.float32(20.782572), np.float32(20.72148), np.float32(20.789675), np.float32(20.947927), np.float32(20.740461), np.float32(20.754215), np.float32(20.670103), np.float32(20.594397), np.float32(20.581171), np.float32(20.722158), np.float32(20.795717), np.float32(20.795717), np.float32(20.906872), np.float32(20.906872)]"
13,"[np.float32(117.15115), np.float32(160.9598), np.float32(63.092472), np.float32(-1.6219363), np.float32(30.921383), np.float32(53.36891)]","[np.float32(20.004602), np.float32(20.097734), np.float32(20.107998), np.float32(20.232431), np.float32(20.219994), np.float32(20.151648), np.float32(20.133335), np.float32(20.12346), np.float32(20.149422), np.float32(19.974258), np.float32(19.933453), np.float32(20.081686), np.float32(20.102121), np.float32(20.102121), np.float32(20.100481), np.float32(20.100481)]"
14,"[np.float32(106.39641), np.float32(-24.296926), np.float32(74.43155), np.float32(85.36729), np.float32(-51.77439), np.float32(58.576042)]","[np.float32(19.923725), np.float32(19.975359), np.float32(19.969685), np.float32(20.098639), np.float32(20.06935), np.float32(19.95524), np.float32(20.008526), np.float32(20.126043), np.float32(20.115917), np.float32(19.995087), np.float32(20.008825), np.float32(20.065193), np.float32(20.11585), np.float32(20.11585), np.float32(20.009115), np.float32(20.009115)]"
15,"[np.float32(-14.963366), np.float32(66.49893), np.float32(-26.41377), np.float32(50.42178), np.float32(229.8362), np.float32(11.710625)]","[np.float32(20.81404), np.float32(20.883665), np.float32(20.920265), np.float32(20.749693), np.float32(20.852018), np.float32(20.982983), np.float32(20.808323), np.float32(20.70309), np.float32(20.737562), np.float32(20.623466), np.float32(20.577372), np.float32(20.812445), np.float32(20.826948), np.float32(20.826948), np.float32(20.972954), np.float32(20.972954)]"
16,"[np.float32(-113.308525), np.float32(40.30288), np.float32(-153.23943), np.float32(-46.53276), np.float32(47.741318), np.float32(83.57548)]","[np.float32(20.76358), np.float32(20.802689), np.float32(20.750467), np.float32(20.850208), np.float32(20.905697), np.float32(21.048054), np.float32(20.664549), np.float32(20.72088), np.float32(20.604559), np.float32(20.609749), np.float32(20.70981), np.float32(20.747755), np.float32(20.699537), np.float32(20.699537), np.float32(20.851835), np.float32(20.851835)]"
17,"[np.float32(-143.84988), np.float32(8.984245), np.float32(-1.9494128), np.float32(121.86669), np.float32(-152.77885), np.float32(50.701828)]","[np.float32(20.084187), np.float32(20.131855), np.float32(20.10921), np.float32(20.29389), np.float32(20.320738), np.float32(20.083918), np.float32(20.129112), np.float32(20.339615), np.float32(20.150091), np.float32(20.135334), np.float32(20.224121), np.float32(20.323496), np.float32(20.343628), np.float32(20.343628), np.float32(19.993402), np.float32(19.993402)]"
18,"[np.float32(57.45171), np.float32(-29.746962), np.float32(263.84985), np.float32(-99.319534), np.float32(97.73943), np.float32(-48.281857)]","[np.float32(20.315445), np.float32(20.390345), np.float32(20.380667), np.float32(20.18741), np.float32(20.251032), np.float32(20.097567), np.float32(20.352844), np.float32(20.255875), np.float32(20.349684), np.float32(20.172129), np.float32(20.114883), np.float32(20.370686), np.float32(20.291252), np.float32(20.291252), np.float32(20.267145), np.float32(20.267145)]"
19,"[np.float32(77.63523), np.float32(50.219772), np.float32(59.3194), np.float32(132.07565), np.float32(-125.15561), np.float32(-0.73747826)]","[np.float32(19.85539), np.float32(19.915653), np.float32(19.928087), np.float32(20.150473), np.float32(20.124794), np.float32(19.97791), np.float32(20.045927), np.float32(20.22294), np.float32(20.075357), np.float32(19.976921), np.float32(19.974619), np.float32(20.036861), np.float32(20.146547), np.float32(20.146547), np.float32(19.903725), np.float32(19.903725)]"
20,"[np.float32(60.315556), np.float32(5.6346107), np.float32(79.896545), np.float32(-47.268307), np.float32(-318.2882), np.float32(-43.339348)]","[np.float32(19.928627), np.float32(19.953012), np.float32(19.893452), np.float32(20.207478), np.float32(20.16814), np.float32(20.02973), np.float32(20.085629), np.float32(20.282793), np.float32(20.057983), np.float32(20.009453), np.float32(20.008804), np.float32(19.9029), np.float32(19.923544), np.float32(19.923544), np.float32(19.808483), np.float32(19.808483)]"
21,"[np.float32(-131.3197), np.float32(-94.876656), np.float32(-26.542871), np.float32(-84.24632), np.float32(-87.41278), np.float32(-81.8143)]","[np.float32(20.750093), np.float32(20.717684), np.float32(20.68772), np.float32(20.667654), np.float32(20.737175), np.float32(20.796824), np.float32(20.71119), np.float32(20.843853), np.float32(20.580803), np.float32(20.617708), np.float32(20.652985), np.float32(20.649279), np.float32(20.610937), np.float32(20.610937), np.float32(20.649178), np.float32(20.649178)]"
22,"[np.float32(-23.333885), np.float32(73.28638), np.float32(43.889107), np.float32(-169.09627), np.float32(-123.16548), np.float32(-7.505429)]","[np.float32(20.115294), np.float32(20.132635), np.float32(20.10633), np.float32(20.196854), np.float32(20.212818), np.float32(20.106445), np.float32(20.161308), np.float32(20.263254), np.float32(20.080942), np.float32(20.024193), np.float32(20.066631), np.float32(20.102514), np.float32(20.032204), np.float32(20.032204), np.float32(19.94486), np.float32(19.94486)]"
23,"[np.float32(171.8986), np.float32(144.6018), np.float32(-3.3030934), np.float32(-57.23527), np.float32(-51.47299), np.float32(-32.46313)]","[np.float32(19.964066), np.float32(20.030422), np.float32(20.036259), np.float32(20.22484), np.float32(20.189293), np.float32(20.245962), np.float32(20.1368), np.float32(20.238178), np.float32(20.06501), np.float32(19.942505), np.float32(19.948126), np.float32(19.974874), np.float32(20.040037), np.float32(20.040037), np.float32(20.070093), np.float32(20.070093)]"
24,"[np.float32(73.78114), np.float32(19.42005), np.float32(-8.394035), np.float32(-163.15538), np.float32(33.882294), np.float32(-21.726202)]","[np.float32(20.470913), np.float32(20.49953), np.float32(20.471262), np.float32(20.440031), np.float32(20.475883), np.float32(20.618982), np.float32(20.450657), np.float32(20.469946), np.float32(20.36492), np.float32(20.284988), np.float32(20.372961), np.float32(20.427956), np.float32(20.370579), np.float32(20.370579), np.float32(20.517847), np.float32(20.517847)]"
25,"[np.float32(-45.05471), np.float32(60.95139), np.float32(71.15043), np.float32(-55.68657), np.float32(-51.541985), np.float32(-20.2312)]","[np.float32(20.242361), np.float32(20.291882), np.float32(20.278315), np.float32(20.301428), np.float32(20.349312), np.float32(20.215746), np.float32(20.292116), np.float32(20.349586), np.float32(20.22951), np.float32(20.153902), np.float32(20.181213), np.float32(20.33087), np.float32(20.288513), np.float32(20.288513), np.float32(20.144157), np.float32(20.144157)]"
26,"[np.float32(-8.390215), np.float32(-82.24361), np.float32(-84.90553), np.float32(56.98487), np.float32(166.08737), np.float32(-41.136967)]","[np.float32(20.80419), np.float32(20.822367), np.float32(20.845955), np.float32(20.668423), np.float32(20.751558), np.float32(20.947933), np.float32(20.768864), np.float32(20.786572), np.float32(20.701002), np.float32(20.645424), np.float32(20.646381), np.float32(20.765013), np.float32(20.795486), np.float32(20.795486), np.float32(20.964027), np.float32(20.964027)]"
27,"[np.float32(23.360899), np.float32(29.09735), np.float32(118.11246), np.float32(-70.761055), np.float32(18.778378), np.float32(36.75297)]","[np.float32(20.187176), np.float32(20.241528), np.float32(20.228022), np.float32(20.190588), np.float32(20.224136), np.float32(20.084908), np.float32(20.204527), np.float32(20.193016), np.float32(20.228153), np.float32(20.095617), np.float32(20.088396), np.float32(20.256254), np.float32(20.185488), np.float32(20.185488), np.float32(20.1413), np.float32(20.1413)]"
28,"[np.float32(130.6486), np.float32(-272.45206), np.float32(127.178955), np.float32(65.8605), np.float32(113.20667), np.float32(-201.42273)]","[np.float32(20.735067), np.float32(20.734665), np.float32(20.759146), np.float32(20.531672), np.float32(20.606045), np.float32(20.800646), np.float32(20.750038), np.float32(20.79839), np.float32(20.694975), np.float32(20.61898), np.float32(20.612556), np.float32(20.700523), np.float32(20.764189), np.float32(20.764189), np.float32(20.89475), np.float32(20.89475)]"
29,"[np.float32(148.17285), np.float32(-20.518633), np.float32(75.42159), np.float32(73.2029), np.float32(-42.550957), np.float32(-119.95218)]","[np.float32(20.014488), np.float32(20.063292), np.float32(20.091246), np.float32(20.089497), np.float32(20.093504), np.float32(20.087639), np.float32(20.190622), np.float32(20.337145), np.float32(20.141062), np.float32(20.023455), np.float32(20.04795), np.float32(20.142908), np.float32(20.248882), np.float32(20.248882), np.float32(20.097208), np.float32(20.097208)]"
30,"[np.float32(91.228935), np.float32(45.15465), np.float32(-5.302727), np.float32(-174.6299), np.float32(133.46175), np.float32(40.5067)]","[np.float32(20.631256), np.float32(20.686785), np.float32(20.646883), np.float32(20.585392), np.float32(20.630459), np.float32(20.819508), np.float32(20.56161), np.float32(20.478273), np.float32(20.514973), np.float32(20.399275), np.float32(20.474289), np.float32(20.573906), np.float32(20.486328), np.float32(20.486328), np.float32(20.759197), np.float32(20.759197)]"
31,"[np.float32(-68.02492), np.float32(10.308092), np.float32(83.57243), np.float32(40.967323), np.float32(20.380503), np.float32(-28.982641)]","[np.float32(20.548954), np.float32(20.614922), np.float32(20.604887), np.float32(20.548725), np.float32(20.634531), np.float32(20.538671), np.float32(20.578533), np.float32(20.582432), np.float32(20.527866), np.float32(20.449177), np.float32(20.434309), np.float32(20.636534), np.float32(20.625523), np.float32(20.625523), np.float32(20.530336), np.float32(20.530336)]"
32,"[np.float32(-47.553513), np.float32(-103.70086), np.float32(59.104225), np.float32(-6.934283), np.float32(-20.000921), np.float32(147.38469)]","[np.float32(20.204693), np.float32(20.220676), np.float32(20.184774), np.float32(20.202036), np.float32(20.220375), np.float32(20.032663), np.float32(20.09764), np.float32(20.17547), np.float32(20.246819), np.float32(20.176222), np.float32(20.243532), np.float32(20.332548), np.float32(20.242006), np.float32(20.242006), np.float32(20.148157), np.float32(20.148157)]"
33,"[np.float32(9.847695), np.float32(-136.27087), np.float32(1.7234778), np.float32(96.542206), np.float32(-66.35403), np.float32(95.9075)]","[np.float32(20.064732), np.float32(20.079828), np.float32(20.058239), np.float32(20.140844), np.float32(20.129356), np.float32(20.010227), np.float32(20.032063), np.float32(20.22368), np.float32(20.15604), np.float32(20.109552), np.float32(20.21808), np.float32(20.24296), np.float32(20.256296), np.float32(20.256296), np.float32(20.089476), np.float32(20.089476)]"
34,"[np.float32(-36.796516), np.float32(14.860781), np.float32(-55.01114), np.float32(-101.24237), np.float32(-135.9228), np.float32(-13.675585)]","[np.float32(20.218021), np.float32(20.221222), np.float32(20.189827), np.float32(20.307047), np.float32(20.323578), np.float32(20.317844), np.float32(20.226828), np.float32(20.404871), np.float32(20.146244), np.float32(20.133083), np.float32(20.263805), np.float32(20.245567), np.float32(20.212027), np.float32(20.212027), np.float32(20.113617), np.float32(20.113617)]"
35,"[np.float32(29.13832), np.float32(37.621555), np.float32(35.37263), np.float32(56.081993), np.float32(83.29276), np.float32(127.29649)]","[np.float32(20.213577), np.float32(20.312355), np.float32(20.283012), np.float32(20.353247), np.float32(20.367626), np.float32(20.279295), np.float32(20.199427), np.float32(20.199896), np.float32(20.306555), np.float32(20.173079), np.float32(20.220781), np.float32(20.391253), np.float32(20.3752), np.float32(20.3752), np.float32(20.347837), np.float32(20.347837)]"
36,"[np.float32(46.156574), np.float32(60.14992), np.float32(10.541807), np.float32(-35.948235), np.float32(-120.163864), np.float32(69.38917)]","[np.float32(19.942818), np.float32(19.988922), np.float32(19.95079), np.float32(20.199005), np.float32(20.165846), np.float32(20.073599), np.float32(20.012989), np.float32(20.16038), np.float32(20.043427), np.float32(19.971582), np.float32(20.015383), np.float32(20.0025), np.float32(20.00057), np.float32(20.00057), np.float32(19.938896), np.float32(19.938896)]"
37,"[np.float32(17.038101), np.float32(115.34714), np.float32(-57.68446), np.float32(47.124107), np.float32(120.94829), np.float32(141.0859)]","[np.float32(20.444513), np.float32(20.56596), np.float32(20.523958), np.float32(20.652676), np.float32(20.682507), np.float32(20.73783), np.float32(20.420229), np.float32(20.3893), np.float32(20.466217), np.float32(20.352419), np.float32(20.435349), np.float32(20.594578), np.float32(20.58997), np.float32(20.58997), np.float32(20.670979), np.float32(20.670979)]"
38,"[np.float32(64.0481), np.float32(-45.497665), np.float32(46.016567), np.float32(186.76132), np.float32(-79.46374), np.float32(75.41896)]","[np.float32(19.871063), np.float32(19.930843), np.float32(19.925554), np.float32(20.102926), np.float32(20.069221), np.float32(19.90923), np.float32(19.962622), np.float32(20.139727), np.float32(20.092611), np.float32(19.997143), np.float32(20.040857), np.float32(20.098146), np.float32(20.19051), np.float32(20.19051), np.float32(19.970781), np.float32(19.970781)]"
39,"[np.float32(46.286507), np.float32(-52.785645), np.float32(181.16817), np.float32(-38.10583), np.float32(190.16148), np.float32(3.9618752)]","[np.float32(20.677671), np.float32(20.731518), np.float32(20.733404), np.float32(20.517666), np.float32(20.610088), np.float32(20.615402), np.float32(20.64706), np.float32(20.53105), np.float32(20.659271), np.float32(20.515722), np.float32(20.491873), np.float32(20.727806), np.float32(20.671633), np.float32(20.671633), np.float32(20.750347), np.float32(20.750347)]"
40,"[np.float32(-2.0655828), np.float32(-61.697384), np.float32(-214.99336), np.float32(-77.14655), np.float32(3.1848924), np.float32(-120.11988)]","[np.float32(20.741228), np.float32(20.744402), np.float32(20.709276), np.float32(20.753233), np.float32(20.773897), np.float32(21.123857), np.float32(20.742153), np.float32(20.90569), np.float32(20.561323), np.float32(20.590343), np.float32(20.66709), np.float32(20.582163), np.float32(20.63201), np.float32(20.63201), np.float32(20.924803), np.float32(20.924803)]"
41,"[np.float32(77.54053), np.float32(30.85115), np.float32(153.03342), np.float32(18.974207), np.float32(11.304649), np.float32(-163.82805)]","[np.float32(20.247814), np.float32(20.341284), np.float32(20.34567), np.float32(20.258146), np.float32(20.307198), np.float32(20.255169), np.float32(20.402998), np.float32(20.428305), np.float32(20.290712), np.float32(20.15431), np.float32(20.139284), np.float32(20.33784), np.float32(20.393639), np.float32(20.393639), np.float32(20.277634), np.float32(20.277634)]"
42,"[np.float32(-18.73479), np.float32(-82.55687), np.float32(76.92331), np.float32(60.64549), np.float32(-9.369007), np.float32(-23.26924)]","[np.float32(20.384718), np.float32(20.429035), np.float32(20.412775), np.float32(20.364168), np.float32(20.420288), np.float32(20.333498), np.float32(20.399614), np.float32(20.488018), np.float32(20.406301), np.float32(20.337906), np.float32(20.378885), np.float32(20.51974), np.float32(20.52435), np.float32(20.52435), np.float32(20.395536), np.float32(20.395536)]"
43,"[np.float32(11.708477), np.float32(4.147105), np.float32(-140.26663), np.float32(47.108253), np.float32(200.35603), np.float32(-54.250134)]","[np.float32(20.78075), np.float32(20.837719), np.float32(20.857094), np.float32(20.733444), np.float32(20.797897), np.float32(21.06311), np.float32(20.784184), np.float32(20.782217), np.float32(20.66241), np.float32(20.592684), np.float32(20.580181), np.float32(20.709993), np.float32(20.765093), np.float32(20.765093), np.float32(21.020752), np.float32(21.020752)]"
44,"[np.float32(53.55571), np.float32(-23.74364), np.float32(-138.47745), np.float32(18.99335), np.float32(174.67682), np.float32(85.455185)]","[np.float32(20.7571), np.float32(20.818333), np.float32(20.786072), np.float32(20.776323), np.float32(20.818811), np.float32(21.098505), np.float32(20.662642), np.float32(20.659882), np.float32(20.665205), np.float32(20.597158), np.float32(20.70917), np.float32(20.7729), np.float32(20.775396), np.float32(20.775396), np.float32(21.046854), np.float32(21.046854)]"
45,"[np.float32(211.86378), np.float32(-24.919317), np.float32(-9.422173), np.float32(-7.280601), np.float32(43.33591), np.float32(-39.194023)]","[np.float32(20.11697), np.float32(20.164522), np.float32(20.168634), np.float32(20.170763), np.float32(20.154226), np.float32(20.3243), np.float32(20.193455), np.float32(20.295265), np.float32(20.186718), np.float32(20.057688), np.float32(20.143135), np.float32(20.17526), np.float32(20.24246), np.float32(20.24246), np.float32(20.332901), np.float32(20.332901)]"
46,"[np.float32(-123.65039), np.float32(100.846375), np.float32(87.59924), np.float32(-202.39754), np.float32(33.265), np.float32(14.998507)]","[np.float32(20.719704), np.float32(20.761766), np.float32(20.720417), np.float32(20.652187), np.float32(20.755169), np.float32(20.68973), np.float32(20.654835), np.float32(20.556303), np.float32(20.556528), np.float32(20.484806), np.float32(20.4859), np.float32(20.666695), np.float32(20.514275), np.float32(20.514275), np.float32(20.580637), np.float32(20.580637)]"
47,"[np.float32(-134.13058), np.float32(116.92642), np.float32(195.33269), np.float32(103.815155), np.float32(27.06675), np.float32(-69.52447)]","[np.float32(20.487875), np.float32(20.614738), np.float32(20.601068), np.float32(20.541077), np.float32(20.647015), np.float32(20.422226), np.float32(20.578585), np.float32(20.509998), np.float32(20.513506), np.float32(20.388487), np.float32(20.327053), np.float32(20.631157), np.float32(20.629435), np.float32(20.629435), np.float32(20.426023), np.float32(20.426023)]"
48,"[np.float32(-52.847828), np.float32(-80.894455), np.float32(42.076683), np.float32(-39.399075), np.float32(123.508705), np.float32(-79.71415)]","[np.float32(20.878489), np.float32(20.873785), np.float32(20.903833), np.float32(20.6459), np.float32(20.759893), np.float32(20.855728), np.float32(20.83477), np.float32(20.794926), np.float32(20.735556), np.float32(20.673595), np.float32(20.624542), np.float32(20.788862), np.float32(20.755302), np.float32(20.755302), np.float32(20.879473), np.float32(20.879473)]"
49,"[np.float32(84.69257), np.float32(51.65966), np.float32(142.03694), np.float32(-25.887094), np.float32(70.58855), np.float32(170.88124)]","[np.float32(20.029285), np.float32(20.096708), np.float32(20.07619), np.float32(20.16264), np.float32(20.151232), np.float32(19.97894), np.float32(20.0391), np.float32(19.999517), np.float32(20.204004), np.float32(20.029999), np.float32(19.991602), np.float32(20.11926), np.float32(20.064314), np.float32(20.064314), np.float32(20.077612), np.float32(20.077612)]"
50,"[np.float32(100.931915), np.float32(5.1917815), np.float32(103.14368), np.float32(25.922056), np.float32(-88.262115), np.float32(163.94763)]","[np.float32(19.920073), np.float32(19.975395), np.float32(19.926418), np.float32(20.193377), np.float32(20.148657), np.float32(19.976963), np.float32(19.963465), np.float32(20.027592), np.float32(20.147789), np.float32(20.023325), np.float32(20.024601), np.float32(20.022272), np.float32(20.007961), np.float32(20.007961), np.float32(19.970505), np.float32(19.970505)]"
51,"[np.float32(22.859661), np.float32(-68.613495), np.float32(42.18495), np.float32(85.35746), np.float32(17.73849), np.float32(111.96631)]","[np.float32(20.138313), np.float32(20.197096), np.float32(20.172356), np.float32(20.213762), np.float32(20.218372), np.float32(20.090055), np.float32(20.10557), np.float32(20.184353), np.float32(20.242868), np.float32(20.140665), np.float32(20.204908), np.float32(20.322136), np.float32(20.312845), np.float32(20.312845), np.float32(20.216612), np.float32(20.216612)]"
52,"[np.float32(-13.456022), np.float32(-6.574591), np.float32(-41.045124), np.float32(45.627827), np.float32(110.855545), np.float32(194.12825)]","[np.float32(20.493557), np.float32(20.566357), np.float32(20.518017), np.float32(20.605324), np.float32(20.636269), np.float32(20.639568), np.float32(20.376144), np.float32(20.376823), np.float32(20.50581), np.float32(20.424408), np.float32(20.53078), np.float32(20.647726), np.float32(20.597107), np.float32(20.597107), np.float32(20.657328), np.float32(20.657328)]"
53,"[np.float32(-27.817442), np.float32(-7.668464), np.float32(339.78207), np.float32(106.59586), np.float32(90.09356), np.float32(-7.58921)]","[np.float32(20.182295), np.float32(20.323542), np.float32(20.295982), np.float32(20.189266), np.float32(20.249949), np.float32(19.909225), np.float32(20.28518), np.float32(20.203815), np.float32(20.34897), np.float32(20.15187), np.float32(20.064892), np.float32(20.392302), np.float32(20.367943), np.float32(20.367943), np.float32(20.142408), np.float32(20.142408)]"
54,"[np.float32(55.373745), np.float32(-94.07703), np.float32(15.020466), np.float32(84.091774), np.float32(-20.9014), np.float32(155.13966)]","[np.float32(20.004753), np.float32(20.044113), np.float32(20.018883), np.float32(20.126509), np.float32(20.096294), np.float32(19.968618), np.float32(19.970783), np.float32(20.089052), np.float32(20.142462), np.float32(20.049332), np.float32(20.115782), np.float32(20.15781), np.float32(20.155891), np.float32(20.155891), np.float32(20.075518), np.float32(20.075518)]"
55,"[np.float32(-28.120218), np.float32(74.45247), np.float32(-34.76337), np.float32(43.813683), np.float32(89.36234), np.float32(50.674305)]","[np.float32(20.624462), np.float32(20.715372), np.float32(20.693584), np.float32(20.728098), np.float32(20.793589), np.float32(20.855059), np.float32(20.620667), np.float32(20.599205), np.float32(20.586447), np.float32(20.503675), np.float32(20.53602), np.float32(20.701925), np.float32(20.70629), np.float32(20.70629), np.float32(20.77095), np.float32(20.77095)]"
56,"[np.float32(-32.66299), np.float32(46.795574), np.float32(-74.90132), np.float32(51.17659), np.float32(12.038193), np.float32(-116.36202)]","[np.float32(20.652197), np.float32(20.70965), np.float32(20.706476), np.float32(20.752016), np.float32(20.799908), np.float32(20.965815), np.float32(20.740234), np.float32(20.82988), np.float32(20.565027), np.float32(20.542177), np.float32(20.52019), np.float32(20.593807), np.float32(20.685112), np.float32(20.685112), np.float32(20.800955), np.float32(20.800955)]"
57,"[np.float32(73.232315), np.float32(127.571976), np.float32(4.919128), np.float32(27.637384), np.float32(-76.07401), np.float32(74.60774)]","[np.float32(19.913197), np.float32(19.985498), np.float32(19.974562), np.float32(20.233309), np.float32(20.199429), np.float32(20.109596), np.float32(20.037691), np.float32(20.147598), np.float32(20.067604), np.float32(19.959), np.float32(19.967094), np.float32(20.015837), np.float32(20.056753), np.float32(20.056753), np.float32(19.977798), np.float32(19.977798)]"
58,"[np.float32(142.35823), np.float32(145.54182), np.float32(18.57634), np.float32(-58.31059), np.float32(100.88711), np.float32(33.23838)]","[np.float32(20.175514), np.float32(20.274906), np.float32(20.272917), np.float32(20.31681), np.float32(20.319296), np.float32(20.388998), np.float32(20.25237), np.float32(20.209526), np.float32(20.227411), np.float32(20.05374), np.float32(20.070892), np.float32(20.221382), np.float32(20.222944), np.float32(20.222944), np.float32(20.33824), np.float32(20.33824)]"
59,"[np.float32(310.46884), np.float32(-55.402428), np.float32(17.917755), np.float32(-100.04), np.float32(63.456795), np.float32(-128.1097)]","[np.float32(20.137093), np.float32(20.16477), np.float32(20.182823), np.float32(20.100199), np.float32(20.089556), np.float32(20.32103), np.float32(20.242996), np.float32(20.33515), np.float32(20.194017), np.float32(20.04988), np.float32(20.115183), np.float32(20.133066), np.float32(20.204765), np.float32(20.204765), np.float32(20.349619), np.float32(20.349619)]"
