,x_input,x_output
14,"[np.float32(106.39641), np.float32(-24.296926), np.float32(74.43155), np.float32(85.36729), np.float32(-51.77439), np.float32(58.576042)]","[np.float32(12.88127), np.float32(12.985451), np.float32(13.251175), np.float32(14.7549305), np.float32(14.378888), np.float32(13.316249), np.float32(15.396721), np.float32(17.311522), np.float32(17.328182), np.float32(15.447706), np.float32(13.918455), np.float32(14.229212), np.float32(15.674072), np.float32(15.67407), np.float32(15.263548), np.float32(15.263548)]"
15,"[np.float32(-14.963366), np.float32(66.49893), np.float32(-26.41377), np.float32(50.42178), np.float32(229.8362), np.float32(11.710625)]","[np.float32(29.228792), np.float32(28.841837), np.float32(29.932943), np.float32(26.327038), np.float32(28.726685), np.float32(30.332836), np.float32(28.875406), np.float32(28.356386), np.float32(28.435926), np.float32(26.163137), np.float32(24.518139), np.float32(27.463194), np.float32(27.804564), np.float32(27.804564), np.float32(30.03389), np.float32(30.03389)]"
16,"[np.float32(-113.308525), np.float32(40.30288), np.float32(-153.23943), np.float32(-46.53276), np.float32(47.741318), np.float32(83.57548)]","[np.float32(27.115507), np.float32(27.242617), np.float32(25.922495), np.float32(28.939178), np.float32(29.97959), np.float32(32.008648), np.float32(26.032314), np.float32(29.2847), np.float32(25.60554), np.float32(25.208256), np.float32(26.228264), np.float32(25.0908), np.float32(24.999672), np.float32(24.999672), np.float32(28.14465), np.float32(28.14465)]"
17,"[np.float32(-143.84988), np.float32(8.984245), np.float32(-1.9494128), np.float32(121.86669), np.float32(-152.77885), np.float32(50.701828)]","[np.float32(15.1917095), np.float32(15.83543), np.float32(15.314159), np.float32(18.649267), np.float32(19.32103), np.float32(16.154266), np.float32(17.209108), np.float32(21.65431), np.float32(17.093699), np.float32(16.10001), np.float32(17.169115), np.float32(18.062695), np.float32(19.459272), np.float32(19.459272), np.float32(14.252845), np.float32(14.252845)]"
18,"[np.float32(57.45171), np.float32(-29.746962), np.float32(263.84985), np.float32(-99.319534), np.float32(97.73943), np.float32(-48.281857)]","[np.float32(19.425383), np.float32(20.36156), np.float32(20.024817), np.float32(16.719452), np.float32(18.157537), np.float32(15.734783), np.float32(19.9346), np.float32(18.895714), np.float32(20.616241), np.float32(17.544157), np.float32(15.952751), np.float32(20.04661), np.float32(18.88895), np.float32(18.88895), np.float32(19.640375), np.float32(19.640375)]"
19,"[np.float32(77.63523), np.float32(50.219772), np.float32(59.3194), np.float32(132.07565), np.float32(-125.15561), np.float32(-0.73747826)]","[np.float32(11.743391), np.float32(11.633863), np.float32(12.596735), np.float32(15.369408), np.float32(15.089716), np.float32(14.180488), np.float32(16.481447), np.float32(19.310009), np.float32(16.669176), np.float32(15.08223), np.float32(12.799089), np.float32(13.148434), np.float32(15.7595005), np.float32(15.7595005), np.float32(13.742371), np.float32(13.742371)]"
20,"[np.float32(60.315556), np.float32(5.6346107), np.float32(79.896545), np.float32(-47.268307), np.float32(-318.2882), np.float32(-43.339348)]","[np.float32(12.339212), np.float32(12.058719), np.float32(11.509172), np.float32(16.194336), np.float32(15.509184), np.float32(15.321808), np.float32(16.56376), np.float32(20.05058), np.float32(16.056519), np.float32(15.15007), np.float32(12.993851), np.float32(10.669552), np.float32(11.893898), np.float32(11.893898), np.float32(13.203507), np.float32(13.203507)]"
21,"[np.float32(-131.3197), np.float32(-94.876656), np.float32(-26.542871), np.float32(-84.24632), np.float32(-87.41278), np.float32(-81.8143)]","[np.float32(25.934904), np.float32(25.021374), np.float32(24.259027), np.float32(24.652851), np.float32(26.036238), np.float32(26.53062), np.float32(25.860859), np.float32(30.246147), np.float32(24.71553), np.float32(24.24733), np.float32(24.295532), np.float32(22.938019), np.float32(23.252296), np.float32(23.252296), np.float32(24.318558), np.float32(24.318558)]"
22,"[np.float32(-23.333885), np.float32(73.28638), np.float32(43.889107), np.float32(-169.09627), np.float32(-123.16548), np.float32(-7.505429)]","[np.float32(15.320545), np.float32(15.013352), np.float32(14.712418), np.float32(15.565264), np.float32(16.306211), np.float32(15.534363), np.float32(16.56333), np.float32(19.120144), np.float32(15.32184), np.float32(14.160578), np.float32(13.803132), np.float32(13.924242), np.float32(13.07744), np.float32(13.077442), np.float32(13.625486), np.float32(13.625486)]"
23,"[np.float32(171.8986), np.float32(144.6018), np.float32(-3.3030934), np.float32(-57.23527), np.float32(-51.47299), np.float32(-32.46313)]","[np.float32(13.315936), np.float32(13.342321), np.float32(13.992786), np.float32(15.928467), np.float32(15.683769), np.float32(17.934446), np.float32(16.953787), np.float32(18.604992), np.float32(15.96977), np.float32(14.321016), np.float32(11.943644), np.float32(11.963581), np.float32(13.230812), np.float32(13.230812), np.float32(16.722178), np.float32(16.722178)]"
24,"[np.float32(73.78114), np.float32(19.42005), np.float32(-8.394035), np.float32(-163.15538), np.float32(33.882294), np.float32(-21.726202)]","[np.float32(21.534298), np.float32(21.41229), np.float32(20.754642), np.float32(19.622545), np.float32(20.878754), np.float32(23.240875), np.float32(20.854464), np.float32(22.4801), np.float32(20.402569), np.float32(18.948412), np.float32(20.158989), np.float32(20.444511), np.float32(19.408278), np.float32(19.408278), np.float32(22.516293), np.float32(22.516293)]"
25,"[np.float32(-45.05471), np.float32(60.95139), np.float32(71.15043), np.float32(-55.68657), np.float32(-51.541985), np.float32(-20.2312)]","[np.float32(17.652365), np.float32(17.956339), np.float32(17.766113), np.float32(17.725088), np.float32(19.019619), np.float32(17.520292), np.float32(18.905912), np.float32(20.767895), np.float32(17.956732), np.float32(16.351347), np.float32(16.337273), np.float32(18.442263), np.float32(18.17696), np.float32(18.17696), np.float32(16.85617), np.float32(16.85617)]"
26,"[np.float32(-8.390215), np.float32(-82.24361), np.float32(-84.90553), np.float32(56.98487), np.float32(166.08737), np.float32(-41.136967)]","[np.float32(28.475258), np.float32(27.488111), np.float32(28.085009), np.float32(24.919703), np.float32(26.890818), np.float32(29.04965), np.float32(27.818264), np.float32(29.890581), np.float32(27.896412), np.float32(26.375427), np.float32(25.709743), np.float32(26.277061), np.float32(27.16209), np.float32(27.16209), np.float32(29.150896), np.float32(29.150896)]"
27,"[np.float32(23.360899), np.float32(29.09735), np.float32(118.11246), np.float32(-70.761055), np.float32(18.778378), np.float32(36.75297)]","[np.float32(17.369955), np.float32(17.857088), np.float32(17.552288), np.float32(16.487875), np.float32(17.478104), np.float32(15.647781), np.float32(17.83685), np.float32(18.156311), np.float32(18.53545), np.float32(16.245937), np.float32(15.165867), np.float32(17.711435), np.float32(16.688255), np.float32(16.688253), np.float32(17.55657), np.float32(17.55657)]"
28,"[np.float32(130.6486), np.float32(-272.45206), np.float32(127.178955), np.float32(65.8605), np.float32(113.20667), np.float32(-201.42273)]","[np.float32(26.632284), np.float32(25.626509), np.float32(26.328487), np.float32(22.102005), np.float32(23.903675), np.float32(25.836855), np.float32(26.56163), np.float32(28.609285), np.float32(27.41749), np.float32(25.488773), np.float32(25.20302), np.float32(25.919125), np.float32(27.362131), np.float32(27.362131), np.float32(27.916616), np.float32(27.916616)]"
29,"[np.float32(148.17285), np.float32(-20.518633), np.float32(75.42159), np.float32(73.2029), np.float32(-42.550957), np.float32(-119.95218)]","[np.float32(13.890514), np.float32(13.533369), np.float32(14.68795), np.float32(13.11812), np.float32(13.640612), np.float32(14.316092), np.float32(17.46964), np.float32(19.978466), np.float32(17.090902), np.float32(15.022501), np.float32(13.82745), np.float32(14.85449), np.float32(17.015266), np.float32(17.015266), np.float32(15.700008), np.float32(15.700008)]"
30,"[np.float32(91.228935), np.float32(45.15465), np.float32(-5.302727), np.float32(-174.6299), np.float32(133.46175), np.float32(40.5067)]","[np.float32(26.004723), np.float32(26.242758), np.float32(25.238552), np.float32(23.908752), np.float32(25.338024), np.float32(28.386312), np.float32(24.156006), np.float32(24.04044), np.float32(24.455826), np.float32(22.664436), np.float32(23.5816), np.float32(24.40782), np.float32(22.642488), np.float32(22.642488), np.float32(28.03123), np.float32(28.03123)]"
31,"[np.float32(-68.02492), np.float32(10.308092), np.float32(83.57243), np.float32(40.967323), np.float32(20.380503), np.float32(-28.982641)]","[np.float32(24.058033), np.float32(24.486324), np.float32(24.295835), np.float32(23.315413), np.float32(25.194487), np.float32(23.9403), np.float32(24.876066), np.float32(26.009092), np.float32(24.347649), np.float32(22.413443), np.float32(21.62019), np.float32(24.143862), np.float32(24.582077), np.float32(24.582077), np.float32(23.832247), np.float32(23.832247)]"
32,"[np.float32(-47.553513), np.float32(-103.70086), np.float32(59.104225), np.float32(-6.934283), np.float32(-20.000921), np.float32(147.38469)]","[np.float32(18.23076), np.float32(18.57035), np.float32(17.461922), np.float32(18.375013), np.float32(18.776829), np.float32(15.505224), np.float32(16.720764), np.float32(19.136024), np.float32(19.403107), np.float32(17.91277), np.float32(18.703941), np.float32(19.44691), np.float32(18.477665), np.float32(18.477665), np.float32(17.608385), np.float32(17.608385)]"
33,"[np.float32(9.847695), np.float32(-136.27087), np.float32(1.7234778), np.float32(96.542206), np.float32(-66.35403), np.float32(95.9075)]","[np.float32(15.13899), np.float32(15.199257), np.float32(14.653442), np.float32(16.155138), np.float32(16.033934), np.float32(13.979902), np.float32(15.334103), np.float32(19.46169), np.float32(17.48098), np.float32(16.380827), np.float32(17.643093), np.float32(17.062565), np.float32(18.142225), np.float32(18.142225), np.float32(15.473803), np.float32(15.473803)]"
34,"[np.float32(-36.796516), np.float32(14.860781), np.float32(-55.01114), np.float32(-101.24237), np.float32(-135.9228), np.float32(-13.675585)]","[np.float32(16.339142), np.float32(16.054789), np.float32(15.447126), np.float32(16.96659), np.float32(17.737629), np.float32(18.022572), np.float32(16.988977), np.float32(21.203537), np.float32(16.023384), np.float32(15.257383), np.float32(17.075336), np.float32(16.106256), np.float32(16.037048), np.float32(16.037048), np.float32(15.106543), np.float32(15.106543)]"
35,"[np.float32(29.13832), np.float32(37.621555), np.float32(35.37263), np.float32(56.081993), np.float32(83.29276), np.float32(127.29649)]","[np.float32(19.428602), np.float32(20.656567), np.float32(19.91837), np.float32(21.183477), np.float32(21.767662), np.float32(20.696655), np.float32(19.471745), np.float32(19.944128), np.float32(21.38021), np.float32(19.251783), np.float32(19.240847), np.float32(21.430305), np.float32(21.438154), np.float32(21.438154), np.float32(22.026243), np.float32(22.026243)]"
36,"[np.float32(46.156574), np.float32(60.14992), np.float32(10.541807), np.float32(-35.948235), np.float32(-120.163864), np.float32(69.38917)]","[np.float32(12.785353), np.float32(12.922365), np.float32(12.458926), np.float32(16.211208), np.float32(15.829405), np.float32(15.576302), np.float32(15.096811), np.float32(18.029028), np.float32(15.4923), np.float32(14.424089), np.float32(13.41693), np.float32(12.448713), np.float32(12.952534), np.float32(12.952536), np.float32(14.203058), np.float32(14.203059)]"
37,"[np.float32(17.038101), np.float32(115.34714), np.float32(-57.68446), np.float32(47.124107), np.float32(120.94829), np.float32(141.0859)]","[np.float32(24.279448), np.float32(25.487078), np.float32(24.63835), np.float32(26.760145), np.float32(27.824999), np.float32(29.28172), np.float32(24.009169), np.float32(24.21164), np.float32(24.882372), np.float32(23.154001), np.float32(23.773851), np.float32(25.478125), np.float32(25.53359), np.float32(25.53359), np.float32(27.833385), np.float32(27.833385)]"
38,"[np.float32(64.0481), np.float32(-45.497665), np.float32(46.016567), np.float32(186.76132), np.float32(-79.46374), np.float32(75.41896)]","[np.float32(12.020056), np.float32(12.342026), np.float32(12.589491), np.float32(15.241142), np.float32(14.682453), np.float32(12.871725), np.float32(14.935077), np.float32(17.975101), np.float32(16.958588), np.float32(15.351877), np.float32(14.46209), np.float32(14.600859), np.float32(17.02735), np.float32(17.02735), np.float32(14.383087), np.float32(14.383087)]"
39,"[np.float32(46.286507), np.float32(-52.785645), np.float32(181.16817), np.float32(-38.10583), np.float32(190.16148), np.float32(3.9618752)]","[np.float32(27.314215), np.float32(26.857721), np.float32(27.3498), np.float32(23.164633), np.float32(25.396482), np.float32(25.130295), np.float32(26.479704), np.float32(25.726723), np.float32(27.70265), np.float32(25.21313), np.float32(24.260292), np.float32(27.416222), np.float32(26.6956), np.float32(26.6956), np.float32(27.479767), np.float32(27.479767)]"
40,"[np.float32(-2.0655828), np.float32(-61.697384), np.float32(-214.99336), np.float32(-77.14655), np.float32(3.1848924), np.float32(-120.11988)]","[np.float32(26.22634), np.float32(25.661375), np.float32(24.655075), np.float32(26.05825), np.float32(26.72789), np.float32(32.04354), np.float32(26.33643), np.float32(31.215757), np.float32(24.834803), np.float32(24.623114), np.float32(25.713982), np.float32(22.644785), np.float32(23.873974), np.float32(23.873974), np.float32(28.951069), np.float32(28.951069)]"
41,"[np.float32(77.54053), np.float32(30.85115), np.float32(153.03342), np.float32(18.974207), np.float32(11.304649), np.float32(-163.82805)]","[np.float32(17.527828), np.float32(18.28841), np.float32(18.713705), np.float32(15.928307), np.float32(17.351675), np.float32(16.903084), np.float32(20.340136), np.float32(20.962711), np.float32(18.966183), np.float32(16.325436), np.float32(15.468647), np.float32(18.643263), np.float32(19.743086), np.float32(19.743086), np.float32(18.386723), np.float32(18.386723)]"
42,"[np.float32(-18.73479), np.float32(-82.55687), np.float32(76.92331), np.float32(60.64549), np.float32(-9.369007), np.float32(-23.26924)]","[np.float32(20.454626), np.float32(20.822088), np.float32(20.404383), np.float32(19.52366), np.float32(20.816086), np.float32(19.267633), np.float32(21.099731), np.float32(23.692427), np.float32(21.68261), np.float32(19.914448), np.float32(20.301207), np.float32(21.957111), np.float32(22.68251), np.float32(22.68251), np.float32(20.659464), np.float32(20.659464)]"
43,"[np.float32(11.708477), np.float32(4.147105), np.float32(-140.26663), np.float32(47.108253), np.float32(200.35603), np.float32(-54.250134)]","[np.float32(28.070662), np.float32(27.692404), np.float32(28.164543), np.float32(25.91966), np.float32(27.5412), np.float32(31.116066), np.float32(27.942762), np.float32(29.57994), np.float32(27.037727), np.float32(25.433767), np.float32(24.54162), np.float32(25.404642), np.float32(26.496965), np.float32(26.496965), np.float32(30.425941), np.float32(30.425941)]"
44,"[np.float32(53.55571), np.float32(-23.74364), np.float32(-138.47745), np.float32(18.99335), np.float32(174.67682), np.float32(85.455185)]","[np.float32(28.152103), np.float32(28.26446), np.float32(27.56665), np.float32(27.327185), np.float32(28.597116), np.float32(32.315884), np.float32(26.285297), np.float32(27.822533), np.float32(27.327831), np.float32(26.060081), np.float32(27.516111), np.float32(27.26594), np.float32(27.38115), np.float32(27.38115), np.float32(31.28731), np.float32(31.28731)]"
45,"[np.float32(211.86378), np.float32(-24.919317), np.float32(-9.422173), np.float32(-7.280601), np.float32(43.33591), np.float32(-39.194023)]","[np.float32(15.559832), np.float32(15.40868), np.float32(15.830107), np.float32(14.3854065), np.float32(14.554558), np.float32(17.554253), np.float32(16.875658), np.float32(18.767004), np.float32(17.584917), np.float32(15.600231), np.float32(15.488869), np.float32(15.405016), np.float32(16.568794), np.float32(16.568794), np.float32(19.206873), np.float32(19.206873)]"
46,"[np.float32(-123.65039), np.float32(100.846375), np.float32(87.59924), np.float32(-202.39754), np.float32(33.265), np.float32(14.998507)]","[np.float32(27.23854), np.float32(27.386927), np.float32(26.420832), np.float32(25.533869), np.float32(27.806534), np.float32(27.150562), np.float32(25.84672), np.float32(25.607841), np.float32(24.67553), np.float32(23.053741), np.float32(22.69465), np.float32(25.036396), np.float32(22.6378), np.float32(22.6378), np.float32(25.537628), np.float32(25.537628)]"
47,"[np.float32(-134.13058), np.float32(116.92642), np.float32(195.33269), np.float32(103.815155), np.float32(27.06675), np.float32(-69.52447)]","[np.float32(23.487738), np.float32(25.0387), np.float32(24.685047), np.float32(23.619574), np.float32(25.804373), np.float32(23.424433), np.float32(25.273258), np.float32(24.617788), np.float32(24.257088), np.float32(21.571333), np.float32(20.28851), np.float32(24.415983), np.float32(25.077597), np.float32(25.077597), np.float32(23.387535), np.float32(23.387535)]"
48,"[np.float32(-52.847828), np.float32(-80.894455), np.float32(42.076683), np.float32(-39.399075), np.float32(123.508705), np.float32(-79.71415)]","[np.float32(29.490452), np.float32(28.170229), np.float32(29.003218), np.float32(24.474014), np.float32(26.986893), np.float32(27.7284), np.float32(28.66226), np.float32(29.752373), np.float32(28.216478), np.float32(26.429321), np.float32(24.907412), np.float32(26.476429), np.float32(26.387754), np.float32(26.387754), np.float32(28.043982), np.float32(28.043982)]"
49,"[np.float32(84.69257), np.float32(51.65966), np.float32(142.03694), np.float32(-25.887094), np.float32(70.58855), np.float32(170.88124)]","[np.float32(14.972553), np.float32(15.443541), np.float32(15.20104), np.float32(16.353024), np.float32(16.21902), np.float32(13.987677), np.float32(15.793884), np.float32(15.316059), np.float32(18.654991), np.float32(16.279306), np.float32(14.211756), np.float32(15.934557), np.float32(15.20352), np.float32(15.203518), np.float32(16.806871), np.float32(16.806871)]"
50,"[np.float32(100.931915), np.float32(5.1917815), np.float32(103.14368), np.float32(25.922056), np.float32(-88.262115), np.float32(163.94763)]","[np.float32(12.746126), np.float32(13.029078), np.float32(12.474282), np.float32(16.585295), np.float32(15.775246), np.float32(14.039356), np.float32(14.78817), np.float32(15.77383), np.float32(17.860525), np.float32(16.243458), np.float32(14.853907), np.float32(14.451042), np.float32(14.657248), np.float32(14.657247), np.float32(15.218613), np.float32(15.218613)]"
51,"[np.float32(22.859661), np.float32(-68.613495), np.float32(42.18495), np.float32(85.35746), np.float32(17.73849), np.float32(111.96631)]","[np.float32(17.221313), np.float32(17.968855), np.float32(17.314705), np.float32(18.090645), np.float32(18.312384), np.float32(16.23674), np.float32(17.098238), np.float32(19.01989), np.float32(19.564127), np.float32(17.699776), np.float32(18.064533), np.float32(19.275946), np.float32(19.663265), np.float32(19.663265), np.float32(18.70962), np.float32(18.70962)]"
52,"[np.float32(-13.456022), np.float32(-6.574591), np.float32(-41.045124), np.float32(45.627827), np.float32(110.855545), np.float32(194.12825)]","[np.float32(25.255219), np.float32(25.76656), np.float32(24.761963), np.float32(26.506826), np.float32(27.492962), np.float32(27.461971), np.float32(23.356234), np.float32(24.492443), np.float32(25.855515), np.float32(24.489683), np.float32(25.87162), np.float32(26.604826), np.float32(26.087805), np.float32(26.087805), np.float32(27.063848), np.float32(27.063848)]"
53,"[np.float32(-27.817442), np.float32(-7.668464), np.float32(339.78207), np.float32(106.59586), np.float32(90.09356), np.float32(-7.58921)]","[np.float32(18.152569), np.float32(20.39461), np.float32(19.681068), np.float32(18.007042), np.float32(19.147795), np.float32(14.542627), np.float32(20.286402), np.float32(18.865698), np.float32(21.25533), np.float32(17.68487), np.float32(15.763647), np.float32(20.784958), np.float32(20.844257), np.float32(20.844257), np.float32(18.672976), np.float32(18.672976)]"
54,"[np.float32(55.373745), np.float32(-94.07703), np.float32(15.020466), np.float32(84.091774), np.float32(-20.9014), np.float32(155.13966)]","[np.float32(14.53875), np.float32(14.955862), np.float32(14.382914), np.float32(16.287962), np.float32(15.760248), np.float32(13.714909), np.float32(14.656784), np.float32(17.125233), np.float32(17.608536), np.float32(16.081347), np.float32(16.153791), np.float32(16.011347), np.float32(16.607609), np.float32(16.607609), np.float32(15.9865265), np.float32(15.9865265)]"
55,"[np.float32(-28.120218), np.float32(74.45247), np.float32(-34.76337), np.float32(43.813683), np.float32(89.36234), np.float32(50.674305)]","[np.float32(26.170736), np.float32(26.69179), np.float32(26.393044), np.float32(26.904844), np.float32(28.502422), np.float32(29.736504), np.float32(26.311556), np.float32(27.08011), np.float32(26.075994), np.float32(24.421862), np.float32(24.152817), np.float32(25.873747), np.float32(26.32266), np.float32(26.32266), np.float32(28.112644), np.float32(28.112644)]"
56,"[np.float32(-32.66299), np.float32(46.795574), np.float32(-74.90132), np.float32(51.17659), np.float32(12.038193), np.float32(-116.36202)]","[np.float32(25.1173), np.float32(25.11593), np.float32(25.050396), np.float32(26.097197), np.float32(27.200073), np.float32(30.13856), np.float32(26.951052), np.float32(29.839903), np.float32(24.697659), np.float32(23.697187), np.float32(22.769926), np.float32(22.812841), np.float32(24.887255), np.float32(24.887255), np.float32(27.553413), np.float32(27.553413)]"
57,"[np.float32(73.232315), np.float32(127.571976), np.float32(4.919128), np.float32(27.637384), np.float32(-76.07401), np.float32(74.60774)]","[np.float32(12.702298), np.float32(12.940823), np.float32(13.258557), np.float32(16.6853), np.float32(16.33028), np.float32(16.398817), np.float32(15.970396), np.float32(17.84795), np.float32(16.144716), np.float32(14.627031), np.float32(12.598316), np.float32(12.832102), np.float32(13.936745), np.float32(13.936745), np.float32(15.217888), np.float32(15.217888)]"
58,"[np.float32(142.35823), np.float32(145.54182), np.float32(18.57634), np.float32(-58.31059), np.float32(100.88711), np.float32(33.23838)]","[np.float32(17.524359), np.float32(18.18578), np.float32(18.450703), np.float32(18.023438), np.float32(18.681705), np.float32(20.689827), np.float32(18.842403), np.float32(18.180588), np.float32(18.77112), np.float32(16.328661), np.float32(15.026234), np.float32(17.174175), np.float32(17.021204), np.float32(17.021204), np.float32(20.937159), np.float32(20.937159)]"
59,"[np.float32(310.46884), np.float32(-55.402428), np.float32(17.917755), np.float32(-100.04), np.float32(63.456795), np.float32(-128.1097)]","[np.float32(15.479021), np.float32(14.934948), np.float32(15.623308), np.float32(12.5442), np.float32(12.771018), np.float32(16.616766), np.float32(17.014635), np.float32(18.571186), np.float32(17.528658), np.float32(15.316864), np.float32(14.59006), np.float32(14.338927), np.float32(15.382814), np.float32(15.382814), np.float32(19.288317), np.float32(19.288317)]"
