,x_input,x_output
10,"[np.float32(38.17485), np.float32(4.8834467), np.float32(44.89915), np.float32(-111.630714), np.float32(28.74251), np.float32(-0.33992672)]","[np.float32(20.433088), np.float32(20.416815), np.float32(20.40494), np.float32(20.323515), np.float32(20.360518), np.float32(20.443571), np.float32(20.459412), np.float32(20.44964), np.float32(20.382023), np.float32(20.257557), np.float32(20.290127), np.float32(20.369509), np.float32(20.295849), np.float32(20.295849), np.float32(20.40831), np.float32(20.40831)]"
11,"[np.float32(34.451523), np.float32(92.36457), np.float32(31.314589), np.float32(99.3256), np.float32(-51.633945), np.float32(-172.84677)]","[np.float32(20.152887), np.float32(20.220915), np.float32(20.260126), np.float32(20.328728), np.float32(20.333458), np.float32(20.347727), np.float32(20.459469), np.float32(20.615011), np.float32(20.226336), np.float32(20.129156), np.float32(20.111149), np.float32(20.26488), np.float32(20.436733), np.float32(20.436733), np.float32(20.219263), np.float32(20.219263)]"
12,"[np.float32(17.699177), np.float32(-4.4179387), np.float32(-54.6607), np.float32(116.34819), np.float32(122.69955), np.float32(-36.820007)]","[np.float32(20.824236), np.float32(20.829573), np.float32(20.889639), np.float32(20.768953), np.float32(20.84042), np.float32(21.047592), np.float32(20.937172), np.float32(20.96113), np.float32(20.796919), np.float32(20.71501), np.float32(20.638855), np.float32(20.794641), np.float32(20.900904), np.float32(20.900904), np.float32(21.006033), np.float32(21.006033)]"
13,"[np.float32(117.15115), np.float32(160.9598), np.float32(63.092472), np.float32(-1.6219363), np.float32(30.921383), np.float32(53.36891)]","[np.float32(19.906433), np.float32(19.978054), np.float32(20.008627), np.float32(20.114424), np.float32(20.089619), np.float32(20.0275), np.float32(20.081503), np.float32(20.03602), np.float32(20.080427), np.float32(19.856796), np.float32(19.791704), np.float32(19.968199), np.float32(19.985138), np.float32(19.985138), np.float32(20.003595), np.float32(20.003595)]"
14,"[np.float32(106.39641), np.float32(-24.296926), np.float32(74.43155), np.float32(85.36729), np.float32(-51.77439), np.float32(58.576042)]","[np.float32(19.825743), np.float32(19.829905), np.float32(19.841139), np.float32(19.929266), np.float32(19.900688), np.float32(19.777554), np.float32(19.93527), np.float32(20.082724), np.float32(20.033476), np.float32(19.892887), np.float32(19.905964), np.float32(19.951353), np.float32(20.00171), np.float32(20.00171), np.float32(19.864964), np.float32(19.864964)]"
15,"[np.float32(-14.963366), np.float32(66.49893), np.float32(-26.41377), np.float32(50.42178), np.float32(229.8362), np.float32(11.710625)]","[np.float32(20.972803), np.float32(20.991879), np.float32(21.073902), np.float32(20.81956), np.float32(20.938807), np.float32(21.109247), np.float32(21.02973), np.float32(20.88721), np.float32(20.9068), np.float32(20.767853), np.float32(20.652916), np.float32(20.935572), np.float32(20.962328), np.float32(20.962328), np.float32(21.113588), np.float32(21.113588)]"
16,"[np.float32(-113.308525), np.float32(40.30288), np.float32(-153.23943), np.float32(-46.53276), np.float32(47.741318), np.float32(83.57548)]","[np.float32(20.914623), np.float32(20.911282), np.float32(20.86631), np.float32(20.987675), np.float32(21.04642), np.float32(21.274343), np.float32(20.856022), np.float32(20.9191), np.float32(20.743517), np.float32(20.763649), np.float32(20.85586), np.float32(20.858276), np.float32(20.826715), np.float32(20.826715), np.float32(21.006075), np.float32(21.006075)]"
17,"[np.float32(-143.84988), np.float32(8.984245), np.float32(-1.9494128), np.float32(121.86669), np.float32(-152.77885), np.float32(50.701828)]","[np.float32(20.033056), np.float32(20.04003), np.float32(20.027182), np.float32(20.238544), np.float32(20.259642), np.float32(19.987501), np.float32(20.128973), np.float32(20.402916), np.float32(20.10995), np.float32(20.11649), np.float32(20.199665), np.float32(20.283146), np.float32(20.315298), np.float32(20.315298), np.float32(19.867073), np.float32(19.867073)]"
18,"[np.float32(57.45171), np.float32(-29.746962), np.float32(263.84985), np.float32(-99.319534), np.float32(97.73943), np.float32(-48.281857)]","[np.float32(20.328997), np.float32(20.341372), np.float32(20.356266), np.float32(20.070593), np.float32(20.142914), np.float32(19.970646), np.float32(20.410944), np.float32(20.262236), np.float32(20.386625), np.float32(20.155684), np.float32(20.02386), np.float32(20.298006), np.float32(20.183302), np.float32(20.183302), np.float32(20.194035), np.float32(20.194035)]"
19,"[np.float32(77.63523), np.float32(50.219772), np.float32(59.3194), np.float32(132.07565), np.float32(-125.15561), np.float32(-0.73747826)]","[np.float32(19.716227), np.float32(19.745584), np.float32(19.776306), np.float32(20.002062), np.float32(19.957302), np.float32(19.79272), np.float32(19.972853), np.float32(20.190613), np.float32(19.964266), np.float32(19.853931), np.float32(19.840734), np.float32(19.900583), np.float32(20.030384), np.float32(20.030384), np.float32(19.729734), np.float32(19.729734)]"
20,"[np.float32(60.315556), np.float32(5.6346107), np.float32(79.896545), np.float32(-47.268307), np.float32(-318.2882), np.float32(-43.339348)]","[np.float32(19.82588), np.float32(19.831743), np.float32(19.740616), np.float32(20.15561), np.float32(20.07831), np.float32(19.969236), np.float32(20.03696), np.float32(20.265585), np.float32(19.961462), np.float32(19.90833), np.float32(19.907104), np.float32(19.704891), np.float32(19.735443), np.float32(19.735443), np.float32(19.677723), np.float32(19.677723)]"
21,"[np.float32(-131.3197), np.float32(-94.876656), np.float32(-26.542871), np.float32(-84.24632), np.float32(-87.41278), np.float32(-81.8143)]","[np.float32(20.890636), np.float32(20.800077), np.float32(20.772894), np.float32(20.775162), np.float32(20.835287), np.float32(20.968077), np.float32(20.911304), np.float32(21.07746), np.float32(20.696836), np.float32(20.756231), np.float32(20.770437), np.float32(20.698515), np.float32(20.674932), np.float32(20.674932), np.float32(20.738245), np.float32(20.738245)]"
22,"[np.float32(-23.333885), np.float32(73.28638), np.float32(43.889107), np.float32(-169.09627), np.float32(-123.16548), np.float32(-7.505429)]","[np.float32(20.056108), np.float32(20.046322), np.float32(20.004028), np.float32(20.163778), np.float32(20.150705), np.float32(20.081118), np.float32(20.157494), np.float32(20.259579), np.float32(20.033728), np.float32(19.960379), np.float32(19.981426), np.float32(19.955662), np.float32(19.882387), np.float32(19.882387), np.float32(19.864393), np.float32(19.864393)]"
23,"[np.float32(171.8986), np.float32(144.6018), np.float32(-3.3030934), np.float32(-57.23527), np.float32(-51.47299), np.float32(-32.46313)]","[np.float32(19.841452), np.float32(19.88918), np.float32(19.906704), np.float32(20.129818), np.float32(20.052408), np.float32(20.17138), np.float32(20.095325), np.float32(20.19013), np.float32(19.97585), np.float32(19.812159), np.float32(19.796011), np.float32(19.799604), np.float32(19.890026), np.float32(19.890026), np.float32(19.985594), np.float32(19.985594)]"
24,"[np.float32(73.78114), np.float32(19.42005), np.float32(-8.394035), np.float32(-163.15538), np.float32(33.882294), np.float32(-21.726202)]","[np.float32(20.509933), np.float32(20.488375), np.float32(20.472654), np.float32(20.431496), np.float32(20.45325), np.float32(20.682219), np.float32(20.545488), np.float32(20.544132), np.float32(20.4141), np.float32(20.302265), np.float32(20.372223), np.float32(20.387327), np.float32(20.335405), np.float32(20.335405), np.float32(20.55095), np.float32(20.55095)]"
25,"[np.float32(-45.05471), np.float32(60.95139), np.float32(71.15043), np.float32(-55.68657), np.float32(-51.541985), np.float32(-20.2312)]","[np.float32(20.218983), np.float32(20.22664), np.float32(20.22308), np.float32(20.25532), np.float32(20.290373), np.float32(20.163198), np.float32(20.330446), np.float32(20.38787), np.float32(20.221495), np.float32(20.130873), np.float32(20.125343), np.float32(20.261505), np.float32(20.215601), np.float32(20.215601), np.float32(20.07079), np.float32(20.07079)]"
26,"[np.float32(-8.390215), np.float32(-82.24361), np.float32(-84.90553), np.float32(56.98487), np.float32(166.08737), np.float32(-41.136967)]","[np.float32(20.967115), np.float32(20.916128), np.float32(20.982454), np.float32(20.729412), np.float32(20.82014), np.float32(21.087616), np.float32(21.004189), np.float32(21.034252), np.float32(20.86505), np.float32(20.804102), np.float32(20.737675), np.float32(20.85026), np.float32(20.911203), np.float32(20.911203), np.float32(21.100607), np.float32(21.100607)]"
27,"[np.float32(23.360899), np.float32(29.09735), np.float32(118.11246), np.float32(-70.761055), np.float32(18.778378), np.float32(36.75297)]","[np.float32(20.169214), np.float32(20.175264), np.float32(20.173697), np.float32(20.0967), np.float32(20.133074), np.float32(19.992939), np.float32(20.217752), np.float32(20.180168), np.float32(20.22579), np.float32(20.058132), np.float32(20.015005), np.float32(20.178448), np.float32(20.085207), np.float32(20.085207), np.float32(20.067053), np.float32(20.067053)]"
28,"[np.float32(130.6486), np.float32(-272.45206), np.float32(127.178955), np.float32(65.8605), np.float32(113.20667), np.float32(-201.42273)]","[np.float32(20.861156), np.float32(20.779501), np.float32(20.84538), np.float32(20.511131), np.float32(20.588018), np.float32(20.847988), np.float32(20.954927), np.float32(21.033356), np.float32(20.81969), np.float32(20.730848), np.float32(20.658976), np.float32(20.724745), np.float32(20.81471), np.float32(20.81471), np.float32(20.96668), np.float32(20.96668)]"
29,"[np.float32(148.17285), np.float32(-20.518633), np.float32(75.42159), np.float32(73.2029), np.float32(-42.550957), np.float32(-119.95218)]","[np.float32(19.901464), np.float32(19.899296), np.float32(19.964792), np.float32(19.91328), np.float32(19.891392), np.float32(19.901112), np.float32(20.176657), np.float32(20.360664), np.float32(20.066359), np.float32(19.919935), np.float32(19.9039), np.float32(19.995378), np.float32(20.131523), np.float32(20.131523), np.float32(19.948574), np.float32(19.948574)]"
30,"[np.float32(91.228935), np.float32(45.15465), np.float32(-5.302727), np.float32(-174.6299), np.float32(133.46175), np.float32(40.5067)]","[np.float32(20.7343), np.float32(20.740084), np.float32(20.714085), np.float32(20.61706), np.float32(20.664398), np.float32(20.944668), np.float32(20.697975), np.float32(20.558489), np.float32(20.624853), np.float32(20.466583), np.float32(20.52312), np.float32(20.603867), np.float32(20.507431), np.float32(20.507431), np.float32(20.866955), np.float32(20.866955)]"
31,"[np.float32(-68.02492), np.float32(10.308092), np.float32(83.57243), np.float32(40.967323), np.float32(20.380503), np.float32(-28.982641)]","[np.float32(20.614733), np.float32(20.629562), np.float32(20.6424), np.float32(20.555403), np.float32(20.645132), np.float32(20.540625), np.float32(20.706915), np.float32(20.71399), np.float32(20.605247), np.float32(20.520405), np.float32(20.456863), np.float32(20.67479), np.float32(20.663584), np.float32(20.663584), np.float32(20.532429), np.float32(20.532429)]"
32,"[np.float32(-47.553513), np.float32(-103.70086), np.float32(59.104225), np.float32(-6.934283), np.float32(-20.000921), np.float32(147.38469)]","[np.float32(20.231861), np.float32(20.1835), np.float32(20.150436), np.float32(20.122187), np.float32(20.166842), np.float32(19.971922), np.float32(20.10359), np.float32(20.201532), np.float32(20.263546), np.float32(20.191088), np.float32(20.267962), np.float32(20.32227), np.float32(20.202314), np.float32(20.202314), np.float32(20.091635), np.float32(20.091635)]"
33,"[np.float32(9.847695), np.float32(-136.27087), np.float32(1.7234778), np.float32(96.542206), np.float32(-66.35403), np.float32(95.9075)]","[np.float32(20.022905), np.float32(19.970556), np.float32(19.9644), np.float32(20.00586), np.float32(20.00543), np.float32(19.886383), np.float32(19.997753), np.float32(20.26241), np.float32(20.114634), np.float32(20.07701), np.float32(20.205654), np.float32(20.189209), np.float32(20.20519), np.float32(20.20519), np.float32(19.977156), np.float32(19.977156)]"
34,"[np.float32(-36.796516), np.float32(14.860781), np.float32(-55.01114), np.float32(-101.24237), np.float32(-135.9228), np.float32(-13.675585)]","[np.float32(20.187963), np.float32(20.153187), np.float32(20.115694), np.float32(20.292099), np.float32(20.282183), np.float32(20.337748), np.float32(20.255806), np.float32(20.469091), np.float32(20.118853), np.float32(20.10842), np.float32(20.242691), np.float32(20.153048), np.float32(20.135344), np.float32(20.135344), np.float32(20.064264), np.float32(20.064264)]"
35,"[np.float32(29.13832), np.float32(37.621555), np.float32(35.37263), np.float32(56.081993), np.float32(83.29276), np.float32(127.29649)]","[np.float32(20.216782), np.float32(20.270779), np.float32(20.263212), np.float32(20.272388), np.float32(20.306032), np.float32(20.210375), np.float32(20.212303), np.float32(20.20084), np.float32(20.319933), np.float32(20.162281), np.float32(20.203943), np.float32(20.401583), np.float32(20.370327), np.float32(20.370327), np.float32(20.314005), np.float32(20.314005)]"
36,"[np.float32(46.156574), np.float32(60.14992), np.float32(10.541807), np.float32(-35.948235), np.float32(-120.163864), np.float32(69.38917)]","[np.float32(19.846401), np.float32(19.866966), np.float32(19.818892), np.float32(20.115562), np.float32(20.062403), np.float32(19.996275), np.float32(19.94685), np.float32(20.111769), np.float32(19.95689), np.float32(19.871147), np.float32(19.924696), np.float32(19.861675), np.float32(19.86267), np.float32(19.86267), np.float32(19.831186), np.float32(19.831186)]"
37,"[np.float32(17.038101), np.float32(115.34714), np.float32(-57.68446), np.float32(47.124107), np.float32(120.94829), np.float32(141.0859)]","[np.float32(20.505527), np.float32(20.593618), np.float32(20.573656), np.float32(20.672354), np.float32(20.716097), np.float32(20.804428), np.float32(20.504963), np.float32(20.447483), np.float32(20.536407), np.float32(20.402725), np.float32(20.482), np.float32(20.67144), np.float32(20.667343), np.float32(20.667343), np.float32(20.739332), np.float32(20.739332)]"
38,"[np.float32(64.0481), np.float32(-45.497665), np.float32(46.016567), np.float32(186.76132), np.float32(-79.46374), np.float32(75.41896)]","[np.float32(19.751814), np.float32(19.763054), np.float32(19.780252), np.float32(19.917265), np.float32(19.888704), np.float32(19.694178), np.float32(19.86961), np.float32(20.112318), np.float32(19.990845), np.float32(19.893969), np.float32(19.949583), np.float32(20.006983), np.float32(20.108646), np.float32(20.108646), np.float32(19.794603), np.float32(19.794603)]"
39,"[np.float32(46.286507), np.float32(-52.785645), np.float32(181.16817), np.float32(-38.10583), np.float32(190.16148), np.float32(3.9618752)]","[np.float32(20.80902), np.float32(20.79951), np.float32(20.827938), np.float32(20.508396), np.float32(20.623993), np.float32(20.639051), np.float32(20.811266), np.float32(20.64452), np.float32(20.799938), np.float32(20.615986), np.float32(20.534496), np.float32(20.79996), np.float32(20.716557), np.float32(20.716557), np.float32(20.8193), np.float32(20.8193)]"
40,"[np.float32(-2.0655828), np.float32(-61.697384), np.float32(-214.99336), np.float32(-77.14655), np.float32(3.1848924), np.float32(-120.11988)]","[np.float32(20.880007), np.float32(20.825968), np.float32(20.81595), np.float32(20.866692), np.float32(20.865932), np.float32(21.362408), np.float32(20.968143), np.float32(21.168526), np.float32(20.683449), np.float32(20.72188), np.float32(20.769983), np.float32(20.616539), np.float32(20.722618), np.float32(20.722618), np.float32(21.085659), np.float32(21.085659)]"
41,"[np.float32(77.54053), np.float32(30.85115), np.float32(153.03342), np.float32(18.974207), np.float32(11.304649), np.float32(-163.82805)]","[np.float32(20.178345), np.float32(20.222376), np.float32(20.266266), np.float32(20.122053), np.float32(20.148424), np.float32(20.092861), np.float32(20.438335), np.float32(20.466797), np.float32(20.259027), np.float32(20.085213), np.float32(20.009254), np.float32(20.231365), np.float32(20.302322), np.float32(20.302322), np.float32(20.15537), np.float32(20.15537)]"
42,"[np.float32(-18.73479), np.float32(-82.55687), np.float32(76.92331), np.float32(60.64549), np.float32(-9.369007), np.float32(-23.26924)]","[np.float32(20.4087), np.float32(20.388187), np.float32(20.397827), np.float32(20.297398), np.float32(20.357384), np.float32(20.265394), np.float32(20.480537), np.float32(20.603481), np.float32(20.442936), np.float32(20.37139), np.float32(20.374693), np.float32(20.507124), np.float32(20.515987), np.float32(20.515987), np.float32(20.341328), np.float32(20.341328)]"
43,"[np.float32(11.708477), np.float32(4.147105), np.float32(-140.26663), np.float32(47.108253), np.float32(200.35603), np.float32(-54.250134)]","[np.float32(20.928207), np.float32(20.927364), np.float32(20.995428), np.float32(20.805094), np.float32(20.869467), np.float32(21.221542), np.float32(21.013897), np.float32(21.01238), np.float32(20.81187), np.float32(20.729733), np.float32(20.648392), np.float32(20.787594), np.float32(20.882837), np.float32(20.882837), np.float32(21.171509), np.float32(21.171509)]"
44,"[np.float32(53.55571), np.float32(-23.74364), np.float32(-138.47745), np.float32(18.99335), np.float32(174.67682), np.float32(85.455185)]","[np.float32(20.912502), np.float32(20.91605), np.float32(20.914001), np.float32(20.842384), np.float32(20.898384), np.float32(21.275814), np.float32(20.854212), np.float32(20.844158), np.float32(20.819252), np.float32(20.73701), np.float32(20.829916), np.float32(20.88119), np.float32(20.904171), np.float32(20.904171), np.float32(21.214794), np.float32(21.214794)]"
45,"[np.float32(211.86378), np.float32(-24.919317), np.float32(-9.422173), np.float32(-7.280601), np.float32(43.33591), np.float32(-39.194023)]","[np.float32(20.04256), np.float32(20.035236), np.float32(20.073471), np.float32(20.014858), np.float32(19.979692), np.float32(20.215927), np.float32(20.187187), np.float32(20.308203), np.float32(20.14255), np.float32(19.972605), np.float32(20.041235), np.float32(20.053331), np.float32(20.146769), np.float32(20.146769), np.float32(20.260824), np.float32(20.260824)]"
46,"[np.float32(-123.65039), np.float32(100.846375), np.float32(87.59924), np.float32(-202.39754), np.float32(33.265), np.float32(14.998507)]","[np.float32(20.855965), np.float32(20.862123), np.float32(20.813225), np.float32(20.761549), np.float32(20.872), np.float32(20.846603), np.float32(20.825298), np.float32(20.666273), np.float32(20.686035), np.float32(20.594463), np.float32(20.5643), np.float32(20.735815), np.float32(20.551762), np.float32(20.551762), np.float32(20.682175), np.float32(20.682175)]"
47,"[np.float32(-134.13058), np.float32(116.92642), np.float32(195.33269), np.float32(103.815155), np.float32(27.06675), np.float32(-69.52447)]","[np.float32(20.518404), np.float32(20.61037), np.float32(20.621183), np.float32(20.530426), np.float32(20.642405), np.float32(20.348083), np.float32(20.68265), np.float32(20.596663), np.float32(20.57042), np.float32(20.430782), np.float32(20.301344), np.float32(20.669962), np.float32(20.656116), np.float32(20.656116), np.float32(20.376022), np.float32(20.376022)]"
48,"[np.float32(-52.847828), np.float32(-80.894455), np.float32(42.076683), np.float32(-39.399075), np.float32(123.508705), np.float32(-79.71415)]","[np.float32(21.063272), np.float32(20.990885), np.float32(21.05077), np.float32(20.727375), np.float32(20.851019), np.float32(21.002163), np.float32(21.080675), np.float32(21.029732), np.float32(20.91198), np.float32(20.840237), np.float32(20.726793), np.float32(20.885988), np.float32(20.859037), np.float32(20.859037), np.float32(21.014637), np.float32(21.014637)]"
49,"[np.float32(84.69257), np.float32(51.65966), np.float32(142.03694), np.float32(-25.887094), np.float32(70.58855), np.float32(170.88124)]","[np.float32(19.983416), np.float32(20.00962), np.float32(19.995848), np.float32(20.02317), np.float32(20.033474), np.float32(19.838066), np.float32(19.97158), np.float32(19.890905), np.float32(20.165684), np.float32(19.947674), np.float32(19.90638), np.float32(20.044237), np.float32(19.950802), np.float32(19.950802), np.float32(19.982023), np.float32(19.982023)]"
50,"[np.float32(100.931915), np.float32(5.1917815), np.float32(103.14368), np.float32(25.922056), np.float32(-88.262115), np.float32(163.94763)]","[np.float32(19.842222), np.float32(19.863884), np.float32(19.803421), np.float32(20.065788), np.float32(20.032402), np.float32(19.849682), np.float32(19.860756), np.float32(19.92211), np.float32(20.068003), np.float32(19.920803), np.float32(19.946491), np.float32(19.910152), np.float32(19.87087), np.float32(19.87087), np.float32(19.851051), np.float32(19.851051)]"
51,"[np.float32(22.859661), np.float32(-68.613495), np.float32(42.18495), np.float32(85.35746), np.float32(17.73849), np.float32(111.96631)]","[np.float32(20.121336), np.float32(20.119526), np.float32(20.115736), np.float32(20.089224), np.float32(20.114637), np.float32(19.971474), np.float32(20.091488), np.float32(20.19983), np.float32(20.230427), np.float32(20.118727), np.float32(20.186321), np.float32(20.302248), np.float32(20.281132), np.float32(20.281132), np.float32(20.133865), np.float32(20.133865)]"
52,"[np.float32(-13.456022), np.float32(-6.574591), np.float32(-41.045124), np.float32(45.627827), np.float32(110.855545), np.float32(194.12825)]","[np.float32(20.605827), np.float32(20.626923), np.float32(20.592436), np.float32(20.6275), np.float32(20.691988), np.float32(20.722385), np.float32(20.472794), np.float32(20.461737), np.float32(20.607693), np.float32(20.519157), np.float32(20.638145), np.float32(20.758867), np.float32(20.691944), np.float32(20.691944), np.float32(20.741116), np.float32(20.741116)]"
53,"[np.float32(-27.817442), np.float32(-7.668464), np.float32(339.78207), np.float32(106.59586), np.float32(90.09356), np.float32(-7.58921)]","[np.float32(20.155474), np.float32(20.250235), np.float32(20.250431), np.float32(20.038961), np.float32(20.122763), np.float32(19.666014), np.float32(20.299593), np.float32(20.188036), np.float32(20.353863), np.float32(20.119379), np.float32(19.952553), np.float32(20.358763), np.float32(20.292593), np.float32(20.292593), np.float32(19.993593), np.float32(19.993593)]"
54,"[np.float32(55.373745), np.float32(-94.07703), np.float32(15.020466), np.float32(84.091774), np.float32(-20.9014), np.float32(155.13966)]","[np.float32(19.948956), np.float32(19.929308), np.float32(19.916735), np.float32(19.97121), np.float32(19.959166), np.float32(19.825766), np.float32(19.89737), np.float32(20.05987), np.float32(20.083796), np.float32(19.984652), np.float32(20.079105), np.float32(20.097242), np.float32(20.083977), np.float32(20.083977), np.float32(19.962734), np.float32(19.962734)]"
55,"[np.float32(-28.120218), np.float32(74.45247), np.float32(-34.76337), np.float32(43.813683), np.float32(89.36234), np.float32(50.674305)]","[np.float32(20.722809), np.float32(20.772219), np.float32(20.775824), np.float32(20.783567), np.float32(20.856651), np.float32(20.953321), np.float32(20.770836), np.float32(20.735811), np.float32(20.693226), np.float32(20.600443), np.float32(20.600636), np.float32(20.786112), np.float32(20.800507), np.float32(20.800507), np.float32(20.856998), np.float32(20.856998)]"
56,"[np.float32(-32.66299), np.float32(46.795574), np.float32(-74.90132), np.float32(51.17659), np.float32(12.038193), np.float32(-116.36202)]","[np.float32(20.743351), np.float32(20.75398), np.float32(20.784424), np.float32(20.827814), np.float32(20.860168), np.float32(21.095394), np.float32(20.924023), np.float32(21.038782), np.float32(20.655134), np.float32(20.637037), np.float32(20.566393), np.float32(20.629993), np.float32(20.76724), np.float32(20.76724), np.float32(20.88718), np.float32(20.88718)]"
57,"[np.float32(73.232315), np.float32(127.571976), np.float32(4.919128), np.float32(27.637384), np.float32(-76.07401), np.float32(74.60774)]","[np.float32(19.794022), np.float32(19.846756), np.float32(19.84192), np.float32(20.130617), np.float32(20.077658), np.float32(20.000051), np.float32(19.959541), np.float32(20.075935), np.float32(19.968397), np.float32(19.837416), np.float32(19.848305), np.float32(19.887266), np.float32(19.936401), np.float32(19.936401), np.float32(19.859997), np.float32(19.859997)]"
58,"[np.float32(142.35823), np.float32(145.54182), np.float32(18.57634), np.float32(-58.31059), np.float32(100.88711), np.float32(33.23838)]","[np.float32(20.122976), np.float32(20.192583), np.float32(20.216032), np.float32(20.225693), np.float32(20.214268), np.float32(20.32883), np.float32(20.253878), np.float32(20.16644), np.float32(20.204569), np.float32(19.975636), np.float32(19.965837), np.float32(20.137266), np.float32(20.140667), np.float32(20.140667), np.float32(20.303858), np.float32(20.303858)]"
59,"[np.float32(310.46884), np.float32(-55.402428), np.float32(17.917755), np.float32(-100.04), np.float32(63.456795), np.float32(-128.1097)]","[np.float32(20.055105), np.float32(20.02327), np.float32(20.078314), np.float32(19.928543), np.float32(19.88778), np.float32(20.20519), np.float32(20.251001), np.float32(20.351639), np.float32(20.155527), np.float32(19.953661), np.float32(19.98035), np.float32(19.964891), np.float32(20.069698), np.float32(20.069698), np.float32(20.278257), np.float32(20.278257)]"
