,x_input,x_output
15,"[np.float32(-14.963366), np.float32(66.49893), np.float32(-26.41377), np.float32(50.42178), np.float32(229.8362), np.float32(11.710625)]","[np.float32(28.543413), np.float32(27.873774), np.float32(30.100855), np.float32(26.469091), np.float32(27.838476), np.float32(28.64097), np.float32(29.82939), np.float32(28.496712), np.float32(29.707993), np.float32(28.62949), np.float32(25.683867), np.float32(28.672474), np.float32(30.055386), np.float32(30.055386), np.float32(27.382956), np.float32(27.382956)]"
16,"[np.float32(-113.308525), np.float32(40.30288), np.float32(-153.23943), np.float32(-46.53276), np.float32(47.741318), np.float32(83.57548)]","[np.float32(27.935085), np.float32(28.114075), np.float32(27.8566), np.float32(29.561337), np.float32(30.028484), np.float32(31.460432), np.float32(28.99895), np.float32(30.062212), np.float32(27.140657), np.float32(27.008062), np.float32(25.703955), np.float32(25.220558), np.float32(25.823145), np.float32(25.823145), np.float32(27.05647), np.float32(27.056469)]"
17,"[np.float32(-143.84988), np.float32(8.984245), np.float32(-1.9494128), np.float32(121.86669), np.float32(-152.77885), np.float32(50.701828)]","[np.float32(18.64049), np.float32(20.198122), np.float32(18.78669), np.float32(20.701944), np.float32(21.854548), np.float32(18.973927), np.float32(21.088507), np.float32(23.146582), np.float32(18.999743), np.float32(18.471407), np.float32(18.848406), np.float32(20.167223), np.float32(20.969297), np.float32(20.969297), np.float32(17.303509), np.float32(17.303509)]"
18,"[np.float32(57.45171), np.float32(-29.746962), np.float32(263.84985), np.float32(-99.319534), np.float32(97.73943), np.float32(-48.281857)]","[np.float32(17.494158), np.float32(16.91803), np.float32(17.398148), np.float32(13.272581), np.float32(14.899995), np.float32(13.34342), np.float32(17.816261), np.float32(14.760541), np.float32(19.491781), np.float32(17.310156), np.float32(14.7587185), np.float32(17.50757), np.float32(15.847725), np.float32(15.847725), np.float32(17.637566), np.float32(17.637566)]"
19,"[np.float32(77.63523), np.float32(50.219772), np.float32(59.3194), np.float32(132.07565), np.float32(-125.15561), np.float32(-0.73747826)]","[np.float32(13.043295), np.float32(12.378891), np.float32(13.822774), np.float32(14.988673), np.float32(15.008802), np.float32(13.93298), np.float32(17.85152), np.float32(19.261179), np.float32(17.170763), np.float32(17.060535), np.float32(13.576904), np.float32(13.627828), np.float32(16.235554), np.float32(16.235554), np.float32(13.636906), np.float32(13.636906)]"
20,"[np.float32(60.315556), np.float32(5.6346107), np.float32(79.896545), np.float32(-47.268307), np.float32(-318.2882), np.float32(-43.339348)]","[np.float32(15.340761), np.float32(14.826672), np.float32(14.346555), np.float32(15.932377), np.float32(16.534788), np.float32(16.914242), np.float32(18.43595), np.float32(19.401722), np.float32(16.430185), np.float32(15.636984), np.float32(14.13994), np.float32(13.395314), np.float32(12.624295), np.float32(12.624295), np.float32(15.788996), np.float32(15.788996)]"
21,"[np.float32(-131.3197), np.float32(-94.876656), np.float32(-26.542871), np.float32(-84.24632), np.float32(-87.41278), np.float32(-81.8143)]","[np.float32(26.87284), np.float32(26.321033), np.float32(25.28513), np.float32(25.367952), np.float32(26.451473), np.float32(28.495327), np.float32(27.793163), np.float32(30.412106), np.float32(25.84333), np.float32(26.17483), np.float32(25.237991), np.float32(23.782928), np.float32(23.777872), np.float32(23.777872), np.float32(26.752668), np.float32(26.752668)]"
22,"[np.float32(-23.333885), np.float32(73.28638), np.float32(43.889107), np.float32(-169.09627), np.float32(-123.16548), np.float32(-7.505429)]","[np.float32(16.657158), np.float32(16.135805), np.float32(16.014202), np.float32(16.473635), np.float32(17.924902), np.float32(17.71671), np.float32(18.758038), np.float32(18.730701), np.float32(16.585564), np.float32(15.540073), np.float32(15.344337), np.float32(16.425758), np.float32(14.478465), np.float32(14.478465), np.float32(16.162077), np.float32(16.162077)]"
23,"[np.float32(171.8986), np.float32(144.6018), np.float32(-3.3030934), np.float32(-57.23527), np.float32(-51.47299), np.float32(-32.46313)]","[np.float32(13.940107), np.float32(13.798739), np.float32(15.275526), np.float32(16.566061), np.float32(16.602898), np.float32(17.45304), np.float32(17.939852), np.float32(17.251173), np.float32(16.47604), np.float32(15.7116585), np.float32(11.937412), np.float32(13.190021), np.float32(14.212227), np.float32(14.212227), np.float32(16.566132), np.float32(16.566132)]"
24,"[np.float32(73.78114), np.float32(19.42005), np.float32(-8.394035), np.float32(-163.15538), np.float32(33.882294), np.float32(-21.726202)]","[np.float32(19.944075), np.float32(19.750814), np.float32(19.699842), np.float32(18.39722), np.float32(20.136494), np.float32(22.050055), np.float32(20.55559), np.float32(19.396538), np.float32(19.913153), np.float32(18.866966), np.float32(18.875856), np.float32(19.516174), np.float32(18.117035), np.float32(18.117035), np.float32(20.239649), np.float32(20.239649)]"
25,"[np.float32(-45.05471), np.float32(60.95139), np.float32(71.15043), np.float32(-55.68657), np.float32(-51.541985), np.float32(-20.2312)]","[np.float32(18.801037), np.float32(18.589306), np.float32(18.525103), np.float32(17.534607), np.float32(19.724012), np.float32(18.588037), np.float32(20.820066), np.float32(20.426065), np.float32(19.155449), np.float32(17.99428), np.float32(18.068592), np.float32(20.67133), np.float32(19.410034), np.float32(19.410034), np.float32(18.215054), np.float32(18.215054)]"
26,"[np.float32(-8.390215), np.float32(-82.24361), np.float32(-84.90553), np.float32(56.98487), np.float32(166.08737), np.float32(-41.136967)]","[np.float32(28.453709), np.float32(27.921734), np.float32(28.7399), np.float32(25.809677), np.float32(26.596823), np.float32(29.278307), np.float32(28.956642), np.float32(30.062483), np.float32(29.243721), np.float32(28.833593), np.float32(27.464108), np.float32(27.471441), np.float32(29.059433), np.float32(29.059433), np.float32(28.0069), np.float32(28.0069)]"
27,"[np.float32(23.360899), np.float32(29.09735), np.float32(118.11246), np.float32(-70.761055), np.float32(18.778378), np.float32(36.75297)]","[np.float32(17.308939), np.float32(16.806953), np.float32(17.303782), np.float32(14.674186), np.float32(16.265545), np.float32(14.790394), np.float32(18.165075), np.float32(15.732227), np.float32(18.74998), np.float32(16.799202), np.float32(14.462714), np.float32(16.751707), np.float32(15.071993), np.float32(15.071993), np.float32(16.81758), np.float32(16.81758)]"
28,"[np.float32(130.6486), np.float32(-272.45206), np.float32(127.178955), np.float32(65.8605), np.float32(113.20667), np.float32(-201.42273)]","[np.float32(21.583992), np.float32(21.765045), np.float32(22.152685), np.float32(18.60084), np.float32(18.969734), np.float32(21.547087), np.float32(20.606915), np.float32(22.340553), np.float32(21.814295), np.float32(22.224236), np.float32(21.52585), np.float32(20.102453), np.float32(22.611044), np.float32(22.611044), np.float32(22.036377), np.float32(22.036377)]"
29,"[np.float32(148.17285), np.float32(-20.518633), np.float32(75.42159), np.float32(73.2029), np.float32(-42.550957), np.float32(-119.95218)]","[np.float32(14.210675), np.float32(13.629772), np.float32(15.070641), np.float32(12.420095), np.float32(13.099325), np.float32(15.416197), np.float32(16.947876), np.float32(18.557594), np.float32(16.57475), np.float32(16.526247), np.float32(13.727201), np.float32(13.726704), np.float32(15.976973), np.float32(15.976973), np.float32(16.38508), np.float32(16.38508)]"
30,"[np.float32(91.228935), np.float32(45.15465), np.float32(-5.302727), np.float32(-174.6299), np.float32(133.46175), np.float32(40.5067)]","[np.float32(22.771353), np.float32(22.041943), np.float32(22.48044), np.float32(21.865246), np.float32(22.878513), np.float32(25.272799), np.float32(23.219759), np.float32(20.987556), np.float32(23.85946), np.float32(22.9154), np.float32(21.651836), np.float32(21.549986), np.float32(20.496437), np.float32(20.496437), np.float32(23.10573), np.float32(23.10573)]"
31,"[np.float32(-68.02492), np.float32(10.308092), np.float32(83.57243), np.float32(40.967323), np.float32(20.380503), np.float32(-28.982641)]","[np.float32(25.397987), np.float32(25.728344), np.float32(25.499813), np.float32(23.299015), np.float32(25.22808), np.float32(24.157738), np.float32(26.997362), np.float32(26.697775), np.float32(26.052238), np.float32(24.602806), np.float32(22.850945), np.float32(25.169386), np.float32(25.581108), np.float32(25.581108), np.float32(24.395988), np.float32(24.395988)]"
32,"[np.float32(-47.553513), np.float32(-103.70086), np.float32(59.104225), np.float32(-6.934283), np.float32(-20.000921), np.float32(147.38469)]","[np.float32(17.52972), np.float32(17.496443), np.float32(16.652655), np.float32(16.29204), np.float32(17.075357), np.float32(14.150572), np.float32(15.977917), np.float32(16.1349), np.float32(18.360018), np.float32(17.51694), np.float32(17.469137), np.float32(17.05079), np.float32(15.851698), np.float32(15.851698), np.float32(15.255894), np.float32(15.255894)]"
33,"[np.float32(9.847695), np.float32(-136.27087), np.float32(1.7234778), np.float32(96.542206), np.float32(-66.35403), np.float32(95.9075)]","[np.float32(15.505535), np.float32(15.380701), np.float32(15.242649), np.float32(15.223825), np.float32(15.176788), np.float32(14.077099), np.float32(15.135506), np.float32(18.0509), np.float32(16.56275), np.float32(17.17598), np.float32(17.106958), np.float32(14.8685), np.float32(16.485601), np.float32(16.485601), np.float32(13.841177), np.float32(13.841177)]"
34,"[np.float32(-36.796516), np.float32(14.860781), np.float32(-55.01114), np.float32(-101.24237), np.float32(-135.9228), np.float32(-13.675585)]","[np.float32(17.862925), np.float32(17.676867), np.float32(17.251902), np.float32(17.919289), np.float32(19.240374), np.float32(20.21344), np.float32(19.61342), np.float32(20.733875), np.float32(16.983242), np.float32(16.566261), np.float32(18.178381), np.float32(18.028038), np.float32(17.03634), np.float32(17.03634), np.float32(16.745924), np.float32(16.745924)]"
35,"[np.float32(29.13832), np.float32(37.621555), np.float32(35.37263), np.float32(56.081993), np.float32(83.29276), np.float32(127.29649)]","[np.float32(18.12928), np.float32(18.807486), np.float32(19.151081), np.float32(19.957184), np.float32(19.885448), np.float32(17.927275), np.float32(18.312077), np.float32(16.905231), np.float32(20.379587), np.float32(19.544989), np.float32(17.648455), np.float32(18.762493), np.float32(19.755508), np.float32(19.755508), np.float32(18.240026), np.float32(18.240026)]"
36,"[np.float32(46.156574), np.float32(60.14992), np.float32(10.541807), np.float32(-35.948235), np.float32(-120.163864), np.float32(69.38917)]","[np.float32(14.211298), np.float32(14.387393), np.float32(14.008043), np.float32(16.943985), np.float32(17.058035), np.float32(16.78398), np.float32(17.01738), np.float32(17.581205), np.float32(16.015118), np.float32(15.579367), np.float32(13.650743), np.float32(13.18748), np.float32(12.891811), np.float32(12.891811), np.float32(15.338165), np.float32(15.338165)]"
37,"[np.float32(17.038101), np.float32(115.34714), np.float32(-57.68446), np.float32(47.124107), np.float32(120.94829), np.float32(141.0859)]","[np.float32(24.345152), np.float32(24.975782), np.float32(25.657387), np.float32(27.04752), np.float32(27.067148), np.float32(26.99818), np.float32(26.112461), np.float32(24.59306), np.float32(26.756977), np.float32(26.12875), np.float32(23.779785), np.float32(25.310678), np.float32(26.754885), np.float32(26.754883), np.float32(25.213966), np.float32(25.213966)]"
38,"[np.float32(64.0481), np.float32(-45.497665), np.float32(46.016567), np.float32(186.76132), np.float32(-79.46374), np.float32(75.41896)]","[np.float32(13.298449), np.float32(13.146627), np.float32(13.834606), np.float32(14.590002), np.float32(14.054876), np.float32(12.649258), np.float32(14.848774), np.float32(16.854918), np.float32(16.376995), np.float32(16.836569), np.float32(15.785734), np.float32(14.565952), np.float32(17.471909), np.float32(17.471909), np.float32(13.062501), np.float32(13.0625)]"
39,"[np.float32(46.286507), np.float32(-52.785645), np.float32(181.16817), np.float32(-38.10583), np.float32(190.16148), np.float32(3.9618752)]","[np.float32(23.129644), np.float32(23.218151), np.float32(23.053217), np.float32(21.53952), np.float32(22.162687), np.float32(21.937845), np.float32(22.554728), np.float32(21.53963), np.float32(25.269577), np.float32(24.684895), np.float32(21.936565), np.float32(22.890284), np.float32(23.18498), np.float32(23.18498), np.float32(24.728996), np.float32(24.728996)]"
40,"[np.float32(-2.0655828), np.float32(-61.697384), np.float32(-214.99336), np.float32(-77.14655), np.float32(3.1848924), np.float32(-120.11988)]","[np.float32(25.59808), np.float32(25.701305), np.float32(25.348011), np.float32(27.804094), np.float32(27.375929), np.float32(32.864616), np.float32(27.589798), np.float32(31.404947), np.float32(25.44354), np.float32(26.697392), np.float32(26.241688), np.float32(23.50796), np.float32(25.520998), np.float32(25.520998), np.float32(28.188892), np.float32(28.188892)]"
41,"[np.float32(77.54053), np.float32(30.85115), np.float32(153.03342), np.float32(18.974207), np.float32(11.304649), np.float32(-163.82805)]","[np.float32(17.612488), np.float32(17.900496), np.float32(18.734032), np.float32(14.545404), np.float32(16.494694), np.float32(17.298141), np.float32(20.025396), np.float32(19.42554), np.float32(18.651588), np.float32(17.188866), np.float32(15.636196), np.float32(18.574034), np.float32(19.202784), np.float32(19.202784), np.float32(18.726551), np.float32(18.726551)]"
42,"[np.float32(-18.73479), np.float32(-82.55687), np.float32(76.92331), np.float32(60.64549), np.float32(-9.369007), np.float32(-23.26924)]","[np.float32(19.800552), np.float32(20.87797), np.float32(19.770782), np.float32(18.197622), np.float32(19.431763), np.float32(18.6488), np.float32(20.261503), np.float32(22.08156), np.float32(20.619255), np.float32(20.006962), np.float32(20.224438), np.float32(21.050524), np.float32(21.846546), np.float32(21.846546), np.float32(19.870419), np.float32(19.870419)]"
43,"[np.float32(11.708477), np.float32(4.147105), np.float32(-140.26663), np.float32(47.108253), np.float32(200.35603), np.float32(-54.250134)]","[np.float32(28.030766), np.float32(28.15217), np.float32(29.352728), np.float32(27.007963), np.float32(27.521688), np.float32(31.037647), np.float32(29.190332), np.float32(29.212933), np.float32(28.155567), np.float32(27.455242), np.float32(25.281307), np.float32(26.606323), np.float32(28.23157), np.float32(28.23157), np.float32(28.95074), np.float32(28.95074)]"
44,"[np.float32(53.55571), np.float32(-23.74364), np.float32(-138.47745), np.float32(18.99335), np.float32(174.67682), np.float32(85.455185)]","[np.float32(26.612196), np.float32(27.30238), np.float32(27.565647), np.float32(28.70546), np.float32(28.206207), np.float32(31.688297), np.float32(25.855711), np.float32(26.277018), np.float32(26.92811), np.float32(27.35204), np.float32(27.387175), np.float32(26.3718), np.float32(28.05821), np.float32(28.05821), np.float32(27.971485), np.float32(27.971485)]"
45,"[np.float32(211.86378), np.float32(-24.919317), np.float32(-9.422173), np.float32(-7.280601), np.float32(43.33591), np.float32(-39.194023)]","[np.float32(14.278275), np.float32(15.038364), np.float32(15.45076), np.float32(14.599121), np.float32(14.194353), np.float32(17.234901), np.float32(14.308809), np.float32(14.223995), np.float32(15.482475), np.float32(15.469175), np.float32(15.52998), np.float32(14.94338), np.float32(16.558905), np.float32(16.558905), np.float32(17.486351), np.float32(17.486351)]"
46,"[np.float32(-123.65039), np.float32(100.846375), np.float32(87.59924), np.float32(-202.39754), np.float32(33.265), np.float32(14.998507)]","[np.float32(26.905449), np.float32(27.000559), np.float32(25.591164), np.float32(26.388174), np.float32(28.498655), np.float32(28.185345), np.float32(27.598528), np.float32(24.8708), np.float32(26.574635), np.float32(24.657814), np.float32(24.266), np.float32(26.8584), np.float32(23.837336), np.float32(23.837336), np.float32(27.585629), np.float32(27.585629)]"
47,"[np.float32(-134.13058), np.float32(116.92642), np.float32(195.33269), np.float32(103.815155), np.float32(27.06675), np.float32(-69.52447)]","[np.float32(26.657484), np.float32(26.854961), np.float32(27.005898), np.float32(23.57825), np.float32(26.178028), np.float32(24.384388), np.float32(28.553947), np.float32(26.899454), np.float32(27.584764), np.float32(25.439554), np.float32(23.16623), np.float32(26.231438), np.float32(26.707014), np.float32(26.707014), np.float32(24.781502), np.float32(24.781504)]"
48,"[np.float32(-52.847828), np.float32(-80.894455), np.float32(42.076683), np.float32(-39.399075), np.float32(123.508705), np.float32(-79.71415)]","[np.float32(29.66442), np.float32(28.52253), np.float32(29.457376), np.float32(24.744081), np.float32(26.522186), np.float32(28.274548), np.float32(29.870716), np.float32(29.962807), np.float32(29.55921), np.float32(28.371794), np.float32(26.115353), np.float32(27.119717), np.float32(27.365398), np.float32(27.365398), np.float32(27.941093), np.float32(27.941093)]"
49,"[np.float32(84.69257), np.float32(51.65966), np.float32(142.03694), np.float32(-25.887094), np.float32(70.58855), np.float32(170.88124)]","[np.float32(14.780343), np.float32(14.515579), np.float32(14.742134), np.float32(15.441814), np.float32(15.600416), np.float32(13.047739), np.float32(14.72703), np.float32(12.2127075), np.float32(17.586891), np.float32(16.371777), np.float32(16.653296), np.float32(17.897009), np.float32(16.923393), np.float32(16.923393), np.float32(14.701575), np.float32(14.701575)]"
50,"[np.float32(100.931915), np.float32(5.1917815), np.float32(103.14368), np.float32(25.922056), np.float32(-88.262115), np.float32(163.94763)]","[np.float32(13.616094), np.float32(13.903526), np.float32(13.163654), np.float32(16.562561), np.float32(16.136831), np.float32(14.015905), np.float32(14.151857), np.float32(13.019793), np.float32(16.84018), np.float32(16.299252), np.float32(17.369259), np.float32(16.973824), np.float32(16.496267), np.float32(16.496267), np.float32(14.546654), np.float32(14.546653)]"
51,"[np.float32(22.859661), np.float32(-68.613495), np.float32(42.18495), np.float32(85.35746), np.float32(17.73849), np.float32(111.96631)]","[np.float32(16.699492), np.float32(17.092188), np.float32(17.220726), np.float32(16.220537), np.float32(16.252954), np.float32(14.392124), np.float32(15.68252), np.float32(15.712381), np.float32(18.061161), np.float32(17.576103), np.float32(16.882631), np.float32(16.874987), np.float32(17.774107), np.float32(17.774107), np.float32(15.664991), np.float32(15.664991)]"
52,"[np.float32(-13.456022), np.float32(-6.574591), np.float32(-41.045124), np.float32(45.627827), np.float32(110.855545), np.float32(194.12825)]","[np.float32(24.008175), np.float32(24.422342), np.float32(24.356943), np.float32(26.7829), np.float32(26.231209), np.float32(25.190367), np.float32(23.222593), np.float32(23.017374), np.float32(25.62902), np.float32(25.5462), np.float32(24.073366), np.float32(23.291626), np.float32(24.376055), np.float32(24.376055), np.float32(23.348825), np.float32(23.348825)]"
53,"[np.float32(-27.817442), np.float32(-7.668464), np.float32(339.78207), np.float32(106.59586), np.float32(90.09356), np.float32(-7.58921)]","[np.float32(17.184076), np.float32(19.34818), np.float32(18.221031), np.float32(16.997786), np.float32(17.746002), np.float32(13.766846), np.float32(18.160301), np.float32(15.268473), np.float32(20.008287), np.float32(17.839691), np.float32(14.642685), np.float32(18.474829), np.float32(18.295912), np.float32(18.295912), np.float32(18.774227), np.float32(18.774227)]"
54,"[np.float32(55.373745), np.float32(-94.07703), np.float32(15.020466), np.float32(84.091774), np.float32(-20.9014), np.float32(155.13966)]","[np.float32(14.648622), np.float32(14.742887), np.float32(14.884027), np.float32(15.5046425), np.float32(15.026737), np.float32(13.12714), np.float32(14.172436), np.float32(14.606449), np.float32(16.709908), np.float32(16.607895), np.float32(16.938034), np.float32(16.098663), np.float32(16.97566), np.float32(16.97566), np.float32(13.574393), np.float32(13.574393)]"
55,"[np.float32(-28.120218), np.float32(74.45247), np.float32(-34.76337), np.float32(43.813683), np.float32(89.36234), np.float32(50.674305)]","[np.float32(27.15523), np.float32(27.424032), np.float32(28.30479), np.float32(27.357801), np.float32(28.424274), np.float32(28.55294), np.float32(28.891027), np.float32(27.78513), np.float32(28.13875), np.float32(26.986403), np.float32(24.886028), np.float32(27.077297), np.float32(28.247343), np.float32(28.247343), np.float32(26.408466), np.float32(26.408466)]"
56,"[np.float32(-32.66299), np.float32(46.795574), np.float32(-74.90132), np.float32(51.17659), np.float32(12.038193), np.float32(-116.36202)]","[np.float32(26.007236), np.float32(25.863098), np.float32(26.458914), np.float32(26.699165), np.float32(26.976719), np.float32(30.251326), np.float32(28.644056), np.float32(30.50242), np.float32(25.684946), np.float32(25.93944), np.float32(23.305817), np.float32(23.462044), np.float32(25.801893), np.float32(25.801893), np.float32(27.761606), np.float32(27.761606)]"
57,"[np.float32(73.232315), np.float32(127.571976), np.float32(4.919128), np.float32(27.637384), np.float32(-76.07401), np.float32(74.60774)]","[np.float32(13.774496), np.float32(13.576584), np.float32(14.7306795), np.float32(16.735968), np.float32(16.723568), np.float32(16.03133), np.float32(17.443373), np.float32(16.849747), np.float32(16.602358), np.float32(15.936552), np.float32(12.641598), np.float32(13.774786), np.float32(14.436082), np.float32(14.436082), np.float32(15.165998), np.float32(15.165998)]"
58,"[np.float32(142.35823), np.float32(145.54182), np.float32(18.57634), np.float32(-58.31059), np.float32(100.88711), np.float32(33.23838)]","[np.float32(16.305902), np.float32(16.236654), np.float32(17.935192), np.float32(17.610603), np.float32(17.84574), np.float32(18.756317), np.float32(18.68926), np.float32(15.612402), np.float32(18.693228), np.float32(17.393812), np.float32(14.333681), np.float32(16.595098), np.float32(16.972275), np.float32(16.972275), np.float32(18.395315), np.float32(18.395315)]"
59,"[np.float32(310.46884), np.float32(-55.402428), np.float32(17.917755), np.float32(-100.04), np.float32(63.456795), np.float32(-128.1097)]","[np.float32(14.164015), np.float32(14.723192), np.float32(15.051926), np.float32(13.183366), np.float32(13.017241), np.float32(16.282316), np.float32(14.387517), np.float32(13.7740555), np.float32(16.018873), np.float32(15.738731), np.float32(15.910006), np.float32(15.601614), np.float32(16.906223), np.float32(16.906223), np.float32(18.187595), np.float32(18.187595)]"
