,x_input,x_output
14,"[np.float32(106.39641), np.float32(-24.296926), np.float32(74.43155), np.float32(85.36729), np.float32(-51.77439), np.float32(58.576042)]","[np.float32(15.703585), np.float32(15.525005), np.float32(15.984745), np.float32(15.990194), np.float32(15.936373), np.float32(15.191248), np.float32(16.640656), np.float32(16.29295), np.float32(18.077835), np.float32(17.59774), np.float32(16.987703), np.float32(17.075645), np.float32(18.149553), np.float32(18.149555), np.float32(16.382511), np.float32(16.382511)]"
15,"[np.float32(-14.963366), np.float32(66.49893), np.float32(-26.41377), np.float32(50.42178), np.float32(229.8362), np.float32(11.710625)]","[np.float32(26.183413), np.float32(25.552778), np.float32(27.11972), np.float32(26.252056), np.float32(27.005606), np.float32(28.115198), np.float32(27.966948), np.float32(27.335901), np.float32(28.588), np.float32(27.671547), np.float32(25.312063), np.float32(27.465912), np.float32(28.826765), np.float32(28.826765), np.float32(27.31678), np.float32(27.31678)]"
16,"[np.float32(-113.308525), np.float32(40.30288), np.float32(-153.23943), np.float32(-46.53276), np.float32(47.741318), np.float32(83.57548)]","[np.float32(25.05165), np.float32(24.50736), np.float32(24.561275), np.float32(27.11922), np.float32(27.363232), np.float32(29.10585), np.float32(26.266275), np.float32(28.07643), np.float32(25.61148), np.float32(25.428118), np.float32(24.92244), np.float32(24.186451), np.float32(24.829632), np.float32(24.829632), np.float32(25.517738), np.float32(25.517738)]"
17,"[np.float32(-143.84988), np.float32(8.984245), np.float32(-1.9494128), np.float32(121.86669), np.float32(-152.77885), np.float32(50.701828)]","[np.float32(18.44158), np.float32(19.674875), np.float32(18.726742), np.float32(20.489054), np.float32(21.337076), np.float32(19.362839), np.float32(20.32568), np.float32(22.829622), np.float32(18.992113), np.float32(18.44519), np.float32(18.753962), np.float32(19.778017), np.float32(20.94161), np.float32(20.94161), np.float32(18.0307), np.float32(18.0307)]"
18,"[np.float32(57.45171), np.float32(-29.746962), np.float32(263.84985), np.float32(-99.319534), np.float32(97.73943), np.float32(-48.281857)]","[np.float32(19.984575), np.float32(19.394299), np.float32(19.749811), np.float32(16.391771), np.float32(18.121487), np.float32(16.854399), np.float32(20.667505), np.float32(17.928112), np.float32(21.544065), np.float32(19.625269), np.float32(17.130266), np.float32(19.666521), np.float32(18.252115), np.float32(18.252115), np.float32(19.649841), np.float32(19.649841)]"
19,"[np.float32(77.63523), np.float32(50.219772), np.float32(59.3194), np.float32(132.07565), np.float32(-125.15561), np.float32(-0.73747826)]","[np.float32(15.514704), np.float32(15.278713), np.float32(16.237425), np.float32(16.791716), np.float32(16.895027), np.float32(16.013855), np.float32(18.909077), np.float32(19.6104), np.float32(18.149994), np.float32(17.699448), np.float32(15.439669), np.float32(15.852034), np.float32(17.925459), np.float32(17.925459), np.float32(15.913034), np.float32(15.913034)]"
20,"[np.float32(60.315556), np.float32(5.6346107), np.float32(79.896545), np.float32(-47.268307), np.float32(-318.2882), np.float32(-43.339348)]","[np.float32(17.322206), np.float32(16.81189), np.float32(16.43493), np.float32(16.698668), np.float32(17.533823), np.float32(17.700813), np.float32(19.12178), np.float32(19.899252), np.float32(17.308685), np.float32(16.590616), np.float32(16.120491), np.float32(15.690786), np.float32(14.939903), np.float32(14.939903), np.float32(16.68024), np.float32(16.68024)]"
21,"[np.float32(-131.3197), np.float32(-94.876656), np.float32(-26.542871), np.float32(-84.24632), np.float32(-87.41278), np.float32(-81.8143)]","[np.float32(25.266485), np.float32(24.221087), np.float32(23.749292), np.float32(24.536993), np.float32(25.364157), np.float32(26.950844), np.float32(26.304108), np.float32(29.456396), np.float32(25.407785), np.float32(25.485004), np.float32(24.653372), np.float32(23.05856), np.float32(23.438362), np.float32(23.438362), np.float32(25.226976), np.float32(25.226976)]"
22,"[np.float32(-23.333885), np.float32(73.28638), np.float32(43.889107), np.float32(-169.09627), np.float32(-123.16548), np.float32(-7.505429)]","[np.float32(17.968971), np.float32(17.316486), np.float32(17.30458), np.float32(17.356855), np.float32(18.566505), np.float32(18.466063), np.float32(19.32773), np.float32(19.34316), np.float32(17.512667), np.float32(16.593882), np.float32(16.377611), np.float32(17.236536), np.float32(15.696283), np.float32(15.696283), np.float32(17.204718), np.float32(17.204718)]"
23,"[np.float32(171.8986), np.float32(144.6018), np.float32(-3.3030934), np.float32(-57.23527), np.float32(-51.47299), np.float32(-32.46313)]","[np.float32(16.073742), np.float32(15.8466015), np.float32(17.074594), np.float32(17.635695), np.float32(17.51017), np.float32(18.29039), np.float32(18.627409), np.float32(17.169044), np.float32(17.429724), np.float32(16.397848), np.float32(13.748711), np.float32(15.221914), np.float32(15.558645), np.float32(15.558645), np.float32(18.065832), np.float32(18.065832)]"
24,"[np.float32(73.78114), np.float32(19.42005), np.float32(-8.394035), np.float32(-163.15538), np.float32(33.882294), np.float32(-21.726202)]","[np.float32(19.418709), np.float32(19.11636), np.float32(18.958233), np.float32(18.65885), np.float32(19.772047), np.float32(21.187391), np.float32(19.842972), np.float32(18.76438), np.float32(19.646378), np.float32(18.5968), np.float32(18.27435), np.float32(18.698704), np.float32(17.492134), np.float32(17.492134), np.float32(20.166683), np.float32(20.166683)]"
25,"[np.float32(-45.05471), np.float32(60.95139), np.float32(71.15043), np.float32(-55.68657), np.float32(-51.541985), np.float32(-20.2312)]","[np.float32(19.323545), np.float32(18.874119), np.float32(19.070288), np.float32(18.244804), np.float32(20.014503), np.float32(19.270561), np.float32(20.883615), np.float32(20.804867), np.float32(19.507742), np.float32(18.484966), np.float32(18.438246), np.float32(20.425886), np.float32(19.671322), np.float32(19.671322), np.float32(18.631845), np.float32(18.631845)]"
26,"[np.float32(-8.390215), np.float32(-82.24361), np.float32(-84.90553), np.float32(56.98487), np.float32(166.08737), np.float32(-41.136967)]","[np.float32(26.42313), np.float32(25.521734), np.float32(26.3712), np.float32(25.631598), np.float32(26.062521), np.float32(28.50158), np.float32(27.280653), np.float32(28.774357), np.float32(28.209404), np.float32(27.81547), np.float32(26.627344), np.float32(26.42966), np.float32(27.99289), np.float32(27.99289), np.float32(27.39142), np.float32(27.39142)]"
27,"[np.float32(23.360899), np.float32(29.09735), np.float32(118.11246), np.float32(-70.761055), np.float32(18.778378), np.float32(36.75297)]","[np.float32(18.747593), np.float32(18.09496), np.float32(18.653017), np.float32(16.617634), np.float32(18.059572), np.float32(16.958376), np.float32(19.45333), np.float32(17.409231), np.float32(19.775091), np.float32(18.140205), np.float32(16.247015), np.float32(18.30605), np.float32(16.983463), np.float32(16.983463), np.float32(18.143852), np.float32(18.143852)]"
28,"[np.float32(130.6486), np.float32(-272.45206), np.float32(127.178955), np.float32(65.8605), np.float32(113.20667), np.float32(-201.42273)]","[np.float32(23.84657), np.float32(23.375422), np.float32(23.75203), np.float32(21.993353), np.float32(22.179945), np.float32(24.320082), np.float32(23.866575), np.float32(25.633774), np.float32(25.174257), np.float32(25.229494), np.float32(24.56378), np.float32(23.49672), np.float32(25.430265), np.float32(25.430265), np.float32(24.809904), np.float32(24.809904)]"
29,"[np.float32(148.17285), np.float32(-20.518633), np.float32(75.42159), np.float32(73.2029), np.float32(-42.550957), np.float32(-119.95218)]","[np.float32(16.650265), np.float32(16.299568), np.float32(17.224825), np.float32(14.961168), np.float32(15.566452), np.float32(17.119774), np.float32(18.787153), np.float32(19.417236), np.float32(18.359745), np.float32(17.778383), np.float32(15.889318), np.float32(16.180677), np.float32(17.848133), np.float32(17.848133), np.float32(18.206795), np.float32(18.206795)]"
30,"[np.float32(91.228935), np.float32(45.15465), np.float32(-5.302727), np.float32(-174.6299), np.float32(133.46175), np.float32(40.5067)]","[np.float32(20.57295), np.float32(19.986853), np.float32(20.101263), np.float32(20.676823), np.float32(21.147486), np.float32(22.792723), np.float32(21.014345), np.float32(18.713636), np.float32(21.850222), np.float32(20.875858), np.float32(19.957335), np.float32(20.162357), np.float32(19.08155), np.float32(19.08155), np.float32(21.722477), np.float32(21.722477)]"
31,"[np.float32(-68.02492), np.float32(10.308092), np.float32(83.57243), np.float32(40.967323), np.float32(20.380503), np.float32(-28.982641)]","[np.float32(24.014914), np.float32(24.00823), np.float32(23.933786), np.float32(23.387754), np.float32(24.832129), np.float32(24.193762), np.float32(25.804247), np.float32(26.375412), np.float32(25.331957), np.float32(24.161827), np.float32(22.671461), np.float32(24.15905), np.float32(24.983662), np.float32(24.983662), np.float32(23.944925), np.float32(23.944923)]"
32,"[np.float32(-47.553513), np.float32(-103.70086), np.float32(59.104225), np.float32(-6.934283), np.float32(-20.000921), np.float32(147.38469)]","[np.float32(18.34895), np.float32(18.0226), np.float32(17.565565), np.float32(17.339851), np.float32(18.207432), np.float32(16.00894), np.float32(17.075245), np.float32(17.62537), np.float32(19.101883), np.float32(18.46479), np.float32(18.364244), np.float32(18.1955), np.float32(17.442856), np.float32(17.442856), np.float32(16.691462), np.float32(16.691462)]"
33,"[np.float32(9.847695), np.float32(-136.27087), np.float32(1.7234778), np.float32(96.542206), np.float32(-66.35403), np.float32(95.9075)]","[np.float32(16.860666), np.float32(16.79898), np.float32(16.633633), np.float32(16.693043), np.float32(16.746046), np.float32(15.874361), np.float32(16.461477), np.float32(18.785852), np.float32(17.766264), np.float32(17.980707), np.float32(17.990639), np.float32(16.492912), np.float32(17.91876), np.float32(17.91876), np.float32(16.088503), np.float32(16.088503)]"
34,"[np.float32(-36.796516), np.float32(14.860781), np.float32(-55.01114), np.float32(-101.24237), np.float32(-135.9228), np.float32(-13.675585)]","[np.float32(18.082014), np.float32(17.897877), np.float32(17.45102), np.float32(18.013363), np.float32(18.941036), np.float32(19.752052), np.float32(19.188452), np.float32(20.395002), np.float32(17.28549), np.float32(16.798044), np.float32(17.920366), np.float32(17.701698), np.float32(16.952066), np.float32(16.952066), np.float32(17.389849), np.float32(17.389849)]"
35,"[np.float32(29.13832), np.float32(37.621555), np.float32(35.37263), np.float32(56.081993), np.float32(83.29276), np.float32(127.29649)]","[np.float32(17.697863), np.float32(17.935854), np.float32(18.519642), np.float32(19.34205), np.float32(19.315952), np.float32(17.832409), np.float32(18.104845), np.float32(16.632383), np.float32(19.870884), np.float32(18.989006), np.float32(17.676214), np.float32(19.115353), np.float32(19.83867), np.float32(19.83867), np.float32(18.317808), np.float32(18.317808)]"
36,"[np.float32(46.156574), np.float32(60.14992), np.float32(10.541807), np.float32(-35.948235), np.float32(-120.163864), np.float32(69.38917)]","[np.float32(16.01481), np.float32(15.941189), np.float32(15.817606), np.float32(17.597586), np.float32(17.719286), np.float32(17.57874), np.float32(17.666315), np.float32(17.796747), np.float32(16.844694), np.float32(16.304401), np.float32(15.056009), np.float32(15.026092), np.float32(14.690563), np.float32(14.690564), np.float32(16.699068), np.float32(16.699068)]"
37,"[np.float32(17.038101), np.float32(115.34714), np.float32(-57.68446), np.float32(47.124107), np.float32(120.94829), np.float32(141.0859)]","[np.float32(20.50072), np.float32(20.649866), np.float32(21.42878), np.float32(23.214764), np.float32(22.9708), np.float32(23.074284), np.float32(22.21657), np.float32(20.640133), np.float32(23.170624), np.float32(22.443083), np.float32(20.42551), np.float32(21.663668), np.float32(22.856976), np.float32(22.856976), np.float32(22.210545), np.float32(22.210545)]"
38,"[np.float32(64.0481), np.float32(-45.497665), np.float32(46.016567), np.float32(186.76132), np.float32(-79.46374), np.float32(75.41896)]","[np.float32(15.357084), np.float32(15.549984), np.float32(15.938698), np.float32(16.53045), np.float32(16.130976), np.float32(15.042252), np.float32(16.417542), np.float32(17.67083), np.float32(17.606941), np.float32(17.596127), np.float32(16.733885), np.float32(16.265705), np.float32(18.631575), np.float32(18.631575), np.float32(15.790539), np.float32(15.790539)]"
39,"[np.float32(46.286507), np.float32(-52.785645), np.float32(181.16817), np.float32(-38.10583), np.float32(190.16148), np.float32(3.9618752)]","[np.float32(23.24803), np.float32(22.609846), np.float32(22.938896), np.float32(22.199448), np.float32(22.945812), np.float32(22.785358), np.float32(23.757097), np.float32(22.740509), np.float32(26.016092), np.float32(25.309418), np.float32(22.64446), np.float32(23.751322), np.float32(23.931034), np.float32(23.931034), np.float32(24.617968), np.float32(24.617968)]"
40,"[np.float32(-2.0655828), np.float32(-61.697384), np.float32(-214.99336), np.float32(-77.14655), np.float32(3.1848924), np.float32(-120.11988)]","[np.float32(23.766369), np.float32(23.125765), np.float32(23.086668), np.float32(25.606222), np.float32(25.377651), np.float32(30.04306), np.float32(25.325926), np.float32(29.129374), np.float32(24.46395), np.float32(25.083235), np.float32(25.435246), np.float32(22.775522), np.float32(24.367247), np.float32(24.367247), np.float32(26.11195), np.float32(26.11195)]"
41,"[np.float32(77.54053), np.float32(30.85115), np.float32(153.03342), np.float32(18.974207), np.float32(11.304649), np.float32(-163.82805)]","[np.float32(19.553936), np.float32(20.080194), np.float32(20.205223), np.float32(17.593857), np.float32(19.224367), np.float32(19.765242), np.float32(21.635168), np.float32(20.939978), np.float32(20.483204), np.float32(19.00399), np.float32(18.179596), np.float32(20.524279), np.float32(21.076685), np.float32(21.076685), np.float32(20.800724), np.float32(20.800724)]"
42,"[np.float32(-18.73479), np.float32(-82.55687), np.float32(76.92331), np.float32(60.64549), np.float32(-9.369007), np.float32(-23.26924)]","[np.float32(20.54665), np.float32(20.98848), np.float32(20.352306), np.float32(19.508394), np.float32(20.619781), np.float32(20.124445), np.float32(21.35975), np.float32(23.243748), np.float32(21.821312), np.float32(21.155333), np.float32(21.054817), np.float32(21.636183), np.float32(22.582657), np.float32(22.582657), np.float32(20.939589), np.float32(20.939589)]"
43,"[np.float32(11.708477), np.float32(4.147105), np.float32(-140.26663), np.float32(47.108253), np.float32(200.35603), np.float32(-54.250134)]","[np.float32(25.589668), np.float32(25.382559), np.float32(26.310934), np.float32(26.266579), np.float32(26.421284), np.float32(29.670105), np.float32(26.878633), np.float32(27.571293), np.float32(26.986046), np.float32(26.3739), np.float32(25.044512), np.float32(25.775599), np.float32(27.365086), np.float32(27.365086), np.float32(27.993647), np.float32(27.993647)]"
44,"[np.float32(53.55571), np.float32(-23.74364), np.float32(-138.47745), np.float32(18.99335), np.float32(174.67682), np.float32(85.455185)]","[np.float32(23.884874), np.float32(23.425774), np.float32(24.366514), np.float32(26.031254), np.float32(25.303543), np.float32(28.290129), np.float32(23.790916), np.float32(24.065704), np.float32(25.338364), np.float32(25.503616), np.float32(24.649786), np.float32(23.75064), np.float32(25.260887), np.float32(25.260887), np.float32(25.984604), np.float32(25.984604)]"
45,"[np.float32(211.86378), np.float32(-24.919317), np.float32(-9.422173), np.float32(-7.280601), np.float32(43.33591), np.float32(-39.194023)]","[np.float32(15.877022), np.float32(16.391607), np.float32(16.602865), np.float32(16.260807), np.float32(15.780504), np.float32(18.020712), np.float32(15.98558), np.float32(15.010681), np.float32(17.059797), np.float32(16.600586), np.float32(16.807388), np.float32(16.890516), np.float32(17.667204), np.float32(17.667204), np.float32(19.019636), np.float32(19.019636)]"
46,"[np.float32(-123.65039), np.float32(100.846375), np.float32(87.59924), np.float32(-202.39754), np.float32(33.265), np.float32(14.998507)]","[np.float32(24.761759), np.float32(23.990374), np.float32(23.58056), np.float32(24.057674), np.float32(26.016226), np.float32(25.964272), np.float32(25.454727), np.float32(23.732435), np.float32(24.680698), np.float32(23.301777), np.float32(23.217052), np.float32(25.228664), np.float32(22.994396), np.float32(22.994396), np.float32(24.64477), np.float32(24.64477)]"
47,"[np.float32(-134.13058), np.float32(116.92642), np.float32(195.33269), np.float32(103.815155), np.float32(27.06675), np.float32(-69.52447)]","[np.float32(25.328281), np.float32(25.210373), np.float32(25.60104), np.float32(23.9613), np.float32(25.870056), np.float32(24.813393), np.float32(27.330238), np.float32(27.013584), np.float32(26.70228), np.float32(25.07031), np.float32(22.941097), np.float32(24.950834), np.float32(26.003485), np.float32(26.003485), np.float32(24.465197), np.float32(24.465197)]"
48,"[np.float32(-52.847828), np.float32(-80.894455), np.float32(42.076683), np.float32(-39.399075), np.float32(123.508705), np.float32(-79.71415)]","[np.float32(27.632368), np.float32(26.155735), np.float32(27.046679), np.float32(24.98852), np.float32(26.343002), np.float32(27.94377), np.float32(28.491169), np.float32(29.503649), np.float32(28.881388), np.float32(27.895649), np.float32(25.832453), np.float32(26.175007), np.float32(26.773855), np.float32(26.773853), np.float32(27.338556), np.float32(27.338556)]"
49,"[np.float32(84.69257), np.float32(51.65966), np.float32(142.03694), np.float32(-25.887094), np.float32(70.58855), np.float32(170.88124)]","[np.float32(16.79627), np.float32(16.339655), np.float32(16.895027), np.float32(16.999979), np.float32(17.19962), np.float32(15.386757), np.float32(16.7008), np.float32(13.949863), np.float32(18.668137), np.float32(17.608776), np.float32(17.408293), np.float32(19.11638), np.float32(18.198763), np.float32(18.198763), np.float32(16.714125), np.float32(16.714125)]"
50,"[np.float32(100.931915), np.float32(5.1917815), np.float32(103.14368), np.float32(25.922056), np.float32(-88.262115), np.float32(163.94763)]","[np.float32(15.834805), np.float32(15.845097), np.float32(15.606747), np.float32(17.442446), np.float32(17.254189), np.float32(15.5167465), np.float32(15.925987), np.float32(14.384792), np.float32(17.857391), np.float32(17.254105), np.float32(17.841417), np.float32(18.20235), np.float32(17.672321), np.float32(17.672321), np.float32(16.123592), np.float32(16.123592)]"
51,"[np.float32(22.859661), np.float32(-68.613495), np.float32(42.18495), np.float32(85.35746), np.float32(17.73849), np.float32(111.96631)]","[np.float32(17.49673), np.float32(17.676914), np.float32(17.86744), np.float32(17.486849), np.float32(17.580198), np.float32(16.150478), np.float32(16.961342), np.float32(16.968533), np.float32(19.006746), np.float32(18.469503), np.float32(17.808527), np.float32(18.108963), np.float32(18.983978), np.float32(18.983978), np.float32(17.33552), np.float32(17.33552)]"
52,"[np.float32(-13.456022), np.float32(-6.574591), np.float32(-41.045124), np.float32(45.627827), np.float32(110.855545), np.float32(194.12825)]","[np.float32(20.834398), np.float32(20.563026), np.float32(21.166973), np.float32(23.273748), np.float32(22.765749), np.float32(21.929705), np.float32(20.54616), np.float32(20.174135), np.float32(22.896696), np.float32(22.595165), np.float32(21.22265), np.float32(21.193138), np.float32(22.086624), np.float32(22.086624), np.float32(21.067188), np.float32(21.067188)]"
53,"[np.float32(-27.817442), np.float32(-7.668464), np.float32(339.78207), np.float32(106.59586), np.float32(90.09356), np.float32(-7.58921)]","[np.float32(19.82988), np.float32(21.626934), np.float32(20.756039), np.float32(19.839725), np.float32(20.912352), np.float32(17.849972), np.float32(21.21207), np.float32(19.05102), np.float32(22.314987), np.float32(20.433983), np.float32(18.032717), np.float32(21.338034), np.float32(21.489166), np.float32(21.489166), np.float32(20.724154), np.float32(20.724154)]"
54,"[np.float32(55.373745), np.float32(-94.07703), np.float32(15.020466), np.float32(84.091774), np.float32(-20.9014), np.float32(155.13966)]","[np.float32(16.035414), np.float32(16.059896), np.float32(16.1916), np.float32(16.787113), np.float32(16.46714), np.float32(14.977035), np.float32(15.66534), np.float32(15.813587), np.float32(17.828896), np.float32(17.568583), np.float32(17.751352), np.float32(17.474874), np.float32(18.221893), np.float32(18.221893), np.float32(15.717798), np.float32(15.717798)]"
55,"[np.float32(-28.120218), np.float32(74.45247), np.float32(-34.76337), np.float32(43.813683), np.float32(89.36234), np.float32(50.674305)]","[np.float32(24.036474), np.float32(24.312624), np.float32(24.732075), np.float32(25.692266), np.float32(26.25054), np.float32(26.655176), np.float32(25.999603), np.float32(25.528109), np.float32(25.979218), np.float32(24.952766), np.float32(23.663515), np.float32(25.350311), np.float32(26.481544), np.float32(26.481544), np.float32(25.256191), np.float32(25.256191)]"
56,"[np.float32(-32.66299), np.float32(46.795574), np.float32(-74.90132), np.float32(51.17659), np.float32(12.038193), np.float32(-116.36202)]","[np.float32(24.188215), np.float32(23.91134), np.float32(24.302921), np.float32(25.685156), np.float32(25.86784), np.float32(28.588146), np.float32(26.684761), np.float32(28.754421), np.float32(24.846087), np.float32(24.696793), np.float32(22.855333), np.float32(22.799131), np.float32(24.888075), np.float32(24.888075), np.float32(26.553259), np.float32(26.553259)]"
57,"[np.float32(73.232315), np.float32(127.571976), np.float32(4.919128), np.float32(27.637384), np.float32(-76.07401), np.float32(74.60774)]","[np.float32(15.7973995), np.float32(15.52059), np.float32(16.586466), np.float32(17.688084), np.float32(17.595022), np.float32(17.184753), np.float32(18.242432), np.float32(17.157143), np.float32(17.481283), np.float32(16.63168), np.float32(14.282434), np.float32(15.572887), np.float32(15.970345), np.float32(15.970345), np.float32(16.8053), np.float32(16.8053)]"
58,"[np.float32(142.35823), np.float32(145.54182), np.float32(18.57634), np.float32(-58.31059), np.float32(100.88711), np.float32(33.23838)]","[np.float32(17.19664), np.float32(17.0279), np.float32(18.388199), np.float32(18.279278), np.float32(18.203764), np.float32(18.816822), np.float32(18.78375), np.float32(15.616558), np.float32(18.76859), np.float32(17.422157), np.float32(15.305637), np.float32(17.609755), np.float32(17.4559), np.float32(17.4559), np.float32(19.111359), np.float32(19.111359)]"
59,"[np.float32(310.46884), np.float32(-55.402428), np.float32(17.917755), np.float32(-100.04), np.float32(63.456795), np.float32(-128.1097)]","[np.float32(16.321613), np.float32(16.612288), np.float32(16.73286), np.float32(15.350704), np.float32(15.25885), np.float32(17.609385), np.float32(16.40778), np.float32(14.848946), np.float32(17.814325), np.float32(17.195984), np.float32(17.431494), np.float32(17.727781), np.float32(18.021048), np.float32(18.021048), np.float32(19.725525), np.float32(19.725525)]"
