,x_input,x_output
10,"[np.float32(38.17485), np.float32(4.8834467), np.float32(44.89915), np.float32(-111.630714), np.float32(28.74251), np.float32(-0.33992672)]","[np.float32(20.735853), np.float32(20.605703), np.float32(20.56118), np.float32(20.5515), np.float32(20.9692), np.float32(21.915499), np.float32(21.927465), np.float32(22.07205), np.float32(21.340729), np.float32(20.838224), np.float32(20.237852), np.float32(20.317284), np.float32(20.033823), np.float32(20.033823), np.float32(21.470737), np.float32(21.470737)]"
11,"[np.float32(34.451523), np.float32(92.36457), np.float32(31.314589), np.float32(99.3256), np.float32(-51.633945), np.float32(-172.84677)]","[np.float32(17.604954), np.float32(18.74757), np.float32(19.630806), np.float32(19.706348), np.float32(19.795898), np.float32(20.192673), np.float32(21.160025), np.float32(22.104769), np.float32(18.989035), np.float32(18.958138), np.float32(17.361448), np.float32(19.159956), np.float32(20.851341), np.float32(20.851341), np.float32(19.236216), np.float32(19.236216)]"
12,"[np.float32(17.699177), np.float32(-4.4179387), np.float32(-54.6607), np.float32(116.34819), np.float32(122.69955), np.float32(-36.820007)]","[np.float32(24.497614), np.float32(24.804506), np.float32(25.78919), np.float32(24.382923), np.float32(25.869232), np.float32(26.824472), np.float32(26.290426), np.float32(25.307554), np.float32(25.660345), np.float32(25.35566), np.float32(23.62336), np.float32(25.428923), np.float32(26.255318), np.float32(26.255318), np.float32(25.827091), np.float32(25.827091)]"
13,"[np.float32(117.15115), np.float32(160.9598), np.float32(63.092472), np.float32(-1.6219363), np.float32(30.921383), np.float32(53.36891)]","[np.float32(16.05491), np.float32(17.309488), np.float32(17.21328), np.float32(17.553923), np.float32(17.864376), np.float32(17.92738), np.float32(17.474548), np.float32(17.404867), np.float32(17.401304), np.float32(16.209362), np.float32(15.669201), np.float32(17.262909), np.float32(17.440317), np.float32(17.440317), np.float32(18.58112), np.float32(18.58112)]"
14,"[np.float32(106.39641), np.float32(-24.296926), np.float32(74.43155), np.float32(85.36729), np.float32(-51.77439), np.float32(58.576042)]","[np.float32(15.156101), np.float32(15.696529), np.float32(15.766607), np.float32(15.1121235), np.float32(15.542736), np.float32(13.782689), np.float32(16.356644), np.float32(17.057468), np.float32(17.103102), np.float32(16.232288), np.float32(15.764698), np.float32(17.310204), np.float32(17.324938), np.float32(17.324938), np.float32(16.12255), np.float32(16.12255)]"
15,"[np.float32(-14.963366), np.float32(66.49893), np.float32(-26.41377), np.float32(50.42178), np.float32(229.8362), np.float32(11.710625)]","[np.float32(26.505665), np.float32(26.846909), np.float32(27.733019), np.float32(26.137789), np.float32(27.945265), np.float32(29.17131), np.float32(27.789602), np.float32(25.708729), np.float32(27.326818), np.float32(26.681261), np.float32(24.673244), np.float32(26.782747), np.float32(27.031866), np.float32(27.031866), np.float32(27.883333), np.float32(27.883333)]"
16,"[np.float32(-113.308525), np.float32(40.30288), np.float32(-153.23943), np.float32(-46.53276), np.float32(47.741318), np.float32(83.57548)]","[np.float32(24.008657), np.float32(23.945692), np.float32(23.761), np.float32(25.866383), np.float32(26.902674), np.float32(28.608372), np.float32(24.528532), np.float32(24.98463), np.float32(24.417395), np.float32(24.87631), np.float32(25.24483), np.float32(24.709745), np.float32(24.894596), np.float32(24.894596), np.float32(25.292368), np.float32(25.292368)]"
17,"[np.float32(-143.84988), np.float32(8.984245), np.float32(-1.9494128), np.float32(121.86669), np.float32(-152.77885), np.float32(50.701828)]","[np.float32(15.181639), np.float32(15.899637), np.float32(15.850779), np.float32(18.044664), np.float32(18.207857), np.float32(15.512457), np.float32(16.937256), np.float32(18.956099), np.float32(17.032545), np.float32(17.458902), np.float32(17.280241), np.float32(18.53638), np.float32(18.874046), np.float32(18.874046), np.float32(15.12784), np.float32(15.12784)]"
18,"[np.float32(57.45171), np.float32(-29.746962), np.float32(263.84985), np.float32(-99.319534), np.float32(97.73943), np.float32(-48.281857)]","[np.float32(21.091162), np.float32(21.119558), np.float32(21.34796), np.float32(19.190475), np.float32(19.735622), np.float32(18.624132), np.float32(22.677523), np.float32(21.22342), np.float32(22.028116), np.float32(20.69639), np.float32(18.131243), np.float32(20.0644), np.float32(18.938105), np.float32(18.938105), np.float32(20.564049), np.float32(20.564049)]"
19,"[np.float32(77.63523), np.float32(50.219772), np.float32(59.3194), np.float32(132.07565), np.float32(-125.15561), np.float32(-0.73747826)]","[np.float32(13.165762), np.float32(14.318252), np.float32(14.513462), np.float32(15.158409), np.float32(15.111151), np.float32(13.449697), np.float32(15.447378), np.float32(16.943531), np.float32(15.227163), np.float32(14.749094), np.float32(14.244413), np.float32(15.932411), np.float32(16.783266), np.float32(16.783266), np.float32(14.583282), np.float32(14.583282)]"
20,"[np.float32(60.315556), np.float32(5.6346107), np.float32(79.896545), np.float32(-47.268307), np.float32(-318.2882), np.float32(-43.339348)]","[np.float32(11.766494), np.float32(12.358865), np.float32(11.732566), np.float32(14.633867), np.float32(13.410445), np.float32(12.762686), np.float32(13.980316), np.float32(16.903913), np.float32(12.880512), np.float32(12.792829), np.float32(13.387054), np.float32(12.564476), np.float32(13.026987), np.float32(13.026987), np.float32(12.278151), np.float32(12.278151)]"
21,"[np.float32(-131.3197), np.float32(-94.876656), np.float32(-26.542871), np.float32(-84.24632), np.float32(-87.41278), np.float32(-81.8143)]","[np.float32(22.25644), np.float32(21.598967), np.float32(21.75959), np.float32(23.132584), np.float32(23.321573), np.float32(24.03534), np.float32(24.166424), np.float32(25.67295), np.float32(22.644564), np.float32(23.484146), np.float32(22.89163), np.float32(22.078543), np.float32(22.359785), np.float32(22.359785), np.float32(21.523445), np.float32(21.523445)]"
22,"[np.float32(-23.333885), np.float32(73.28638), np.float32(43.889107), np.float32(-169.09627), np.float32(-123.16548), np.float32(-7.505429)]","[np.float32(15.769438), np.float32(16.025873), np.float32(15.438385), np.float32(18.031166), np.float32(17.353893), np.float32(17.87867), np.float32(17.466425), np.float32(19.427086), np.float32(16.268457), np.float32(16.234955), np.float32(16.56806), np.float32(15.698095), np.float32(15.620321), np.float32(15.620321), np.float32(16.390385), np.float32(16.390385)]"
23,"[np.float32(171.8986), np.float32(144.6018), np.float32(-3.3030934), np.float32(-57.23527), np.float32(-51.47299), np.float32(-32.46313)]","[np.float32(14.826422), np.float32(15.7980385), np.float32(15.788736), np.float32(16.748175), np.float32(16.441082), np.float32(18.323223), np.float32(17.01884), np.float32(18.382072), np.float32(15.877918), np.float32(15.1887665), np.float32(15.36116), np.float32(15.491945), np.float32(16.543486), np.float32(16.543486), np.float32(17.851194), np.float32(17.851194)]"
24,"[np.float32(73.78114), np.float32(19.42005), np.float32(-8.394035), np.float32(-163.15538), np.float32(33.882294), np.float32(-21.726202)]","[np.float32(21.419487), np.float32(21.154804), np.float32(21.11232), np.float32(21.390322), np.float32(21.713123), np.float32(24.095236), np.float32(22.667116), np.float32(23.068613), np.float32(21.687408), np.float32(21.319138), np.float32(21.152737), np.float32(20.463936), np.float32(20.523643), np.float32(20.523643), np.float32(22.742567), np.float32(22.742567)]"
25,"[np.float32(-45.05471), np.float32(60.95139), np.float32(71.15043), np.float32(-55.68657), np.float32(-51.541985), np.float32(-20.2312)]","[np.float32(17.83268), np.float32(18.329197), np.float32(18.248163), np.float32(19.579525), np.float32(19.561491), np.float32(19.12538), np.float32(19.753405), np.float32(20.64138), np.float32(18.754078), np.float32(18.602333), np.float32(17.837067), np.float32(18.523499), np.float32(18.528217), np.float32(18.528217), np.float32(18.27802), np.float32(18.27802)]"
26,"[np.float32(-8.390215), np.float32(-82.24361), np.float32(-84.90553), np.float32(56.98487), np.float32(166.08737), np.float32(-41.136967)]","[np.float32(26.79403), np.float32(26.418358), np.float32(27.386688), np.float32(25.475876), np.float32(27.096737), np.float32(28.640652), np.float32(28.264572), np.float32(27.119383), np.float32(27.584711), np.float32(27.388323), np.float32(25.65877), np.float32(26.703613), np.float32(27.220984), np.float32(27.220984), np.float32(27.439524), np.float32(27.439524)]"
27,"[np.float32(23.360899), np.float32(29.09735), np.float32(118.11246), np.float32(-70.761055), np.float32(18.778378), np.float32(36.75297)]","[np.float32(18.561142), np.float32(18.847094), np.float32(18.670486), np.float32(18.609196), np.float32(18.967085), np.float32(18.198494), np.float32(19.677061), np.float32(19.572199), np.float32(19.591564), np.float32(18.74994), np.float32(17.779469), np.float32(18.823505), np.float32(18.132622), np.float32(18.132622), np.float32(18.984821), np.float32(18.984821)]"
28,"[np.float32(130.6486), np.float32(-272.45206), np.float32(127.178955), np.float32(65.8605), np.float32(113.20667), np.float32(-201.42273)]","[np.float32(25.500832), np.float32(24.63188), np.float32(26.02937), np.float32(21.605965), np.float32(22.905912), np.float32(23.314173), np.float32(27.790321), np.float32(26.559244), np.float32(26.599253), np.float32(25.979078), np.float32(23.093584), np.float32(24.697819), np.float32(24.978497), np.float32(24.978497), np.float32(24.732517), np.float32(24.732517)]"
29,"[np.float32(148.17285), np.float32(-20.518633), np.float32(75.42159), np.float32(73.2029), np.float32(-42.550957), np.float32(-119.95218)]","[np.float32(16.53089), np.float32(17.078194), np.float32(17.860643), np.float32(16.188221), np.float32(16.357412), np.float32(16.285717), np.float32(19.457445), np.float32(20.2703), np.float32(18.273346), np.float32(17.652739), np.float32(16.206192), np.float32(17.769562), np.float32(18.839682), np.float32(18.839682), np.float32(17.76761), np.float32(17.76761)]"
30,"[np.float32(91.228935), np.float32(45.15465), np.float32(-5.302727), np.float32(-174.6299), np.float32(133.46175), np.float32(40.5067)]","[np.float32(23.91494), np.float32(23.680782), np.float32(23.535656), np.float32(23.283325), np.float32(24.156168), np.float32(26.785849), np.float32(24.358004), np.float32(23.49539), np.float32(24.023726), np.float32(23.197397), np.float32(22.89619), np.float32(22.57757), np.float32(22.142796), np.float32(22.142796), np.float32(25.54702), np.float32(25.54702)]"
31,"[np.float32(-68.02492), np.float32(10.308092), np.float32(83.57243), np.float32(40.967323), np.float32(20.380503), np.float32(-28.982641)]","[np.float32(21.078712), np.float32(21.50481), np.float32(21.92378), np.float32(21.8145), np.float32(22.554277), np.float32(21.41549), np.float32(22.985527), np.float32(22.721066), np.float32(22.28429), np.float32(22.05321), np.float32(20.27173), np.float32(22.131258), np.float32(22.113607), np.float32(22.113607), np.float32(21.042854), np.float32(21.042854)]"
32,"[np.float32(-47.553513), np.float32(-103.70086), np.float32(59.104225), np.float32(-6.934283), np.float32(-20.000921), np.float32(147.38469)]","[np.float32(18.76725), np.float32(18.384697), np.float32(18.027298), np.float32(17.99977), np.float32(18.796076), np.float32(16.487381), np.float32(18.650055), np.float32(19.05412), np.float32(20.15464), np.float32(19.665272), np.float32(19.503035), np.float32(20.21976), np.float32(19.01323), np.float32(19.01323), np.float32(18.077906), np.float32(18.077906)]"
33,"[np.float32(9.847695), np.float32(-136.27087), np.float32(1.7234778), np.float32(96.542206), np.float32(-66.35403), np.float32(95.9075)]","[np.float32(17.116858), np.float32(16.881912), np.float32(16.963383), np.float32(16.401144), np.float32(17.169127), np.float32(14.948404), np.float32(17.73436), np.float32(18.924782), np.float32(19.047312), np.float32(18.795662), np.float32(18.742638), np.float32(19.673178), np.float32(19.4359), np.float32(19.4359), np.float32(16.944712), np.float32(16.944712)]"
34,"[np.float32(-36.796516), np.float32(14.860781), np.float32(-55.01114), np.float32(-101.24237), np.float32(-135.9228), np.float32(-13.675585)]","[np.float32(16.954634), np.float32(16.932364), np.float32(16.637045), np.float32(18.980566), np.float32(18.652277), np.float32(19.56894), np.float32(18.648046), np.float32(21.03138), np.float32(17.647707), np.float32(18.042421), np.float32(18.724312), np.float32(17.614122), np.float32(18.069311), np.float32(18.069311), np.float32(17.677355), np.float32(17.677355)]"
35,"[np.float32(29.13832), np.float32(37.621555), np.float32(35.37263), np.float32(56.081993), np.float32(83.29276), np.float32(127.29649)]","[np.float32(19.74263), np.float32(20.314907), np.float32(20.288057), np.float32(19.849174), np.float32(21.013332), np.float32(19.866817), np.float32(20.090063), np.float32(19.360767), np.float32(21.228514), np.float32(20.268375), np.float32(19.62437), np.float32(21.496511), np.float32(20.999168), np.float32(20.999168), np.float32(20.946798), np.float32(20.946798)]"
36,"[np.float32(46.156574), np.float32(60.14992), np.float32(10.541807), np.float32(-35.948235), np.float32(-120.163864), np.float32(69.38917)]","[np.float32(14.026157), np.float32(14.602427), np.float32(14.091003), np.float32(16.122036), np.float32(15.853115), np.float32(15.496441), np.float32(15.177538), np.float32(17.076878), np.float32(15.247103), np.float32(14.921843), np.float32(15.648396), np.float32(15.535608), np.float32(15.665796), np.float32(15.665796), np.float32(15.446018), np.float32(15.446018)]"
37,"[np.float32(17.038101), np.float32(115.34714), np.float32(-57.68446), np.float32(47.124107), np.float32(120.94829), np.float32(141.0859)]","[np.float32(21.641897), np.float32(22.440226), np.float32(22.393066), np.float32(22.890886), np.float32(24.258081), np.float32(24.70419), np.float32(21.893412), np.float32(21.002789), np.float32(22.757942), np.float32(22.00758), np.float32(21.821617), np.float32(23.287825), np.float32(23.238012), np.float32(23.238012), np.float32(23.940409), np.float32(23.940409)]"
38,"[np.float32(64.0481), np.float32(-45.497665), np.float32(46.016567), np.float32(186.76132), np.float32(-79.46374), np.float32(75.41896)]","[np.float32(14.532077), np.float32(15.251944), np.float32(15.459028), np.float32(14.933773), np.float32(15.55245), np.float32(12.789131), np.float32(15.810427), np.float32(16.798492), np.float32(16.932903), np.float32(16.315699), np.float32(15.87262), np.float32(17.945606), np.float32(18.221863), np.float32(18.221863), np.float32(15.332394), np.float32(15.332394)]"
39,"[np.float32(46.286507), np.float32(-52.785645), np.float32(181.16817), np.float32(-38.10583), np.float32(190.16148), np.float32(3.9618752)]","[np.float32(24.945066), np.float32(24.68116), np.float32(25.201872), np.float32(22.54103), np.float32(23.889523), np.float32(23.47146), np.float32(25.894262), np.float32(23.650812), np.float32(25.790878), np.float32(24.5855), np.float32(22.132387), np.float32(24.185919), np.float32(23.1731), np.float32(23.1731), np.float32(24.633999), np.float32(24.633999)]"
40,"[np.float32(-2.0655828), np.float32(-61.697384), np.float32(-214.99336), np.float32(-77.14655), np.float32(3.1848924), np.float32(-120.11988)]","[np.float32(24.731194), np.float32(24.10298), np.float32(24.645615), np.float32(25.407024), np.float32(25.919731), np.float32(30.118448), np.float32(26.78582), np.float32(28.115833), np.float32(24.834593), np.float32(25.703247), np.float32(25.57743), np.float32(23.94116), np.float32(25.462181), np.float32(25.462181), np.float32(26.422657), np.float32(26.422657)]"
41,"[np.float32(77.54053), np.float32(30.85115), np.float32(153.03342), np.float32(18.974207), np.float32(11.304649), np.float32(-163.82805)]","[np.float32(18.894175), np.float32(19.58483), np.float32(20.390987), np.float32(18.85555), np.float32(19.054943), np.float32(18.961643), np.float32(22.034426), np.float32(21.898514), np.float32(20.146294), np.float32(19.460814), np.float32(17.12572), np.float32(19.164843), np.float32(19.866552), np.float32(19.866552), np.float32(19.646057), np.float32(19.646057)]"
42,"[np.float32(-18.73479), np.float32(-82.55687), np.float32(76.92331), np.float32(60.64549), np.float32(-9.369007), np.float32(-23.26924)]","[np.float32(19.980618), np.float32(19.987427), np.float32(20.466803), np.float32(19.450848), np.float32(20.183681), np.float32(18.65951), np.float32(21.734873), np.float32(21.946499), np.float32(21.512959), np.float32(21.237938), np.float32(19.709349), np.float32(21.296728), np.float32(21.25052), np.float32(21.25052), np.float32(19.583504), np.float32(19.583504)]"
43,"[np.float32(11.708477), np.float32(4.147105), np.float32(-140.26663), np.float32(47.108253), np.float32(200.35603), np.float32(-54.250134)]","[np.float32(26.8509), np.float32(26.859566), np.float32(27.894869), np.float32(26.312126), np.float32(27.906656), np.float32(30.615314), np.float32(28.561647), np.float32(27.375574), np.float32(27.502007), np.float32(27.306406), np.float32(25.679916), np.float32(26.69614), np.float32(27.69152), np.float32(27.69152), np.float32(28.6557), np.float32(28.6557)]"
44,"[np.float32(53.55571), np.float32(-23.74364), np.float32(-138.47745), np.float32(18.99335), np.float32(174.67682), np.float32(85.455185)]","[np.float32(25.82379), np.float32(25.616287), np.float32(25.947859), np.float32(25.03559), np.float32(26.740002), np.float32(28.960976), np.float32(26.088573), np.float32(25.053179), np.float32(26.549494), np.float32(26.054825), np.float32(25.782665), np.float32(26.127539), np.float32(26.35937), np.float32(26.35937), np.float32(27.71543), np.float32(27.71543)]"
45,"[np.float32(211.86378), np.float32(-24.919317), np.float32(-9.422173), np.float32(-7.280601), np.float32(43.33591), np.float32(-39.194023)]","[np.float32(19.065668), np.float32(19.111418), np.float32(19.648802), np.float32(17.629847), np.float32(18.253866), np.float32(20.01494), np.float32(20.74381), np.float32(21.035429), np.float32(20.349442), np.float32(19.441608), np.float32(18.919613), np.float32(19.45236), np.float32(20.199596), np.float32(20.199596), np.float32(21.201468), np.float32(21.201468)]"
46,"[np.float32(-123.65039), np.float32(100.846375), np.float32(87.59924), np.float32(-202.39754), np.float32(33.265), np.float32(14.998507)]","[np.float32(22.473804), np.float32(22.60068), np.float32(22.074594), np.float32(24.273603), np.float32(24.48837), np.float32(25.221184), np.float32(23.509525), np.float32(23.303385), np.float32(22.332706), np.float32(22.180431), np.float32(21.406214), np.float32(21.318846), np.float32(20.412231), np.float32(20.412231), np.float32(22.591722), np.float32(22.591722)]"
47,"[np.float32(-134.13058), np.float32(116.92642), np.float32(195.33269), np.float32(103.815155), np.float32(27.06675), np.float32(-69.52447)]","[np.float32(19.911453), np.float32(21.214067), np.float32(21.713491), np.float32(21.914307), np.float32(22.534218), np.float32(20.04325), np.float32(22.493135), np.float32(21.609407), np.float32(21.347), np.float32(20.877943), np.float32(18.137083), np.float32(21.466331), np.float32(21.448172), np.float32(21.448172), np.float32(19.790356), np.float32(19.790356)]"
48,"[np.float32(-52.847828), np.float32(-80.894455), np.float32(42.076683), np.float32(-39.399075), np.float32(123.508705), np.float32(-79.71415)]","[np.float32(26.512178), np.float32(25.973852), np.float32(26.712416), np.float32(25.174505), np.float32(26.389582), np.float32(27.251976), np.float32(28.139454), np.float32(27.00133), np.float32(26.97676), np.float32(26.801432), np.float32(24.664587), np.float32(25.620234), np.float32(25.509758), np.float32(25.509758), np.float32(26.096945), np.float32(26.096945)]"
49,"[np.float32(84.69257), np.float32(51.65966), np.float32(142.03694), np.float32(-25.887094), np.float32(70.58855), np.float32(170.88124)]","[np.float32(17.060686), np.float32(17.622017), np.float32(17.119564), np.float32(16.669485), np.float32(17.390852), np.float32(15.563055), np.float32(16.948353), np.float32(16.177305), np.float32(18.48156), np.float32(16.930037), np.float32(16.42995), np.float32(18.083729), np.float32(16.82558), np.float32(16.82558), np.float32(18.01732), np.float32(18.01732)]"
50,"[np.float32(100.931915), np.float32(5.1917815), np.float32(103.14368), np.float32(25.922056), np.float32(-88.262115), np.float32(163.94763)]","[np.float32(13.8104725), np.float32(14.383917), np.float32(13.708366), np.float32(14.594734), np.float32(14.782429), np.float32(12.594105), np.float32(13.904255), np.float32(14.683355), np.float32(15.428354), np.float32(14.354815), np.float32(14.77873), np.float32(15.65097), np.float32(14.88027), np.float32(14.88027), np.float32(14.741224), np.float32(14.741224)]"
51,"[np.float32(22.859661), np.float32(-68.613495), np.float32(42.18495), np.float32(85.35746), np.float32(17.73849), np.float32(111.96631)]","[np.float32(18.572525), np.float32(18.688955), np.float32(18.758612), np.float32(17.78451), np.float32(18.829712), np.float32(16.741192), np.float32(19.003946), np.float32(18.999233), np.float32(20.372705), np.float32(19.638517), np.float32(19.042448), np.float32(20.701084), np.float32(20.165028), np.float32(20.165028), np.float32(18.816753), np.float32(18.816753)]"
52,"[np.float32(-13.456022), np.float32(-6.574591), np.float32(-41.045124), np.float32(45.627827), np.float32(110.855545), np.float32(194.12825)]","[np.float32(22.26613), np.float32(22.361414), np.float32(22.155287), np.float32(22.194914), np.float32(23.722122), np.float32(23.064133), np.float32(21.706356), np.float32(20.887001), np.float32(23.426773), np.float32(22.75167), np.float32(22.758224), np.float32(23.905787), np.float32(23.134172), np.float32(23.134172), np.float32(23.265581), np.float32(23.265581)]"
53,"[np.float32(-27.817442), np.float32(-7.668464), np.float32(339.78207), np.float32(106.59586), np.float32(90.09356), np.float32(-7.58921)]","[np.float32(19.079916), np.float32(19.977886), np.float32(20.440859), np.float32(18.034643), np.float32(18.886028), np.float32(14.544933), np.float32(20.999065), np.float32(19.076736), np.float32(21.06736), np.float32(19.617537), np.float32(16.084425), np.float32(20.286295), np.float32(19.127213), np.float32(19.127213), np.float32(17.877684), np.float32(17.877684)]"
54,"[np.float32(55.373745), np.float32(-94.07703), np.float32(15.020466), np.float32(84.091774), np.float32(-20.9014), np.float32(155.13966)]","[np.float32(16.888134), np.float32(16.873497), np.float32(16.740828), np.float32(16.02629), np.float32(16.94701), np.float32(14.737879), np.float32(16.901754), np.float32(17.45766), np.float32(18.79379), np.float32(18.050571), np.float32(18.1476), np.float32(19.332771), np.float32(18.74261), np.float32(18.74261), np.float32(17.273222), np.float32(17.273222)]"
55,"[np.float32(-28.120218), np.float32(74.45247), np.float32(-34.76337), np.float32(43.813683), np.float32(89.36234), np.float32(50.674305)]","[np.float32(22.632105), np.float32(23.224293), np.float32(23.492212), np.float32(23.81901), np.float32(25.018316), np.float32(25.481087), np.float32(23.73883), np.float32(23.089699), np.float32(23.646091), np.float32(23.293905), np.float32(22.409922), np.float32(23.837479), np.float32(24.062967), np.float32(24.062967), np.float32(24.14527), np.float32(24.14527)]"
56,"[np.float32(-32.66299), np.float32(46.795574), np.float32(-74.90132), np.float32(51.17659), np.float32(12.038193), np.float32(-116.36202)]","[np.float32(22.526917), np.float32(22.997221), np.float32(23.791496), np.float32(24.30608), np.float32(24.954927), np.float32(26.740536), np.float32(25.150497), np.float32(25.663998), np.float32(23.278616), np.float32(23.712938), np.float32(22.43776), np.float32(23.22019), np.float32(24.649067), np.float32(24.649067), np.float32(24.104992), np.float32(24.104992)]"
57,"[np.float32(73.232315), np.float32(127.571976), np.float32(4.919128), np.float32(27.637384), np.float32(-76.07401), np.float32(74.60774)]","[np.float32(13.911674), np.float32(15.030409), np.float32(14.749665), np.float32(16.439028), np.float32(16.417038), np.float32(16.028734), np.float32(15.277325), np.float32(16.607847), np.float32(15.396088), np.float32(14.801441), np.float32(15.171747), np.float32(16.001045), np.float32(16.455227), np.float32(16.455227), np.float32(16.147894), np.float32(16.147894)]"
58,"[np.float32(142.35823), np.float32(145.54182), np.float32(18.57634), np.float32(-58.31059), np.float32(100.88711), np.float32(33.23838)]","[np.float32(19.41452), np.float32(20.271494), np.float32(20.292376), np.float32(20.05766), np.float32(20.684002), np.float32(22.401073), np.float32(20.637173), np.float32(20.035212), np.float32(20.294636), np.float32(19.113565), np.float32(18.606457), np.float32(19.6236), np.float32(19.853731), np.float32(19.853731), np.float32(22.25415), np.float32(22.25415)]"
59,"[np.float32(310.46884), np.float32(-55.402428), np.float32(17.917755), np.float32(-100.04), np.float32(63.456795), np.float32(-128.1097)]","[np.float32(19.85992), np.float32(19.535122), np.float32(20.301565), np.float32(17.218853), np.float32(17.623573), np.float32(20.66914), np.float32(22.012386), np.float32(22.202805), np.float32(20.798306), np.float32(19.715029), np.float32(18.855055), np.float32(18.886667), np.float32(19.792831), np.float32(19.792831), np.float32(22.022228), np.float32(22.022228)]"
