,x_input
54,"[19.0, 20.0, 17.0, 20.0, 19.0, 17.0, 21.0, 17.0, 16.0, 19.0, 18.0, 22.0, 18.0, 20.0, 20.0, 21.0]"
55,"[20.0, 18.0, 16.0, 19.0, 19.0, 17.0, 21.0, 20.0, 17.0, 20.0, 19.0, 21.0, 18.0, 20.0, 21.0, 22.0]"
56,"[20.0, 18.0, 17.0, 20.0, 20.0, 20.0, 21.0, 19.0, 18.0, 20.0, 20.0, 20.0, 19.0, 21.0, 22.0, 23.0]"
57,"[18.0, 17.0, 17.0, 22.0, 20.0, 22.0, 19.0, 20.0, 17.0, 18.0, 20.0, 21.0, 20.0, 21.0, 23.0, 22.0]"
58,"[18.0, 17.0, 15.0, 20.0, 21.0, 18.0, 21.0, 18.0, 19.0, 19.0, 20.0, 21.0, 17.0, 21.0, 23.0, 24.0]"
59,"[19.0, 18.0, 16.0, 17.0, 20.0, 20.0, 19.0, 21.0, 21.0, 18.0, 19.0, 21.0, 19.0, 21.0, 23.0, 24.0]"
60,"[18.0, 19.0, 18.0, 16.0, 18.0, 69.0, 19.0, 23.0, 23.0, 20.0, 22.0, 20.0, 20.0, 21.0, 24.0, 25.0]"
61,"[19.0, 19.0, 16.0, 19.0, 32.0, 23.0, 24.0, 22.0, 22.0, 20.0, 20.0, 21.0, 19.0, 21.0, 23.0, 26.0]"
62,"[20.0, 19.0, 15.0, 18.0, 19.0, 22.0, 26.0, 22.0, 20.0, 21.0, 20.0, 21.0, 17.0, 21.0, 29.0, 32.0]"
63,"[20.0, 19.0, 18.0, 17.0, 18.0, 23.0, 25.0, 20.0, 19.0, 20.0, 18.0, 20.0, 18.0, 22.0, 26.0, 29.0]"
64,"[20.0, 21.0, 20.0, 19.0, 20.0, 23.0, 23.0, 22.0, 21.0, 21.0, 22.0, 22.0, 22.0, 25.0, 27.0, 28.0]"
65,"[20.0, 20.0, 18.0, 19.0, 21.0, 23.0, 23.0, 20.0, 22.0, 21.0, 22.0, 24.0, 24.0, 24.0, 24.0, 24.0]"
66,"[20.0, 21.0, 20.0, 20.0, 20.0, 24.0, 24.0, 22.0, 23.0, 22.0, 23.0, 26.0, 25.0, 24.0, 23.0, 23.0]"
67,"[20.0, 20.0, 20.0, 21.0, 21.0, 27.0, 24.0, 25.0, 24.0, 23.0, 24.0, 27.0, 23.0, 25.0, 23.0, 23.0]"
68,"[20.0, 21.0, 21.0, 26.0, 23.0, 26.0, 25.0, 25.0, 26.0, 24.0, 24.0, 26.0, 24.0, 27.0, 23.0, 22.0]"
69,"[21.0, 21.0, 20.0, 25.0, 22.0, 26.0, 25.0, 26.0, 24.0, 24.0, 25.0, 27.0, 25.0, 27.0, 23.0, 21.0]"
70,"[23.0, 24.0, 22.0, 25.0, 24.0, 26.0, 26.0, 24.0, 26.0, 26.0, 25.0, 28.0, 27.0, 27.0, 23.0, 23.0]"
71,"[23.0, 24.0, 23.0, 27.0, 24.0, 27.0, 28.0, 27.0, 27.0, 5.0, 25.0, 29.0, 26.0, 25.0, 23.0, 23.0]"
72,"[24.0, 25.0, 22.0, 27.0, 26.0, 28.0, 28.0, 27.0, 26.0, 18.0, 25.0, 28.0, 25.0, 23.0, 25.0, 25.0]"
73,"[23.0, 24.0, 23.0, 27.0, 27.0, 25.0, 27.0, 24.0, 23.0, 24.0, 21.0, 24.0, 20.0, 23.0, 26.0, 26.0]"
74,"[27.0, 27.0, 26.0, 22.0, 27.0, 22.0, 25.0, 21.0, 21.0, 21.0, 18.0, 24.0, 21.0, 24.0, 30.0, 30.0]"
75,"[26.0, 24.0, 23.0, 21.0, 23.0, 23.0, 23.0, 21.0, 21.0, 21.0, 22.0, 23.0, 21.0, 24.0, 35.0, 35.0]"
76,"[22.0, 21.0, 20.0, 22.0, 22.0, 23.0, 23.0, 22.0, 22.0, 21.0, 21.0, 25.0, 23.0, 30.0, 27.0, 27.0]"
77,"[21.0, 20.0, 19.0, 21.0, 22.0, 23.0, 23.0, 23.0, 23.0, 22.0, 23.0, 28.0, 28.0, 32.0, 25.0, 25.0]"
78,"[23.0, 21.0, 21.0, 23.0, 24.0, 25.0, 24.0, 30.0, 29.0, 31.0, 31.0, 34.0, 30.0, 35.0, 25.0, 25.0]"
79,"[23.0, 22.0, 21.0, 24.0, 24.0, 26.0, 25.0, 29.0, 32.0, 32.0, 30.0, 34.0, 32.0, 34.0, 23.0, 25.0]"
80,"[23.0, 22.0, 22.0, 27.0, 25.0, 29.0, 30.0, 32.0, 31.0, 31.0, 29.0, 35.0, 31.0, 31.0, 22.0, 22.0]"
81,"[25.0, 24.0, 25.0, 32.0, 28.0, 35.0, 32.0, 32.0, 31.0, 31.0, 29.0, 34.0, 30.0, 30.0, 21.0, 22.0]"
82,"[31.0, 32.0, 32.0, 33.0, 33.0, 28.0, 33.0, 28.0, 25.0, 27.0, 27.0, 30.0, 24.0, 26.0, 21.0, 20.0]"
83,"[32.0, 33.0, 32.0, 30.0, 31.0, 27.0, 30.0, 27.0, 22.0, 26.0, 24.0, 28.0, 22.0, 24.0, 18.0, 19.0]"
84,"[30.0, 31.0, 29.0, 26.0, 29.0, 26.0, 28.0, 25.0, 22.0, 24.0, 22.0, 25.0, 22.0, 22.0, 18.0, 18.0]"
85,"[27.0, 29.0, 27.0, 25.0, 25.0, 25.0, 24.0, 22.0, 24.0, 24.0, 21.0, 25.0, 24.0, 20.0, 18.0, 17.0]"
86,"[25.0, 27.0, 26.0, 24.0, 24.0, 25.0, 23.0, 25.0, 24.0, 22.0, 21.0, 23.0, 20.0, 21.0, 18.0, 18.0]"
87,"[22.0, 23.0, 23.0, 24.0, 25.0, 24.0, 26.0, 21.0, 23.0, 19.0, 19.0, 21.0, 19.0, 22.0, 18.0, 19.0]"
88,"[22.0, 22.0, 22.0, 23.0, 23.0, 23.0, 25.0, 23.0, 22.0, 20.0, 19.0, 22.0, 20.0, 21.0, 18.0, 20.0]"
89,"[22.0, 23.0, 23.0, 20.0, 23.0, 21.0, 25.0, 21.0, 19.0, 19.0, 18.0, 20.0, 16.0, 19.0, 20.0, 22.0]"
90,"[22.0, 21.0, 22.0, 20.0, 21.0, 19.0, 23.0, 20.0, 17.0, 16.0, 18.0, 18.0, 18.0, 18.0, 21.0, 21.0]"
91,"[21.0, 20.0, 20.0, 18.0, 19.0, 19.0, 22.0, 19.0, 17.0, 16.0, 20.0, 20.0, 17.0, 18.0, 22.0, 22.0]"
92,"[20.0, 19.0, 19.0, 18.0, 19.0, 19.0, 21.0, 18.0, 16.0, 15.0, 19.0, 20.0, 17.0, 18.0, 21.0, 21.0]"
93,"[19.0, 18.0, 19.0, 18.0, 19.0, 18.0, 20.0, 18.0, 15.0, 16.0, 18.0, 18.0, 16.0, 19.0, 21.0, 22.0]"
94,"[18.0, 17.0, 18.0, 19.0, 18.0, 20.0, 21.0, 18.0, 17.0, 16.0, 18.0, 18.0, 17.0, 19.0, 22.0, 22.0]"
95,"[18.0, 17.0, 17.0, 20.0, 18.0, 20.0, 19.0, 17.0, 17.0, 17.0, 18.0, 19.0, 19.0, 21.0, 22.0, 23.0]"
96,"[18.0, 16.0, 15.0, 19.0, 20.0, 22.0, 19.0, 18.0, 17.0, 17.0, 19.0, 21.0, 20.0, 21.0, 23.0, 23.0]"
97,"[17.0, 17.0, 15.0, 20.0, 19.0, 23.0, 20.0, 20.0, 19.0, 20.0, 21.0, 21.0, 21.0, 22.0, 23.0, 24.0]"
98,"[18.0, 18.0, 17.0, 21.0, 21.0, 23.0, 21.0, 22.0, 20.0, 20.0, 23.0, 21.0, 22.0, 21.0, 23.0, 23.0]"
99,"[19.0, 20.0, 17.0, 19.0, 8.0, 23.0, 23.0, 21.0, 21.0, 20.0, 22.0, 21.0, 23.0, 23.0, 24.0, 25.0]"
100,"[20.0, 20.0, 18.0, 20.0, 21.0, 24.0, 23.0, 21.0, 21.0, 21.0, 22.0, 21.0, 23.0, 23.0, 23.0, 25.0]"
101,"[20.0, 20.0, 18.0, 19.0, 21.0, 23.0, 24.0, 21.0, 21.0, 20.0, 23.0, 23.0, 22.0, 23.0, 24.0, 25.0]"
102,"[21.0, 20.0, 19.0, 19.0, 21.0, 24.0, 24.0, 23.0, 22.0, 21.0, 23.0, 23.0, 23.0, 22.0, 25.0, 25.0]"
103,"[21.0, 20.0, 20.0, 20.0, 21.0, 23.0, 23.0, 22.0, 22.0, 21.0, 22.0, 24.0, 23.0, 23.0, 21.0, 21.0]"
104,"[21.0, 20.0, 19.0, 21.0, 20.0, 23.0, 24.0, 21.0, 22.0, 20.0, 21.0, 24.0, 24.0, 23.0, 19.0, 17.0]"
105,"[21.0, 21.0, 20.0, 22.0, 23.0, 25.0, 24.0, 23.0, 24.0, 20.0, 24.0, 27.0, 24.0, 25.0, 17.0, 17.0]"
106,"[21.0, 22.0, 20.0, 23.0, 23.0, 26.0, 24.0, 23.0, 25.0, 24.0, 25.0, 28.0, 25.0, 24.0, 17.0, 18.0]"
107,"[21.0, 22.0, 20.0, 24.0, 25.0, 26.0, 26.0, 24.0, 22.0, 22.0, 21.0, 26.0, 23.0, 22.0, 17.0, 18.0]"
108,"[22.0, 23.0, 21.0, 23.0, 25.0, 24.0, 25.0, 22.0, 21.0, 21.0, 19.0, 24.0, 21.0, 21.0, 17.0, 17.0]"
109,"[23.0, 23.0, 22.0, 21.0, 25.0, 24.0, 26.0, 23.0, 20.0, 20.0, 20.0, 22.0, 19.0, 21.0, 18.0, 19.0]"
110,"[24.0, 23.0, 24.0, 21.0, 21.0, 23.0, 24.0, 23.0, 19.0, 20.0, 19.0, 22.0, 20.0, 19.0, 19.0, 20.0]"
111,"[21.0, 22.0, 22.0, 16.0, 20.0, 17.0, 23.0, 17.0, 13.0, 15.0, 13.0, 17.0, 13.0, 19.0, 20.0, 19.0]"
112,"[20.0, 20.0, 20.0, 15.0, 15.0, 16.0, 20.0, 16.0, 12.0, 13.0, 14.0, 15.0, 13.0, 18.0, 20.0, 20.0]"
113,"[17.0, 17.0, 17.0, 15.0, 15.0, 19.0, 20.0, 15.0, 16.0, 15.0, 15.0, 17.0, 17.0, 20.0, 20.0, 21.0]"
114,"[16.0, 16.0, 16.0, 16.0, 15.0, 18.0, 16.0, 15.0, 15.0, 14.0, 17.0, 17.0, 16.0, 19.0, 21.0, 21.0]"
115,"[14.0, 14.0, 14.0, 17.0, 16.0, 19.0, 18.0, 17.0, 16.0, 16.0, 18.0, 18.0, 16.0, 20.0, 23.0, 21.0]"
116,"[14.0, 15.0, 14.0, 15.0, 17.0, 69.0, 17.0, 16.0, 17.0, 16.0, 18.0, 18.0, 17.0, 19.0, 21.0, 22.0]"
117,"[15.0, 16.0, 13.0, 16.0, 17.0, 18.0, 17.0, 19.0, 19.0, 17.0, 18.0, 18.0, 18.0, 19.0, 21.0, 23.0]"
118,"[16.0, 16.0, 14.0, 14.0, 17.0, 21.0, 20.0, 20.0, 19.0, 17.0, 20.0, 19.0, 17.0, 19.0, 23.0, 24.0]"
119,"[16.0, 16.0, 14.0, 17.0, 18.0, 21.0, 20.0, 19.0, 19.0, 17.0, 19.0, 19.0, 18.0, 20.0, 22.0, 27.0]"
120,"[18.0, 17.0, 15.0, 15.0, 17.0, 21.0, 21.0, 19.0, 18.0, 18.0, 19.0, 19.0, 19.0, 23.0, 24.0, 26.0]"
121,"[18.0, 17.0, 15.0, 15.0, 18.0, 19.0, 21.0, 19.0, 19.0, 18.0, 23.0, 20.0, 22.0, 23.0, 24.0, 25.0]"
122,"[19.0, 17.0, 16.0, 16.0, 19.0, 20.0, 21.0, 18.0, 18.0, 17.0, 23.0, 20.0, 22.0, 24.0, 24.0, 24.0]"
123,"[19.0, 18.0, 17.0, 17.0, 18.0, 21.0, 21.0, 20.0, 22.0, 19.0, 24.0, 21.0, 23.0, 25.0, 25.0, 26.0]"
124,"[18.0, 17.0, 16.0, 18.0, 18.0, 21.0, 22.0, 22.0, 23.0, 19.0, 24.0, 23.0, 24.0, 24.0, 24.0, 24.0]"
125,"[20.0, 18.0, 17.0, 19.0, 20.0, 22.0, 22.0, 24.0, 26.0, 20.0, 25.0, 27.0, 26.0, 24.0, 25.0, 26.0]"
126,"[19.0, 19.0, 17.0, 24.0, 20.0, 24.0, 23.0, 26.0, 25.0, 23.0, 26.0, 29.0, 24.0, 23.0, 25.0, 26.0]"
127,"[20.0, 20.0, 18.0, 21.0, 21.0, 25.0, 24.0, 26.0, 22.0, 24.0, 24.0, 26.0, 21.0, 25.0, 27.0, 28.0]"
128,"[21.0, 21.0, 19.0, 18.0, 24.0, 23.0, 25.0, 23.0, 22.0, 23.0, 22.0, 24.0, 22.0, 24.0, 27.0, 27.0]"
129,"[22.0, 20.0, 20.0, 24.0, 21.0, 25.0, 24.0, 25.0, 25.0, 24.0, 24.0, 26.0, 21.0, 21.0, 26.0, 27.0]"
130,"[22.0, 23.0, 22.0, 24.0, 25.0, 26.0, 27.0, 23.0, 20.0, 21.0, 19.0, 24.0, 21.0, 22.0, 26.0, 26.0]"
131,"[24.0, 24.0, 24.0, 21.0, 26.0, 24.0, 27.0, 21.0, 20.0, 21.0, 19.0, 24.0, 20.0, 24.0, 26.0, 27.0]"
132,"[25.0, 25.0, 24.0, 22.0, 22.0, 24.0, 27.0, 21.0, 22.0, 21.0, 22.0, 24.0, 22.0, 24.0, 23.0, 23.0]"
133,"[24.0, 24.0, 24.0, 23.0, 23.0, 26.0, 23.0, 24.0, 24.0, 23.0, 26.0, 24.0, 23.0, 26.0, 20.0, 20.0]"
134,"[21.0, 21.0, 21.0, 25.0, 23.0, 26.0, 24.0, 25.0, 24.0, 23.0, 27.0, 25.0, 23.0, 21.0, 17.0, 16.0]"
135,"[21.0, 21.0, 21.0, 25.0, 25.0, 26.0, 26.0, 25.0, 24.0, 25.0, 24.0, 25.0, 21.0, 18.0, 16.0, 17.0]"
136,"[23.0, 23.0, 22.0, 25.0, 25.0, 26.0, 26.0, 24.0, 20.0, 23.0, 21.0, 21.0, 14.0, 18.0, 17.0, 17.0]"
137,"[24.0, 24.0, 23.0, 25.0, 26.0, 26.0, 26.0, 20.0, 20.0, 20.0, 17.0, 18.0, 12.0, 14.0, 18.0, 19.0]"
138,"[24.0, 24.0, 23.0, 23.0, 25.0, 24.0, 24.0, 19.0, 17.0, 16.0, 16.0, 17.0, 14.0, 14.0, 20.0, 20.0]"
139,"[24.0, 24.0, 23.0, 21.0, 24.0, 24.0, 22.0, 18.0, 14.0, 13.0, 14.0, 17.0, 13.0, 16.0, 20.0, 22.0]"
140,"[22.0, 23.0, 21.0, 20.0, 23.0, 23.0, 21.0, 13.0, 13.0, 13.0, 15.0, 16.0, 12.0, 16.0, 21.0, 22.0]"
141,"[20.0, 22.0, 20.0, 16.0, 20.0, 20.0, 22.0, 13.0, 14.0, 13.0, 14.0, 16.0, 13.0, 17.0, 22.0, 23.0]"
142,"[19.0, 20.0, 20.0, 15.0, 17.0, 17.0, 17.0, 13.0, 14.0, 13.0, 15.0, 17.0, 13.0, 19.0, 21.0, 21.0]"
143,"[16.0, 18.0, 18.0, 17.0, 14.0, 16.0, 15.0, 15.0, 16.0, 15.0, 18.0, 18.0, 14.0, 21.0, 21.0, 21.0]"
144,"[14.0, 15.0, 14.0, 16.0, 16.0, 16.0, 17.0, 16.0, 16.0, 16.0, 18.0, 18.0, 15.0, 20.0, 20.0, 20.0]"
145,"[16.0, 16.0, 13.0, 16.0, 16.0, 17.0, 18.0, 17.0, 18.0, 19.0, 19.0, 20.0, 17.0, 20.0, 20.0, 21.0]"
146,"[15.0, 15.0, 14.0, 23.0, 17.0, 17.0, 19.0, 20.0, 18.0, 17.0, 19.0, 20.0, 16.0, 18.0, 22.0, 21.0]"
147,"[16.0, 15.0, 15.0, 18.0, 18.0, 20.0, 21.0, 18.0, 19.0, 18.0, 18.0, 21.0, 17.0, 20.0, 22.0, 23.0]"
148,"[17.0, 17.0, 15.0, 19.0, 20.0, 21.0, 21.0, 18.0, 19.0, 18.0, 19.0, 21.0, 18.0, 20.0, 21.0, 21.0]"
149,"[18.0, 18.0, 17.0, 20.0, 18.0, 22.0, 21.0, 18.0, 19.0, 18.0, 18.0, 21.0, 20.0, 21.0, 19.0, 19.0]"
150,"[18.0, 18.0, 17.0, 19.0, 20.0, 20.0, 22.0, 19.0, 19.0, 18.0, 19.0, 21.0, 19.0, 22.0, 21.0, 21.0]"
151,"[19.0, 19.0, 18.0, 20.0, 20.0, 21.0, 20.0, 20.0, 18.0, 16.0, 21.0, 20.0, 21.0, 23.0, 24.0, 23.0]"
152,"[19.0, 18.0, 18.0, 23.0, 21.0, 24.0, 22.0, 24.0, 21.0, 21.0, 27.0, 24.0, 24.0, 17.0, 18.0, 19.0]"
153,"[20.0, 19.0, 17.0, 27.0, 23.0, 27.0, 25.0, 24.0, 18.0, 20.0, 21.0, 20.0, 19.0, 15.0, 19.0, 19.0]"
154,"[21.0, 20.0, 18.0, 25.0, 28.0, 24.0, 29.0, 18.0, 13.0, 14.0, 18.0, 17.0, 16.0, 19.0, 19.0, 19.0]"
155,"[22.0, 21.0, 20.0, 17.0, 26.0, 19.0, 27.0, 16.0, 13.0, 13.0, 21.0, 17.0, 19.0, 19.0, 19.0, 19.0]"
156,"[24.0, 23.0, 20.0, 16.0, 20.0, 19.0, 21.0, 18.0, 18.0, 18.0, 21.0, 20.0, 19.0, 19.0, 19.0, 18.0]"
157,"[20.0, 20.0, 18.0, 23.0, 17.0, 28.0, 19.0, 21.0, 17.0, 17.0, 19.0, 20.0, 19.0, 19.0, 19.0, 19.0]"
158,"[16.0, 16.0, 14.0, 21.0, 23.0, 23.0, 24.0, 20.0, 17.0, 18.0, 20.0, 19.0, 18.0, 20.0, 18.0, 18.0]"
159,"[18.0, 18.0, 14.0, 20.0, 21.0, 20.0, 24.0, 20.0, 17.0, 17.0, 19.0, 20.0, 18.0, 19.0, 18.0, 18.0]"
160,"[21.0, 21.0, 18.0, 20.0, 20.0, 69.0, 20.0, 19.0, 17.0, 18.0, 22.0, 20.0, 19.0, 19.0, 19.0, 20.0]"
161,"[18.0, 18.0, 17.0, 19.0, 20.0, 20.0, 21.0, 18.0, 17.0, 17.0, 19.0, 19.0, 17.0, 18.0, 20.0, 20.0]"
162,"[18.0, 18.0, 17.0, 20.0, 19.0, 19.0, 19.0, 19.0, 17.0, 17.0, 18.0, 19.0, 15.0, 18.0, 19.0, 21.0]"
163,"[17.0, 18.0, 16.0, 19.0, 19.0, 20.0, 20.0, 16.0, 16.0, 16.0, 18.0, 19.0, 16.0, 19.0, 19.0, 20.0]"
