,x_input,x_output
10,"[np.float32(38.17485), np.float32(4.8834467), np.float32(44.89915), np.float32(-111.630714), np.float32(28.74251), np.float32(-0.33992672)]","[np.float32(21.251108), np.float32(20.798206), np.float32(21.298038), np.float32(20.09158), np.float32(20.873129), np.float32(21.411842), np.float32(22.779688), np.float32(21.869383), np.float32(21.692886), np.float32(21.192152), np.float32(19.979774), np.float32(20.192446), np.float32(20.579874), np.float32(20.579874), np.float32(20.962479), np.float32(20.962479)]"
11,"[np.float32(34.451523), np.float32(92.36457), np.float32(31.314589), np.float32(99.3256), np.float32(-51.633945), np.float32(-172.84677)]","[np.float32(20.249348), np.float32(20.112114), np.float32(21.5871), np.float32(21.289629), np.float32(22.100967), np.float32(24.103273), np.float32(23.55281), np.float32(24.581848), np.float32(21.61852), np.float32(23.195152), np.float32(21.023954), np.float32(21.764626), np.float32(23.580889), np.float32(23.580889), np.float32(22.040323), np.float32(22.040323)]"
12,"[np.float32(17.699177), np.float32(-4.4179387), np.float32(-54.6607), np.float32(116.34819), np.float32(122.69955), np.float32(-36.820007)]","[np.float32(20.238935), np.float32(20.27172), np.float32(21.22889), np.float32(20.343367), np.float32(21.883976), np.float32(22.652664), np.float32(21.550968), np.float32(20.813545), np.float32(21.819252), np.float32(21.640085), np.float32(20.236778), np.float32(22.067688), np.float32(22.671797), np.float32(22.671797), np.float32(22.852562), np.float32(22.852562)]"
13,"[np.float32(117.15115), np.float32(160.9598), np.float32(63.092472), np.float32(-1.6219363), np.float32(30.921383), np.float32(53.36891)]","[np.float32(13.002261), np.float32(13.008272), np.float32(13.235224), np.float32(14.053963), np.float32(14.166545), np.float32(13.024111), np.float32(14.391895), np.float32(16.454552), np.float32(14.021656), np.float32(13.876385), np.float32(13.501728), np.float32(13.851145), np.float32(14.836014), np.float32(14.836014), np.float32(13.333937), np.float32(13.333937)]"
14,"[np.float32(106.39641), np.float32(-24.296926), np.float32(74.43155), np.float32(85.36729), np.float32(-51.77439), np.float32(58.576042)]","[np.float32(16.761063), np.float32(16.89781), np.float32(17.046322), np.float32(17.508904), np.float32(18.404058), np.float32(15.614611), np.float32(18.140745), np.float32(18.75791), np.float32(18.653309), np.float32(18.492516), np.float32(17.598581), np.float32(18.785643), np.float32(19.079126), np.float32(19.079126), np.float32(16.096727), np.float32(16.096727)]"
15,"[np.float32(-14.963366), np.float32(66.49893), np.float32(-26.41377), np.float32(50.42178), np.float32(229.8362), np.float32(11.710625)]","[np.float32(19.433369), np.float32(19.53213), np.float32(20.42803), np.float32(19.6751), np.float32(20.940584), np.float32(22.097795), np.float32(20.663513), np.float32(19.677204), np.float32(20.883623), np.float32(20.088549), np.float32(18.233458), np.float32(20.296011), np.float32(20.634338), np.float32(20.634338), np.float32(22.787975), np.float32(22.787975)]"
16,"[np.float32(-113.308525), np.float32(40.30288), np.float32(-153.23943), np.float32(-46.53276), np.float32(47.741318), np.float32(83.57548)]","[np.float32(20.14174), np.float32(19.884892), np.float32(19.46932), np.float32(20.829723), np.float32(21.64918), np.float32(23.878483), np.float32(19.815468), np.float32(19.61843), np.float32(19.462543), np.float32(18.901937), np.float32(20.547071), np.float32(19.487741), np.float32(19.800497), np.float32(19.800497), np.float32(21.984985), np.float32(21.984985)]"
17,"[np.float32(-143.84988), np.float32(8.984245), np.float32(-1.9494128), np.float32(121.86669), np.float32(-152.77885), np.float32(50.701828)]","[np.float32(20.690996), np.float32(21.001728), np.float32(20.75148), np.float32(24.19287), np.float32(24.866901), np.float32(25.134058), np.float32(22.449326), np.float32(23.273426), np.float32(21.7673), np.float32(22.662918), np.float32(22.366838), np.float32(22.154308), np.float32(22.589886), np.float32(22.589886), np.float32(21.867199), np.float32(21.867199)]"
18,"[np.float32(57.45171), np.float32(-29.746962), np.float32(263.84985), np.float32(-99.319534), np.float32(97.73943), np.float32(-48.281857)]","[np.float32(24.30026), np.float32(24.098566), np.float32(25.5999), np.float32(22.974201), np.float32(23.97936), np.float32(23.318901), np.float32(27.992207), np.float32(25.474173), np.float32(26.619228), np.float32(26.029902), np.float32(20.751137), np.float32(23.429329), np.float32(23.348623), np.float32(23.348623), np.float32(23.99115), np.float32(23.99115)]"
19,"[np.float32(77.63523), np.float32(50.219772), np.float32(59.3194), np.float32(132.07565), np.float32(-125.15561), np.float32(-0.73747826)]","[np.float32(15.866783), np.float32(16.057978), np.float32(16.357843), np.float32(17.922297), np.float32(18.484337), np.float32(16.80914), np.float32(17.936047), np.float32(19.921934), np.float32(17.601856), np.float32(18.482512), np.float32(17.803497), np.float32(18.344965), np.float32(19.39204), np.float32(19.39204), np.float32(15.804119), np.float32(15.804119)]"
20,"[np.float32(60.315556), np.float32(5.6346107), np.float32(79.896545), np.float32(-47.268307), np.float32(-318.2882), np.float32(-43.339348)]","[np.float32(19.56321), np.float32(19.104195), np.float32(19.097708), np.float32(20.318932), np.float32(20.425543), np.float32(19.883377), np.float32(21.944082), np.float32(23.678549), np.float32(19.777252), np.float32(21.122198), np.float32(21.242067), np.float32(19.49208), np.float32(20.735697), np.float32(20.735697), np.float32(16.772861), np.float32(16.772861)]"
21,"[np.float32(-131.3197), np.float32(-94.876656), np.float32(-26.542871), np.float32(-84.24632), np.float32(-87.41278), np.float32(-81.8143)]","[np.float32(28.084957), np.float32(27.519552), np.float32(28.104334), np.float32(27.468964), np.float32(28.68487), np.float32(31.717981), np.float32(30.151585), np.float32(28.04465), np.float32(28.084484), np.float32(28.507744), np.float32(27.18428), np.float32(26.653465), np.float32(27.069931), np.float32(27.069931), np.float32(28.52593), np.float32(28.52593)]"
22,"[np.float32(-23.333885), np.float32(73.28638), np.float32(43.889107), np.float32(-169.09627), np.float32(-123.16548), np.float32(-7.505429)]","[np.float32(20.875769), np.float32(20.282455), np.float32(20.331888), np.float32(20.972599), np.float32(21.003315), np.float32(22.615936), np.float32(22.74445), np.float32(23.276926), np.float32(20.30835), np.float32(20.691406), np.float32(20.572575), np.float32(18.85211), np.float32(19.750362), np.float32(19.750362), np.float32(19.81021), np.float32(19.81021)]"
23,"[np.float32(171.8986), np.float32(144.6018), np.float32(-3.3030934), np.float32(-57.23527), np.float32(-51.47299), np.float32(-32.46313)]","[np.float32(13.82158), np.float32(13.329666), np.float32(13.724352), np.float32(13.430604), np.float32(13.551189), np.float32(13.635023), np.float32(15.049646), np.float32(17.453114), np.float32(13.847071), np.float32(14.226656), np.float32(14.997531), np.float32(14.074894), np.float32(15.737753), np.float32(15.737753), np.float32(13.187667), np.float32(13.187668)]"
24,"[np.float32(73.78114), np.float32(19.42005), np.float32(-8.394035), np.float32(-163.15538), np.float32(33.882294), np.float32(-21.726202)]","[np.float32(20.690231), np.float32(19.957495), np.float32(20.452543), np.float32(18.577995), np.float32(19.310478), np.float32(20.556713), np.float32(21.725094), np.float32(21.041414), np.float32(20.408184), np.float32(19.860819), np.float32(19.588274), np.float32(19.088404), np.float32(19.779497), np.float32(19.779497), np.float32(20.125605), np.float32(20.125605)]"
25,"[np.float32(-45.05471), np.float32(60.95139), np.float32(71.15043), np.float32(-55.68657), np.float32(-51.541985), np.float32(-20.2312)]","[np.float32(21.390177), np.float32(21.180204), np.float32(21.651716), np.float32(22.295391), np.float32(22.7282), np.float32(23.953796), np.float32(23.806196), np.float32(23.846464), np.float32(22.002174), np.float32(22.417091), np.float32(20.863379), np.float32(20.737127), np.float32(21.45378), np.float32(21.45378), np.float32(21.792252), np.float32(21.792252)]"
26,"[np.float32(-8.390215), np.float32(-82.24361), np.float32(-84.90553), np.float32(56.98487), np.float32(166.08737), np.float32(-41.136967)]","[np.float32(23.603231), np.float32(23.392897), np.float32(24.414787), np.float32(22.332823), np.float32(24.237333), np.float32(25.740564), np.float32(24.547306), np.float32(22.2287), np.float32(24.800684), np.float32(24.0914), np.float32(22.563902), np.float32(24.412687), np.float32(24.60886), np.float32(24.60886), np.float32(26.095509), np.float32(26.095509)]"
27,"[np.float32(23.360899), np.float32(29.09735), np.float32(118.11246), np.float32(-70.761055), np.float32(18.778378), np.float32(36.75297)]","[np.float32(20.095821), np.float32(19.96107), np.float32(20.372059), np.float32(20.182913), np.float32(20.75678), np.float32(20.182379), np.float32(22.14952), np.float32(21.623726), np.float32(21.25602), np.float32(20.815525), np.float32(18.790585), np.float32(19.584356), np.float32(19.76735), np.float32(19.76735), np.float32(19.852318), np.float32(19.852318)]"
28,"[np.float32(130.6486), np.float32(-272.45206), np.float32(127.178955), np.float32(65.8605), np.float32(113.20667), np.float32(-201.42273)]","[np.float32(29.233355), np.float32(28.780518), np.float32(31.19525), np.float32(25.700462), np.float32(28.200552), np.float32(28.196392), np.float32(32.65421), np.float32(28.151693), np.float32(32.161167), np.float32(31.799322), np.float32(26.26811), np.float32(30.195133), np.float32(30.214825), np.float32(30.214825), np.float32(29.580677), np.float32(29.58068)]"
29,"[np.float32(148.17285), np.float32(-20.518633), np.float32(75.42159), np.float32(73.2029), np.float32(-42.550957), np.float32(-119.95218)]","[np.float32(19.909565), np.float32(19.676155), np.float32(20.994608), np.float32(19.193155), np.float32(20.368603), np.float32(19.77141), np.float32(22.616163), np.float32(22.716293), np.float32(21.783035), np.float32(22.455647), np.float32(20.178032), np.float32(21.628082), np.float32(22.78894), np.float32(22.78894), np.float32(19.739683), np.float32(19.739683)]"
30,"[np.float32(91.228935), np.float32(45.15465), np.float32(-5.302727), np.float32(-174.6299), np.float32(133.46175), np.float32(40.5067)]","[np.float32(18.760542), np.float32(18.153944), np.float32(18.500162), np.float32(16.528957), np.float32(17.24758), np.float32(17.788763), np.float32(19.2211), np.float32(18.389), np.float32(18.650986), np.float32(17.346603), np.float32(17.088697), np.float32(17.1451), np.float32(17.48424), np.float32(17.484238), np.float32(18.630316), np.float32(18.630316)]"
31,"[np.float32(-68.02492), np.float32(10.308092), np.float32(83.57243), np.float32(40.967323), np.float32(20.380503), np.float32(-28.982641)]","[np.float32(22.929514), np.float32(23.008526), np.float32(23.858547), np.float32(24.094599), np.float32(25.095278), np.float32(25.928751), np.float32(25.63513), np.float32(24.666853), np.float32(24.586294), np.float32(24.833096), np.float32(21.999481), np.float32(23.421413), np.float32(23.781252), np.float32(23.781252), np.float32(24.517942), np.float32(24.517942)]"
32,"[np.float32(-47.553513), np.float32(-103.70086), np.float32(59.104225), np.float32(-6.934283), np.float32(-20.000921), np.float32(147.38469)]","[np.float32(21.57276), np.float32(21.66039), np.float32(21.251974), np.float32(22.190273), np.float32(23.255651), np.float32(21.292871), np.float32(22.313982), np.float32(20.859072), np.float32(22.839592), np.float32(21.807283), np.float32(20.915218), np.float32(21.770073), np.float32(20.97515), np.float32(20.97515), np.float32(21.000166), np.float32(21.000166)]"
33,"[np.float32(9.847695), np.float32(-136.27087), np.float32(1.7234778), np.float32(96.542206), np.float32(-66.35403), np.float32(95.9075)]","[np.float32(20.52592), np.float32(20.64013), np.float32(20.414427), np.float32(21.126799), np.float32(22.515417), np.float32(20.20111), np.float32(21.116772), np.float32(20.317638), np.float32(22.082272), np.float32(21.58221), np.float32(21.306019), np.float32(22.287844), np.float32(21.94143), np.float32(21.94143), np.float32(20.040955), np.float32(20.040955)]"
34,"[np.float32(-36.796516), np.float32(14.860781), np.float32(-55.01114), np.float32(-101.24237), np.float32(-135.9228), np.float32(-13.675585)]","[np.float32(21.498339), np.float32(20.90523), np.float32(20.825253), np.float32(21.492218), np.float32(21.979517), np.float32(23.864765), np.float32(22.580513), np.float32(22.941198), np.float32(20.774393), np.float32(21.229477), np.float32(22.176287), np.float32(20.33224), np.float32(21.23452), np.float32(21.23452), np.float32(20.923147), np.float32(20.923147)]"
35,"[np.float32(29.13832), np.float32(37.621555), np.float32(35.37263), np.float32(56.081993), np.float32(83.29276), np.float32(127.29649)]","[np.float32(16.083593), np.float32(16.369215), np.float32(16.27858), np.float32(17.339203), np.float32(18.142618), np.float32(16.20653), np.float32(16.785984), np.float32(17.037025), np.float32(17.678036), np.float32(16.777582), np.float32(16.08426), np.float32(17.44692), np.float32(17.367756), np.float32(17.367756), np.float32(17.018772), np.float32(17.018772)]"
36,"[np.float32(46.156574), np.float32(60.14992), np.float32(10.541807), np.float32(-35.948235), np.float32(-120.163864), np.float32(69.38917)]","[np.float32(16.199348), np.float32(15.992655), np.float32(15.599892), np.float32(17.193861), np.float32(17.392384), np.float32(16.53959), np.float32(17.073437), np.float32(18.720474), np.float32(16.365526), np.float32(16.50069), np.float32(17.482721), np.float32(16.392715), np.float32(17.127504), np.float32(17.127504), np.float32(15.139292), np.float32(15.139292)]"
37,"[np.float32(17.038101), np.float32(115.34714), np.float32(-57.68446), np.float32(47.124107), np.float32(120.94829), np.float32(141.0859)]","[np.float32(13.724861), np.float32(13.923177), np.float32(13.616467), np.float32(15.209715), np.float32(15.791121), np.float32(14.954145), np.float32(13.609951), np.float32(14.793047), np.float32(14.508156), np.float32(13.591341), np.float32(14.383428), np.float32(14.907976), np.float32(15.210636), np.float32(15.210636), np.float32(15.50716), np.float32(15.50716)]"
38,"[np.float32(64.0481), np.float32(-45.497665), np.float32(46.016567), np.float32(186.76132), np.float32(-79.46374), np.float32(75.41896)]","[np.float32(16.563023), np.float32(16.978306), np.float32(16.968113), np.float32(18.522694), np.float32(19.604832), np.float32(16.445309), np.float32(17.82931), np.float32(18.727568), np.float32(18.882885), np.float32(18.996912), np.float32(18.33097), np.float32(19.798412), np.float32(20.013144), np.float32(20.013144), np.float32(16.563465), np.float32(16.563465)]"
39,"[np.float32(46.286507), np.float32(-52.785645), np.float32(181.16817), np.float32(-38.10583), np.float32(190.16148), np.float32(3.9618752)]","[np.float32(23.285816), np.float32(23.235445), np.float32(24.550692), np.float32(21.998817), np.float32(23.381586), np.float32(22.468248), np.float32(25.946217), np.float32(23.137249), np.float32(25.742783), np.float32(24.594336), np.float32(20.0166), np.float32(23.213976), np.float32(22.818558), np.float32(22.818558), np.float32(24.055456), np.float32(24.055456)]"
40,"[np.float32(-2.0655828), np.float32(-61.697384), np.float32(-214.99336), np.float32(-77.14655), np.float32(3.1848924), np.float32(-120.11988)]","[np.float32(24.421722), np.float32(23.459778), np.float32(24.148874), np.float32(21.92976), np.float32(23.423204), np.float32(27.456472), np.float32(24.694353), np.float32(23.466564), np.float32(23.313444), np.float32(23.461504), np.float32(24.746405), np.float32(23.483664), np.float32(24.668041), np.float32(24.668041), np.float32(25.448454), np.float32(25.448454)]"
41,"[np.float32(77.54053), np.float32(30.85115), np.float32(153.03342), np.float32(18.974207), np.float32(11.304649), np.float32(-163.82805)]","[np.float32(22.577978), np.float32(22.351227), np.float32(24.166723), np.float32(22.102907), np.float32(23.104834), np.float32(23.98019), np.float32(26.46058), np.float32(25.774954), np.float32(24.568645), np.float32(25.361685), np.float32(21.272264), np.float32(23.158213), np.float32(24.315487), np.float32(24.315487), np.float32(23.306248), np.float32(23.306248)]"
42,"[np.float32(-18.73479), np.float32(-82.55687), np.float32(76.92331), np.float32(60.64549), np.float32(-9.369007), np.float32(-23.26924)]","[np.float32(23.673943), np.float32(23.679548), np.float32(24.47681), np.float32(23.962887), np.float32(25.324612), np.float32(25.042953), np.float32(26.03515), np.float32(24.50128), np.float32(25.570803), np.float32(25.595333), np.float32(22.931217), np.float32(24.614605), np.float32(24.706596), np.float32(24.706596), np.float32(24.289726), np.float32(24.289726)]"
43,"[np.float32(11.708477), np.float32(4.147105), np.float32(-140.26663), np.float32(47.108253), np.float32(200.35603), np.float32(-54.250134)]","[np.float32(21.097322), np.float32(20.817417), np.float32(21.841413), np.float32(19.904882), np.float32(21.586624), np.float32(23.954943), np.float32(21.65076), np.float32(20.331722), np.float32(21.77197), np.float32(21.18452), np.float32(20.591558), np.float32(21.909657), np.float32(22.613775), np.float32(22.613775), np.float32(24.29035), np.float32(24.29035)]"
44,"[np.float32(53.55571), np.float32(-23.74364), np.float32(-138.47745), np.float32(18.99335), np.float32(174.67682), np.float32(85.455185)]","[np.float32(17.80821), np.float32(17.619852), np.float32(17.687588), np.float32(16.673523), np.float32(18.15182), np.float32(18.062153), np.float32(17.003769), np.float32(16.14872), np.float32(18.312256), np.float32(16.871895), np.float32(17.781008), np.float32(18.67745), np.float32(18.729353), np.float32(18.729353), np.float32(19.457428), np.float32(19.457428)]"
45,"[np.float32(211.86378), np.float32(-24.919317), np.float32(-9.422173), np.float32(-7.280601), np.float32(43.33591), np.float32(-39.194023)]","[np.float32(17.378462), np.float32(16.898705), np.float32(17.69868), np.float32(15.087927), np.float32(16.306444), np.float32(15.232784), np.float32(18.245668), np.float32(18.218403), np.float32(18.369886), np.float32(17.899567), np.float32(17.521332), np.float32(18.414644), np.float32(19.282469), np.float32(19.282469), np.float32(16.730444), np.float32(16.730444)]"
46,"[np.float32(-123.65039), np.float32(100.846375), np.float32(87.59924), np.float32(-202.39754), np.float32(33.265), np.float32(14.998507)]","[np.float32(23.442978), np.float32(23.039646), np.float32(23.391153), np.float32(23.785353), np.float32(23.941784), np.float32(26.653358), np.float32(25.745296), np.float32(24.72058), np.float32(23.250736), np.float32(22.970154), np.float32(21.076168), np.float32(20.510706), np.float32(20.831493), np.float32(20.831493), np.float32(24.195692), np.float32(24.195692)]"
47,"[np.float32(-134.13058), np.float32(116.92642), np.float32(195.33269), np.float32(103.815155), np.float32(27.06675), np.float32(-69.52447)]","[np.float32(22.63271), np.float32(23.093395), np.float32(24.39452), np.float32(25.7968), np.float32(26.421047), np.float32(27.722622), np.float32(26.890892), np.float32(26.579405), np.float32(25.083878), np.float32(26.060444), np.float32(21.406727), np.float32(23.592417), np.float32(24.261192), np.float32(24.261192), np.float32(25.523981), np.float32(25.523981)]"
48,"[np.float32(-52.847828), np.float32(-80.894455), np.float32(42.076683), np.float32(-39.399075), np.float32(123.508705), np.float32(-79.71415)]","[np.float32(27.05958), np.float32(26.719522), np.float32(28.064566), np.float32(25.619732), np.float32(27.248232), np.float32(29.289562), np.float32(29.463367), np.float32(26.327103), np.float32(28.361835), np.float32(27.915478), np.float32(24.534536), np.float32(26.381496), np.float32(26.459135), np.float32(26.459135), np.float32(28.708872), np.float32(28.708872)]"
49,"[np.float32(84.69257), np.float32(51.65966), np.float32(142.03694), np.float32(-25.887094), np.float32(70.58855), np.float32(170.88124)]","[np.float32(14.958759), np.float32(15.199953), np.float32(14.962856), np.float32(15.826176), np.float32(16.225641), np.float32(12.929988), np.float32(15.973145), np.float32(16.269835), np.float32(16.6877), np.float32(15.390167), np.float32(14.088396), np.float32(15.479876), np.float32(15.12821), np.float32(15.12821), np.float32(14.434234), np.float32(14.434234)]"
50,"[np.float32(100.931915), np.float32(5.1917815), np.float32(103.14368), np.float32(25.922056), np.float32(-88.262115), np.float32(163.94763)]","[np.float32(14.419613), np.float32(14.615765), np.float32(13.993002), np.float32(15.814688), np.float32(16.187683), np.float32(12.300039), np.float32(15.153936), np.float32(16.423397), np.float32(15.885101), np.float32(15.277588), np.float32(15.353804), np.float32(15.766319), np.float32(15.685886), np.float32(15.685886), np.float32(12.784553), np.float32(12.784553)]"
51,"[np.float32(22.859661), np.float32(-68.613495), np.float32(42.18495), np.float32(85.35746), np.float32(17.73849), np.float32(111.96631)]","[np.float32(18.838997), np.float32(19.088367), np.float32(19.020853), np.float32(19.687044), np.float32(20.890106), np.float32(18.414757), np.float32(19.663671), np.float32(19.051666), np.float32(20.722244), np.float32(19.939146), np.float32(18.963518), np.float32(20.54298), np.float32(20.179512), np.float32(20.179512), np.float32(19.010511), np.float32(19.010511)]"
52,"[np.float32(-13.456022), np.float32(-6.574591), np.float32(-41.045124), np.float32(45.627827), np.float32(110.855545), np.float32(194.12825)]","[np.float32(16.504433), np.float32(16.773912), np.float32(16.177128), np.float32(17.568577), np.float32(18.587101), np.float32(16.668373), np.float32(16.006989), np.float32(15.709957), np.float32(17.61558), np.float32(16.12382), np.float32(16.630114), np.float32(17.651297), np.float32(17.10521), np.float32(17.10521), np.float32(17.619194), np.float32(17.619194)]"
53,"[np.float32(-27.817442), np.float32(-7.668464), np.float32(339.78207), np.float32(106.59586), np.float32(90.09356), np.float32(-7.58921)]","[np.float32(23.16847), np.float32(23.721697), np.float32(25.239708), np.float32(24.890665), np.float32(25.960684), np.float32(23.918087), np.float32(27.685776), np.float32(25.749681), np.float32(27.10475), np.float32(27.011154), np.float32(20.420261), np.float32(24.613438), np.float32(24.256292), np.float32(24.256292), np.float32(24.358164), np.float32(24.358164)]"
54,"[np.float32(55.373745), np.float32(-94.07703), np.float32(15.020466), np.float32(84.091774), np.float32(-20.9014), np.float32(155.13966)]","[np.float32(17.395617), np.float32(17.611887), np.float32(17.12372), np.float32(18.08071), np.float32(19.2607), np.float32(15.8592415), np.float32(17.475367), np.float32(17.24123), np.float32(19.033842), np.float32(18.052309), np.float32(18.180647), np.float32(19.308208), np.float32(18.826733), np.float32(18.826733), np.float32(16.74401), np.float32(16.74401)]"
55,"[np.float32(-28.120218), np.float32(74.45247), np.float32(-34.76337), np.float32(43.813683), np.float32(89.36234), np.float32(50.674305)]","[np.float32(17.951284), np.float32(18.04154), np.float32(18.27772), np.float32(19.162807), np.float32(19.994526), np.float32(20.546967), np.float32(18.886818), np.float32(19.1372), np.float32(18.86832), np.float32(18.518055), np.float32(18.068745), np.float32(18.796179), np.float32(19.262575), np.float32(19.262575), np.float32(20.0589), np.float32(20.0589)]"
56,"[np.float32(-32.66299), np.float32(46.795574), np.float32(-74.90132), np.float32(51.17659), np.float32(12.038193), np.float32(-116.36202)]","[np.float32(21.911114), np.float32(21.627766), np.float32(22.666277), np.float32(22.261354), np.float32(23.365183), np.float32(26.342125), np.float32(23.885221), np.float32(23.868824), np.float32(22.444534), np.float32(23.273293), np.float32(22.36215), np.float32(22.57415), np.float32(23.914526), np.float32(23.914526), np.float32(24.257574), np.float32(24.257574)]"
57,"[np.float32(73.232315), np.float32(127.571976), np.float32(4.919128), np.float32(27.637384), np.float32(-76.07401), np.float32(74.60774)]","[np.float32(13.211491), np.float32(13.218586), np.float32(12.929649), np.float32(14.995262), np.float32(15.077936), np.float32(13.924873), np.float32(14.086021), np.float32(16.670269), np.float32(13.766822), np.float32(13.995129), np.float32(14.995983), np.float32(14.356958), np.float32(15.361458), np.float32(15.361458), np.float32(13.065443), np.float32(13.065443)]"
58,"[np.float32(142.35823), np.float32(145.54182), np.float32(18.57634), np.float32(-58.31059), np.float32(100.88711), np.float32(33.23838)]","[np.float32(13.87668), np.float32(13.617497), np.float32(14.027023), np.float32(13.449301), np.float32(13.782584), np.float32(13.411353), np.float32(14.791825), np.float32(16.115799), np.float32(14.436281), np.float32(13.852192), np.float32(13.71548), np.float32(14.017629), np.float32(14.998421), np.float32(14.998421), np.float32(14.326321), np.float32(14.326321)]"
59,"[np.float32(310.46884), np.float32(-55.402428), np.float32(17.917755), np.float32(-100.04), np.float32(63.456795), np.float32(-128.1097)]","[np.float32(19.123594), np.float32(18.175629), np.float32(19.607304), np.float32(14.422581), np.float32(15.801495), np.float32(15.238235), np.float32(20.428722), np.float32(19.580225), np.float32(19.869757), np.float32(19.307058), np.float32(18.20931), np.float32(19.166649), np.float32(20.317093), np.float32(20.317093), np.float32(17.439991), np.float32(17.439991)]"
